ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22
74,6953,1782,6275,2736,3483,3483,2087,6631,5749,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
75,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
76,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
77,6953,1782,6275,2736,3483,3483,2087,6631,5749,642,0,0,0,0,0,0,0,0,0,0,0,0,0
78,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
79,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
80,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
81,6953,1782,6275,2736,3483,3483,2087,6631,5749,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
82,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
83,6953,1782,6275,2736,3483,3483,2087,6631,5749,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
84,6953,1782,6275,2736,3483,3483,2087,6631,5749,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
85,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
86,6953,1782,6275,2736,3483,3483,2087,6631,5749,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
87,6953,1782,6275,2736,3483,3483,2087,6631,5749,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
88,6953,1782,6275,2736,3483,3483,2087,6631,5749,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
89,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
90,6953,1782,6275,2736,3483,3483,2087,6631,5749,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
91,6953,1782,6275,2736,3483,3483,2087,6631,5749,642,0,0,0,0,0,0,0,0,0,0,0,0,0
92,6953,1782,6275,2736,3483,3483,2087,6631,5749,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
93,6953,1782,6275,2736,3483,3483,2087,6631,5749,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
94,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
95,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
96,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
97,6953,1782,6275,2736,3483,3483,2087,6631,5208,419,0,0,0,0,0,0,0,0,0,0,0,0,0
98,6953,1782,6275,2736,3483,3483,2087,6631,5749,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
99,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
100,6953,1782,6275,2736,3483,3483,2087,6631,5749,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
101,6953,1782,6275,2736,3483,3483,2087,6631,5749,642,0,0,0,0,0,0,0,0,0,0,0,0,0
102,6953,1782,6275,2736,3483,3483,2087,6631,5749,642,0,0,0,0,0,0,0,0,0,0,0,0,0
103,6953,1782,6275,2736,3483,3483,2087,6631,5749,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
104,6953,1782,6275,2736,3483,3483,2087,6631,5208,2266,0,0,0,0,0,0,0,0,0,0,0,0,0
105,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
106,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
107,6953,1782,6275,2736,3483,3483,2087,6631,5749,642,0,0,0,0,0,0,0,0,0,0,0,0,0
108,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
109,6953,1782,6275,2736,3483,3483,2087,6631,5749,642,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
111,6953,1782,6275,2736,3483,3483,2087,6631,5749,642,0,0,0,0,0,0,0,0,0,0,0,0,0
112,6953,1782,6275,2736,3483,3483,2087,6631,5749,642,0,0,0,0,0,0,0,0,0,0,0,0,0
113,6953,1782,6275,2736,3483,3483,2087,6631,5749,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
114,6953,1782,6275,2736,3483,3483,2087,6631,5749,642,0,0,0,0,0,0,0,0,0,0,0,0,0
115,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
116,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
117,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
118,6953,1782,6275,2736,3483,3483,2087,6631,5749,642,0,0,0,0,0,0,0,0,0,0,0,0,0
119,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
120,6953,1782,6275,2736,3483,3483,2087,6631,5749,642,0,0,0,0,0,0,0,0,0,0,0,0,0
121,6953,1782,6275,2736,3483,3483,2087,6631,5749,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
122,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
123,6953,1782,6275,2736,3483,3483,2087,6631,5749,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
124,6953,1782,6275,2736,3483,3483,2087,6631,5749,642,0,0,0,0,0,0,0,0,0,0,0,0,0
125,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
126,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
127,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
128,6953,1782,6275,2736,3483,3483,2087,6631,5749,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
129,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
130,6953,1782,6275,2736,3483,3483,2087,6631,5749,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
131,6953,1782,6275,2736,3483,3483,2087,6631,5749,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
132,6953,1782,6275,2736,3483,3483,2087,6631,5749,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
133,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
134,6953,1782,6275,2736,3483,3483,2087,6631,5749,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
135,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
136,6953,1782,6275,2736,3483,3483,2087,6631,5749,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
137,6953,1782,6275,2736,3483,3483,2087,6631,5749,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
138,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
139,6953,1782,6275,2736,3483,3483,2087,6631,5749,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
140,6953,1782,6275,2736,3483,3483,2087,6631,5749,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
141,6953,1782,6275,2736,3483,3483,2087,6631,5749,642,0,0,0,0,0,0,0,0,0,0,0,0,0
142,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
143,6953,1782,6275,2736,3483,3483,2087,6631,5749,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
144,6953,1782,6275,2736,3483,3483,2087,6631,5749,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
145,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
146,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
147,6953,1782,6275,2736,3483,3483,2087,6631,5749,642,0,0,0,0,0,0,0,0,0,0,0,0,0
148,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
149,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
150,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
151,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
152,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
153,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
154,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
155,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
156,6953,1782,6275,2736,3483,3483,2087,6631,5208,642,0,0,0,0,0,0,0,0,0,0,0,0,0
157,6953,1782,6275,2736,3483,3483,2087,6631,5749,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
158,6953,1782,6275,2736,3483,3483,2087,6631,5749,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
159,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
160,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
161,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
162,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
163,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
164,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
165,6953,1782,6275,2736,3483,3483,2087,6631,5749,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
166,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
167,6953,1782,6275,2736,3483,3483,2087,6631,5208,642,0,0,0,0,0,0,0,0,0,0,0,0,0
168,6953,1782,6275,2736,3483,3483,2087,6631,5749,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
169,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
170,6953,1782,6275,2736,3483,3483,2087,6631,5749,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
171,6953,1782,6275,2736,3483,3483,2087,6631,5749,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
172,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
173,6953,1782,6275,2736,3483,3483,2087,6631,5749,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
174,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
175,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
176,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
177,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
178,6953,1782,6275,2736,3483,3483,2087,6631,5749,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
179,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
180,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
181,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
182,6953,1782,6275,2736,3483,3483,2087,6631,5208,419,0,0,0,0,0,0,0,0,0,0,0,0,0
183,6953,1782,6275,2736,3483,3483,2087,6631,5749,642,0,0,0,0,0,0,0,0,0,0,0,0,0
184,6953,1782,6275,2736,3483,3483,2087,6631,5749,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
185,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
186,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
187,6953,1782,6275,2736,3483,3483,2087,6631,5208,2266,0,0,0,0,0,0,0,0,0,0,0,0,0
188,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
189,6953,1782,6275,2736,3483,3483,2087,6631,5749,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
190,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
191,6953,1782,6275,2736,3483,3483,2087,6631,5749,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
192,6953,1782,6275,2736,3483,3483,2087,6631,5749,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
193,6953,1782,6275,2736,3483,3483,2087,6631,5749,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
194,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
195,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
196,6953,1782,6275,2736,3483,3483,2087,6631,5749,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
197,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
198,6953,1782,6275,2736,3483,3483,2087,6631,5749,642,0,0,0,0,0,0,0,0,0,0,0,0,0
199,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
200,6953,1782,6275,2736,3483,3483,2087,6631,5749,642,0,0,0,0,0,0,0,0,0,0,0,0,0
201,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
202,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
203,6953,1782,6275,2736,3483,3483,2087,6631,5749,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
204,6953,1782,6275,2736,3483,3483,2087,6631,5749,642,0,0,0,0,0,0,0,0,0,0,0,0,0
205,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
206,6953,1782,6275,2736,3483,3483,2087,6631,5749,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
207,6953,1782,6275,2736,3483,3483,2087,6631,5749,642,0,0,0,0,0,0,0,0,0,0,0,0,0
208,6953,1782,6275,2736,3483,3483,2087,6631,5749,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
209,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
210,6953,1782,6275,2736,3483,3483,2087,6631,5749,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
211,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
212,6953,1782,6275,2736,3483,3483,2087,6631,5749,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
213,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
214,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
215,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
216,6953,1782,6275,2736,3483,3483,2087,6631,5749,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
217,6953,1782,6275,2736,3483,3483,2087,6631,5749,642,0,0,0,0,0,0,0,0,0,0,0,0,0
218,6953,1782,6275,2736,3483,3483,2087,6631,5749,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
219,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
220,6953,1782,6275,2736,3483,3483,2087,6631,5749,642,0,0,0,0,0,0,0,0,0,0,0,0,0
221,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
222,6953,1782,6275,2736,3483,3483,2087,6631,5749,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
223,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
224,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
225,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
226,6953,1782,6275,2736,3483,3483,2087,6631,5749,642,0,0,0,0,0,0,0,0,0,0,0,0,0
227,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
228,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
229,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
230,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
231,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
232,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
233,6953,1782,6275,2736,3483,3483,2087,6631,5749,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
234,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
235,6953,1782,6275,2736,3483,3483,2087,6631,5749,642,0,0,0,0,0,0,0,0,0,0,0,0,0
236,6953,1782,6275,2736,3483,3483,2087,6631,5208,3779,0,0,0,0,0,0,0,0,0,0,0,0,0
