ids,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23
114,339,162,339,339,131,131,131,174,347,131,131,131,131,131,131,131,131,131,131,131,131,131,131
115,238,213,362,295,100,100,100,100,325,121,121,121,339,121,131,121,339,245,131,121,131,351,131
116,224,224,79,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131
117,250,71,71,289,71,289,220,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71
118,185,274,365,322,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365
119,175,14,60,388,388,388,365,164,164,31,365,164,365,365,365,365,365,365,365,365,365,365,365
120,167,138,740,117,740,740,2,740,2,2,387,323,197,129,2,129,129,197,197,197,129,129,167
121,384,10,384,10,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384
122,379,265,265,119,119,119,265,119,265,119,187,119,119,239,119,119,119,119,140,228,119,119,119
123,276,341,14,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341
124,346,27,300,136,47,47,47,294,47,338,47,47,381,338,47,314,47,338,338,338,338,338,323
125,16,341,16,341,341,341,341,100,341,83,341,341,341,341,341,341,341,341,341,341,341,83,341
126,318,241,143,241,251,241,23,241,241,318,23,241,263,241,241,241,115,241,23,241,115,241,241
127,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88
128,206,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88
129,171,166,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171
130,92,92,92,92,92,92,374,171,92,92,92,171,92,171,92,92,171,171,92,92,171,171,171
131,274,65,224,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171
132,304,336,336,156,336,72,72,72,72,317,72,72,72,72,72,305,305,305,72,72,72,305,72
133,123,259,259,259,259,259,259,159,159,259,13,259,259,159,259,259,159,259,336,259,259,259,336
134,293,259,380,259,259,159,133,259,259,222,222,345,222,222,222,183,222,222,222,222,222,222,222
135,648,306,678,595,314,314,314,314,314,314,314,232,314,314,314,314,232,314,232,314,314,314,314
136,197,351,132,162,166,338,121,338,121,53,121,338,351,351,144,351,211,144,121,297,297,144,297
137,233,314,314,314,232,314,314,114,232,232,232,232,314,232,232,232,232,314,232,314,232,314,232
138,217,370,129,282,377,269,269,269,269,252,90,90,90,90,252,90,90,90,90,90,90,90,90
139,274,370,108,343,285,108,252,252,252,252,252,90,285,90,25,90,90,285,90,90,90,90,90
140,337,33,337,197,326,269,197,197,197,197,197,193,269,269,193,193,383,383,383,193,193,193,197
141,323,263,53,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102
142,102,102,102,102,130,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102
143,257,335,297,179,314,102,102,102,102,231,102,102,102,148,102,179,148,102,102,102,148,102,314
144,115,115,203,286,342,342,342,342,342,342,342,342,342,342,177,342,177,342,342,342,177,342,342
145,366,283,283,273,86,273,273,273,342,342,342,342,342,342,342,78,342,342,342,342,342,342,342
146,115,342,273,177,342,342,342,342,342,342,342,342,342,342,342,342,342,342,203,342,342,342,342
147,310,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237
148,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237
149,206,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237
150,119,83,83,78,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
151,245,73,7,347,7,7,7,7,7,7,7,7,7,7,7,7,7,334,7,7,7,7,7
152,379,132,387,184,166,7,7,7,166,7,7,7,7,31,7,7,7,31,7,7,7,7,334
153,32,309,164,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206
154,206,223,276,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206
155,88,121,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206
156,44,338,156,156,244,352,3,310,3,352,352,352,352,352,354,352,354,352,352,352,352,124,354
157,46,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352
158,38,352,331,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352
159,71,357,357,156,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357
160,183,314,40,357,357,51,391,357,357,156,357,357,357,118,284,357,357,357,357,357,312,357,357
161,150,309,312,130,3,312,357,61,357,4,357,312,357,357,4,357,357,357,357,357,357,357,357
162,352,389,352,171,46,46,46,46,275,275,46,275,46,46,46,46,275,46,46,46,46,46,46
163,29,109,313,76,74,363,363,363,363,324,217,85,85,8,343,172,172,172,55,172,172,172,172
164,387,135,331,240,209,46,17,240,240,240,240,240,46,46,46,352,46,331,46,46,46,46,46
165,72,156,156,345,72,345,345,72,72,336,72,72,345,123,345,336,123,345,345,123,123,123,123
166,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345
167,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345
168,233,400,106,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285
169,282,363,363,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285
170,227,285,285,165,6,218,385,385,385,49,208,385,308,308,30,308,108,285,308,308,308,308,308
171,108,108,108,750,180,180,180,180,180,9,180,180,9,9,9,9,9,9,9,9,9,9,9
172,299,332,63,359,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343
173,394,311,77,343,359,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,56,343,343
174,32,204,74,299,359,299,359,359,359,359,2,359,359,359,359,359,359,359,359,359,359,359,2
175,369,117,401,1,173,1,359,2,2,2,359,298,2,359,359,359,359,2,359,2,359,2,359
176,401,34,383,74,74,74,154,359,74,359,74,359,359,359,359,74,74,359,359,74,359,359,359
177,19,100,123,366,36,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
178,81,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
179,294,378,148,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
180,239,137,206,260,188,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283
181,158,143,82,356,89,283,115,342,78,115,78,78,115,342,342,283,342,78,342,342,342,342,342
182,256,283,283,283,260,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283
183,356,211,356,356,128,364,364,364,364,364,364,647,647,356,364,364,647,364,115,364,647,647,647
184,356,211,356,356,356,115,115,356,356,356,115,356,356,115,356,115,356,115,356,115,356,356,356
185,308,241,308,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356
186,349,80,21,21,113,254,113,137,113,113,113,113,113,113,113,254,113,113,113,113,113,113,113
187,140,125,254,261,223,261,242,125,125,125,125,223,125,125,125,125,125,125,125,125,225,125,242
188,61,159,421,21,254,137,186,254,113,113,113,113,113,113,254,113,113,113,113,113,113,113,113
189,336,336,336,60,259,274,69,274,274,69,274,274,274,274,274,274,274,274,274,274,14,274,145
190,57,89,365,206,206,89,388,206,388,388,388,388,388,388,388,388,388,388,388,388,388,388,274
191,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274
192,685,735,501,45,173,173,469,501,469,678,211,469,469,3,193,501,236,236,236,114,236,236,236
193,244,206,206,3,52,3,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52
194,206,3,158,3,3,3,158,3,52,52,52,52,52,52,158,158,158,158,158,52,158,52,153
195,229,323,75,338,108,114,338,114,167,108,114,114,114,114,16,114,114,114,114,114,232,232,114
196,233,314,195,338,338,338,338,338,338,338,338,338,338,338,148,338,338,84,84,338,84,338,338
197,195,14,388,99,99,14,114,195,114,114,114,47,114,114,114,114,4,96,142,114,114,114,211
198,18,387,189,462,18,29,29,236,189,189,356,29,189,106,189,189,189,189,189,189,189,189,189
199,140,189,189,189,189,264,140,189,189,189,189,328,189,189,189,189,189,189,189,189,189,194,189
200,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189
201,290,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
202,279,34,34,234,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
203,24,66,34,34,269,64,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
204,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69
205,74,69,69,69,69,374,69,145,145,69,69,69,69,69,69,69,69,69,69,69,69,69,69
206,90,370,135,69,352,69,69,69,352,46,46,69,69,352,69,352,69,173,69,69,173,401,173
207,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369
208,269,137,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369
209,234,369,137,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369
210,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185
211,387,83,83,83,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185
212,57,681,325,235,235,373,166,373,166,166,373,185,166,185,166,185,185,166,185,166,185,185,166
213,339,327,395,395,148,202,395,395,395,395,395,346,395,395,395,395,395,395,395,346,395,395,395
214,32,148,148,395,395,148,314,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395
215,334,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395
216,192,313,97,351,121,53,156,156,156,286,156,156,156,156,156,156,156,156,156,156,156,156,156
217,140,306,200,308,283,156,70,188,156,70,156,70,70,200,70,156,70,70,70,156,70,70,70
218,370,72,345,259,336,72,380,305,305,397,402,59,380,380,116,59,402,380,156,59,156,380,156
219,376,126,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160
220,284,377,377,288,402,402,402,288,402,288,288,402,160,399,160,160,288,288,160,160,160,37,160
221,296,160,221,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,66,160,160,160
222,331,173,38,180,31,401,129,129,129,129,129,129,129,74,155,180,129,155,106,56,217,155,155
223,106,33,112,33,379,33,33,33,33,71,77,77,129,96,96,96,96,96,265,96,96,96,96
224,383,240,276,64,276,155,374,155,374,374,374,141,374,129,374,155,374,374,374,129,129,129,129
225,41,241,241,241,53,53,53,53,241,53,115,241,241,241,241,241,241,241,241,241,241,241,241
226,4,351,318,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241
227,218,218,356,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241
228,762,313,313,367,104,157,313,313,367,398,313,328,264,328,58,328,58,58,58,328,58,174,58
229,141,145,322,285,145,145,145,145,264,145,145,145,145,145,145,145,145,145,277,145,145,145,145
230,143,128,264,58,40,40,58,264,58,58,330,264,264,264,264,264,264,264,264,264,264,264,264
231,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170
232,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170
233,352,384,32,189,170,170,170,170,170,170,60,170,170,170,60,60,60,255,60,170,170,170,170
234,247,238,184,14,184,184,184,184,96,184,112,112,112,184,184,185,112,184,184,184,184,184,184
235,245,184,184,7,184,184,7,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184
236,35,238,96,184,112,112,112,112,184,388,388,184,184,184,388,184,184,184,367,367,367,184,184
237,352,354,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124
238,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124
239,331,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124
240,401,282,57,229,57,64,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71
241,156,109,220,233,71,328,71,71,197,71,71,58,71,229,188,96,96,71,365,377,71,71,377
242,53,313,66,236,377,289,690,289,71,34,71,71,236,236,71,119,129,71,265,265,358,71,71
243,140,78,263,263,41,263,263,263,263,41,263,263,263,263,263,263,263,263,263,263,263,263,263
244,318,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263
245,53,257,263,263,263,41,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263
246,35,364,251,381,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191
247,23,231,231,190,59,59,146,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191
248,165,381,157,23,23,381,191,23,191,140,318,140,318,318,381,191,381,140,191,381,191,381,381
249,60,256,115,327,319,256,319,115,256,385,319,256,256,319,385,385,263,385,385,385,319,385,385
250,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256
251,256,256,281,281,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256
252,293,293,293,72,72,345,336,336,345,336,336,345,345,72,336,181,72,181,336,181,72,293,293
253,506,355,160,293,293,293,293,293,293,293,293,293,293,293,293,160,160,160,293,293,293,160,160
254,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293
255,154,271,56,55,56,56,56,315,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56
256,108,55,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56
257,777,56,55,55,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56
258,115,361,361,385,330,361,301,399,207,399,399,399,399,399,399,399,399,399,399,399,399,399,399
259,354,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399
260,115,281,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399
261,124,331,46,331,331,331,352,352,352,352,331,352,352,331,331,331,331,331,331,331,331,331,331
262,46,330,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331
263,632,331,55,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331
264,256,256,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400
265,161,327,327,327,327,329,327,329,329,301,301,400,399,399,399,377,377,400,58,399,377,399,399
266,187,179,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400
267,134,247,229,229,229,321,390,128,128,128,40,128,40,390,304,390,390,390,40,40,304,304,390
268,417,128,390,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
269,517,496,647,110,128,794,128,794,794,128,794,194,194,194,194,194,194,794,794,794,794,194,794
270,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248
271,145,248,248,382,382,382,308,295,295,248,248,295,295,295,248,248,248,248,248,248,248,248,248
272,283,100,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248
273,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118
274,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118
275,244,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118
276,132,112,31,205,96,68,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96
277,223,166,112,223,96,96,367,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96
278,14,14,31,31,323,31,206,119,119,96,119,31,206,206,206,206,206,206,206,206,206,206,206
279,35,290,290,290,256,377,152,152,152,152,152,152,152,152,152,152,152,152,152,152,377,152,152
280,268,129,285,152,170,117,152,152,152,152,152,152,152,152,152,152,152,152,152,152,377,377,152
281,274,255,400,152,384,265,234,371,28,28,28,28,234,28,28,28,28,28,28,28,28,28,28
282,211,92,214,214,320,92,92,92,246,104,92,92,92,92,92,246,246,246,92,246,92,246,246
283,246,750,735,173,108,735,444,735,622,246,735,45,735,622,246,246,246,246,735,678,678,678,104
284,180,397,397,320,108,108,320,246,108,108,180,108,108,108,108,246,108,108,246,246,246,108,108
