ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46,epoch_47,epoch_48,epoch_49,epoch_50,epoch_51,epoch_52,epoch_53
23,5473,5473,5473,2365,2365,2365,2365,2365,2365,2365,2365,2365,2365,2365,189,189,189,189,189,189,189,189,189,189,189,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,3949,4868,4868,4442,4442,4442,4442
24,3847,3847,3847,4899,4899,4899,4899,4899,4899,4899,4899,4899,4899,4899,4899,4899,4899,189,189,189,189,189,189,189,189,189,189,3229,3229,3229,3229,3229,3229,3229,3229,3229,2200,2200,2200,2200,2200,2200,2200,2200,2200,3083,3083,3083,2407,2187,697,697,697,697
25,5473,5473,1225,5147,5147,5147,5147,5147,5147,5147,5147,5147,5147,5147,5204,5204,5204,5204,5204,5204,5204,5204,5204,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,2200,2200,2200,2200,2200,2200,2200,2200,2200,6877,6877,6877,5842,5842,2259,2259,2259,3523
26,3847,3847,4899,4899,4899,4899,4899,4899,4899,4899,4899,4899,4899,4899,4899,4899,189,189,189,189,189,189,189,189,189,189,189,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,2200,2200,2200,2200,2200,2200,2200,2200,2200,3083,3083,3083,3083,3083,2952,2952,941
27,5291,5291,5291,5291,5291,5291,6383,6383,6383,6383,5981,5981,5981,5981,5981,5981,5981,3949,3949,3949,3949,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,6877,6877,6877,6877,1858,1858,1858
28,5473,2725,2250,4124,4124,4124,4124,4611,4611,3847,2365,2365,2365,5271,5271,5271,5271,5271,5271,5271,1777,1777,1777,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,6906,6906,6906
29,3847,5473,5473,2365,2365,2365,2365,2365,2365,2365,2365,2365,2365,2365,2365,189,5204,5204,189,189,189,189,189,189,189,189,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,2200,2200,2200,2200,2200,5279,5279,5279,5279,2160,2160,560,560,560,560
30,5291,5291,5291,5291,5291,5147,5147,5147,5147,5706,5706,5706,5706,5706,5706,5706,5706,3949,3949,3949,3949,3949,3949,3229,3229,3229,3229,3229,3229,3229,3229,3229,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,5279,5279,5279,5279,5279,6073,6945,5493,3216,442
31,3847,3847,4899,4899,4899,2365,2365,2365,2365,2365,2365,2365,2365,2365,2365,2365,2365,189,189,189,189,189,189,189,189,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,2200,2200,2200,2200,2200,2200,2200,3083,3083,2187,2187,2187,1340,1340,1340
32,6391,6391,6391,6539,4395,4395,4395,4395,4395,4395,1742,1742,1742,1742,1742,1742,5271,5271,5271,5271,5271,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,2200,2200,2200,2200,2200,2200,2200,2200,2200,3083,3083,3083,3083,3083,3083,3293,3293,3293
33,3847,4899,4899,4899,2365,2365,2365,2365,2365,2365,2365,2365,2365,2365,2365,2365,189,189,189,189,189,189,189,189,189,189,189,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2160,2160,2160,2160,5553,5553,5553
34,3847,3847,3847,3847,3847,2365,2365,2365,2365,2365,2365,2365,2365,2365,2365,2365,2365,189,189,189,189,189,189,189,189,189,189,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,189,1069,1069,2724,3519,3519
35,3847,4899,4899,4899,4899,4899,4899,2365,2365,2365,2365,2365,2365,2365,2365,2365,2365,189,189,189,189,189,189,189,189,189,189,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,2200,2200,3229,2200,2200,2200,2200,2200,2407,1069,1069,1069,1069,1069,1069
36,2725,2725,2725,2725,3857,3857,3857,3817,3817,3817,3817,2725,2725,2725,5981,5981,1742,1742,844,844,844,844,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,5279,5279,5279,5279,5279,5279,5279,4106,1281,2677,3340,3340,3340,3340
37,6248,3847,4899,4899,4899,4899,4899,4899,4899,2365,4899,4899,4899,4899,4899,4899,4899,5086,189,189,189,189,189,189,189,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,3083,3083,3083,3083,3083,3083,3083,2874,2444
38,5360,3847,3847,3847,4365,1554,4899,4899,4899,4899,4899,2480,2480,2480,2480,2480,2480,831,831,831,831,831,831,3229,3229,3229,3229,3229,3229,3229,3229,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,3083,3083,2665,2665,2665,2665,3358,3358
39,2725,2725,2725,2725,1225,3817,3817,3817,3817,3817,3817,3817,3091,3091,3091,189,189,189,189,189,189,189,189,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,2200,2200,3229,2200,3229,3083,3083,3083,3083,3083,3083,1259,1259,1259,1259
40,5473,1225,1225,1225,1225,1225,5147,5147,3817,3817,3817,6384,5204,5204,5204,5204,5204,5204,5204,5204,5204,5204,5204,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,2200,5279,5279,5279,5279,5279,5279,5279,5279,4106,6877,6877,6877,1400,1400
41,4788,4788,1847,1847,1847,1847,1847,1847,430,430,5981,1742,1742,1742,1742,1742,1742,1742,844,2235,2235,3229,3229,3229,3229,3229,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,3083,3083,3083,3083,3083,300,300,300
42,5473,5473,2365,2365,2365,2365,2365,2365,2365,2365,2365,2365,2365,2365,2365,2365,189,189,189,189,189,189,189,189,189,189,189,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2407,2407,2407,539,1615,1615
43,2725,2725,3161,3857,3857,6383,6383,6383,6383,6383,6383,6383,6383,5981,189,189,189,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,2200,2200,2200,2200,2200,2200,397,397,397,397,397,1147,1147,1147,1147
44,1726,1726,1726,4851,4851,4851,4851,4851,4851,4851,4851,3581,5981,5981,5981,2235,2235,2235,844,844,844,844,844,844,844,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,5279,5279,3229,3229,4106,1897,1897,1897,3340,3340,3340
45,6383,6383,6383,6383,6383,6383,6383,6383,6383,6383,4899,4899,4899,4899,4899,5086,5086,5086,5086,189,189,189,189,189,189,189,189,3229,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2407,2407,3056,3056,3156,3156
46,3225,4813,4899,6383,6383,6383,6383,6383,6383,6383,6383,6383,4899,2365,2365,5271,5271,831,831,831,831,831,831,3229,3229,3229,3229,3229,2200,2200,3229,3229,2200,2200,3229,3229,2200,2200,2200,2200,2200,2200,2200,2200,2200,3083,3083,3083,3083,3083,3083,697,697,697
47,5291,5291,5291,3036,3036,3036,3036,3036,3036,3036,379,379,1742,1742,1742,1742,1742,844,844,844,844,844,844,844,2187,2187,2187,2187,3229,3229,3229,3229,3229,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2187,1617,1617,1617,1617
48,3847,3847,3847,3847,4210,4210,4210,4210,2365,2365,2365,2365,2365,2365,2365,2365,2365,2365,1777,189,189,189,189,189,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,2200,2200,2200,2200,2187,2187,2187,2187,2187,2187,2187,1617,1617,1617,1617
49,6391,2725,2725,5147,5147,5147,6383,6383,6383,6383,3299,3498,3498,3498,3949,3949,3949,3949,3949,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2187,1061,1061,1061,1061
50,2188,2188,5291,6383,6383,6383,6383,6383,6383,6383,6383,6383,5981,5981,5981,5981,2090,2090,2090,2090,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2878,2878,2574,2574,2574,2574,2574
51,2188,2188,5291,5291,6383,6383,6383,6383,6383,6383,6383,6383,3817,2090,2090,2090,3949,189,189,189,189,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,1443,1499,1499,1499
52,3847,3847,3847,3847,2365,2365,2365,2365,2365,2365,2365,2365,2365,2365,2365,2365,189,189,189,189,189,189,189,189,189,2187,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,2200,2200,2200,2200,2200,2200,2200,2200,2200,2187,2187,2187,2187,2187,1617,1617,1617,1617
53,6959,1182,5244,6383,6383,6383,6383,6383,6383,6383,6383,6383,6383,6383,5086,831,831,831,831,831,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2882,2882,2882,2882,2882
54,2725,2725,2725,3857,3857,3857,6383,3817,3817,3817,3817,3817,2850,2850,2850,2850,189,189,189,189,189,189,189,189,189,189,3229,3229,3229,3229,3229,3229,3229,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,3083,3083,3083,3083,3083,3083,4292,4292,4292
55,2922,1061,1061,6383,6383,6383,6383,6383,6383,4899,4899,4899,4899,4899,5086,5086,189,189,189,189,189,189,189,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,2200,2200,3229,2200,3083,3083,3083,3083,3083,3083,3083,2187,1280,1686,1686
56,3847,3847,3847,3847,4899,2365,2365,2365,2365,2365,2365,2365,2365,2365,2365,2365,2365,2365,189,189,189,189,189,189,189,189,3229,3229,3229,3229,3229,3229,3229,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,3083,3083,3083,3083,3083,645,645,645,645
57,986,986,986,986,986,3226,3226,3226,2365,2365,2365,2365,2365,2365,2365,5204,5204,5204,5204,5204,5204,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,6073,1663,1663,1663,1281,2134,2134,2134,2134
58,3847,3847,3847,6383,6383,6383,6383,6383,6383,6383,2365,2365,2365,2365,5271,5271,5271,5271,5271,5271,5271,5271,2187,2187,2187,2187,2187,2187,2187,3229,3229,3229,3229,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2187,2187,2187,2187,2381,2381,2381,2381
59,6780,4136,6383,6383,6383,6383,6383,6383,6383,6383,6383,6383,6383,5086,189,189,189,189,189,189,189,189,189,189,189,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,2200,2200,2200,2200,2200,2200,2200,2200,5279,5279,5279,5279,2160,2160,418,418,418,418
60,2725,2725,2725,6383,6383,6383,6383,6383,6383,6383,6383,2850,2850,2850,189,189,189,189,189,189,189,189,189,189,189,189,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,2160,2160,2160,2152,2152,2152,2152
61,3847,3847,3847,3847,2365,2365,2365,2365,2365,2365,2365,2365,2365,2365,2365,5204,5204,5204,5204,5204,5204,5204,189,189,189,189,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,2200,2200,2200,2200,2200,2200,2200,2200,3229,2160,2160,2160,1376,1376,1376
62,3847,3847,2365,2365,2365,2365,2365,2365,2365,2365,2365,2365,2365,2365,5271,5271,5271,5271,5271,5271,5271,1777,1777,1777,2187,2187,2187,2187,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,2200,2200,2200,2200,2200,2200,2200,2187,2187,2187,2187,1452,1452,1452,1452,1452
63,3847,3847,3847,3847,4210,4210,4210,2365,2365,2365,2365,2365,2365,2365,2365,2365,2365,189,189,189,189,189,189,189,189,189,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,2200,2200,2200,2200,2200,2187,2187,2187,2187,2187,2187,2187,1061,1061,1028,1028
64,4144,1225,1225,6383,6383,6383,6383,6383,6383,6383,6383,6383,189,189,189,189,189,189,189,189,189,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,2200,2200,2200,2200,2200,2200,397,397,397,397,100,100,100,100,100
65,5291,5291,5291,5291,5291,5291,3036,3036,3036,3036,3036,3036,2090,2090,2090,2090,199,199,199,5279,5279,5279,5279,3229,5279,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,397,397,397,397,397,397,397,1147,1147,1147,1147,1147
66,4512,4512,4899,4899,4899,4899,4899,4899,4899,4899,4899,4899,4899,4899,4899,4899,4899,4899,4899,189,189,189,189,189,189,189,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,2200,2200,2200,2200,2200,2200,2200,2187,2187,2187,2187,2187,4292,4292,4292
67,3847,3847,4899,4899,2365,2365,2365,2365,2365,2365,2365,2365,2365,2365,2365,189,5204,5204,5204,5204,5204,5204,189,189,189,189,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2187,2187,1403,1403,1403,1403
68,1360,1360,1360,4365,4365,4899,4899,4899,4899,4899,4899,4899,4899,4899,4899,4899,4899,189,189,189,189,189,189,189,189,189,3229,3229,3229,3229,3229,3229,3229,2200,3229,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,3083,3083,3083,3083,480,480,480,3358
69,3847,3847,73,73,73,73,73,6477,6477,6477,6477,6477,6477,6477,6477,6477,2607,2607,5204,5204,5204,5204,189,189,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,3083,2407,3083,1242,1242,1242,1242
70,3847,3847,3847,3847,2480,2480,2480,2480,2480,2480,2480,2480,2480,2480,2480,2480,2480,189,189,189,189,189,189,189,189,189,3229,3229,3229,3229,3229,3229,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,1242,1242,1242,1242,1242,1242
71,1182,1182,6383,6383,6383,6383,6383,6383,6383,6383,6383,6383,6383,3949,3949,3949,3949,3949,3949,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,2200,2200,2200,2200,2200,2200,2200,2200,2200,5279,5279,5279,2160,418,418,418,418,418
72,2725,2725,2725,6539,3857,3857,3857,3857,3857,4395,4395,1742,1742,1742,1742,1742,1742,1742,1742,844,844,844,844,844,2187,2187,2187,2187,2187,2187,2187,2187,2187,2187,3229,3229,3229,3229,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,1147,1147,1147,1147,1147
73,4899,4899,4899,4899,4899,4899,4899,4899,4899,4899,4899,4899,4899,4899,4899,4899,4899,5204,5204,5204,5204,5204,5204,189,189,189,3229,3229,3229,3229,3229,3229,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,3083,3083,3083,3083,4292,4292,4292,4292,4292
74,3847,3847,3847,4899,2365,2365,2365,2365,2365,2365,2365,2365,2365,2365,2365,5204,5204,5204,5204,5204,5204,5204,5204,189,189,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,2200,2200,2200,2200,2200,2200,3083,3083,3083,3083,3083,3083,3083,3083,2583,2583,2583
75,4144,4144,6383,6383,6383,6383,6383,6383,6383,6383,6383,4899,4899,4899,189,189,189,189,189,189,189,189,189,189,189,189,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2407,2407,2187,1561,1561,1561,1561
76,753,3847,2365,2365,4899,4899,4899,4899,4899,4899,4899,4899,4899,2850,2850,189,189,189,189,189,189,189,189,189,189,189,189,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,2200,3229,3229,3229,3229,3229,3229,2562,2562,2562,2562,2562
77,1061,1061,3847,3847,3847,2230,4899,4899,1554,2365,2365,2365,2365,2365,189,5271,5271,5271,5271,5271,5271,5271,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,2200,2200,2200,2200,3083,3083,3083,3083,3083,3083,3083,3083,130,130,130
78,3847,3847,3847,2365,2365,2365,2365,2365,2365,2365,2365,2365,2365,2365,2365,2365,189,189,189,189,189,189,189,2187,2187,2187,2187,2187,2187,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,697,697,3506,3506
79,3847,3847,3847,3847,2365,2365,2365,2365,2365,2365,2365,2365,2365,2365,2365,189,189,189,189,189,189,189,189,189,189,189,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,1069,5495,5495,2724
80,5573,5473,5473,986,2365,2365,2365,2365,2365,2365,2365,2365,2365,2365,5271,5271,5271,5271,5271,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,3083,3083,3083,3083,3083,3083,3083,300,300,300
81,5291,5291,5291,3161,1847,1847,3036,3036,3036,3036,3036,3091,3091,5981,5981,5981,5981,844,844,844,844,1777,1777,1777,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,2200,2200,3229,2200,2200,2200,397,397,397,397,1858,1858,1858,1858,1858
82,6059,2725,2725,3857,3857,3036,3036,3036,3036,3036,3036,379,379,1742,1742,1742,1742,844,844,844,844,844,844,844,1777,1777,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,2200,2200,3229,2200,3229,3229,3083,3083,3083,1897,1897,2011,2011,2011,157
83,5473,5011,3857,3857,3857,3857,6383,6383,6383,6383,6383,6383,2365,189,189,189,5271,5271,5271,5271,5271,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,3083,3083,3083,3083,3083,3083,3083,157,157,157,157
84,1061,1061,1061,3847,1103,2365,2365,2365,2365,2365,2365,2365,2365,2365,2365,2365,2365,189,189,189,189,189,3229,3229,3229,3229,3229,3229,3229,3229,3229,3229,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,743,743,743,743
