ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11
44,1271,2563,2563,2563,2563,557,557,355,355,112,112,112
45,1271,1271,2310,1776,1776,1776,1776,333,333,1647,4262,4262
46,4516,4516,3518,3518,4234,4262,4262,4262,213,213,4262,4262
47,1271,1271,3518,1776,1776,4262,4262,4262,213,213,4262,4262
48,475,345,345,3394,1782,1782,1782,1782,1782,2427,2427,2427
49,1271,3284,3284,3394,3394,3394,362,1760,1760,1760,1760,1760
50,1271,1271,3518,3518,1776,1776,213,213,213,213,213,2695
51,1271,1271,1271,1647,6725,6725,1647,1647,1647,5587,5858,5587
52,3137,1776,1776,1776,1782,1782,1782,1782,1782,1782,1782,2823
53,1271,1271,1647,3394,1776,1776,2563,333,333,1647,2563,1610
54,1271,1271,1776,1776,1776,1776,1782,1782,213,213,213,5587
55,1340,5338,5338,1782,1782,1782,1782,1782,1782,1782,1782,2141
56,475,345,345,345,1782,1782,1782,2427,2427,2427,2427,2427
57,6279,4271,4271,3394,362,362,362,362,362,2427,3106,2930
58,4516,4516,3518,3394,3394,1782,1782,1782,1782,1782,1782,4262
59,1271,1271,1647,1776,1776,1776,362,362,1647,2011,5858,5587
60,1271,1271,1776,1776,1776,1776,362,5730,5730,5730,5730,3222
61,345,345,345,3394,1782,1782,1782,1782,2427,2427,2427,2427
62,4516,3518,3518,3394,3394,1782,1782,1782,1782,1782,1782,2563
63,6279,345,345,3394,1782,1782,1782,1782,2427,2427,2427,2427
64,1271,1271,1776,1776,1776,1776,362,362,1647,2011,5730,5587
65,1271,1271,1271,1776,1776,1776,6725,1647,5587,5587,5587,5587
66,1776,1776,1776,1776,1776,1782,1782,6751,2581,2581,2581,2581
67,5266,1776,1776,1776,1782,1782,1782,1782,2427,2427,2427,2427
68,5338,5338,1776,1776,1776,1782,1782,1782,1782,1782,1782,2141
69,475,345,3394,3394,3394,1782,1782,1782,2427,2427,155,155
70,5266,345,3394,3394,1782,1782,1782,1782,2427,2427,2427,2427
71,1271,1271,1271,3394,3394,3394,6725,5730,5587,5858,5858,5587
72,1271,3518,3518,3518,1776,4234,213,1782,213,213,213,4262
73,4208,1776,1776,1776,1776,6751,6751,6751,6751,6751,6751,6751
74,5266,5364,1776,1776,1782,1782,1782,1782,2427,2427,2427,2427
75,1271,1271,1647,1776,1776,1776,1782,1782,5730,213,5730,3222
76,1271,1271,1776,1776,1776,1782,1782,1782,1782,965,1782,965
77,1271,1776,1776,1776,1776,1782,1782,1782,1782,1782,1782,2141
78,345,6693,3394,3394,1782,1782,1782,1782,1782,2427,2581,2427
79,345,6693,3394,1782,1782,1782,1782,1782,1782,2427,1782,2427
80,6279,345,3394,3394,3394,3394,362,362,362,2427,1427,2930
81,1271,1271,1271,1776,1776,1776,4262,2879,1647,5858,5858,5587
82,1271,1271,3518,3518,1776,4262,4262,4262,213,213,213,4262
83,1271,3518,3518,3518,1776,4899,362,362,213,213,213,3222
84,4153,4153,3394,3394,3394,1782,1782,1782,1782,2427,2427,2427
85,551,2306,345,1782,1782,1782,1782,2427,2427,2427,2427,2427
86,551,2306,345,1782,1782,1782,1782,1782,2427,2427,2427,2427
87,1271,1271,1271,1271,1776,6725,6725,1647,5587,5587,5587,5587
88,551,5266,345,1782,1782,1782,1782,2427,2427,2427,2427,2427
89,1271,1271,7045,3394,3394,3394,362,362,333,4757,4757,4506
90,1271,1271,1271,1776,1776,1776,1776,1782,333,1647,4262,4262
91,3378,1776,1776,1782,1782,1782,1782,1782,1782,1725,2581,2581
92,1271,1271,3518,3518,3518,4262,4262,4262,4262,4262,4262,4262
93,4153,345,3394,3394,1782,1782,1782,1782,2427,2427,2427,2427
94,1271,1271,1776,1776,1776,6725,362,362,5587,2011,2315,5587
95,345,345,3394,3394,3394,1782,1782,1782,1782,2427,1782,2427
96,1271,1271,1271,3518,1776,1647,2563,333,333,5858,5858,5587
97,635,7045,1776,1776,3394,1782,1782,1782,1782,4560,1427,2427
98,3137,2310,3518,3518,3394,1782,1782,1782,1782,1782,1782,3618
99,1271,1271,3394,3394,3394,3394,333,333,333,333,5730,2315
100,1271,1271,1271,3518,3518,213,213,213,213,213,213,2695
101,551,3378,6693,1782,1782,1782,1782,2427,2427,2427,155,155
102,345,345,345,1782,1782,1782,1782,1782,1782,2427,1782,2427
103,4516,345,3394,3394,3394,1782,362,362,5730,2427,2427,2427
104,1271,1271,3518,1776,1776,1776,213,213,213,213,213,5587
105,4516,5691,3894,1776,3394,362,362,362,213,213,213,213
106,7045,7045,3894,3394,3394,3394,362,362,362,362,5730,2930
107,5266,345,345,3394,1782,1782,1782,2427,2427,2427,2427,2427
108,551,345,345,3394,1782,1782,1782,2427,2427,2427,2427,2427
109,551,2306,2306,1782,1782,1782,1782,2427,2427,2427,2427,2427
110,1271,1271,3394,3394,3394,333,362,333,333,333,5730,5730
111,2420,2420,1776,1782,1782,1782,1782,1782,1782,1725,2581,2603
112,345,345,3394,1782,1782,1782,1782,1782,1782,1782,1782,2427
113,5266,345,1776,1782,1782,1782,1782,1782,1782,2427,2427,2427
114,7045,1776,1776,1776,1776,7045,362,5730,5730,5730,5730,5730
115,1271,1271,1271,3518,6725,6725,6725,2879,5587,5587,2695,2695
116,1271,1271,1271,1776,1776,1776,3717,3717,5587,5587,292,2695
117,1271,1271,1776,1776,1776,1782,1782,1782,1782,1782,1782,965
118,345,345,345,3394,3394,1782,1782,2427,2427,2427,2427,2427
119,3137,3137,3394,1782,1782,1782,1782,1782,1782,1782,1782,2501
120,345,345,345,3394,3394,1782,1782,1782,1782,2427,155,155
121,345,345,3394,3394,1782,1782,1782,1782,1782,2427,2427,2427
122,1271,1271,3518,3518,1776,1776,362,362,213,213,213,5587
123,1271,5338,3518,3518,1776,1782,1782,1782,1782,1782,467,467
124,2586,345,345,3394,1782,1782,1782,1782,2427,2427,2427,2427
125,6279,3378,1776,1782,1782,1782,1782,1782,2427,2427,2427,2427
126,1271,1271,1776,1776,1776,1776,333,333,333,333,333,333
127,345,345,1776,1776,3394,3394,362,362,362,2427,1427,2427
128,3378,3378,1776,1782,1782,1782,1782,1782,1782,2427,2581,2427
129,1271,1271,1271,3518,1776,6725,6725,2879,5587,5587,2695,2695
130,1271,4802,5338,1118,1118,4165,1782,1782,355,355,2403,355
131,1271,1271,1776,1776,1776,1776,1782,1782,1782,213,1782,4262
132,3137,5878,1969,1118,1776,1776,1782,1782,1782,6579,6579,355
133,1271,1271,3394,3394,3394,3394,4234,1760,1760,1760,1427,1760
134,1271,1271,1647,1647,1776,1776,4262,4262,1647,1647,4262,4262
135,1271,1271,3518,3518,3518,4899,213,4262,213,213,213,3222
136,4077,345,3394,3394,1776,1782,1782,5730,5730,2427,5730,2427
137,3137,3518,3518,3518,3394,1782,1782,1782,1782,1760,1427,1760
138,1271,1776,1776,1776,1782,1782,1782,1782,1782,1782,1782,965
139,6534,1776,1776,1776,1782,1782,1782,1782,1782,1782,1782,2581
140,1271,7045,1776,1776,1776,362,362,362,362,213,97,5587
141,4153,345,1776,1782,1782,1782,1782,1782,1782,2427,2581,155
142,4271,4271,4271,1776,1776,362,362,362,933,933,933,4560
143,6279,1776,1776,1776,1776,1782,1782,1782,1782,2427,2427,2427
144,1271,1271,3518,3518,3518,1782,1782,1782,1782,1782,1782,5587
145,5364,5364,3394,1782,1782,1782,1782,1782,1782,1782,1782,2427
146,1271,1271,1271,1776,1776,1776,1776,1647,5587,5587,2403,2695
147,1271,1271,3518,1776,6725,6725,6725,3717,5587,5858,2315,5587
148,5364,6693,1776,1776,1782,1782,1782,1782,1782,2427,2427,2427
149,1271,1271,1271,1776,6725,6725,6725,333,5587,5587,2315,5587
150,1271,1271,3894,3894,3894,5942,362,362,1760,1760,1760,292
151,6279,345,3394,3394,3394,1782,362,362,2427,2427,2427,2427
152,345,345,1776,1776,1782,1782,1782,1782,1782,2427,2427,2427
153,1271,7045,7045,1776,3394,3394,362,362,362,362,213,4262
154,1271,1271,1271,6725,6725,6725,6725,362,5587,2011,2315,5587
155,1271,1271,1271,3518,6725,6725,6725,1760,5587,5587,2315,2695
156,551,345,345,1782,1782,1782,1782,2427,2427,2427,2427,2427
157,6279,345,3394,3394,1782,1782,1782,1782,2427,2427,2427,2427
158,3483,345,3394,3394,1782,1782,1782,1782,2427,2427,2427,2427
159,1271,3518,3518,3518,1776,3394,213,4262,213,213,213,4262
160,6279,345,345,3394,1782,1782,1782,1782,1782,2427,2427,2427
161,345,345,1776,1776,1782,1782,1782,1782,1782,2427,2427,2427
162,7045,7045,3394,3394,3394,1782,1782,1782,1782,2427,2427,2427
163,7045,7045,1776,3394,3394,1782,362,362,362,2427,2427,2427
164,4271,4271,4271,3894,362,362,362,362,362,4560,4560,4560
165,1271,1271,1271,1776,1776,1776,1776,1647,1647,1647,1647,5587
166,1271,1271,1776,1776,1776,1776,362,362,333,5587,2315,5587
167,1271,1969,1776,1776,1776,1776,1782,1782,1782,1782,4262,4262
168,551,345,345,1782,1782,1782,1782,2427,2427,2427,2427,2427
169,5266,6693,6693,1782,1782,1782,1782,1782,2427,2427,155,155
170,5266,5266,1776,1776,1776,1782,1782,1782,1782,2427,2581,2581
171,4516,4516,3394,3394,3394,1782,1782,1782,1782,2427,1782,2427
172,1271,1271,1271,1271,6364,6364,6725,5587,5587,2695,2695,2695
173,635,1776,1776,1776,1776,1782,1782,1782,1782,2212,1782,743
174,1271,1776,1776,1776,1776,1782,1782,1782,333,333,1003,2427
175,1271,1271,1776,1776,1776,1782,1782,1782,333,333,1782,333
176,6279,345,3394,3394,3394,362,362,362,362,2427,2427,2427
177,4077,345,345,3394,1782,1782,1782,1782,2427,2427,2427,2427
178,345,345,345,3394,3394,1782,362,362,362,2427,2427,2427
179,4516,345,3394,3394,3394,1782,1782,1782,1782,2427,1782,2427
180,1271,1271,1776,1776,1776,1776,213,213,213,213,213,5587
181,3137,345,3394,3394,3394,3394,1782,1760,1760,1760,1427,1760
182,7045,7045,7045,1776,1776,362,362,362,362,933,933,3300
183,4077,345,3394,1782,1782,1782,1782,1782,1782,2427,2427,2427
184,551,2306,1782,1782,1782,1782,1782,1782,1782,2427,2581,2581
185,4516,1776,1776,1776,1776,1776,362,362,5730,2427,5730,155
186,1271,7045,3894,3394,3394,3394,362,362,362,4757,4757,5587
187,7045,7045,1776,1776,3394,1782,1782,333,333,4560,1003,2427
188,345,1969,3394,3394,3394,1782,1782,5730,5730,5730,5730,5730
189,4516,4516,3394,3394,3394,1782,1782,1782,1782,2427,1782,2427
190,2586,345,345,3394,3394,1782,362,5730,5730,2427,2427,2427
191,2586,345,3394,3394,3394,1782,1782,1782,2427,2427,2427,2427
192,4077,345,3394,3394,1782,1782,1782,1782,1782,2427,1782,2427
193,551,345,345,1684,1782,1782,1782,2427,2427,2427,2427,2427
194,345,345,3394,1776,1782,1782,1782,1782,1782,2427,1782,2427
195,3137,3394,3394,3394,3394,1782,1782,1782,1782,1782,1782,2141
196,5266,345,3394,3394,1782,1782,1782,1782,1782,2427,2581,2427
197,2586,345,345,1776,1782,1782,1782,1782,2427,2427,2427,2427
198,3137,5338,3518,3518,1776,1782,1782,1782,1782,1782,1782,2141
199,6279,2617,3894,3394,3394,362,362,362,362,2427,2427,2930
200,345,345,3394,3394,1782,1782,1782,1782,1782,2427,2427,2427
201,1271,1271,1271,3518,6725,6725,4262,4262,5587,5587,2695,2695
202,345,345,3394,3394,1782,1782,1782,1782,1782,2427,2427,2427
203,5266,345,3394,3394,1782,1782,1782,1782,2427,2427,2427,2427
204,345,345,3394,3394,1782,1782,1782,1782,1782,2427,2427,2427
205,2586,345,3394,3394,1782,1782,1782,1782,1782,2427,2427,2427
206,7045,5364,3394,3394,1776,1782,1782,1782,1782,2427,2427,2427
207,551,2306,2306,1782,1782,1782,1782,2427,2427,2427,2427,2427
208,7045,1776,1776,1776,1776,1782,1782,1782,1782,6751,6751,965
209,1271,7045,1776,1776,1776,362,362,362,362,933,1427,933
210,1271,1271,3894,3894,3894,5358,362,1760,1760,1760,1760,1760
211,1271,1271,3894,3894,3894,3939,3939,362,5587,292,292,292
212,1271,1271,1271,3518,3518,6725,2563,1782,355,355,355,355
213,4271,7045,1776,1776,1776,362,362,362,362,2427,6751,2427
214,1271,1271,1776,1776,1776,1776,1782,1782,1782,362,1782,355
215,1271,1271,1271,1776,1776,1776,4262,4262,213,355,355,355
216,6534,3378,1776,1776,1782,1782,1782,1782,1782,2427,2581,2427
217,4516,1776,1776,1776,1776,1782,362,362,362,6751,6751,2427
218,6279,345,3394,3394,3394,362,362,362,362,2427,1427,2427
219,2812,345,1776,1776,1776,1782,1782,5730,5730,2427,5730,2427
220,345,2310,2310,3394,1782,1782,1782,1782,1782,1782,1782,2501
221,551,2306,345,1782,1782,1782,1782,2427,2427,2427,2427,2427
222,1271,1271,1776,1776,1776,1782,1782,1782,1782,965,1427,965
223,1271,1271,3394,3394,3394,3394,1782,333,333,1647,5730,5587
224,7045,1776,1776,1776,1776,1782,1782,1782,965,2427,2427,2427
225,3137,1776,1776,1776,1776,1782,1782,1782,1782,1782,1782,965
226,1776,1776,1776,1776,1782,1782,1782,1782,1782,2427,2581,2581
227,6279,345,345,1782,1782,1782,1782,1782,1782,2427,2427,2427
228,5364,1776,1776,1776,1776,1782,1782,1782,1782,2427,1782,2427
229,1271,1271,1271,3394,1776,3394,4899,333,333,5858,5858,5587
230,6279,345,3394,3394,1782,1782,1782,1782,1782,2427,2427,2427
231,345,345,3394,3394,1782,1782,1782,1782,2427,2427,2427,2427
232,1271,1271,1271,3518,6364,6364,2879,2879,5587,5587,2695,2695
233,551,345,345,345,1782,1782,1782,2427,2427,2427,2427,2427
234,1271,1271,1271,3518,1776,4262,4262,4262,5587,5587,2695,2695
235,3137,3518,3518,3518,3518,4262,4262,4262,4262,6354,4262,4262
236,4271,4271,3894,3894,5358,5358,362,362,362,954,4757,292
237,6279,345,3394,3394,1782,1782,1782,1782,2427,2427,2427,2427
238,1271,1271,3518,3894,3894,3894,213,1760,1760,1760,1760,2695
239,1271,1271,1271,1776,1776,1776,6725,1647,5587,5587,4506,2695
240,2420,1776,1776,1776,1776,1776,1776,1776,2581,1725,2581,2581
241,1271,1271,1776,1776,1776,1782,1782,1782,1782,1782,1782,1647
242,345,345,345,1776,1782,1782,1782,2427,2427,2427,2427,2427
243,1271,1271,1271,3518,6725,6725,6725,2879,2879,5858,5858,2695
244,1271,1271,1271,1776,1776,1776,1782,1782,1647,5858,5858,5587
245,1271,1271,1776,1776,1776,1782,1782,1782,1782,1782,1782,2563
246,6733,1776,1776,1782,1782,1782,1782,1782,1782,1782,1782,2581
247,1271,1271,1271,1776,1776,1776,1776,1647,1647,5858,5858,1126
248,635,7045,3894,3394,3394,362,362,362,362,362,5730,5730
249,1271,1271,1271,3518,6725,6725,1647,2879,5587,5587,5858,5587
250,7045,7045,1776,3394,3394,1782,1782,1782,1782,2427,2427,2427
251,4516,345,1776,1776,1776,1782,362,362,5730,2427,5730,2427
252,1271,1969,1969,1776,1776,1776,1782,333,333,1647,5730,743
253,3137,2310,2310,1776,1776,1782,1782,1782,4195,4195,4262,4262
254,1271,1776,1776,1776,1776,3394,1782,1782,1782,965,2563,965
255,1271,1271,1271,1776,1776,1776,213,362,5587,5587,213,5587
256,7045,1776,1776,1776,1776,1782,1782,1782,1782,965,1782,2427
257,1271,7045,1776,1776,3894,362,362,362,362,362,5730,5730
258,4516,345,3394,3394,3394,362,362,362,362,2427,5730,2427
259,1271,1271,1647,1776,1776,1776,1647,333,333,1647,5858,5587
260,1271,1271,3610,3394,3394,3394,362,362,1760,2315,2315,2315
261,1271,1271,1271,3518,6725,6725,6725,3717,5587,5587,2695,2695
262,6279,345,3394,3394,1782,1782,1782,1782,1782,2427,2427,2427
263,1271,1271,1271,1271,6364,6364,4262,5587,5587,5587,2695,2695
264,1271,1271,1647,1776,1776,1776,1776,1647,1647,1647,5858,5858
265,1271,1969,1776,1776,1776,1776,1782,1782,1647,965,1782,965
266,6279,1776,3394,3394,3394,1782,1782,1782,1782,2427,2427,2427
267,6279,345,3394,3394,3394,3394,362,362,362,2427,1427,2427
268,6279,345,3394,3394,3394,362,362,362,362,2427,2427,2427
269,6279,7045,3394,3394,3394,1782,362,362,362,2427,3300,3300
270,551,345,345,1782,1782,1782,1782,1782,2427,2427,2427,2427
271,5266,345,3394,3394,1782,1782,1782,1782,1782,2427,2427,2427
272,2586,345,345,1782,1782,1782,1782,1782,2427,2427,2427,2427
273,6784,1776,1776,1776,1782,1782,2563,2563,2563,2563,2563,3054
274,1271,1271,3394,3394,3394,1782,1782,1782,1782,1760,1427,1760
275,4516,7045,3394,3394,3394,362,362,362,362,362,1003,2427
276,1271,5691,3518,3394,3394,3394,1782,1782,1782,1760,3618,3618
277,1271,7045,1776,3394,3394,3394,362,362,362,362,97,3300
278,1271,7045,1776,1776,1776,6751,213,6751,213,6751,6751,6751
279,1271,1271,1271,3518,1776,6364,213,2879,5587,5587,2695,2695
280,3137,3394,3394,3394,3394,1782,1782,1782,1782,1782,1782,2950
281,4516,7045,1776,1776,1776,362,362,362,362,362,6751,2930
282,551,345,345,3394,1782,1782,1782,2427,2427,2427,2427,2427
283,1271,1271,1271,6725,6725,6725,6725,362,5587,5587,2315,5587
284,3137,7045,3394,3394,3394,3394,1782,1782,1782,4560,1782,4560
285,1271,1271,3518,3518,3518,3518,213,2879,213,213,213,2695
286,551,2306,1776,1782,1782,1782,1782,1782,2427,2427,2427,2427
287,4271,4271,3894,1776,1776,362,362,362,362,933,933,3106
288,6279,345,345,3394,1782,1782,1782,1782,2427,2427,2427,2427
289,1271,7045,3894,3894,3894,362,362,362,362,2011,1427,2011
290,4077,345,345,1782,1782,1782,1782,1782,2427,2427,2427,2427
291,1271,1271,1271,3518,1776,6725,6725,5587,5587,5587,5587,5587
292,3518,3518,3518,3518,3518,4262,213,4262,213,213,213,4262
293,2470,6693,3394,3394,1782,1782,1782,1782,1782,1782,1782,2427
294,1776,1776,1776,1776,1776,1782,1782,1782,1782,965,1782,2581
295,5364,5364,6693,1782,1782,1782,1782,1782,1782,2427,155,2427
296,1271,1271,1271,1776,1776,1776,4899,3442,5587,2518,3442,5587
297,2261,2261,3894,3894,3894,7045,362,362,362,4757,292,292
298,5338,5338,1776,1776,1776,1782,1782,1782,1782,1782,467,2141
299,7045,7045,7045,7045,3394,362,362,362,362,362,5730,5730
300,2586,345,345,3394,333,1782,1782,2427,2427,2427,2427,2427
301,3137,7045,1776,3394,3394,3394,362,1782,362,362,1427,1427
302,345,345,345,3394,3394,1782,1782,1782,2427,2427,2427,2427
303,4077,345,1776,1776,1782,1782,1782,1782,2427,2427,2427,2427
304,1271,1271,1271,1776,6725,6725,6725,5587,5587,5587,5587,5587
305,345,345,345,3394,1782,1782,1782,1782,2427,2427,2427,2427
306,1271,1271,1776,1776,1776,362,362,362,362,2011,2315,2315
307,1271,1271,1271,1776,1776,6725,6725,4262,5587,5587,2315,2695
308,1271,1271,1969,1776,1776,1776,4262,4262,1647,1647,4262,3222
309,1776,1776,1776,1776,1776,6751,6751,6751,6751,6751,6751,2581
310,551,345,345,1782,1782,1782,1782,1782,2427,2427,2427,2427
311,3378,3378,1782,1782,1782,1782,1782,1782,1782,2581,2581,2581
312,345,345,1776,1776,1776,1782,1782,5730,5730,2427,5730,2427
313,1271,1271,7045,1776,1776,7045,362,362,362,362,5730,3222
314,1271,1776,1776,1776,1776,1776,1782,1782,1782,965,1782,965
315,1271,1271,1776,1776,3894,3894,1782,1782,213,213,213,4262
316,1271,1271,1271,3518,1776,6364,3717,3717,5587,2695,2695,2695
317,5266,1776,1776,1776,1782,1782,1782,1782,2427,2427,2581,2427
318,345,345,1776,1776,1776,1782,1782,1782,1782,965,1782,965
319,1271,1271,3518,3518,1776,1782,1782,1782,1782,4262,4262,4262
320,1271,1271,1271,3518,1776,1776,1647,1647,1647,5587,2315,5587
321,1271,1271,4802,3518,6579,6579,6579,6579,1535,6579,6579,6579
322,3137,345,3394,3394,1782,1782,1782,1782,1782,1782,1782,2427
323,4271,4271,3894,3894,3894,362,362,362,362,954,1427,1427
324,1271,1271,1271,1776,6725,6725,213,213,213,5587,292,2695
325,1271,5691,3518,4899,3894,3394,213,1760,1760,1760,1760,1760
326,1271,1271,1776,1776,1776,7045,362,362,213,213,213,2315
327,7045,7045,1776,1776,3394,1782,362,362,362,2427,1782,2427
328,5691,5691,3518,4899,4899,3394,362,1760,1760,1760,1760,1760
329,2586,345,3394,3394,1782,1782,1782,1782,1782,2427,2427,2427
330,5266,6693,6693,6693,1782,1782,1782,2427,2427,2427,2427,2427
331,6279,1776,1776,1776,1776,1782,1782,1782,1782,2427,2427,2427
332,6279,345,3394,3394,1782,1782,1782,2427,2427,2427,2427,2427
333,1271,1271,3518,3518,1776,1776,2563,2879,2879,5858,2403,2695
334,6279,345,345,1782,1782,1782,1782,1782,2427,2427,2427,2427
335,6279,345,3394,3394,1782,1782,1782,2427,2427,2427,2427,2427
336,4516,4516,3394,3394,3394,3394,362,362,362,362,1427,2930
337,1271,3518,3518,3518,1776,1782,1782,1782,1782,1782,2563,743
338,475,345,345,345,345,1782,1782,1782,6354,6354,155,155
339,3137,1271,3394,3394,1782,1782,1782,1782,1782,1782,1782,1782
340,1271,1271,1776,1776,1776,1776,1782,1782,1782,362,5730,4262
341,551,345,345,1782,1782,1782,1782,2427,2427,2427,2427,2427
342,1271,1271,1271,1776,1776,1776,1776,1647,1647,1647,5858,2695
343,1271,1271,1776,1776,1776,1776,1782,1782,1782,213,213,3222
344,1271,1271,3518,3518,1776,6725,213,213,213,213,213,2695
345,1271,1271,1271,1271,1776,3717,213,3717,5587,2695,2695,2695
346,1344,1776,1776,1776,1782,1782,1782,1782,1782,1782,467,2581
347,4271,4271,1776,1776,1776,362,362,362,362,4560,97,292
348,1271,1271,1776,1776,1776,1776,213,1782,213,213,213,3222
349,1776,1776,1776,1776,1782,1782,1782,1782,2581,2581,2581,2581
350,7045,7045,1776,1776,1776,362,362,362,5730,362,5730,5730
351,5364,5364,1776,1776,1776,1782,1782,1782,333,965,1427,3300
352,1271,1271,1271,1776,1776,6725,6725,333,5587,5587,5587,5587
353,1271,1271,1271,6725,6725,6725,6725,3717,5587,5587,2695,2695
354,1271,1271,1271,1776,1776,6725,6725,2879,5587,5587,2315,2695
355,1271,1271,3518,3394,3394,1782,1782,1782,1782,1782,1782,2563
356,6279,5364,6693,1782,1782,1782,1782,1782,2427,2427,2427,2427
357,4271,4271,1776,1776,1776,362,362,362,362,4560,97,4560
358,1271,1271,1271,1271,6725,6725,6725,2879,5587,5587,2695,2695
359,1271,1271,1776,1776,1776,1776,1782,1782,1782,1782,1782,4262
360,1271,1969,1776,1776,1776,1776,1782,333,333,1647,5730,3222
361,7045,1776,1776,1776,1776,1782,1782,1782,965,965,2581,2581
362,7045,1776,1776,1776,1776,3394,362,5730,5730,5730,5730,5730
363,3137,7045,3394,3394,3394,3394,362,362,362,1003,1427,1427
364,4516,4516,1776,1776,1776,4262,4262,4262,213,213,4262,4262
365,345,1969,1776,1776,1776,1776,362,5730,5730,5730,5730,743
366,5266,345,3394,3394,1782,1782,1782,1782,1782,2427,2427,2427
367,4516,1776,1776,1776,1776,362,362,362,362,362,5730,2427
368,2586,6693,6693,1782,1782,1782,1782,1782,2427,2427,2427,2427
369,1271,1271,1271,3518,1776,6725,4262,4262,5587,5587,5858,5587
370,1271,1271,1271,1776,1776,1776,1776,333,5587,5587,2315,2695
371,1271,1776,1776,1776,1776,1782,1782,1782,1782,2212,1782,965
372,2586,345,345,3394,1782,1782,1782,1782,2427,2427,2427,2427
373,1271,1271,3518,3518,3518,6725,213,2879,213,213,213,2695
374,6279,345,3394,3394,1782,1782,1782,1782,1782,2427,2427,2427
375,1271,1271,1271,1776,1776,1776,213,213,213,213,1236,5587
376,4802,4802,5338,5338,3518,6579,6579,6579,2403,2403,2403,2403
377,3137,3137,1776,1776,1782,1782,1782,1782,1782,1782,1782,2501
378,345,345,1776,1776,1776,1782,1782,1782,1782,2427,2427,2427
379,1271,1271,1776,1776,1776,1776,1776,333,333,1647,333,5587
380,551,2306,6693,1782,1782,1782,1782,2427,2427,2427,2427,2427
381,1271,1271,1271,3518,3518,6364,213,2879,213,2695,2695,2695
