ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11
113,3326,3207,3155,1028,3175,3016,3016,490,490,1134,490,490
114,976,33,1776,2736,2736,2736,2985,1196,1645,2985,2985,3515
115,976,1495,2636,3201,487,1044,946,946,946,946,673,2291
116,976,1674,2636,2291,1887,487,2233,1887,1887,2291,2306,3515
117,1129,6515,1815,2146,2422,329,1506,329,329,1506,329,1506
118,1969,3471,2835,447,1690,2835,2739,2739,1690,1690,1469,3159
119,1450,1605,2132,1469,2422,2354,2739,1469,1757,2132,2354,3159
120,5590,360,3437,3318,3318,3149,3318,1165,3318,3318,2205,1497
121,580,1030,64,64,741,1336,64,631,741,373,631,631
122,1457,118,3030,2101,2101,2101,2403,2403,837,2403,3389,3389
123,2281,1495,1649,945,3383,2095,2095,1649,3383,1994,1649,3383
124,2377,526,2611,2057,2068,1448,2057,1738,1738,2057,1946,1946
125,2786,998,1649,2048,2048,1649,1129,1649,482,841,1994,504
126,3113,1085,1201,1661,169,1502,169,2480,2409,23,1610,2627
127,1935,1694,1722,1511,1722,1722,1511,2550,1701,1511,1405,1722
128,976,1493,2077,2994,2933,322,2550,2550,2550,2550,2550,322
129,976,3013,1441,3136,3136,3136,3136,3381,485,3136,485,485
130,855,298,2058,2058,2058,795,667,30,2116,2309,30,667
131,976,214,637,469,2374,2374,469,2374,469,469,2374,3140
132,338,2262,3193,2262,2262,2262,660,1520,2262,2262,2262,2262
133,2605,2035,315,67,2063,2063,67,3412,1168,45,3412,315
134,5590,3154,714,603,1084,1084,1084,2247,2525,2525,2525,2525
135,2714,1013,2014,2014,841,3129,3129,1604,3486,1621,841,1621
136,2516,1495,2072,2072,2779,2619,853,1230,3433,1803,2679,2258
137,2894,2459,1280,2014,1621,2673,135,2014,2014,135,2014,1315
138,20,2720,2568,828,828,2103,5905,828,1696,410,2947,1696
139,1969,470,2551,2947,1334,828,676,828,676,676,3137,228
140,688,384,3030,3473,676,3030,676,3030,3473,676,676,3030
141,3326,2862,1525,1657,957,2294,957,1657,2294,2294,135,135
142,2516,2381,291,2060,2060,1018,2060,2060,2060,2060,1018,2294
143,1307,886,1769,1028,1657,1657,1657,1657,1657,1657,135,1289
144,1483,2289,2388,2172,1004,1883,2588,1883,2289,2588,97,1039
145,1483,1004,77,77,77,77,1883,1883,1840,77,1883,2289
146,1483,2289,2388,2388,1708,2388,2388,2905,2388,2388,2388,2388
147,976,1147,2631,1275,1275,1413,1275,1275,1275,1275,1275,1399
148,976,2441,2631,1034,3507,1764,59,3507,2246,3052,1275,3346
149,976,1147,2631,2631,2631,2631,1275,1275,1275,1275,1275,2476
150,1157,1301,277,5605,4380,152,1436,2885,1326,2690,2690,2690
151,2653,1477,1506,110,1416,2619,941,941,2819,941,2690,1595
152,1157,1477,1115,3172,795,795,795,1595,1238,1238,568,2463
153,580,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681
154,819,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681
155,819,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681
156,1744,420,1224,472,1970,3522,739,3522,826,524,1072,806
157,2746,3221,253,457,1970,2762,457,579,1359,2762,579,1741
158,580,1969,873,1874,3104,234,827,1365,1365,1365,1365,1365
159,2609,51,2609,552,881,881,881,881,2242,3458,2583,881
160,325,325,1318,552,3374,3401,3401,2955,2730,3401,1894,2955
161,976,550,3458,552,3458,2700,2730,2955,2955,3458,2955,2955
162,580,2529,1725,1725,305,2600,1725,1725,1725,1725,1725,1725
163,29,765,620,620,9,1227,913,2527,1918,1521,2659,2659
164,2746,1969,3117,305,305,305,305,2785,305,331,331,331
165,2698,660,660,2262,1048,1048,660,1048,1048,660,2996,660
166,1525,3221,3724,2594,584,4813,4813,1250,1637,1814,4813,46
167,3154,3724,3724,3724,4914,4813,3724,46,714,1814,4914,4914
168,3154,3309,2652,1540,2652,2278,2652,1540,1540,1540,1464,3237
169,974,1477,1464,1464,2652,2652,2652,1540,2652,1540,2652,2652
170,2281,19,3306,518,2041,1796,1796,1796,1298,1796,1298,2777
171,338,2705,1107,338,338,1107,1107,1107,1107,1107,1107,1107
172,1017,1208,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107
173,1830,1969,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107
174,2823,2929,3257,2481,3408,2481,3408,3408,2481,3408,2929,2481
175,1303,1482,3257,2883,1874,3408,880,2883,2883,1725,2489,2929
176,2823,1874,1510,1874,1874,355,1874,1208,5660,3181,1702,2829
177,5976,2299,2636,2221,2221,1299,1299,1299,1412,1299,1412,1412
178,976,2936,1974,1636,2412,2412,2211,1711,113,421,1299,1930
179,976,1566,3421,2946,158,1247,205,455,2946,455,2211,455
180,976,3363,3075,3075,3075,2199,3075,2560,3075,3075,3075,3075
181,821,2097,1483,2717,1483,1483,1311,1620,1311,3102,1311,2388
182,976,1112,2852,2635,1239,2547,2547,1024,1024,1585,1585,3102
183,2084,1838,848,1965,848,4271,2661,848,848,2661,3896,848
184,29,1838,1893,185,4229,4229,4095,185,4095,796,136,3093
185,4107,1838,3121,185,4229,4229,185,1242,185,185,215,265
186,131,256,3495,3495,2359,2634,2359,2905,832,2905,832,2905
187,2448,2927,2359,2166,2166,2359,2359,2166,2166,2166,832,3102
188,1343,2295,2568,5440,5772,5440,5366,2650,832,1924,1924,3102
189,3326,1414,3306,3318,2074,1099,3400,3400,779,3400,2403,3246
190,2698,706,1551,1518,1518,1025,1678,2210,776,776,1678,2202
191,2162,779,779,1104,1104,1104,1104,1104,1104,2074,384,1490
192,522,6682,873,3966,4350,4350,1990,4350,4350,4350,4350,4350
193,580,2098,2667,1361,1361,2667,1361,1361,1361,1361,1224,1361
194,1593,1482,76,1366,1361,1361,1361,3507,1366,1361,1361,1361
195,2622,3371,224,702,1560,1560,2925,2925,1280,2925,3486,2925
196,1598,1514,2925,1787,2457,2863,20,1497,20,2863,2258,470
197,604,1066,918,552,1028,1621,1028,1028,3486,1028,3486,2677
198,1293,1331,8,3760,3760,3760,3008,3008,2692,3008,400,400
199,1006,1633,1815,2870,2425,2870,2870,8,8,2870,2870,2870
200,3706,3309,918,620,2870,6920,620,923,620,677,620,2456
201,225,2059,1464,1837,1464,1464,2026,1837,1464,1837,1464,1464
202,1464,2056,2067,1220,3963,2067,2067,2067,2067,2067,2067,2067
203,504,2871,2871,2871,2871,136,1241,2067,1241,2067,2067,2067
204,580,3377,3151,448,1177,3244,3244,3244,3244,3244,3244,3322
205,698,1694,1726,2696,1726,3043,1726,3043,3043,3043,3043,3043
206,698,2830,2745,827,2977,3409,827,3409,1724,2328,3409,2777
207,2605,2927,3117,3523,2185,3523,2185,1988,2185,3117,256,256
208,131,1900,3150,3150,3150,2558,2185,2185,137,1900,2558,2558
209,618,1900,3150,3150,3150,3150,3150,3150,2166,2166,2166,3150
210,1381,2108,157,2499,2095,2095,2095,460,5262,2499,2499,2499
211,1157,1504,1115,585,2095,1579,1579,1579,1579,1579,1579,2430
212,6347,3262,1579,1649,1649,2095,2095,2095,2095,2095,1599,1599
213,2627,3309,224,1566,3459,359,1657,359,1657,370,1463,2936
214,2627,1085,3393,2592,583,3393,1584,1584,6525,1657,6525,2592
215,3028,2673,224,1463,946,2515,946,946,946,946,1463,1463
216,2516,3443,2583,1711,3115,3115,3115,2744,1711,1711,3115,1711
217,2448,1495,2583,2862,858,858,3115,616,616,525,3115,1061
218,2698,660,3221,527,2943,527,2943,3465,2943,527,642,3465
219,1343,3154,479,3148,400,534,645,1586,400,400,400,400
220,2605,3061,176,3056,1683,901,1683,901,1929,1132,534,901
221,1293,948,1033,3068,3068,3068,2167,3068,1173,1173,1173,3068
222,959,2327,1010,2548,2548,1010,1010,3371,3051,3454,3454,1453
223,3318,837,1867,1867,1867,1867,2806,1867,1211,1211,2806,1123
224,1918,1969,1716,2327,2184,1716,1090,2184,3294,3294,3294,2745
225,976,3209,1318,419,888,1915,3054,419,419,670,97,97
226,976,52,3451,419,419,2597,419,419,670,670,670,670
227,1938,52,169,1866,3456,1866,1762,419,419,1762,1762,1762
228,29,362,171,398,462,598,462,2807,598,2676,2807,795
229,2609,1737,1225,163,2457,4609,1762,6438,729,2745,729,1842
230,2281,2970,620,2452,1889,1903,2970,2217,2217,1889,407,2745
231,1127,1477,8,2989,312,2989,8,1736,1736,8,877,593
232,1127,1831,8,1831,1831,8,8,3064,1736,1411,2202,3037
233,648,1633,5421,177,3064,2385,2385,1498,1736,1498,1498,1498
234,1820,1124,2043,2313,2636,2636,1436,955,2313,3172,2636,2313
235,1820,1787,2043,1229,3147,955,3476,3147,1980,3476,3476,3476
236,1157,1495,3307,1130,239,1130,1476,955,955,1381,1381,2920
237,255,3013,2188,997,2188,305,2188,2188,2188,798,943,798
238,255,255,686,798,25,686,686,3408,686,686,686,798
239,255,1770,66,997,66,66,66,66,66,66,66,798
240,2242,1805,1958,3252,3252,233,235,233,233,2655,2655,233
241,821,706,950,2116,3045,1016,2653,2478,2783,3045,2796,2452
242,2448,1504,1386,110,2411,152,2411,1506,2796,2411,2411,160
243,976,51,51,51,51,51,3518,3518,3180,3518,3518,3518
244,976,51,3413,1899,1978,51,3518,3180,3180,3180,3180,3518
245,976,51,2811,3398,2811,3017,3017,3413,2811,3518,1723,1755
246,88,2453,1114,1034,1114,1114,2915,2915,2915,2453,2915,1275
247,3028,2453,252,1943,154,1977,1499,1499,1499,956,1499,1499
248,3028,526,1114,1943,1114,202,202,202,202,23,202,1660
249,2627,2657,2793,1380,3067,1380,3322,1447,1447,1447,573,1447
250,976,1477,3067,3067,3067,1298,1298,3516,2874,2304,3067,1298
251,2211,1477,2836,2961,2212,2701,1364,1061,1364,2899,1061,1298
252,618,2284,2284,3141,2236,172,1007,1009,2590,1650,2590,926
253,2605,46,416,46,46,46,309,1009,1009,46,1009,46
254,3118,1529,2035,3405,926,3405,3405,3405,3405,926,3405,926
255,653,2682,2555,3069,3069,3069,785,3236,3069,3236,3236,3236
256,2333,1687,1687,1624,3069,3069,1624,3069,3069,3069,785,3069
257,3174,331,3274,3069,3069,3069,1624,3295,3069,3069,511,511
258,2450,886,3075,2594,1620,921,921,3347,1620,2550,2550,2550
259,2041,1153,1153,185,1153,990,990,990,1651,2236,1153,3198
260,2970,1153,2316,185,870,870,77,870,870,2550,870,870
261,1969,1969,1969,1725,1725,1969,1969,1969,1725,1725,1725,1969
262,698,1482,1442,223,1969,1969,1969,1969,1478,1969,1478,3170
263,2516,1969,1969,1969,1969,1969,1969,1969,1969,1969,1969,1969
264,976,2657,3417,3164,252,19,351,1723,252,252,252,1723
265,2450,2657,2041,2843,2843,2843,2843,352,352,2899,352,2843
266,1156,3271,1588,133,39,2054,2546,1723,1889,2546,1807,2350
267,29,765,918,29,29,29,29,29,29,29,29,29
268,1744,817,3359,669,155,696,2244,3376,240,3125,240,1537
269,1744,4212,1210,155,765,1949,2102,656,656,656,656,2724
270,2786,2936,2916,1701,3139,1653,2434,1701,2434,2916,206,1701
271,1938,2916,1454,1866,3087,3306,1084,978,3016,3130,3130,3009
272,3009,2936,3009,3009,3009,720,720,720,720,2673,3009,2673
273,976,2731,2731,2188,3374,3039,3374,2731,3374,3374,3374,2731
274,976,1969,3039,3039,3039,3039,3039,3039,3395,3039,3039,3039
275,979,1969,291,2188,291,3039,3039,3039,2575,291,979,3039
276,2653,1000,1000,344,2219,3411,3411,2219,3411,3411,925,3411
277,1157,2511,1000,1864,429,1354,3411,288,429,1000,429,3411
278,3326,1605,2874,2874,2874,6,1016,2874,2874,1016,1016,2874
279,1535,3017,2653,226,2653,1588,2653,2653,2653,197,2447,2447
280,2653,1477,439,2240,3140,3140,3140,2447,3140,2526,2526,3140
281,2621,1605,1588,2863,3140,2863,3140,2863,3140,2863,3140,3140
282,2698,1613,2698,1918,2602,1918,1918,1918,1251,1918,516,1251
283,338,2084,848,2844,173,4027,2844,848,4027,2844,2844,848
284,338,338,338,338,338,338,338,338,511,338,2705,2698
285,2450,2574,3129,3129,3439,1747,1747,154,493,493,1747,1466
286,1820,1959,2962,2776,2902,2776,983,1497,340,2313,1466,2313
287,1969,1617,1315,1617,0,2522,2391,1849,2522,547,1747,1849
288,976,1395,1395,1395,1395,1317,958,1578,2303,894,2303,2303
289,2933,2156,3024,3024,1395,2930,3024,1855,1855,3024,43,1855
290,3113,3271,3307,1028,1028,1028,1395,1833,1395,1028,725,1833
291,997,295,2678,2678,2678,2678,2678,2096,873,2096,2678,2678
292,2746,939,637,1361,1361,355,2600,239,2600,121,943,2600
293,580,2098,637,1146,1146,1146,1146,1361,1146,1891,2148,1361
294,2609,2000,1247,1930,77,1247,1247,1450,3484,3468,1247,1093
295,961,1153,1247,310,1247,1247,1450,1247,714,310,185,310
296,1938,185,185,185,77,185,185,185,185,1318,185,185
297,1294,2234,163,163,163,3341,3430,3051,3051,3051,3430,3051
298,1182,3371,3505,1596,2760,3473,1863,3473,3051,3051,3473,444
299,2333,2490,2552,392,212,212,212,212,3029,212,2555,212
300,976,3017,3417,2507,3472,439,133,252,1866,1866,252,1866
301,3113,2657,2871,2871,518,2871,518,518,518,518,518,518
302,2621,1477,1723,2507,252,226,226,3243,226,226,252,226
303,918,765,918,329,691,118,1731,2979,2313,495,1731,691
304,1006,3187,109,3462,209,3649,2512,907,907,2512,2512,2512
305,2544,2333,2991,2991,2991,2991,2991,2991,2991,2991,2991,1564
306,2653,1477,1063,2463,1094,1386,1386,1094,900,900,2947,3282
307,1156,1459,1094,1094,1094,1094,1094,1094,1094,1094,1094,2853
308,2933,3017,2463,2370,2370,2370,2620,2068,2038,2038,2722,2068
309,20,3117,3117,2432,2432,1574,1441,1441,3181,1441,1441,3181
310,29,2952,216,1874,943,1874,2141,2952,2141,2952,1874,1874
311,173,1482,216,1221,3753,184,184,223,2721,3408,3408,3408
312,1983,3248,3135,1542,2551,2551,1542,1990,1542,1117,1990,753
313,2291,3248,1950,2291,2291,2051,2051,2291,2427,2051,2118,2118
314,1357,3238,1647,735,1990,2051,1990,2333,2118,1990,2051,2051
315,2402,1354,294,483,483,2059,483,294,483,483,1680,483
316,3002,535,2362,483,483,1867,483,1497,1497,1497,3287,1497
317,2402,1694,2638,2291,1934,2807,3174,1162,483,1162,2370,1162
318,2786,1333,1333,1028,1028,1333,33,33,33,2164,843,843
319,2786,1153,518,2281,1028,1222,2281,2677,2281,1028,2677,1028
320,2779,33,530,293,909,2135,2135,2135,2135,2135,2749,2749
321,1762,1561,2126,4737,342,2835,3513,3513,3513,3259,3513,3037
322,1068,6515,6515,1068,1068,1068,157,3609,3609,423,423,3609
323,3706,5364,3453,3259,2237,2237,2237,1068,2237,423,2237,2237
324,2544,187,495,495,5645,495,3232,495,2426,3232,1742,3008
325,20,2327,1687,1687,18,2555,2555,2555,3341,653,3341,3341
326,653,1707,1707,1707,1707,1707,1707,1707,4872,3232,4872,2080
327,1815,3109,3191,3191,3094,3094,2439,61,3094,3094,3094,2456
328,1715,2352,458,1032,1032,458,118,1032,1032,1032,1032,809
329,1006,703,458,1032,1032,1032,703,1032,1032,1032,1032,1032
330,3659,3956,1551,2470,655,1120,3501,481,446,1098,1098,1795
331,3326,1273,2663,361,2774,315,361,481,481,481,481,481
332,2605,3221,1551,2612,1391,2832,2612,2612,2612,481,2612,2612
333,6768,1153,1013,2699,6823,1805,4146,4146,4146,4146,4146,4146
334,131,3221,131,1705,1047,1900,1900,1900,1047,1900,861,861
335,3326,743,930,1422,3134,3150,3134,3134,2664,808,3150,2942
336,1935,1935,1268,2158,3431,174,1935,1651,2593,3431,3431,2593
337,2211,19,773,2907,165,1766,1935,1935,2783,2965,1935,2783
338,2377,3018,1090,419,419,2857,2966,419,551,1554,551,2673
339,976,1196,2836,1645,1854,1854,1629,90,90,90,182,2412
340,3326,2134,3422,1642,1495,7022,3164,3026,3164,7022,7022,7022
341,976,932,2836,1275,824,1197,1197,1759,824,824,1759,932
342,2609,2169,1225,3435,1225,392,392,531,3435,2169,3435,2169
343,504,1504,1225,392,392,392,392,566,392,2169,2169,392
344,1129,282,1975,56,1225,392,392,531,392,2169,531,531
345,698,698,698,743,698,1422,2106,698,698,2106,698,698
346,2293,3443,873,3419,3419,873,2106,2106,672,3419,2106,1379
347,976,3221,917,698,698,698,698,698,698,698,698,698
348,2746,2284,2723,1704,66,525,686,525,1704,2957,2957,2957
349,3039,3307,3307,2452,3307,653,653,653,106,1345,106,2654
350,2242,3368,1981,3496,3307,575,1345,913,3307,1345,2203,1345
351,819,1153,2310,2150,1788,1944,1027,3202,2150,2150,1027,3202
352,1129,2916,3009,2318,3009,3009,1579,2707,3009,2707,3009,3009
353,1129,2241,1301,1788,1788,3203,3203,3203,3203,1788,3203,2816
354,976,1645,2887,114,2688,518,518,2614,2614,2688,2614,2614
355,976,141,2939,2479,2479,2479,2479,2479,2479,2479,2614,2614
356,3113,4801,4173,1463,2479,583,2614,2614,2479,1463,1463,2614
357,1157,242,2642,2642,414,2642,1068,2642,1068,1068,1068,1068
358,1157,2305,1063,1199,2935,453,3301,1068,1199,1068,1068,1029
359,539,3038,3067,1199,1199,249,1919,3301,1199,1985,1919,1985
360,6842,3441,3462,1507,6684,21,1458,73,1211,73,73,73
361,1129,151,2988,2484,2484,650,2484,2484,2484,2484,2484,2484
362,1938,2687,382,29,2726,382,691,3125,2636,29,3125,809
363,819,2511,1501,3087,3087,2967,2967,2967,3087,2967,3087,2967
364,898,2657,1623,2717,2474,327,2717,2627,3087,2717,3087,2627
365,2401,2335,1094,2022,1501,1317,1317,2821,595,3283,1326,2381
366,2592,1672,1212,447,1212,2144,2144,2144,2144,2144,2144,2144
367,2592,1054,3073,94,94,94,3066,464,2276,3066,953,3066
368,330,2244,1875,29,2742,2144,2144,2144,2144,2144,2144,817
369,1751,2381,737,2398,2233,2233,2233,2516,1782,2233,673,1568
370,1751,2932,737,2398,2398,737,2399,2399,2398,5567,5567,1568
371,1751,2932,1304,1930,886,2233,2878,2399,2208,2142,2878,1888
372,1820,853,4996,1686,1686,1653,1686,1653,467,1686,1653,2914
373,1205,2920,2863,1686,2863,2863,2863,2863,2863,2863,2863,2863
374,2281,934,1190,1686,3267,1190,318,318,3267,318,3267,318
375,29,1096,642,54,1225,1055,254,1055,1278,1484,254,254
376,2933,2916,1177,1177,1177,1177,1648,1651,1648,1651,1648,1648
377,173,151,2761,1195,1226,3668,1195,1195,1195,1195,1195,1195
378,20,1559,772,2458,2458,2458,2458,2458,2458,2458,2458,2458
379,1130,1559,547,3019,2738,2824,2738,2458,2738,2738,2738,2738
380,3318,2059,1516,1516,1516,1516,1082,1082,547,1516,1082,1082
381,3039,859,1704,2892,575,575,1704,1704,229,229,1074,3316
382,2933,2328,2681,2557,1206,1206,2681,2681,892,892,2954,2481
383,1969,2681,1888,827,2954,859,2309,5558,859,2954,2391,2309
384,976,2657,2836,2730,51,133,3413,3413,3493,1752,51,3493
385,3425,51,3413,2764,51,51,1411,3413,2608,2764,51,51
386,1938,51,51,3313,51,51,51,51,3354,51,51,51
387,2379,2000,451,2906,1782,781,451,2826,1782,451,1782,451
388,1938,2381,325,419,419,2930,3201,419,775,583,613,325
389,976,2507,886,2196,2196,2196,886,886,1233,3155,2172,886
390,879,91,444,417,2540,2059,2184,417,2540,417,417,417
391,29,221,368,941,1984,1870,2381,2381,2682,2164,1372,1372
392,1969,1229,2681,3279,1362,3439,91,3439,3293,2009,945,1079
393,2622,3371,3371,2699,4148,1565,5073,3371,4148,3371,3371,3371
394,2605,1495,1622,230,81,81,81,693,81,81,81,81
395,6005,1959,1340,1409,81,2075,3321,1315,2042,2637,2042,3395
396,3372,91,91,1761,1998,91,91,91,3056,91,3056,2760
397,2698,2084,2698,3293,2259,1422,2698,2698,2698,2698,2698,2698
398,338,2705,859,746,331,150,3311,20,3141,2143,392,3311
