ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14
81,4,8,8,196,59,59,59,59,59,59,59,59,59,59,59
82,200,738,625,353,59,59,59,59,59,59,59,59,59,59,59
83,4,4,249,144,99,99,59,59,59,59,59,59,59,59,59
84,600,600,805,59,99,59,59,59,59,238,59,59,59,59,59
85,122,580,198,78,99,59,99,59,59,144,59,59,59,59,59
86,421,775,209,344,59,59,59,59,59,59,59,59,59,59,59
87,652,456,456,49,59,59,59,59,59,59,59,59,59,59,59
88,261,261,261,5,59,59,59,59,59,99,59,59,59,59,59
89,347,840,691,166,59,59,59,99,59,59,59,59,59,59,59
90,257,150,150,285,59,59,59,59,59,59,59,59,59,59,59
91,237,839,561,277,59,99,59,162,59,59,59,59,59,59,59
92,41,41,41,162,59,59,59,99,59,59,59,59,59,59,59
93,722,203,203,217,59,59,59,59,59,59,59,59,59,59,59
94,393,446,446,57,59,162,59,59,59,162,99,59,59,59,59
95,822,822,822,5,59,59,59,99,59,59,59,59,59,59,59
96,570,227,570,212,59,59,59,59,59,59,59,59,59,59,59
97,424,424,542,72,99,59,59,99,59,59,59,59,59,59,59
98,293,770,465,212,59,59,59,59,59,59,59,59,59,59,59
99,585,145,145,145,59,59,59,59,59,59,59,59,59,59,59
100,517,517,486,272,59,59,59,59,59,59,59,59,59,59,59
101,51,568,98,139,59,59,59,59,59,59,59,59,59,59,59
102,295,295,295,315,59,59,59,59,59,59,59,59,59,59,59
103,793,48,48,295,59,59,59,59,59,139,59,59,59,59,59
104,841,841,569,133,59,59,59,59,59,59,59,59,59,59,59
105,114,593,588,198,59,59,59,99,59,59,59,59,59,59,59
106,398,398,398,5,59,59,59,59,59,59,59,59,59,59,59
107,828,868,868,261,59,59,59,99,59,59,59,59,59,59,59
108,70,43,43,50,99,59,59,99,59,59,59,59,59,59,59
109,480,690,423,50,99,59,59,59,59,162,59,59,59,59,59
110,754,41,41,415,59,59,59,162,59,59,99,59,59,59,59
111,119,119,119,298,59,59,59,99,59,99,59,59,59,59,59
112,595,851,851,144,59,59,59,59,59,59,59,59,59,59,59
113,155,298,545,298,59,59,59,59,59,306,99,59,59,59,59
114,573,678,678,148,162,59,59,59,59,59,59,59,59,59,59
115,865,457,457,144,59,59,59,59,59,59,59,59,59,59,59
116,854,284,284,284,59,59,59,59,59,59,59,59,59,59,59
117,64,64,64,13,59,59,59,59,59,59,59,59,59,59,59
118,579,451,451,49,59,59,59,59,59,59,59,59,59,59,59
119,637,186,186,431,59,59,59,59,59,59,59,59,59,59,59
120,216,216,105,319,144,59,59,59,59,59,59,59,59,59,59
121,791,40,40,251,59,59,59,59,59,59,59,59,59,59,59
122,870,658,658,332,59,59,59,59,59,59,59,59,59,59,59
123,205,526,205,205,99,59,59,59,59,59,59,59,59,59,59
124,398,22,22,315,59,59,59,162,59,59,59,59,59,59,59
125,287,135,135,157,59,59,59,59,59,59,59,59,59,59,59
126,371,371,371,223,59,59,59,59,59,59,59,59,59,59,59
127,86,163,633,313,59,99,59,59,59,59,59,59,59,59,59
128,430,430,288,49,59,99,59,162,59,59,59,59,59,59,59
129,418,418,418,300,59,162,59,59,59,59,59,59,59,59,59
130,254,375,650,306,59,59,59,54,59,59,59,59,59,59,59
131,166,539,584,144,59,59,59,59,59,59,59,59,59,59,59
132,92,92,552,108,59,59,59,59,59,59,59,59,59,59,59
133,775,285,74,78,59,59,59,59,59,144,59,59,59,59,59
134,314,777,613,195,59,59,59,59,59,59,59,59,59,59,59
135,437,842,783,21,59,59,59,59,59,59,59,59,59,59,59
136,748,135,127,168,59,59,59,59,59,59,59,59,59,59,59
137,591,350,350,21,59,59,59,59,59,59,59,59,59,59,59
138,138,738,638,148,162,59,59,59,59,59,59,59,59,59,59
139,186,45,45,45,59,59,59,59,59,59,59,59,59,59,59
140,291,291,291,223,59,59,59,59,59,59,59,59,59,59,59
141,147,147,206,223,59,59,59,59,59,59,59,59,59,59,59
142,584,670,384,21,59,59,59,162,59,59,59,59,59,59,59
143,205,12,12,317,59,99,59,59,59,59,59,59,59,59,59
144,269,78,730,371,59,59,59,59,59,99,59,59,59,59,59
145,523,523,97,351,59,59,59,59,59,59,59,59,59,59,59
146,161,337,254,272,59,59,59,59,59,59,59,59,59,59,59
147,505,761,514,25,59,59,59,99,59,59,59,59,59,59,59
148,842,842,524,25,59,59,59,59,59,59,59,59,59,59,59
149,209,411,411,74,59,59,59,59,59,59,59,59,59,59,59
150,698,563,563,166,59,59,59,59,59,59,59,59,59,59,59
151,276,276,276,227,59,59,59,162,59,99,59,59,59,59,59
152,503,570,212,212,59,59,59,59,59,59,59,59,59,59,59
153,415,14,42,45,162,59,59,59,59,59,59,59,59,59,59
154,279,91,817,261,59,59,59,59,59,59,59,59,59,59,59
155,808,808,722,218,59,59,59,162,59,59,59,59,59,59,59
156,686,666,535,381,59,59,59,59,59,59,59,59,59,59,59
157,817,817,817,381,59,59,59,59,59,59,59,59,59,59,59
158,88,209,209,99,59,59,59,162,59,99,59,59,59,59,59
159,604,613,722,166,59,99,59,59,59,59,59,59,59,59,59
160,585,595,595,313,99,59,59,162,59,59,59,59,59,59,59
161,573,18,709,308,59,59,59,59,59,59,59,59,59,59,59
162,197,339,611,386,59,59,59,59,59,59,59,59,59,59,59
163,412,77,21,308,59,59,59,162,59,59,59,59,59,59,59
164,262,100,480,386,59,59,59,59,59,59,59,59,59,59,59
165,9,76,8,261,59,59,59,59,59,59,59,59,59,59,59
166,366,366,343,192,59,59,59,99,59,59,59,59,59,59,59
167,771,296,296,519,59,162,59,59,59,59,59,59,59,59,59
168,426,814,814,374,59,59,59,59,59,144,59,59,59,59,59
169,293,293,546,19,59,59,59,59,59,162,59,59,59,59,59
170,862,21,212,78,162,59,59,59,59,59,59,59,59,59,59
171,467,531,531,220,59,59,59,59,59,59,59,59,59,59,59
172,287,287,822,272,59,59,59,59,59,59,59,59,59,59,59
173,264,5,5,389,144,59,59,59,59,99,59,59,59,59,59
174,658,520,520,218,59,59,59,59,59,59,59,59,59,59,59
175,87,506,143,229,59,59,59,59,59,162,59,59,59,59,59
176,88,32,771,31,59,59,59,59,59,99,59,59,59,59,59
177,344,573,573,101,59,59,59,59,59,59,59,59,59,59,59
178,101,101,101,101,59,59,59,99,59,59,59,59,59,59,59
179,101,101,101,148,59,59,59,59,59,59,59,59,59,59,59
180,372,166,166,148,59,59,59,162,59,59,59,59,59,59,59
181,393,812,453,150,59,59,59,59,59,59,59,59,59,59,59
182,668,88,88,218,59,59,59,162,59,59,59,59,59,59,59
183,503,72,72,72,59,59,59,59,59,59,59,59,59,59,59
184,259,365,365,72,59,59,59,59,59,59,59,59,59,59,59
185,678,678,678,35,59,99,59,59,59,162,59,59,59,59,59
186,182,182,182,54,59,99,99,59,59,99,59,59,59,59,59
187,523,74,441,54,59,59,59,99,59,300,59,59,59,59,59
188,585,784,585,166,59,59,59,59,59,59,59,59,59,59,59
189,832,669,617,192,59,59,59,162,59,59,59,59,59,59,59
190,260,198,198,368,99,59,59,99,59,59,59,59,59,59,59
191,723,723,723,217,59,59,59,99,59,59,59,59,59,59,59
192,70,202,202,99,162,59,59,162,59,59,59,59,59,59,59
193,608,564,777,229,59,59,59,59,59,78,59,59,59,59,59
194,253,97,434,71,59,59,59,59,59,59,59,59,59,59,59
195,602,467,223,59,59,99,59,59,59,59,59,59,59,59,59
196,385,385,385,114,59,59,59,59,59,162,59,59,59,59,59
197,167,556,331,324,59,59,59,99,59,300,59,59,59,59,59
198,782,265,265,258,59,59,99,59,59,59,59,59,59,59,59
199,258,258,258,79,59,59,59,162,59,99,59,59,59,59,59
200,230,293,293,374,59,59,59,59,59,49,59,59,59,59,59
201,519,519,632,139,59,59,59,144,59,59,59,59,59,59,59
202,120,579,579,403,59,99,59,59,59,59,59,59,59,59,59
203,335,404,75,405,59,59,59,59,59,300,59,59,59,59,59
204,721,276,862,53,59,59,59,59,59,59,59,59,59,59,59
205,213,344,344,317,59,99,59,59,59,59,59,59,59,59,59
206,330,5,708,317,59,59,59,59,59,59,59,59,59,59,59
207,200,525,65,377,59,59,59,162,59,59,59,59,59,59,59
208,399,267,248,248,59,59,59,59,59,59,59,59,59,59,59
209,92,92,92,25,59,99,59,59,59,59,59,59,59,59,59
210,309,39,460,152,59,59,59,99,59,59,59,59,59,59,59
211,159,159,159,159,59,59,59,162,59,59,59,59,59,59,59
212,163,294,467,417,59,59,59,59,59,162,59,59,59,59,59
213,78,447,447,272,99,59,59,99,59,59,59,59,59,59,59
214,824,70,669,260,162,59,59,59,59,59,59,59,59,59,59
215,209,519,144,261,59,59,59,99,59,59,59,59,59,59,59
216,676,764,764,102,59,59,59,59,59,162,59,59,59,59,59
217,321,757,166,372,59,59,59,59,59,59,59,59,59,59,59
218,73,437,437,164,59,59,59,99,59,306,59,59,59,59,59
219,19,81,50,79,59,99,59,59,59,300,59,59,59,59,59
220,79,381,381,79,59,59,59,99,59,99,59,59,59,59,59
221,761,761,761,34,59,59,59,99,59,59,59,59,59,59,59
222,10,751,488,67,59,59,59,59,59,139,59,59,59,59,59
223,548,28,28,67,59,59,59,59,59,59,59,59,59,59,59
224,352,383,26,67,144,59,59,59,59,345,59,59,59,59,59
225,334,334,334,318,59,59,59,59,59,59,59,59,59,59,59
226,156,244,244,166,59,59,59,99,59,59,59,59,59,59,59
227,666,93,93,374,59,59,59,59,59,99,59,59,59,59,59
228,220,220,220,143,59,59,59,59,59,59,59,59,59,59,59
229,240,619,17,121,59,59,59,59,59,59,99,59,59,59,59
230,621,848,848,220,59,59,59,59,59,59,59,59,59,59,59
231,332,332,332,16,162,59,59,59,59,59,59,59,59,59,59
232,632,806,806,50,59,59,59,59,59,59,59,59,59,59,59
233,663,501,842,216,99,59,59,99,59,59,59,59,59,59,59
234,47,47,47,212,59,59,59,59,59,59,59,59,59,59,59
235,458,571,571,321,59,59,59,59,59,59,59,59,59,59,59
236,279,14,14,144,59,59,59,59,59,59,59,59,59,59,59
237,703,52,52,415,59,59,59,99,59,59,59,59,59,59,59
238,305,305,305,415,59,59,59,99,59,59,59,59,59,59,59
239,190,59,59,176,59,162,59,59,59,59,59,59,59,59,59
240,98,431,851,261,59,59,59,99,59,99,59,59,59,59,59
241,246,246,130,166,59,59,59,59,59,59,59,59,59,59,59
242,438,616,616,65,59,59,59,99,59,59,59,59,59,59,59
243,253,175,175,108,59,59,59,59,59,59,59,59,59,59,59
244,487,321,762,48,59,59,59,99,59,59,59,59,59,59,59
245,278,278,295,78,99,59,59,59,59,144,59,59,59,59,59
246,172,615,615,179,59,59,59,59,59,59,59,59,59,59,59
247,305,305,801,390,99,99,59,99,59,59,59,59,59,59,59
248,305,305,24,78,59,99,59,59,59,59,59,59,59,59,59
249,787,787,787,72,99,59,59,99,59,59,59,59,59,59,59
250,175,24,24,128,59,59,59,54,59,59,59,59,59,59,59
251,702,810,810,5,59,59,59,59,59,59,59,59,59,59,59
252,362,764,764,5,59,59,59,99,59,59,59,59,59,59,59
253,166,84,84,45,59,59,59,59,59,59,59,59,59,59,59
254,385,589,589,114,59,59,59,99,59,59,59,59,59,59,59
255,187,71,684,265,59,59,59,99,59,59,59,59,59,59,59
256,648,649,212,271,59,59,59,59,59,59,59,59,59,59,59
257,357,387,387,25,99,59,59,59,59,59,59,59,59,59,59
258,767,767,487,437,59,59,59,99,59,59,59,59,59,59,59
259,572,128,77,351,59,59,59,59,59,59,59,59,59,59,59
260,179,660,580,308,59,59,59,99,59,59,59,59,59,59,59
261,85,486,486,179,59,59,59,59,59,59,59,59,59,59,59
262,527,257,257,139,99,99,59,99,59,99,59,59,59,59,59
263,37,37,37,315,59,99,59,59,59,59,59,59,59,59,59
264,128,128,128,59,59,144,59,59,59,59,59,59,59,59,59
265,352,352,352,128,59,59,59,59,59,59,59,59,59,59,59
266,128,128,128,128,59,59,59,59,59,238,59,59,59,59,59
267,16,456,16,198,59,59,59,59,59,306,59,59,59,59,59
268,807,807,623,198,59,59,59,59,59,324,59,59,59,59,59
269,421,250,250,5,59,59,59,59,59,59,59,59,59,59,59
270,319,32,32,3,59,59,59,59,59,59,59,59,59,59,59
271,319,261,261,227,59,59,59,99,59,59,59,59,59,59,59
272,407,137,137,300,59,59,59,59,59,59,59,59,59,59,59
273,722,722,722,101,99,59,59,59,59,59,59,59,59,59,59
274,709,709,709,381,59,99,59,99,59,59,59,59,59,59,59
275,694,694,825,249,59,59,59,162,59,59,59,59,59,59,59
276,131,131,131,124,59,59,59,162,59,59,59,59,59,59,59
277,16,320,320,252,59,59,59,99,59,59,59,59,59,59,59
278,309,187,95,383,59,59,59,59,59,59,59,59,59,59,59
279,96,96,96,96,59,59,59,59,59,59,59,59,59,59,59
280,794,794,794,96,162,59,59,59,59,59,59,59,59,59,59
281,596,699,699,596,144,59,59,59,59,59,59,59,59,59,59
282,680,680,680,101,59,59,59,59,59,59,59,59,59,59,59
283,842,205,205,39,59,59,59,59,59,59,59,59,59,59,59
284,398,435,435,92,99,59,59,59,59,59,59,59,59,59,59
285,375,280,280,59,59,59,59,59,59,59,59,59,59,59,59
286,458,445,234,371,59,59,59,162,59,59,59,59,59,59,59
287,280,348,348,385,59,59,59,59,59,99,59,59,59,59,59
288,54,128,128,423,59,59,59,59,59,59,59,59,59,59,59
289,212,470,154,282,59,99,59,99,59,59,59,59,59,59,59
290,763,612,467,282,59,59,59,59,59,59,59,59,59,59,59
291,527,64,822,229,59,99,59,162,59,99,59,59,59,59,59
292,619,62,201,95,162,59,59,59,59,59,59,59,59,59,59
293,192,518,91,139,59,59,59,99,59,99,59,59,59,59,59
294,543,714,325,249,59,59,59,59,59,238,59,59,59,59,59
295,457,457,457,114,59,59,59,59,59,162,59,59,59,59,59
296,344,344,702,334,59,59,59,59,59,59,59,59,59,59,59
297,445,445,15,415,59,59,59,59,59,99,59,59,59,59,59
298,496,446,830,381,59,59,59,59,59,59,59,59,59,59,59
299,748,435,77,359,59,59,59,59,59,59,59,59,59,59,59
300,7,781,781,281,59,59,59,59,59,59,59,59,59,59,59
301,755,15,15,368,59,59,59,99,59,144,59,59,59,59,59
302,170,240,187,170,59,59,59,59,59,59,59,59,59,59,59
303,31,83,303,187,59,59,59,99,59,59,59,59,59,59,59
304,216,107,107,300,59,59,59,59,59,99,59,59,59,59,59
305,70,424,790,71,59,59,59,59,59,59,59,59,59,59,59
306,124,124,124,415,59,59,59,59,59,59,59,59,59,59,59
307,41,41,41,370,59,99,59,59,59,59,59,59,59,59,59
308,585,585,124,51,99,59,59,59,59,59,59,59,59,59,59
309,553,776,88,374,59,59,59,59,59,99,59,59,59,59,59
310,687,351,97,185,59,59,59,59,59,324,59,59,59,59,59
311,275,253,99,16,162,59,59,59,59,59,59,59,59,59,59
312,330,330,330,45,162,59,59,99,59,59,59,59,59,59,59
313,140,246,529,279,59,162,59,59,59,59,59,59,59,59,59
314,261,351,351,166,59,59,59,59,59,59,59,59,59,59,59
315,338,682,682,12,99,59,59,59,59,59,59,59,59,59,59
316,261,261,261,51,59,59,59,99,59,59,59,59,59,59,59
317,391,534,534,166,59,59,59,99,59,59,59,59,59,59,59
318,151,240,518,229,59,59,59,59,59,59,59,59,59,59,59
319,255,188,188,27,59,59,59,162,59,59,59,59,59,59,59
320,211,417,515,298,99,59,59,59,59,59,59,59,59,59,59
321,718,408,720,59,59,99,59,162,59,59,59,59,59,59,59
322,782,484,400,295,59,59,59,59,59,162,59,59,59,59,59
323,87,759,759,229,59,59,59,59,59,99,59,59,59,59,59
324,520,457,457,44,162,59,59,59,59,59,59,59,59,59,59
325,385,385,385,261,99,59,59,162,59,59,59,59,59,59,59
326,541,678,678,166,59,59,59,59,59,59,59,59,59,59,59
327,670,777,777,223,59,59,59,162,59,59,59,59,59,59,59
328,137,334,850,219,59,59,59,59,59,99,59,59,59,59,59
329,75,75,55,219,59,59,59,59,59,139,59,59,59,59,59
330,405,247,571,51,59,59,59,59,59,59,59,59,59,59,59
331,585,585,259,238,59,59,59,162,59,59,59,59,59,59,59
332,356,588,588,362,59,99,59,59,59,59,59,59,59,59,59
333,499,47,47,31,59,59,59,59,59,306,59,59,59,59,59
334,325,456,456,296,59,59,59,59,59,59,59,59,59,59,59
335,120,120,845,25,59,59,59,59,59,59,59,59,59,59,59
336,256,489,489,72,59,59,59,59,59,306,99,59,59,59,59
337,650,199,199,374,59,59,59,59,59,324,59,59,59,59,59
338,776,776,111,137,59,99,59,59,59,59,59,59,59,59,59
339,822,415,415,53,59,59,59,59,59,59,59,59,59,59,59
340,396,396,396,218,59,59,59,162,59,59,59,59,59,59,59
341,122,295,514,272,59,59,59,59,59,59,59,59,59,59,59
342,349,264,264,43,59,59,59,59,59,162,59,59,59,59,59
343,287,586,586,313,59,59,59,162,59,59,59,59,59,59,59
344,422,422,422,150,59,59,59,59,59,59,59,59,59,59,59
345,119,268,268,300,59,59,59,59,59,59,59,59,59,59,59
346,196,120,120,179,59,59,59,59,59,59,59,59,59,59,59
347,394,359,359,212,59,59,59,59,59,370,59,59,59,59,59
348,9,15,862,302,99,59,59,59,59,59,59,59,59,59,59
349,736,826,583,410,99,59,59,59,59,162,59,59,59,59,59
350,243,577,577,99,59,59,59,162,59,59,59,59,59,59,59
351,119,84,84,215,59,59,59,99,59,162,59,59,59,59,59
352,215,577,215,72,59,59,59,59,59,238,59,59,59,59,59
353,140,577,102,415,59,59,59,99,59,59,59,59,59,59,59
354,325,695,695,57,59,59,59,59,59,99,59,59,59,59,59
355,480,678,678,71,59,59,59,59,59,59,59,59,59,59,59
356,137,137,137,217,59,59,59,59,59,59,59,59,59,59,59
357,415,100,255,113,59,59,59,59,59,59,59,59,59,59,59
358,108,82,45,42,99,59,59,59,59,59,59,59,59,59,59
359,208,208,208,250,99,59,59,59,59,300,59,59,59,59,59
360,361,179,179,138,59,59,59,59,59,59,59,59,59,59,59
361,69,20,659,144,59,59,59,99,59,59,59,59,59,59,59
362,37,107,567,150,59,59,59,59,59,59,59,59,59,59,59
363,427,424,424,379,59,59,59,59,59,99,59,59,59,59,59
364,566,566,491,46,99,162,59,59,59,59,59,59,59,59,59
365,71,679,390,423,59,59,59,59,59,238,59,59,59,59,59
366,317,573,234,319,59,59,59,59,59,59,59,59,59,59,59
367,393,393,393,300,99,59,59,59,59,59,59,59,59,59,59
368,415,816,816,166,59,59,59,59,59,59,59,59,59,59,59
369,291,484,643,420,59,59,59,162,59,59,59,59,59,59,59
370,428,267,267,244,59,59,59,59,59,324,59,59,59,59,59
371,82,389,341,420,54,59,59,162,59,59,59,59,59,59,59
372,246,6,167,300,59,59,59,99,59,59,59,59,59,59,59
373,551,551,551,139,59,59,59,162,59,59,59,59,59,59,59
374,368,780,780,144,99,59,59,144,59,59,59,59,59,59,59
375,554,635,545,142,59,59,59,59,59,324,59,59,59,59,59
376,680,250,250,142,59,59,59,59,59,306,59,59,59,59,59
377,434,41,303,5,59,59,59,59,59,59,59,59,59,59,59
378,8,614,333,84,59,59,59,59,59,59,59,59,59,59,59
379,358,358,358,261,59,59,59,59,59,59,59,59,59,59,59
380,405,405,405,22,59,99,59,59,59,59,59,59,59,59,59
381,191,394,394,300,59,59,59,99,59,59,59,59,59,59,59
382,565,859,859,101,59,59,59,59,59,59,59,59,59,59,59
383,545,545,697,430,59,59,59,162,59,59,59,59,59,59,59
384,848,299,579,218,59,59,59,59,59,59,59,59,59,59,59
385,338,553,553,59,59,59,59,144,59,59,59,59,59,59,59
386,555,309,309,99,59,59,59,162,59,59,59,59,59,59,59
387,198,330,330,245,59,59,59,99,59,59,59,59,59,59,59
388,462,462,462,84,59,59,59,99,59,59,59,59,59,59,59
389,279,199,199,51,99,59,59,59,59,59,59,59,59,59,59
390,152,152,152,95,99,59,59,59,59,59,59,59,59,59,59
391,422,422,422,238,59,59,59,99,59,59,59,59,59,59,59
392,367,367,367,437,59,59,59,59,59,59,59,59,59,59,59
393,27,108,345,430,99,59,59,59,59,59,59,59,59,59,59
394,58,211,204,295,59,59,59,59,59,59,59,59,59,59,59
395,172,210,210,5,59,59,59,99,59,59,59,59,59,59,59
396,826,279,279,298,59,99,59,162,59,59,59,59,59,59,59
397,695,197,197,374,59,59,59,59,59,144,59,59,59,59,59
398,556,359,359,49,59,59,59,162,59,59,59,59,59,59,59
399,755,655,655,203,59,59,59,59,59,59,59,59,59,59,59
400,144,144,144,72,59,59,59,59,59,59,59,59,59,59,59
401,632,202,202,51,59,162,59,59,59,59,59,59,59,59,59
402,280,871,551,295,59,59,59,99,59,162,59,59,59,59,59
403,704,295,295,378,59,59,59,59,59,59,59,59,59,59,59
404,216,216,216,251,59,59,59,59,59,59,59,59,59,59,59
405,721,378,378,212,59,59,59,99,59,59,59,59,59,59,59
406,611,317,611,53,99,59,59,59,59,59,59,59,59,59,59
407,178,178,82,154,99,59,59,162,59,59,59,59,59,59,59
408,32,297,31,31,59,59,59,59,59,99,59,59,59,59,59
409,55,55,257,7,162,59,59,59,59,59,59,59,59,59,59
410,116,725,725,60,59,59,59,59,59,162,59,59,59,59,59
411,406,192,192,52,99,59,59,99,59,59,59,59,59,59,59
412,405,709,709,313,59,59,59,162,59,59,59,59,59,59,59
413,170,170,170,93,59,59,59,59,59,59,59,59,59,59,59
414,215,273,74,428,99,59,59,59,59,99,59,59,59,59,59
415,16,273,862,256,59,59,59,59,59,99,59,59,59,59,59
416,764,849,344,378,59,59,59,59,59,59,59,59,59,59,59
417,660,815,815,170,99,59,59,162,59,59,59,59,59,59,59
418,85,85,85,5,59,59,59,162,59,59,59,59,59,59,59
419,160,160,333,251,59,59,59,59,59,59,59,59,59,59,59
420,138,200,247,313,59,59,59,59,59,99,59,59,59,59,59
421,415,262,262,284,59,59,59,99,59,99,59,59,59,59,59
422,191,535,757,59,59,59,59,59,59,59,59,59,59,59,59
423,354,565,565,92,99,59,59,162,59,59,59,59,59,59,59
424,351,32,32,223,59,59,59,59,59,59,59,59,59,59,59
425,812,812,812,300,59,59,59,59,59,59,59,59,59,59,59
426,234,563,563,255,59,59,59,59,59,162,59,59,59,59,59
427,672,849,849,206,59,59,59,99,59,59,59,59,59,59,59
428,255,255,255,166,99,59,59,59,59,59,59,59,59,59,59
429,19,19,19,72,59,59,59,99,59,59,59,59,59,59,59
430,43,243,243,25,99,59,59,162,59,59,59,59,59,59,59
