ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4
100,4322,4322,4322,5997,5997
101,4322,4322,4322,5997,5997
102,4322,4322,4322,5997,5997
103,4322,4322,4322,5997,5997
104,4322,4322,4322,5997,5997
105,4322,4322,4322,5997,5997
106,4322,4322,4322,5997,5997
107,4322,4322,4322,5997,5997
108,4322,4322,4322,5997,5997
109,4322,4322,4322,5997,5997
110,4322,4322,4322,5997,5997
111,4322,4322,4322,5997,5997
112,4322,4322,4322,5997,5997
113,4322,4322,4322,5997,5997
114,4322,4322,4322,5997,5997
115,4322,4322,4322,5997,5997
116,4322,4322,4322,5997,5997
117,4322,4322,4322,5997,5997
118,4322,4322,4322,5997,5997
119,4322,4322,4322,5997,5997
120,4322,4322,4322,5997,5997
121,4322,4322,4322,5997,5997
122,4322,4322,4322,5997,5997
123,4322,4322,4322,5997,5997
124,4322,4322,4322,5997,5997
125,4322,4322,4322,5997,5997
126,4322,4322,4322,5997,5997
127,4322,4322,4322,5997,5997
128,4322,4322,4322,5997,5997
129,4322,4322,4322,5997,5997
130,4322,4322,4322,5997,5997
131,4322,4322,4322,5997,5997
132,4322,4322,4322,5997,5997
133,4322,4322,4322,5997,5997
134,4322,4322,4322,5997,5997
135,4322,4322,4322,5997,5997
136,4322,4322,4322,5997,5997
137,4322,4322,4322,5997,5997
138,4322,4322,4322,5997,5997
139,4322,4322,4322,5997,5997
140,4322,4322,4322,5997,5997
141,4322,4322,4322,5997,5997
142,4322,4322,4322,5997,5997
143,4322,4322,4322,5997,5997
144,4322,4322,4322,5997,5997
145,4322,4322,4322,5997,5997
146,4322,4322,4322,5997,5997
147,4322,4322,4322,5997,5997
148,4322,4322,4322,5997,5997
149,4322,4322,4322,5997,5997
150,4322,4322,4322,5997,5997
151,4322,4322,4322,5997,5997
152,4322,4322,4322,5997,5997
153,4322,4322,4322,5997,5997
154,4322,4322,4322,5997,5997
155,4322,4322,4322,5997,5997
156,4322,4322,4322,5997,5997
157,4322,4322,4322,5997,5997
158,4322,4322,4322,5997,5997
159,4322,4322,4322,5997,5997
160,4322,4322,4322,5997,5997
161,4322,4322,4322,5997,5997
162,4322,4322,4322,5997,5997
163,4322,4322,4322,5997,5997
164,4322,4322,4322,5997,5997
165,4322,4322,4322,5997,5997
166,4322,4322,4322,5997,5997
167,4322,4322,4322,5997,5997
168,4322,4322,4322,5997,5997
169,4322,4322,4322,5997,5997
170,4322,4322,4322,5997,5997
171,4322,4322,4322,5997,5997
172,4322,4322,4322,5997,5997
173,4322,4322,4322,5997,5997
174,4322,4322,4322,5997,5997
175,4322,4322,4322,5997,5997
176,4322,4322,4322,5997,5997
177,4322,4322,4322,5997,5997
178,4322,4322,4322,5997,5997
179,4322,4322,4322,5997,5997
180,4322,4322,4322,5997,5997
181,4322,4322,4322,5997,5997
182,4322,4322,4322,5997,5997
183,4322,4322,4322,5997,5997
184,4322,4322,4322,5997,5997
185,4322,4322,4322,5997,5997
186,4322,4322,4322,5997,5997
187,4322,4322,4322,5997,5997
188,4322,4322,4322,5997,5997
189,4322,4322,4322,5997,5997
190,4322,4322,4322,5997,5997
191,4322,4322,4322,5997,5997
192,4322,4322,4322,5997,5997
193,4322,4322,4322,5997,5997
194,4322,4322,4322,5997,5997
195,4322,4322,4322,5997,5997
196,4322,4322,4322,5997,5997
197,4322,4322,4322,5997,5997
198,4322,4322,4322,5997,5997
199,4322,4322,4322,5997,5997
200,4322,4322,4322,5997,5997
201,4322,4322,4322,5997,5997
202,4322,4322,4322,5997,5997
203,4322,4322,4322,5997,5997
204,4322,4322,4322,5997,5997
205,4322,4322,4322,5997,5997
206,4322,4322,4322,5997,5997
207,4322,4322,4322,5997,5997
208,4322,4322,4322,5997,5997
209,4322,4322,4322,5997,5997
210,4322,4322,4322,5997,5997
211,4322,4322,4322,5997,5997
212,4322,4322,4322,5997,5997
213,4322,4322,4322,5997,5997
214,4322,4322,4322,5997,5997
215,4322,4322,4322,5997,5997
216,4322,4322,4322,5997,5997
217,4322,4322,4322,5997,5997
218,4322,4322,4322,5997,5997
219,4322,4322,4322,5997,5997
220,4322,4322,4322,5997,5997
221,4322,4322,4322,5997,5997
222,4322,4322,4322,5997,5997
223,4322,4322,4322,5997,5997
224,4322,4322,4322,5997,5997
225,4322,4322,4322,5997,5997
226,4322,4322,4322,5997,5997
227,4322,4322,4322,5997,5997
228,4322,4322,4322,5997,5997
229,4322,4322,4322,5997,5997
230,4322,4322,4322,5997,5997
231,4322,4322,4322,5997,5997
232,4322,4322,4322,5997,5997
233,4322,4322,4322,5997,5997
234,4322,4322,4322,5997,5997
235,4322,4322,4322,5997,5997
236,4322,4322,4322,5997,5997
237,4322,4322,4322,5997,5997
238,4322,4322,4322,5997,5997
239,4322,4322,4322,5997,5997
240,4322,4322,4322,5997,5997
241,4322,4322,4322,5997,5997
242,4322,4322,4322,5997,5997
243,4322,4322,4322,5997,5997
244,4322,4322,4322,5997,5997
245,4322,4322,4322,5997,5997
246,4322,4322,4322,5997,5997
247,4322,4322,4322,5997,5997
248,4322,4322,4322,5997,5997
249,4322,4322,4322,5997,5997
250,4322,4322,4322,5997,5997
251,4322,4322,4322,5997,5997
252,4322,4322,4322,5997,5997
253,4322,4322,4322,5997,5997
254,4322,4322,4322,5997,5997
255,4322,4322,4322,5997,5997
256,4322,4322,4322,5997,5997
257,4322,4322,4322,5997,5997
258,4322,4322,4322,5997,5997
259,4322,4322,4322,5997,5997
260,4322,4322,4322,5997,5997
261,4322,4322,4322,5997,5997
262,4322,4322,4322,5997,5997
263,4322,4322,4322,5997,5997
264,4322,4322,4322,5997,5997
265,4322,4322,4322,5997,5997
266,4322,4322,4322,5997,5997
267,4322,4322,4322,5997,5997
268,4322,4322,4322,5997,5997
269,4322,4322,4322,5997,5997
270,4322,4322,4322,5997,5997
271,4322,4322,4322,5997,5997
272,4322,4322,4322,5997,5997
273,4322,4322,4322,5997,5997
274,4322,4322,4322,5997,5997
275,4322,4322,4322,5997,5997
276,4322,4322,4322,5997,5997
277,4322,4322,4322,5997,5997
278,4322,4322,4322,5997,5997
279,4322,4322,4322,5997,5997
280,4322,4322,4322,5997,5997
281,4322,4322,4322,5997,5997
282,4322,4322,4322,5997,5997
283,4322,4322,4322,5997,5997
284,4322,4322,4322,5997,5997
285,4322,4322,4322,5997,5997
286,4322,4322,4322,5997,5997
287,4322,4322,4322,5997,5997
288,4322,4322,4322,5997,5997
289,4322,4322,4322,5997,5997
290,4322,4322,4322,5997,5997
291,4322,4322,4322,5997,5997
292,4322,4322,4322,5997,5997
293,4322,4322,4322,5997,5997
294,4322,4322,4322,5997,5997
295,4322,4322,4322,5997,5997
296,4322,4322,4322,5997,5997
297,4322,4322,4322,5997,5997
298,4322,4322,4322,5997,5997
299,4322,4322,4322,5997,5997
300,4322,4322,4322,5997,5997
301,4322,4322,4322,5997,5997
302,4322,4322,4322,5997,5997
303,4322,4322,4322,5997,5997
304,4322,4322,4322,5997,5997
305,4322,4322,4322,5997,5997
306,4322,4322,4322,5997,5997
307,4322,4322,4322,5997,5997
308,4322,4322,4322,5997,5997
309,4322,4322,4322,5997,5997
310,4322,4322,4322,5997,5997
311,4322,4322,4322,5997,5997
312,4322,4322,4322,5997,5997
313,4322,4322,4322,5997,5997
314,4322,4322,4322,5997,5997
315,4322,4322,4322,5997,5997
316,4322,4322,4322,5997,5997
317,4322,4322,4322,5997,5997
318,4322,4322,4322,5997,5997
319,4322,4322,4322,5997,5997
320,4322,4322,4322,5997,5997
321,4322,4322,4322,5997,5997
322,4322,4322,4322,5997,5997
323,4322,4322,4322,5997,5997
324,4322,4322,4322,5997,5997
325,4322,4322,4322,5997,5997
326,4322,4322,4322,5997,5997
327,4322,4322,4322,5997,5997
328,4322,4322,4322,5997,5997
329,4322,4322,4322,5997,5997
330,4322,4322,4322,5997,5997
331,4322,4322,4322,5997,5997
332,4322,4322,4322,5997,5997
333,4322,4322,4322,5997,5997
334,4322,4322,4322,5997,5997
335,4322,4322,4322,5997,5997
336,4322,4322,4322,5997,5997
337,4322,4322,4322,5997,5997
338,4322,4322,4322,5997,5997
339,4322,4322,4322,5997,5997
340,4322,4322,4322,5997,5997
341,4322,4322,4322,5997,5997
342,4322,4322,4322,5997,5997
343,4322,4322,4322,5997,5997
344,4322,4322,4322,5997,5997
345,4322,4322,4322,5997,5997
346,4322,4322,4322,5997,5997
347,4322,4322,4322,5997,5997
348,4322,4322,4322,5997,5997
349,4322,4322,4322,5997,5997
350,4322,4322,4322,5997,5997
351,4322,4322,4322,5997,5997
352,4322,4322,4322,5997,5997
353,4322,4322,4322,5997,5997
354,4322,4322,4322,5997,5997
355,4322,4322,4322,5997,5997
356,4322,4322,4322,5997,5997
357,4322,4322,4322,5997,5997
358,4322,4322,4322,5997,5997
359,4322,4322,4322,5997,5997
360,4322,4322,4322,5997,5997
361,4322,4322,4322,5997,5997
362,4322,4322,4322,5997,5997
363,4322,4322,4322,5997,5997
364,4322,4322,4322,5997,5997
365,4322,4322,4322,5997,5997
366,4322,4322,4322,5997,5997
367,4322,4322,4322,5997,5997
368,4322,4322,4322,5997,5997
369,4322,4322,4322,5997,5997
370,4322,4322,4322,5997,5997
371,4322,4322,4322,5997,5997
372,4322,4322,4322,5997,5997
373,4322,4322,4322,5997,5997
374,4322,4322,4322,5997,5997
375,4322,4322,4322,5997,5997
376,4322,4322,4322,5997,5997
377,4322,4322,4322,5997,5997
378,4322,4322,4322,5997,5997
379,4322,4322,4322,5997,5997
380,4322,4322,4322,5997,5997
381,4322,4322,4322,5997,5997
382,4322,4322,4322,5997,5997
383,4322,4322,4322,5997,5997
384,4322,4322,4322,5997,5997
385,4322,4322,4322,5997,5997
386,4322,4322,4322,5997,5997
387,4322,4322,4322,5997,5997
388,4322,4322,4322,5997,5997
389,4322,4322,4322,5997,5997
390,4322,4322,4322,5997,5997
391,4322,4322,4322,5997,5997
392,4322,4322,4322,5997,5997
393,4322,4322,4322,5997,5997
394,4322,4322,4322,5997,5997
395,4322,4322,4322,5997,5997
396,4322,4322,4322,5997,5997
397,4322,4322,4322,5997,5997
398,4322,4322,4322,5997,5997
399,4322,4322,4322,5997,5997
400,4322,4322,4322,5997,5997
401,4322,4322,4322,5997,5997
402,4322,4322,4322,5997,5997
403,4322,4322,4322,5997,5997
404,4322,4322,4322,5997,5997
405,4322,4322,4322,5997,5997
406,4322,4322,4322,5997,5997
407,4322,4322,4322,5997,5997
408,4322,4322,4322,5997,5997
409,4322,4322,4322,5997,5997
410,4322,4322,4322,5997,5997
411,4322,4322,4322,5997,5997
412,4322,4322,4322,5997,5997
413,4322,4322,4322,5997,5997
414,4322,4322,4322,5997,5997
415,4322,4322,4322,5997,5997
416,4322,4322,4322,5997,5997
417,4322,4322,4322,5997,5997
418,4322,4322,4322,5997,5997
419,4322,4322,4322,5997,5997
420,4322,4322,4322,5997,5997
421,4322,4322,4322,5997,5997
422,4322,4322,4322,5997,5997
423,4322,4322,4322,5997,5997
424,4322,4322,4322,5997,5997
425,4322,4322,4322,5997,5997
426,4322,4322,4322,5997,5997
427,4322,4322,4322,5997,5997
428,4322,4322,4322,5997,5997
429,4322,4322,4322,5997,5997
430,4322,4322,4322,5997,5997
431,4322,4322,4322,5997,5997
432,4322,4322,4322,5997,5997
433,4322,4322,4322,5997,5997
434,4322,4322,4322,5997,5997
435,4322,4322,4322,5997,5997
436,4322,4322,4322,5997,5997
437,4322,4322,4322,5997,5997
438,4322,4322,4322,5997,5997
439,4322,4322,4322,5997,5997
440,4322,4322,4322,5997,5997
441,4322,4322,4322,5997,5997
442,4322,4322,4322,5997,5997
443,4322,4322,4322,5997,5997
444,4322,4322,4322,5997,5997
445,4322,4322,4322,5997,5997
446,4322,4322,4322,5997,5997
447,4322,4322,4322,5997,5997
448,4322,4322,4322,5997,5997
449,4322,4322,4322,5997,5997
450,4322,4322,4322,5997,5997
451,4322,4322,4322,5997,5997
452,4322,4322,4322,5997,5997
453,4322,4322,4322,5997,5997
454,4322,4322,4322,5997,5997
455,4322,4322,4322,5997,5997
456,4322,4322,4322,5997,5997
457,4322,4322,4322,5997,5997
458,4322,4322,4322,5997,5997
459,4322,4322,4322,5997,5997
460,4322,4322,4322,5997,5997
461,4322,4322,4322,5997,5997
462,4322,4322,4322,5997,5997
463,4322,4322,4322,5997,5997
464,4322,4322,4322,5997,5997
465,4322,4322,4322,5997,5997
466,4322,4322,4322,5997,5997
467,4322,4322,4322,5997,5997
468,4322,4322,4322,5997,5997
469,4322,4322,4322,5997,5997
470,4322,4322,4322,5997,5997
471,4322,4322,4322,5997,5997
472,4322,4322,4322,5997,5997
473,4322,4322,4322,5997,5997
474,4322,4322,4322,5997,5997
475,4322,4322,4322,5997,5997
476,4322,4322,4322,5997,5997
477,4322,4322,4322,5997,5997
478,4322,4322,4322,5997,5997
479,4322,4322,4322,5997,5997
480,4322,4322,4322,5997,5997
481,4322,4322,4322,5997,5997
482,4322,4322,4322,5997,5997
483,4322,4322,4322,5997,5997
484,4322,4322,4322,5997,5997
485,4322,4322,4322,5997,5997
486,4322,4322,4322,5997,5997
487,4322,4322,4322,5997,5997
488,4322,4322,4322,5997,5997
489,4322,4322,4322,5997,5997
490,4322,4322,4322,5997,5997
491,4322,4322,4322,5997,5997
492,4322,4322,4322,5997,5997
493,4322,4322,4322,5997,5997
494,4322,4322,4322,5997,5997
495,4322,4322,4322,5997,5997
496,4322,4322,4322,5997,5997
497,4322,4322,4322,5997,5997
498,4322,4322,4322,5997,5997
499,4322,4322,4322,5997,5997
500,4322,4322,4322,5997,5997
501,4322,4322,4322,5997,5997
502,4322,4322,4322,5997,5997
503,4322,4322,4322,5997,5997
504,4322,4322,4322,5997,5997
505,4322,4322,4322,5997,5997
506,4322,4322,4322,5997,5997
507,4322,4322,4322,5997,5997
508,4322,4322,4322,5997,5997
509,4322,4322,4322,5997,5997
510,4322,4322,4322,5997,5997
511,4322,4322,4322,5997,5997
512,4322,4322,4322,5997,5997
513,4322,4322,4322,5997,5997
514,4322,4322,4322,5997,5997
515,4322,4322,4322,5997,5997
516,4322,4322,4322,5997,5997
517,4322,4322,4322,5997,5997
518,4322,4322,4322,5997,5997
519,4322,4322,4322,5997,5997
520,4322,4322,4322,5997,5997
521,4322,4322,4322,5997,5997
522,4322,4322,4322,5997,5997
523,4322,4322,4322,5997,5997
524,4322,4322,4322,5997,5997
525,4322,4322,4322,5997,5997
526,4322,4322,4322,5997,5997
527,4322,4322,4322,5997,5997
528,4322,4322,4322,5997,5997
529,4322,4322,4322,5997,5997
530,4322,4322,4322,5997,5997
531,4322,4322,4322,5997,5997
532,4322,4322,4322,5997,5997
533,4322,4322,4322,5997,5997
534,4322,4322,4322,5997,5997
535,4322,4322,4322,5997,5997
536,4322,4322,4322,5997,5997
537,4322,4322,4322,5997,5997
538,4322,4322,4322,5997,5997
539,4322,4322,4322,5997,5997
540,4322,4322,4322,5997,5997
541,4322,4322,4322,5997,5997
542,4322,4322,4322,5997,5997
543,4322,4322,4322,5997,5997
544,4322,4322,4322,5997,5997
545,4322,4322,4322,5997,5997
546,4322,4322,4322,5997,5997
547,4322,4322,4322,5997,5997
548,4322,4322,4322,5997,5997
549,4322,4322,4322,5997,5997
550,4322,4322,4322,5997,5997
551,4322,4322,4322,5997,5997
552,4322,4322,4322,5997,5997
553,4322,4322,4322,5997,5997
554,4322,4322,4322,5997,5997
555,4322,4322,4322,5997,5997
556,4322,4322,4322,5997,5997
557,4322,4322,4322,5997,5997
558,4322,4322,4322,5997,5997
559,4322,4322,4322,5997,5997
560,4322,4322,4322,5997,5997
561,4322,4322,4322,5997,5997
562,4322,4322,4322,5997,5997
563,4322,4322,4322,5997,5997
564,4322,4322,4322,5997,5997
565,4322,4322,4322,5997,5997
566,4322,4322,4322,5997,5997
567,4322,4322,4322,5997,5997
568,4322,4322,4322,5997,5997
569,4322,4322,4322,5997,5997
570,4322,4322,4322,5997,5997
571,4322,4322,4322,5997,5997
572,4322,4322,4322,5997,5997
573,4322,4322,4322,5997,5997
574,4322,4322,4322,5997,5997
575,4322,4322,4322,5997,5997
576,4322,4322,4322,5997,5997
577,4322,4322,4322,5997,5997
578,4322,4322,4322,5997,5997
579,4322,4322,4322,5997,5997
580,4322,4322,4322,5997,5997
581,4322,4322,4322,5997,5997
582,4322,4322,4322,5997,5997
583,4322,4322,4322,5997,5997
584,4322,4322,4322,5997,5997
585,4322,4322,4322,5997,5997
586,4322,4322,4322,5997,5997
587,4322,4322,4322,5997,5997
588,4322,4322,4322,5997,5997
589,4322,4322,4322,5997,5997
590,4322,4322,4322,5997,5997
591,4322,4322,4322,5997,5997
592,4322,4322,4322,5997,5997
593,4322,4322,4322,5997,5997
594,4322,4322,4322,5997,5997
595,4322,4322,4322,5997,5997
596,4322,4322,4322,5997,5997
597,4322,4322,4322,5997,5997
598,4322,4322,4322,5997,5997
599,4322,4322,4322,5997,5997
600,4322,4322,4322,5997,5997
601,4322,4322,4322,5997,5997
602,4322,4322,4322,5997,5997
603,4322,4322,4322,5997,5997
604,4322,4322,4322,5997,5997
605,4322,4322,4322,5997,5997
606,4322,4322,4322,5997,5997
607,4322,4322,4322,5997,5997
608,4322,4322,4322,5997,5997
609,4322,4322,4322,5997,5997
610,4322,4322,4322,5997,5997
611,4322,4322,4322,5997,5997
612,4322,4322,4322,5997,5997
613,4322,4322,4322,5997,5997
614,4322,4322,4322,5997,5997
615,4322,4322,4322,5997,5997
616,4322,4322,4322,5997,5997
617,4322,4322,4322,5997,5997
618,4322,4322,4322,5997,5997
619,4322,4322,4322,5997,5997
620,4322,4322,4322,5997,5997
621,4322,4322,4322,5997,5997
622,4322,4322,4322,5997,5997
623,4322,4322,4322,5997,5997
624,4322,4322,4322,5997,5997
625,4322,4322,4322,5997,5997
626,4322,4322,4322,5997,5997
627,4322,4322,4322,5997,5997
628,4322,4322,4322,5997,5997
629,4322,4322,4322,5997,5997
630,4322,4322,4322,5997,5997
631,4322,4322,4322,5997,5997
632,4322,4322,4322,5997,5997
633,4322,4322,4322,5997,5997
634,4322,4322,4322,5997,5997
635,4322,4322,4322,5997,5997
636,4322,4322,4322,5997,5997
637,4322,4322,4322,5997,5997
638,4322,4322,4322,5997,5997
639,4322,4322,4322,5997,5997
640,4322,4322,4322,5997,5997
641,4322,4322,4322,5997,5997
642,4322,4322,4322,5997,5997
643,4322,4322,4322,5997,5997
644,4322,4322,4322,5997,5997
645,4322,4322,4322,5997,5997
646,4322,4322,4322,5997,5997
647,4322,4322,4322,5997,5997
648,4322,4322,4322,5997,5997
649,4322,4322,4322,5997,5997
650,4322,4322,4322,5997,5997
651,4322,4322,4322,5997,5997
652,4322,4322,4322,5997,5997
653,4322,4322,4322,5997,5997
654,4322,4322,4322,5997,5997
655,4322,4322,4322,5997,5997
656,4322,4322,4322,5997,5997
657,4322,4322,4322,5997,5997
658,4322,4322,4322,5997,5997
659,4322,4322,4322,5997,5997
660,4322,4322,4322,5997,5997
661,4322,4322,4322,5997,5997
662,4322,4322,4322,5997,5997
663,4322,4322,4322,5997,5997
664,4322,4322,4322,5997,5997
665,4322,4322,4322,5997,5997
666,4322,4322,4322,5997,5997
667,4322,4322,4322,5997,5997
668,4322,4322,4322,5997,5997
669,4322,4322,4322,5997,5997
670,4322,4322,4322,5997,5997
671,4322,4322,4322,5997,5997
672,4322,4322,4322,5997,5997
673,4322,4322,4322,5997,5997
674,4322,4322,4322,5997,5997
675,4322,4322,4322,5997,5997
676,4322,4322,4322,5997,5997
677,4322,4322,4322,5997,5997
678,4322,4322,4322,5997,5997
679,4322,4322,4322,5997,5997
680,4322,4322,4322,5997,5997
681,4322,4322,4322,5997,5997
682,4322,4322,4322,5997,5997
683,4322,4322,4322,5997,5997
684,4322,4322,4322,5997,5997
685,4322,4322,4322,5997,5997
686,4322,4322,4322,5997,5997
687,4322,4322,4322,5997,5997
688,4322,4322,4322,5997,5997
689,4322,4322,4322,5997,5997
690,4322,4322,4322,5997,5997
691,4322,4322,4322,5997,5997
692,4322,4322,4322,5997,5997
693,4322,4322,4322,5997,5997
694,4322,4322,4322,5997,5997
695,4322,4322,4322,5997,5997
696,4322,4322,4322,5997,5997
697,4322,4322,4322,5997,5997
698,4322,4322,4322,5997,5997
699,4322,4322,4322,5997,5997
700,4322,4322,4322,5997,5997
701,4322,4322,4322,5997,5997
702,4322,4322,4322,5997,5997
703,4322,4322,4322,5997,5997
704,4322,4322,4322,5997,5997
705,4322,4322,4322,5997,5997
706,4322,4322,4322,5997,5997
707,4322,4322,4322,5997,5997
708,4322,4322,4322,5997,5997
709,4322,4322,4322,5997,5997
710,4322,4322,4322,5997,5997
711,4322,4322,4322,5997,5997
712,4322,4322,4322,5997,5997
713,4322,4322,4322,5997,5997
714,4322,4322,4322,5997,5997
715,4322,4322,4322,5997,5997
716,4322,4322,4322,5997,5997
717,4322,4322,4322,5997,5997
718,4322,4322,4322,5997,5997
719,4322,4322,4322,5997,5997
720,4322,4322,4322,5997,5997
721,4322,4322,4322,5997,5997
722,4322,4322,4322,5997,5997
723,4322,4322,4322,5997,5997
724,4322,4322,4322,5997,5997
725,4322,4322,4322,5997,5997
726,4322,4322,4322,5997,5997
727,4322,4322,4322,5997,5997
728,4322,4322,4322,5997,5997
729,4322,4322,4322,5997,5997
730,4322,4322,4322,5997,5997
731,4322,4322,4322,5997,5997
732,4322,4322,4322,5997,5997
733,4322,4322,4322,5997,5997
734,4322,4322,4322,5997,5997
735,4322,4322,4322,5997,5997
736,4322,4322,4322,5997,5997
737,4322,4322,4322,5997,5997
738,4322,4322,4322,5997,5997
739,4322,4322,4322,5997,5997
740,4322,4322,4322,5997,5997
741,4322,4322,4322,5997,5997
742,4322,4322,4322,5997,5997
743,4322,4322,4322,5997,5997
744,4322,4322,4322,5997,5997
745,4322,4322,4322,5997,5997
746,4322,4322,4322,5997,5997
747,4322,4322,4322,5997,5997
748,4322,4322,4322,5997,5997
749,4322,4322,4322,5997,5997
750,4322,4322,4322,5997,5997
751,4322,4322,4322,5997,5997
752,4322,4322,4322,5997,5997
753,4322,4322,4322,5997,5997
754,4322,4322,4322,5997,5997
755,4322,4322,4322,5997,5997
756,4322,4322,4322,5997,5997
757,4322,4322,4322,5997,5997
758,4322,4322,4322,5997,5997
759,4322,4322,4322,5997,5997
760,4322,4322,4322,5997,5997
761,4322,4322,4322,5997,5997
762,4322,4322,4322,5997,5997
763,4322,4322,4322,5997,5997
764,4322,4322,4322,5997,5997
765,4322,4322,4322,5997,5997
766,4322,4322,4322,5997,5997
767,4322,4322,4322,5997,5997
768,4322,4322,4322,5997,5997
769,4322,4322,4322,5997,5997
770,4322,4322,4322,5997,5997
771,4322,4322,4322,5997,5997
772,4322,4322,4322,5997,5997
773,4322,4322,4322,5997,5997
774,4322,4322,4322,5997,5997
775,4322,4322,4322,5997,5997
776,4322,4322,4322,5997,5997
777,4322,4322,4322,5997,5997
778,4322,4322,4322,5997,5997
779,4322,4322,4322,5997,5997
780,4322,4322,4322,5997,5997
781,4322,4322,4322,5997,5997
782,4322,4322,4322,5997,5997
783,4322,4322,4322,5997,5997
784,4322,4322,4322,5997,5997
785,4322,4322,4322,5997,5997
786,4322,4322,4322,5997,5997
787,4322,4322,4322,5997,5997
788,4322,4322,4322,5997,5997
789,4322,4322,4322,5997,5997
790,4322,4322,4322,5997,5997
791,4322,4322,4322,5997,5997
792,4322,4322,4322,5997,5997
793,4322,4322,4322,5997,5997
794,4322,4322,4322,5997,5997
795,4322,4322,4322,5997,5997
796,4322,4322,4322,5997,5997
797,4322,4322,4322,5997,5997
798,4322,4322,4322,5997,5997
799,4322,4322,4322,5997,5997
800,4322,4322,4322,5997,5997
801,4322,4322,4322,5997,5997
802,4322,4322,4322,5997,5997
803,4322,4322,4322,5997,5997
804,4322,4322,4322,5997,5997
805,4322,4322,4322,5997,5997
806,4322,4322,4322,5997,5997
807,4322,4322,4322,5997,5997
808,4322,4322,4322,5997,5997
809,4322,4322,4322,5997,5997
810,4322,4322,4322,5997,5997
811,4322,4322,4322,5997,5997
812,4322,4322,4322,5997,5997
813,4322,4322,4322,5997,5997
814,4322,4322,4322,5997,5997
815,4322,4322,4322,5997,5997
816,4322,4322,4322,5997,5997
817,4322,4322,4322,5997,5997
818,4322,4322,4322,5997,5997
