ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25
20,5598,898,4352,3730,5098,455,539,593,2865,2314,2314,2314,2314,2314,2314,1395,1395,2628,2628,2628,146,1395,1395,1395,2955,5953
21,5598,5114,3364,4658,6422,2462,2462,2462,6018,4658,6018,4658,4622,4622,4622,4622,6645,6645,6112,6112,6112,2259,6112,2259,6112,6112
22,2122,4752,4568,3730,3730,6422,6013,6013,2932,2275,2275,2054,2054,6013,2054,2054,6013,3465,2805,2054,2932,6013,1402,2805,526,2805
23,2747,898,4352,3730,6422,6122,5534,2159,570,5197,5786,570,570,570,5457,5457,6645,1634,570,570,66,3238,5457,5457,5457,5457
24,1009,3404,5098,3730,6665,1715,1715,1715,1715,1427,3321,2963,2476,2963,1427,1427,1427,1427,1427,1427,1427,1427,1427,1427,2963,2963
25,5692,731,3364,3730,4008,1715,3313,3313,2078,2078,2078,2078,2078,2078,787,2078,787,2078,787,787,787,787,787,787,787,787
26,1009,3404,4352,3730,1352,1715,593,593,1029,1029,2259,2259,2259,2259,1029,2259,2259,2259,1442,2259,1805,1805,637,637,637,444
27,5692,731,6626,6626,5098,5098,5098,5468,83,875,2037,875,875,875,875,875,875,875,875,875,2476,2476,2476,2476,2476,2476
28,2747,898,4352,3730,3730,6422,5803,6412,6971,2865,3122,1913,1913,1913,1913,1913,1913,1913,1584,1584,2805,3882,1669,1669,1669,1669
29,2747,3404,4352,3730,5098,5803,5803,5803,2865,2865,2865,2865,2865,2865,3967,3967,1000,1000,146,0,0,0,0,0,0,0
30,5692,4632,4906,3364,5690,5690,5690,5233,6347,6866,6799,5763,5763,5763,5763,505,505,505,505,505,505,505,505,505,505,505
31,1009,3404,4352,3730,3730,593,593,580,1970,1117,1117,940,1117,1117,2782,1117,1852,1852,3199,3199,1852,1852,1852,1852,1852,1852
32,5598,4823,3364,3730,1715,593,593,2314,2928,2799,2799,2799,2799,2799,2799,2314,2314,2314,2314,2314,2314,2314,2314,2314,2314,2092
33,2747,3404,4352,3730,3730,1715,1715,917,4340,4340,4340,4340,875,5711,505,2286,2286,2286,1261,1274,1274,1274,1274,1274,3537,3122
34,2747,3404,5098,3730,6665,3722,6515,6515,2840,2840,4132,2840,2840,2840,639,2840,2217,1852,2217,2217,2217,1909,2217,2217,2217,2217
35,2747,3404,5098,5098,5098,1352,1715,1715,3122,3122,277,277,277,76,7007,7007,1949,1949,1949,1949,1949,657,657,1949,1949,657
36,5692,731,3364,3364,2111,455,539,2458,2314,2314,2314,2314,2314,3203,2038,3203,3203,2314,2314,2314,1000,2458,1000,2458,2458,2458
37,1009,4752,5098,3730,5098,1850,1850,1970,1970,1970,1400,2735,2653,2653,2188,2653,810,810,810,810,810,810,3097,810,810,810
38,4752,4752,5098,3730,2322,1850,1850,6743,3903,4151,1293,1293,2981,2981,1529,3193,3193,3988,3988,4095,4095,4095,4095,4175,4175,4175
39,5692,731,3364,6626,852,5468,5468,2310,665,665,2368,665,875,875,875,875,875,875,875,875,875,875,875,875,875,875
40,6058,5114,3364,6626,5159,2314,2314,2310,2310,2310,410,410,2314,2310,2310,2310,2310,5888,5888,1261,2092,2092,2092,2628,2628,2628
41,5692,731,6626,3364,5451,1423,505,2991,2681,2681,2681,2681,3179,3188,3179,3179,2058,2058,3188,3122,3122,3122,1906,2058,218,218
42,2747,3404,4352,3730,3730,6013,2865,2078,2865,2865,2799,2799,2799,2286,2865,2865,2865,2865,2628,2286,2286,1913,2286,2286,2286,2286
43,6058,5114,593,3730,2111,593,2310,2310,2799,2799,2799,2799,2799,2799,2314,2314,2314,2314,2314,2314,2314,2314,2314,2314,2314,2310
44,3671,4466,3428,3364,593,1860,1029,1029,1029,1029,1029,505,2704,2704,2704,2704,2704,2704,2704,2704,1775,1775,1775,1775,1775,2704
45,4094,1443,4850,3730,6665,2865,2865,2865,44,2628,2628,2628,2628,2628,2628,2628,2628,2628,2628,2628,1913,1913,1913,1913,1913,1913
46,5598,1009,3730,3730,1804,4353,2865,2865,2865,2865,2865,2865,2865,1913,1913,1913,1913,1913,1913,1913,1913,1913,1913,1913,1913,1913
47,5692,731,6626,114,455,455,455,455,1887,875,2314,2156,2156,2156,2314,2621,2621,2621,3203,3203,3203,3203,3203,3203,680,3203
48,2747,3404,4352,3730,5098,5098,5098,100,1970,1833,2653,2653,1829,1829,3318,530,886,3149,154,2793,1196,1196,1196,1196,1196,1196
49,2108,5114,3730,3730,5098,2399,39,1554,535,1554,1554,2078,2078,2078,2078,1862,2078,2078,2985,2985,2985,2549,795,795,795,795
50,1977,4067,6626,6626,455,455,2111,2111,2111,2111,3211,3211,3119,1980,3213,1899,3213,359,3444,3444,3444,2820,3119,3119,3119,3119
51,4094,731,6626,3730,5098,5098,6515,1715,1715,1715,1715,1715,1715,1715,487,487,1715,1715,569,1164,1715,1715,1715,1715,2047,398
52,2122,4752,4352,3730,5098,5098,1715,5803,3018,277,277,277,1390,2476,2476,2476,2476,2476,3484,2476,3484,1865,2848,3442,1511,1511
53,869,1443,4359,3730,852,1715,1715,1715,1715,2529,1833,1833,2399,1513,2549,2399,2549,2549,2549,2458,2458,2458,2458,2549,2549,2549
54,6058,1669,3364,3730,3730,599,599,2078,2284,2078,2078,274,2078,2078,2078,3042,3042,3197,274,3197,274,274,6300,274,6300,6300
55,3514,4752,114,114,1804,2834,2834,2966,2770,2770,2770,3093,3093,3093,1225,1225,2175,2175,2175,2175,1929,2434,640,640,1737,3093
56,3404,3404,5098,5098,5098,2322,1850,21,1850,1529,21,21,21,21,3193,1402,1402,1242,1242,1242,860,1242,1096,1590,1096,1096
57,1009,898,4352,3730,3822,5159,5803,6863,6863,4001,2266,5197,5197,6863,6863,6863,2628,4001,4001,33,33,1416,1416,1416,1416,1416
58,5598,4752,3730,3730,3730,128,128,408,3527,3527,3527,408,408,3527,3509,372,372,3509,337,337,3509,3509,3004,337,1504,2141
59,6058,4823,6626,3730,5098,5098,5098,2507,33,4864,4864,4864,4864,4864,442,442,442,4864,4864,4864,4864,4864,4864,4864,4864,4864
60,6058,5114,4352,3730,3730,1715,2111,2111,180,601,180,180,5624,601,5205,5205,5205,5205,601,3527,2591,2591,2591,3527,2591,3527
61,2747,3404,4575,3730,3730,5803,1715,1715,569,569,569,569,2241,569,2241,569,569,569,1862,569,569,569,569,569,2809,2820
62,5598,3404,4352,3730,3730,852,852,5656,6764,6001,3560,3560,3560,1899,1899,1899,821,821,821,821,6796,6796,6796,6796,6796,6796
63,2747,3404,5098,3730,5098,4353,1850,5098,2559,848,848,848,848,1913,2054,526,526,526,1195,1195,1195,1195,1195,1195,1195,2805
64,6058,5114,4352,3730,5098,2111,3313,3313,3313,2314,2314,2314,2314,875,2314,2314,2310,3313,2314,3313,3313,166,166,1448,2077,2077
65,1881,6386,6626,6626,2111,593,2310,2310,2310,2310,2314,2310,2310,875,875,875,2310,2310,2314,2310,2310,2310,1914,2310,2310,2310
66,1009,4752,4310,3730,5098,2719,2865,2865,2865,338,2865,2865,2865,2865,2865,2634,2628,2634,2628,2628,1913,2628,1913,1913,1913,1913
67,2747,3404,4568,3730,6665,5803,593,593,2078,1029,1029,2865,2865,2865,2865,2865,2865,2865,881,881,881,881,881,1991,1991,1991
68,6122,6740,4359,3730,5098,2966,2966,2507,2735,2653,1442,172,1498,1645,1442,483,2653,1498,810,1498,810,224,810,224,3055,3055
69,2747,4752,5098,5098,5098,5431,408,787,787,787,787,787,787,3401,3401,787,3401,3401,290,290,290,561,561,290,352,1242
70,6689,4752,5098,3730,1352,1804,2312,2312,408,408,408,408,408,3401,3401,3509,3509,3509,4350,3509,3509,4350,4350,943,4350,3010
71,4094,4823,6626,3730,5098,5098,6486,6486,4043,2928,4043,4043,2092,2092,5197,5197,1970,505,1970,2928,1970,2876,2876,505,2823,1970
72,5598,4823,3364,3364,2111,1715,593,593,2928,2928,875,875,875,875,2314,2314,1855,2621,2314,2314,2092,2092,2092,2092,2092,2092
73,1009,1009,4352,3730,5483,6422,2991,2991,2991,2991,2760,917,917,2441,917,2945,917,2945,917,917,1595,1595,1595,917,917,917
74,1009,3404,4352,3730,1352,2462,1029,1029,1052,2799,163,2799,2799,2587,3091,3091,3091,3091,163,3091,2587,2575,2575,2575,163,163
75,6058,1009,4352,3730,5098,5098,2275,2275,2275,2275,2275,2275,2310,2310,2310,2628,2628,2529,2058,2529,1970,2058,2058,2058,1970,2058
76,6144,1009,4568,3730,1715,593,599,1423,1775,505,505,505,1775,505,1542,505,3031,3043,3043,3091,3043,3043,1775,3043,3043,3043
77,5598,4752,114,3364,393,393,2865,2865,2132,2799,2799,2132,2132,1913,2132,2132,2132,2132,2132,2132,2132,2132,2132,2132,2132,2132
78,2122,4752,5098,3730,3730,2523,599,3188,3,3,1052,1357,1357,1029,1029,1052,1052,1052,255,2587,2587,255,255,255,1365,255
79,2747,3404,4568,3730,3730,593,599,593,1052,1052,1303,1052,1052,1052,1052,1052,1052,3360,3360,3360,3360,3360,316,3360,3360,3360
80,2747,3404,4352,4658,6122,6122,1869,1869,1869,3174,1874,1874,2485,2485,163,163,163,163,163,163,2485,2485,2485,163,3100,3100
81,1881,4400,593,593,2111,2111,539,539,539,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391
82,1977,731,3364,3364,593,593,593,2310,2314,487,487,2799,2799,2314,2314,2314,2314,2314,2132,2628,2628,2628,2628,2628,2628,2628
83,6058,4823,6626,3730,852,593,2314,2310,2628,2314,2314,2799,2799,2314,2314,2314,875,875,2132,2132,2132,2132,2938,2132,2938,166
84,3404,3404,4352,3730,5159,5159,5803,2314,3018,2314,1217,2314,2314,2314,2314,2955,2955,2955,2955,2955,2955,490,2955,2955,2955,3018
85,2387,4752,5098,5098,5098,5098,4078,2507,2735,2110,2110,2110,1822,1822,1822,1822,1871,1871,769,1572,1572,1572,3370,3370,3370,3370
86,1009,4752,5098,5098,2322,5098,5098,2507,2507,1390,1390,1390,1390,3326,3326,1001,1001,2862,1001,3326,3326,3326,2715,1001,1001,1001
87,4094,4400,6626,3730,4352,5098,5098,5098,4220,6229,4043,3724,3724,5260,5260,2346,2346,1763,5260,627,627,2500,1763,627,5260,5260
88,2387,4752,5098,5098,3730,6665,2480,4441,4441,3560,3560,2656,2656,2656,2656,2656,2656,2656,2656,2656,2656,2656,2656,2656,2656,2656
89,676,4823,3730,3730,6122,4906,5004,2120,5673,6571,1612,5673,5673,5673,5673,5673,980,5673,1612,505,1371,5815,2790,1735,5815,5815
90,4094,1443,4359,1804,4359,5098,5098,2507,2507,1390,1525,1390,2213,2213,2060,2060,1513,1001,1513,1513,1513,1001,1001,1001,1001,1001
91,6122,6740,5098,4359,5098,4353,4353,2507,439,3326,3326,3326,3326,3326,3326,2155,2155,2155,3326,3326,2155,543,543,543,543,543
92,4094,4400,4096,114,1804,1804,6743,6743,4151,4151,4151,6743,6743,2981,3193,1059,1059,418,3496,3496,3496,3496,418,418,418,3496
93,1009,3404,4568,3730,5098,6665,4234,4150,4150,4150,4441,4441,4441,4441,4441,4441,2054,2054,2054,1287,1287,3791,2054,2054,2054,3791
94,6058,5114,3730,3730,3730,5098,5098,5098,5098,5098,5098,5098,6567,4337,6497,3625,5497,4484,1734,3376,4337,4337,4337,3322,3322,3322
95,2747,3404,4352,3730,5098,5803,5803,5803,5803,2628,1000,2529,2628,1000,1000,1000,1000,1000,1000,3199,3199,3199,2226,2226,2226,2226
96,4094,4400,593,3730,3730,128,128,3527,2840,2840,4297,4297,4297,4297,4297,3272,3462,3462,2389,2389,3272,1706,3527,3527,3527,3527
97,5598,5114,6422,3730,6422,2462,599,2358,325,325,2358,2358,128,1496,1496,1496,779,779,119,119,359,372,3527,3527,3527,3527
98,5598,4752,4359,3730,3730,1715,128,3527,2389,3201,3462,3462,3527,1081,3462,3462,2990,2990,2990,2990,2990,1458,2189,3527,1458,1458
99,6058,1009,4568,3730,5098,5098,5098,5159,5159,6019,6019,6019,6465,6465,6465,6465,6465,4347,4347,4347,4347,4347,4347,6465,4347,3625
100,1977,6386,3671,3364,1038,2120,2120,2120,5488,5488,6388,3794,1958,6383,3583,1198,1958,1958,758,758,758,1958,1958,1958,1958,1958
101,1533,4752,5098,5098,2322,1352,1352,6013,6559,6559,6559,4419,2385,1003,1003,1003,1003,4555,4555,1003,1003,1003,1003,2719,644,1795
102,3404,4752,5098,5098,1519,1376,1376,1376,1376,1376,1376,290,290,640,290,290,290,290,640,640,1025,1025,1025,1025,1025,1025
103,1009,3404,4352,3730,5098,5159,1715,1715,5803,6000,805,805,2862,1855,1855,1855,1855,1513,1513,2621,2621,123,123,1200,3459,1200
104,5692,731,3364,3364,6626,39,39,363,391,363,3462,4772,4772,391,391,363,391,391,391,391,391,391,391,3288,3288,3462
105,5598,5114,3364,3364,3364,1869,3042,2552,44,6317,653,6317,3042,150,2835,2902,1935,2016,2016,2902,642,312,312,2370,2370,2370
106,3404,898,4352,3730,2984,4151,3122,2865,2865,3122,2681,1162,2058,2058,2058,2058,2835,2058,2058,2058,3188,2835,2835,2835,2835,2835
107,1009,3404,4352,3730,2322,6122,1869,2681,2681,3104,2681,2681,3104,3104,3104,3104,3104,3039,3104,3104,3104,3039,3039,3104,3039,3039
108,1009,3404,4352,3730,2322,2322,1850,3903,3903,3903,3903,6486,3988,1874,2799,2799,1090,1090,1090,2674,2674,2674,2674,923,1090,1090
109,1009,3404,5098,5098,5098,2322,3903,3903,3903,6531,6531,6531,6531,6531,5026,6581,4199,4199,3018,3018,4236,4730,4236,5079,4729,4729
110,4752,5368,4352,3730,3730,6412,4388,2991,4388,4388,2159,4340,2799,2799,4340,4340,2485,2485,4388,2485,2485,2485,2485,5692,4452,3796
111,1349,6740,3730,3730,1352,1352,576,2865,2865,2865,2865,2865,2865,2575,2876,2876,2876,2876,2876,490,490,2805,490,490,490,490
112,3404,3404,4568,3730,5098,2399,2399,258,258,848,848,2865,1913,848,1913,848,848,848,848,848,848,848,848,848,1195,1195
113,1009,4752,5098,3730,1352,2865,2865,2865,2865,2865,2799,2799,2628,2628,2628,2628,2628,2628,2628,2628,1913,1913,1913,1913,1913,1913
114,1009,1009,4352,3730,5098,5803,5803,2078,2078,2078,2865,2865,2865,2865,2529,2529,2529,2529,3203,1000,2529,2529,1000,1000,2529,2529
115,1881,4067,6626,6626,5447,1638,593,391,391,2799,2043,2043,2043,2043,1974,2043,3390,3390,3390,3390,3390,3390,1304,1304,1304,1304
116,1881,813,6626,6626,852,455,593,2310,2310,2310,2310,2310,875,2310,2310,2310,2310,2310,2310,2310,2310,2310,875,875,875,875
117,5598,2122,3730,3730,2111,593,593,593,487,487,487,487,487,487,487,487,1000,146,2441,2441,499,499,2310,2310,2310,3439
118,2747,3404,4352,3730,6122,1634,2681,2681,4278,4278,4278,5782,4278,4278,1371,1371,1371,511,511,919,919,3230,3230,5713,1596,5713
119,6122,6740,5098,4359,1519,1715,1715,2275,2275,3122,3122,3122,3122,3122,336,336,336,3156,3156,3156,3156,472,472,3156,3156,3156
120,6689,4752,5098,5098,2322,1850,1850,1850,1196,535,1498,1498,1498,1498,3122,2529,2529,2529,5007,5007,5007,5007,5007,5007,5007,5007
121,2747,3404,4352,3730,3730,6412,1029,580,2314,2314,2991,2314,2314,2314,2314,2314,2310,2016,1052,2092,2092,2092,2310,2092,410,1000
122,5692,731,3364,6626,6667,5605,4906,5098,325,5098,5098,3527,3492,3492,2388,2388,3492,3340,761,3340,761,2480,2190,4822,325,1463
123,6450,18,114,114,3730,5098,2399,1304,1304,1304,1304,5239,3462,6571,6609,1304,3462,2611,3462,3462,3462,3462,3462,6375,6375,6375
124,3404,3404,4352,3730,6665,6013,535,535,1200,535,535,2314,2314,2078,2314,2078,2865,2865,2865,2078,2865,2865,2865,2865,2865,2865
125,1009,3404,4352,3730,5098,5098,2409,2409,2549,5239,5239,5239,5239,79,3462,3462,79,79,79,79,79,1225,1225,1225,1225,6324
126,6058,1009,4568,3730,5098,2111,2111,539,2111,2111,2111,2111,2549,1513,100,450,1513,821,821,821,1915,1915,1329,1329,1915,1915
127,2747,898,4352,3730,3730,1715,593,2310,580,580,2995,580,336,875,875,336,336,875,336,336,336,336,336,336,336,336
128,3404,3404,4352,3730,1352,576,2314,2314,2314,2314,1217,2314,2681,1217,1217,665,665,2037,3202,875,875,875,875,875,410,410
129,1977,6386,3920,3364,1824,1860,599,599,2368,1549,2368,2368,3043,3043,3043,3043,3043,3043,2016,2016,2016,2016,2016,2016,2016,2016
130,1977,4466,3428,3364,1860,1860,1029,599,2799,163,163,163,163,163,163,163,163,163,163,2016,163,1162,3100,3100,3100,163
131,5598,5549,3730,3730,3730,1715,2991,108,510,510,510,1357,875,875,2314,2177,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286
132,4094,1759,114,1804,1804,44,44,44,163,2058,163,758,2058,511,511,758,2132,2132,2132,2132,2132,2132,2132,2132,2132,2132
133,5598,5368,4352,3730,5483,383,1834,4441,5483,4560,5098,5098,5098,4560,6551,6551,2940,2516,3180,3414,3414,3414,3414,64,64,3180
134,4752,4752,4850,3730,3730,3131,4353,5875,5098,5098,5098,5098,6059,6059,4914,4914,4914,4914,5041,4914,5875,5875,5875,5875,3225,3225
135,1977,4400,3364,3364,3428,2399,6182,6182,6366,5690,5690,5730,5730,4185,3967,3967,6182,6182,5935,3967,3967,3967,3967,3641,3967,5287
136,4752,4752,5098,5098,5098,5098,1970,1970,1970,1970,2799,2529,706,706,706,706,706,706,1838,1838,1838,1838,1838,1838,3403,2386
137,5598,6450,3730,3730,6422,4278,1860,1994,6123,2057,6527,6527,5601,4278,2057,6970,6970,6970,2058,2602,2602,2602,3301,3301,3959,3959
138,5598,5539,3730,3730,6422,1860,1860,1029,1029,1371,5888,5888,1261,2058,5888,2058,2054,2058,2058,146,2058,146,146,2058,2058,580
139,6450,6740,1804,1737,2523,3428,2865,2865,2865,2865,1357,1855,1855,1855,1855,1855,2781,1855,2781,2781,2781,2781,2781,2781,979,979
140,3731,5114,3364,3730,1727,599,599,599,599,3132,2078,2078,2078,2078,2078,2078,2078,2078,2078,2078,2092,2078,2078,2016,2016,2092
141,3404,3404,4352,3730,5098,5098,2865,2865,2865,2865,848,2865,2865,1913,1913,1913,706,706,93,93,93,93,1651,1651,93,1401
142,1009,898,4352,3730,5098,5098,2865,2865,2628,2628,2628,2628,2628,2628,2628,2628,2628,2865,2628,795,3119,795,1751,1751,5193,1493
143,2747,3404,4352,3730,6665,2399,535,535,3122,3122,3122,3122,2865,2865,2865,1913,1913,146,1913,848,2865,1913,0,848,848,848
144,4094,4400,593,1519,852,1201,1201,100,2089,6515,6515,6515,1715,6515,3369,3369,610,1892,419,419,1892,419,419,6164,1892,6164
145,2747,3404,4568,3730,3730,2111,539,539,593,593,487,487,2314,2314,2885,2885,2885,580,3018,3018,3018,3018,580,1395,1395,1395
146,4094,1759,593,1519,852,128,128,2858,2858,180,180,180,821,821,821,3201,3201,3201,3201,3527,250,250,250,3527,3527,3527
147,5692,731,6626,3730,3730,593,593,2628,875,875,2799,875,875,875,875,875,875,875,875,875,2177,3043,875,2880,2880,2880
148,2747,3404,4568,3730,1352,593,1029,2799,2799,2799,2799,2799,2799,2799,2799,2799,2799,2799,2799,2799,2799,2799,2799,2799,2749,2749
149,4094,4400,4096,852,593,593,593,2310,2310,2310,1423,940,940,487,2310,2310,2310,1073,170,170,170,170,170,170,170,170
150,5692,731,3364,6626,6422,5004,2314,2314,2314,2314,2314,2314,2314,2314,2314,2314,2314,2314,2314,2314,2314,2314,2314,2314,2314,2314
151,2747,3404,4352,3730,6665,5803,535,2529,2529,2865,2529,2799,2799,2799,2799,2799,2529,2865,2865,2865,2529,2865,2865,2865,2529,2529
152,2747,3404,4568,3730,3730,599,599,2799,2799,2799,2799,2799,2799,2799,2799,2799,1775,1775,1775,1775,1775,1775,1775,1775,1775,1775
153,6058,5114,4352,3730,6422,593,2310,2310,2799,2799,2799,2799,2799,2799,2628,2058,2058,2058,505,2799,505,2058,2058,2058,2058,2058
154,5692,731,6626,6626,6422,4629,6412,4388,4340,4340,4340,4340,3967,4340,3967,3967,6742,3967,665,665,665,665,3202,3202,6742,3202
155,5692,4632,3364,6626,6154,6750,2314,2310,2310,2314,2314,2314,4020,3967,917,2314,875,2314,2314,2314,2314,1261,917,917,917,665
156,1009,3404,5098,5098,5098,2322,2322,2322,2322,1402,44,3122,1402,44,1402,1402,1402,3465,1402,1402,1402,1402,1402,660,571,571
157,2747,3404,4352,3730,1352,4705,1869,2681,2681,2681,2681,2799,2799,2799,2799,2799,2799,2799,2092,2799,2674,2674,2674,2876,2876,2876
158,2747,3404,4352,3730,1352,6013,1029,1371,1371,2865,2799,5782,5782,2314,2799,2799,1029,1029,490,1029,2314,2092,2092,2092,2092,2092
159,6058,4823,593,3730,3730,5468,593,593,1715,1863,1863,1863,593,1252,1252,1863,1863,1970,1970,1252,1863,1863,1863,1863,1863,1863
160,3404,3404,5098,3730,3730,1352,1994,2355,591,591,591,881,881,591,591,881,881,881,591,591,591,591,3453,3331,3331,3331
161,1009,3404,4568,3730,6665,593,593,593,2628,2799,2799,2799,2799,2799,2799,2799,2799,2799,2799,2928,2928,2928,2928,2928,2928,2928
162,2747,898,4352,3730,6422,2991,2991,2799,2799,2799,2799,2799,2799,2799,163,163,163,163,163,163,163,163,163,163,163,380
163,5598,898,4352,3730,3730,2462,3211,3822,5573,601,601,3462,601,3462,601,601,2824,575,1395,4351,575,601,1395,6645,6645,6645
164,2747,898,5704,4658,4278,3042,3132,3132,3132,2617,150,3167,150,2126,2617,1596,1208,3039,3039,3042,3042,3042,2485,2485,2485,2485
165,4094,1443,4352,3730,3730,3131,3131,3131,6486,6486,44,44,44,4353,3509,3509,1287,3122,202,570,44,44,570,1830,1830,1830
166,6058,5114,4352,3730,5159,6412,6412,6183,6183,6183,6183,4340,2529,5746,5746,5746,1252,1252,2529,2529,5468,2529,2529,2529,6863,6863
167,6058,1009,4352,3730,5098,5468,5468,5468,6971,1029,505,2628,2058,163,875,875,875,875,1863,1863,3487,3487,5468,7051,5468,5468
168,2747,3404,5098,5098,5098,4234,5803,2529,2529,2865,2865,2799,2799,2799,2799,2799,2865,2865,2865,2799,2865,2529,2529,2529,2529,2865
169,1009,3404,5098,3730,6665,5803,593,2078,2078,2865,2078,2865,2314,2314,2078,2078,2078,2078,2078,2078,2078,2078,2078,2078,2078,2078
170,1009,4752,5098,3730,5098,2966,2966,2966,3401,3401,3401,3401,3401,3401,3401,338,338,338,338,3401,3401,3401,3401,3401,1336,1447
171,2747,3404,4352,3730,3730,2462,1860,3508,2389,1458,163,966,966,966,338,163,163,163,163,163,163,1356,758,338,3301,758
172,1977,6386,6626,3364,3364,2942,2942,2942,2942,2942,1234,1234,1234,2332,2332,2332,790,1244,1779,1779,790,1234,2429,2429,2429,2429
173,3404,3404,4352,3730,1352,1869,2552,2835,3197,440,1571,1571,255,255,255,2895,2895,2895,2402,1571,82,2895,2895,1571,2402,2402
174,5598,5368,3730,3730,3730,1869,1150,1821,2284,440,440,440,511,511,2485,1612,82,2485,82,82,82,82,82,82,3523,3523
175,6144,2122,3730,3730,3730,475,608,608,2685,4127,1731,1731,2485,1731,1052,1731,1731,1052,1731,1731,2496,1731,2496,1536,2496,1536
176,3404,3404,4352,3730,5483,1634,3187,2552,3167,331,331,3232,3320,3320,2895,3320,1206,3320,3320,3320,2402,2402,2402,2410,2402,3144
177,2747,3404,4352,3730,3730,5098,5098,2840,6237,6237,5624,5624,5624,3737,3737,1852,1852,5624,6237,79,79,1852,6237,5102,6237,1931
178,2747,3404,4352,3730,5098,4008,2111,2409,5803,5803,4605,4605,1513,1513,1513,1513,1513,1513,1513,1513,1513,1915,1915,1915,1915,1734
179,2747,3404,4568,3730,6665,5803,593,593,2628,2628,2628,2628,2628,2628,2628,2628,2628,2628,2628,2628,2628,2628,2628,2628,2628,2628
180,5692,731,3364,3364,2111,2111,2111,3313,3313,3313,3313,2078,3017,3017,3017,3017,2811,2811,1810,2560,346,346,346,3313,346,346
181,2747,5368,4352,3730,5098,1715,1715,1715,1715,2018,2018,2078,2078,2078,2078,2092,2018,2876,571,571,2092,2092,2092,2092,2092,2092
182,2747,898,4352,3730,3990,39,39,2078,2549,2865,1554,2078,5534,2985,3199,3199,3199,3199,285,3318,3318,3318,2985,2811,3199,762
