ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21
56,801,801,801,1474,3730,2145,3422,251,5450,4976,4374,3080,1004,2402,530,238,1496,6536,1684,1496,2907,1352
57,801,801,1474,4335,3755,6043,3422,251,5450,4976,4374,2886,1004,2741,530,533,3300,6561,2266,4848,5105,1352
58,801,801,455,5213,258,2145,3422,251,5450,4976,4374,3080,1004,3231,530,238,3721,6561,1684,475,382,1352
59,801,801,455,5213,2037,6043,3422,251,5450,4976,4374,3080,1004,3231,530,222,1496,4899,1684,1496,2907,6735
60,801,801,3231,6163,2865,6043,3422,251,5450,4976,4374,3080,1004,3231,530,238,1496,6561,1901,1496,2907,1352
61,801,801,455,2355,7007,6043,3422,251,5450,4976,4374,2886,1004,1785,530,533,3300,6561,1684,1496,382,1352
62,801,801,455,4482,2865,2145,3422,251,5450,4976,4374,3080,1004,3231,530,238,3721,5171,1684,1496,2907,6735
63,801,801,455,1474,258,6043,3422,251,5450,4976,4374,3080,1004,3231,530,222,3721,4899,1684,1496,2907,6551
64,801,801,455,3231,2075,2145,3422,251,5450,4976,4374,3080,1004,3231,530,238,3721,6536,1684,475,2907,1352
65,801,801,3231,3444,4393,2145,3422,251,5450,4976,4374,3080,1004,3231,530,238,1496,5171,1684,1496,2907,1352
66,801,801,455,1474,6759,2145,3422,251,5450,4976,4374,2886,1004,1785,530,238,1496,6561,1684,475,382,1352
67,801,801,455,2549,6163,2145,3422,251,5450,4976,4374,3080,1004,2402,530,238,3721,6561,1684,1496,2907,1352
68,801,801,455,5213,258,2145,3422,251,5450,4976,4374,3080,1004,3231,530,222,3721,4899,1684,475,2907,6551
69,801,801,801,1474,3425,2145,3422,251,5450,4976,4374,3080,1004,3231,530,238,1496,6561,1901,1496,2907,1352
70,801,801,455,1474,6759,2145,3422,251,5450,4976,4374,3080,1004,1785,530,238,1496,6561,1684,1496,382,1352
71,801,801,455,5213,4393,2145,3422,251,5450,4976,4374,3080,1004,3231,530,238,1496,4899,1684,1496,2907,1352
72,801,801,3231,6163,4393,2145,3422,251,5450,4976,4374,3080,1004,3231,530,238,1496,6561,1901,1496,2907,1352
73,801,801,455,1474,6163,6043,3422,251,5450,4976,4374,2886,1004,1785,530,238,3300,6561,1684,4248,382,1352
74,801,801,455,4482,4753,2145,3422,251,5450,4976,4374,3080,1004,1785,530,238,1496,6561,1684,1496,583,1352
75,801,801,455,5213,2865,2145,3422,251,5450,4976,4374,3080,1004,3231,530,238,3721,4899,1684,1496,1108,6551
76,801,801,455,5213,6163,2145,3422,251,5450,4976,4374,3080,1004,3231,530,238,1496,6561,1684,1496,2907,1352
77,801,801,455,6163,3006,2145,3422,251,5450,4976,4374,3080,1004,3231,530,238,1496,6561,1684,475,382,1352
78,801,801,455,1474,1786,2145,3422,251,5450,4976,4374,3080,1004,3231,530,238,3721,6536,1684,1496,2907,6551
79,801,801,455,1930,6163,2145,3422,251,5450,4976,4374,3080,1004,3231,530,222,3721,4899,1684,1496,1108,6551
80,801,801,455,1474,3558,6043,3422,251,5450,4976,4374,3080,1004,3231,530,238,3721,6536,1684,475,1108,1352
81,801,801,3231,1681,4393,2145,3422,251,5450,4976,4374,3080,1004,3231,530,222,3721,4899,1684,475,2907,6551
82,801,801,3231,1681,4393,2145,3422,251,5450,4976,4374,3080,1004,3231,530,238,1496,6561,1684,475,382,1352
83,801,801,455,3231,2707,2145,3422,251,5450,4976,4374,3080,5397,3231,3353,222,3721,4899,1684,1496,2907,1352
84,801,801,455,1474,4753,2145,3422,251,5450,4976,4374,3080,1004,3231,530,238,1496,6561,1684,475,2907,1352
85,801,801,801,3950,4504,2145,3422,251,5450,4976,4374,2886,1004,1785,530,238,3300,6561,1684,1496,2907,1352
86,801,801,801,1474,3730,2145,3422,251,5450,4976,4374,3080,1004,3231,530,238,3721,4899,1684,1496,2907,1352
87,801,801,3231,6163,4393,6043,3422,251,5450,4976,4374,3080,1004,3231,530,238,3721,4899,1684,1496,1108,1352
88,801,801,801,1474,3730,2145,3422,251,5450,4976,4374,3080,1004,1785,530,238,1496,6561,1684,4848,382,1352
89,801,801,3231,6163,2169,6043,3422,251,5450,4976,4374,3080,1004,3231,530,238,3721,6536,1684,1496,583,1352
90,801,801,455,5213,258,2145,3422,251,5450,4976,4374,3080,1004,3231,530,238,3721,6536,1684,1496,2907,1352
91,801,801,455,1930,6759,2145,3422,251,5450,4976,4374,3080,1004,3231,530,238,1496,6561,1684,1496,2907,6735
92,801,801,3231,3231,2037,2145,3422,251,5450,4976,4374,3080,1004,3231,530,238,1496,6536,1684,1496,2907,1352
93,801,801,455,1474,4530,2145,3422,251,5450,4976,4374,2886,1004,1785,530,238,1496,6561,1684,475,382,1352
94,801,801,3231,6163,4393,2145,3422,251,5450,4976,4374,3080,1004,3231,530,222,3721,4899,1684,1496,2907,6551
95,801,801,455,5213,6163,2145,3422,251,5450,4976,4374,3080,1004,3231,3353,222,3721,4899,1901,475,1108,6551
96,801,801,3231,6163,2037,2145,3422,251,5450,4976,4374,3080,1004,3231,530,222,3721,4899,1684,1496,2907,6551
97,801,801,455,6163,2707,6043,3422,251,5450,4976,4374,3080,1004,2402,530,238,1496,6561,1684,1496,2907,1352
98,801,801,455,1474,6163,2145,3422,251,5450,4976,4374,3080,1004,3231,530,238,1496,6561,1684,475,2907,1352
99,801,801,455,5213,6163,2145,3422,251,5450,4976,4374,3080,1004,3231,530,238,3721,4899,1684,475,2907,1352
100,801,801,3231,3444,5737,2145,3422,251,5450,4976,4374,2886,1004,3231,530,222,3721,4899,1684,475,1108,1352
101,801,801,801,1474,3730,2145,3422,251,5450,4976,4374,3080,1004,3231,530,222,3721,4899,1684,475,2907,6551
102,801,801,455,1474,3339,2145,3422,251,5450,4976,4374,3080,1004,3231,530,222,3721,6561,1684,1496,2907,1352
103,801,801,455,1930,258,2145,3422,251,5450,4976,4374,2886,1004,1785,530,238,1496,6561,1684,475,2907,1352
104,801,801,3231,1681,4087,6043,3422,251,5450,4976,4374,3080,1004,3231,530,238,1496,6536,1684,1496,2907,1352
105,801,801,455,5213,2169,2145,3422,251,5450,4976,4374,3080,1004,1785,530,238,1496,6561,1684,475,382,1352
106,801,801,455,2577,2707,6043,3422,251,5450,4976,4374,3080,1004,1785,530,238,1496,6561,1684,475,382,1352
107,801,801,455,1474,4530,2145,3422,251,5450,4976,4374,2886,1004,1785,530,238,3300,6561,1684,4848,382,1352
108,801,801,801,4006,4530,2145,3422,251,5450,4976,4374,2886,1004,1785,530,533,3300,6561,1684,4848,382,1352
109,5250,1930,4335,4335,3616,2145,3422,251,5450,4976,4374,2886,1004,2741,530,533,331,2653,2266,4848,5105,4457
110,801,801,455,5213,6163,2145,3422,251,5450,4976,4374,3080,1004,1785,530,238,3300,6561,1684,4848,2907,1352
111,5250,1930,3616,3616,4171,2145,3422,251,5450,4976,4374,2886,1004,2741,530,533,6745,6561,2266,4848,382,1352
112,801,801,455,1474,6163,2145,3422,251,5450,4976,4374,3080,1004,3231,530,238,1496,4899,1684,1496,1108,5430
113,801,801,455,1474,258,2145,3422,251,5450,4976,4374,2886,1004,3231,530,238,3721,6561,1684,475,382,1352
114,801,801,455,6163,2075,2145,3422,251,5450,4976,4374,3080,1004,3231,530,222,3721,4899,1684,475,1108,6551
115,801,801,3231,1681,5737,2145,3422,251,5450,4976,4374,3080,1004,3231,530,238,3721,6561,1684,1496,2907,6735
116,801,801,3231,3444,4393,2145,3422,251,5450,4976,4374,3080,1004,3231,530,238,3721,4899,1684,1496,1108,1352
117,801,801,455,6163,2865,6043,3422,251,5450,4976,4374,3080,1004,1785,530,238,1496,6561,1684,1496,583,1352
118,801,801,455,1930,4753,2145,3422,251,5450,4976,4374,2886,1004,1785,530,238,3300,6561,1684,4848,382,1352
119,801,801,455,1474,1930,2145,3422,251,5450,4976,4374,3080,1004,3231,530,222,3721,4899,1684,475,1108,1352
120,801,801,455,1474,3339,2145,3422,251,5450,4976,4374,3080,1004,3231,530,238,3721,6561,1901,1496,2907,1352
121,801,801,455,5213,6163,6043,3422,251,5450,4976,4374,2886,1004,1785,530,238,1496,6561,1684,1496,382,1352
122,801,801,455,6163,4393,2145,3422,251,5450,4976,4374,3080,1004,3231,3353,222,3721,4899,1684,1496,2907,6551
123,801,801,3231,6163,3006,2145,3422,251,5450,4976,4374,3080,1004,3231,530,238,1496,6561,1684,475,382,1352
124,801,801,455,1930,7007,2145,3422,251,5450,4976,4374,2886,1004,1785,530,238,3300,6561,1684,4848,382,1352
125,801,801,801,1474,2747,2145,3422,251,5450,4976,4374,2886,1004,1785,530,533,3300,6561,1684,1496,2907,1352
126,801,801,455,5213,6163,2145,3422,251,5450,4976,4374,3080,1004,3231,530,238,1496,4899,1684,1496,1108,1352
127,801,801,455,5213,6163,2145,3422,251,5450,4976,4374,3080,1004,3231,530,238,3721,4899,1684,1496,2907,1352
128,801,801,455,1930,258,2145,3422,251,5450,4976,4374,3080,1004,3231,530,238,3721,6536,1684,1496,5914,1352
129,801,801,3231,3029,5737,2145,3422,251,5450,4976,4374,3080,1004,3231,530,222,3721,4899,1684,1496,2907,6735
130,801,801,3231,1681,3006,2145,3422,251,5450,4976,4374,3080,1004,3231,530,238,1496,6561,1684,1496,2907,1352
131,801,801,455,5213,2865,2145,3422,251,5450,4976,4374,3080,1004,3231,530,238,1496,6561,1684,1496,2907,1352
132,801,801,3231,5213,3006,2145,3422,251,5450,4976,4374,3080,1004,3231,530,238,3721,6536,1684,1496,2907,1352
133,801,801,3231,6163,2707,6043,3422,251,5450,4976,4374,2886,1004,1785,530,238,3300,6561,1684,1496,5105,1352
134,801,801,455,5213,6163,2145,3422,251,5450,4976,4374,3080,1004,3231,530,238,3721,6561,1684,1496,2907,1352
135,801,801,3231,3231,4393,2145,3422,251,5450,4976,4374,3080,1004,3231,530,238,1496,4899,1684,1496,5914,6551
136,801,801,455,1474,6759,2145,3422,251,5450,4976,4374,3080,1004,1785,530,238,1496,6561,1684,1496,382,1352
137,801,801,455,6163,2075,2145,3422,251,5450,4976,4374,3080,5397,3231,3353,222,3721,4899,1684,475,2907,6551
138,801,801,455,5213,3444,2145,3422,251,5450,4976,4374,3080,1004,3231,530,238,3721,4899,1684,1496,1108,1352
139,801,801,455,1930,1786,2145,3422,251,5450,4976,4374,3080,1004,3231,530,238,1496,6561,1684,1496,5914,6551
140,801,801,455,6163,5004,2145,3422,251,5450,4976,4374,2886,1004,1785,530,533,3300,6561,1684,1496,382,1352
141,5250,5250,1930,1930,3425,2145,3422,251,5450,4976,4374,2886,1004,2741,530,533,3300,6561,2266,4848,5105,1352
142,801,801,455,1474,4907,6043,3422,251,5450,4976,4374,3080,1004,3231,530,238,3721,4899,1684,475,1108,1352
143,801,801,455,5213,258,2145,3422,251,5450,4976,4374,3080,1004,1785,530,238,3300,6561,1684,1496,2907,6735
144,801,801,3231,6163,1615,2145,3422,251,5450,4976,4374,3080,1004,3231,530,238,3721,4899,1684,1496,2907,1352
145,801,801,455,1474,6163,6043,3422,251,5450,4976,4374,3080,1004,3231,530,238,3721,6561,1684,1496,2907,1352
146,801,801,3231,6163,2037,2145,3422,251,5450,4976,4374,3080,1004,3231,530,238,3721,4899,1684,1496,1108,6551
147,801,801,3231,6163,4393,2145,3422,251,5450,4976,4374,3080,1004,3231,530,238,3721,6561,1684,475,382,1352
148,801,801,455,4482,6163,2145,3422,251,5450,4976,4374,3080,1004,3231,530,238,3721,6561,1684,1496,2907,1352
149,801,801,3231,6163,4393,2145,3422,251,5450,4976,4374,3080,1004,3231,530,238,1496,6561,1684,1496,2907,1352
150,801,801,3231,3444,4087,2145,3422,251,5450,4976,4374,2886,1004,1785,530,533,1496,6561,1684,4848,382,1352
151,801,801,455,5213,3558,6043,3422,251,5450,4976,4374,2886,1004,1785,530,238,3721,6561,1684,475,382,1352
152,801,801,455,1474,3156,2145,3422,251,5450,4976,4374,3080,1004,3231,530,238,3721,6536,1684,1496,5914,1352
153,801,801,455,6163,2707,2145,3422,251,5450,4976,4374,3080,1004,3231,530,238,3721,4899,1684,1496,2907,1352
154,801,801,3231,1681,4393,6043,3422,251,5450,4976,4374,3080,5397,3231,530,222,3721,4899,1684,1496,1108,6551
155,801,801,3231,3444,601,2145,3422,251,5450,4976,4374,3080,1004,3231,530,238,3721,4899,1684,1496,2907,1352
156,801,801,801,4006,2577,2145,3422,251,5450,4976,4374,2886,1004,2741,530,533,3300,6561,2266,4848,382,1352
157,801,801,455,2577,4753,2145,3422,251,5450,4976,4374,2886,1004,1785,530,533,3300,6561,1684,4848,382,1352
158,801,801,455,2577,4753,6043,3422,251,5450,4976,4374,2886,1004,2741,530,533,3300,6561,1684,475,382,1352
159,801,801,3231,6163,2037,2145,3422,251,5450,4976,4374,3080,1004,3231,530,222,3721,4899,1684,1496,2907,6551
160,801,801,455,1474,3339,2145,3422,251,5450,4976,4374,2886,1004,3231,530,238,3721,6536,1684,1496,1108,1352
161,801,801,455,4482,2791,6043,3422,251,5450,4976,4374,3080,1004,3231,530,238,3721,5171,1684,1496,2907,1352
162,801,801,455,4482,2959,2145,3422,251,5450,4976,4374,2886,1004,1785,530,238,1496,6561,1684,475,382,1352
163,801,801,455,4482,2075,6043,3422,251,5450,4976,4374,3080,1004,3231,530,238,3721,6536,1684,1496,2907,1352
164,801,801,455,3339,4087,6043,3422,251,5450,4976,4374,2886,1004,3231,530,238,3721,6561,1684,1496,1108,1352
165,801,801,455,3339,1615,2145,3422,251,5450,4976,4374,3080,1004,3231,530,238,3721,4899,1684,1496,2907,1352
166,801,801,455,6163,2037,6043,3422,251,5450,4976,4374,3080,1004,1785,530,238,3721,6561,1684,1496,583,6735
167,801,801,455,5213,3444,2145,3422,251,5450,4976,4374,3080,1004,3231,530,238,1496,4899,1684,1496,2907,1352
168,801,801,1474,4335,1432,6043,3422,251,5450,4976,4374,2886,1004,2741,530,533,3300,6561,2266,4848,382,1352
169,801,801,455,1474,2791,6043,3422,251,5450,4976,4374,3080,1004,3231,530,238,3721,6561,1684,1496,2907,1352
170,801,801,455,1930,258,2145,3422,251,5450,4976,4374,3080,1004,3231,530,238,3721,4899,1684,1496,5914,1352
171,801,801,455,4482,258,2145,3422,251,5450,4976,4374,3080,1004,3231,530,222,3721,4899,1684,1496,2907,6551
172,801,1525,3493,3150,6962,2145,3422,251,5450,4976,4374,3080,1004,3231,530,238,3721,6561,1684,1496,2907,1352
173,801,801,455,5213,258,2145,3422,251,5450,4976,4374,3080,1004,3231,3353,222,3721,4899,1684,1496,2907,6551
174,801,801,455,5213,2865,2145,3422,251,5450,4976,4374,3080,1004,1785,530,238,1496,6561,1684,1496,2907,1352
175,801,801,3231,4482,3444,6043,3422,251,5450,4976,4374,3080,1004,3231,530,238,3721,6561,1684,1496,2907,1352
176,801,801,455,1474,7007,6043,3422,251,5450,4976,4374,2886,1004,1785,530,533,1496,6561,1684,4848,382,1352
177,801,801,455,1930,7007,6043,3422,251,5450,4976,4374,2886,1004,1785,530,238,3300,6561,1684,1496,382,1352
178,801,801,455,1474,354,6043,3422,251,5450,4976,4374,3080,1004,3231,530,238,3721,6536,1684,1496,2907,1352
179,801,801,455,1930,6163,2145,3422,251,5450,4976,4374,2886,1004,1785,530,238,1496,6561,1684,1496,2907,1352
180,801,801,3231,3444,4087,2145,3422,251,5450,4976,4374,2886,1004,1785,530,533,3300,6561,1684,4848,382,1352
181,801,801,455,3231,2707,2145,3422,251,5450,4976,4374,3080,1004,3231,530,222,3721,4899,1684,475,2907,6551
182,801,801,455,6163,4433,6043,3422,251,5450,4976,4374,2886,1004,1785,530,238,1496,6561,1684,475,382,1352
183,801,801,455,1474,965,2145,3422,251,5450,4976,4374,3080,1004,1785,530,238,1496,6536,1684,1496,1108,6735
184,801,801,801,1474,4504,2145,3422,251,5450,4976,4374,3080,1004,1785,530,533,1496,6561,1684,1496,2907,1352
185,801,801,455,3339,6163,2145,3422,251,5450,4976,4374,3080,1004,1785,530,238,1496,6561,1684,1496,382,1352
186,801,801,3231,1681,4393,2145,3422,251,5450,4976,4374,3080,1004,3231,530,222,3721,4899,1684,1496,1108,6551
187,801,801,455,4482,2865,6043,3422,251,5450,4976,4374,2886,1004,1785,530,238,3300,6561,1684,1496,382,1352
188,801,801,455,1474,258,2145,3422,251,5450,4976,4374,3080,1004,2402,530,238,1496,5171,1684,1496,2907,6735
189,801,801,455,4482,258,2145,3422,251,5450,4976,4374,3080,1004,3231,530,222,3721,4899,1684,1496,1108,1352
190,801,801,455,2577,258,2145,3422,251,5450,4976,4374,2886,1004,1785,530,238,1496,6561,1684,1496,5914,6735
191,801,801,455,1474,5049,2145,3422,251,5450,4976,4374,2886,1004,1785,530,533,3300,6561,1684,1496,5105,1352
192,801,801,455,1474,3156,2145,3422,251,5450,4976,4374,3080,1004,3231,530,222,3721,4899,1684,475,2907,6551
193,801,801,801,1474,5213,2145,3422,251,5450,4976,4374,3080,1004,1785,530,238,3300,6561,1684,1496,382,1352
194,801,801,455,1930,6163,2145,3422,251,5450,4976,4374,3080,1004,3231,530,238,1496,5171,1684,1496,1108,6735
195,801,801,455,1474,258,2145,3422,251,5450,4976,4374,3080,1004,3231,530,238,3721,6536,1684,1496,2907,6551
196,801,801,455,1474,6163,2145,3422,251,5450,4976,4374,3080,1004,3231,530,238,1496,4899,1684,1496,1108,1352
197,801,801,455,1474,6759,6043,3422,251,5450,4976,4374,2886,1004,1785,530,238,3300,6561,1684,1646,382,1352
198,801,801,455,1930,4171,2145,3422,251,5450,4976,4374,3080,1004,1785,530,533,1496,6561,1684,475,382,1352
199,801,801,455,1930,4433,6043,3422,251,5450,4976,4374,3080,1004,3231,530,238,3721,4899,1684,1496,1108,1352
200,801,801,455,5213,258,2145,3422,251,5450,4976,4374,2886,1004,1785,530,238,3300,6561,1684,475,382,1352
201,801,801,3231,6163,4393,2145,3422,251,5450,4976,4374,3080,1004,3231,530,238,1496,6561,1684,1496,382,1352
202,801,801,455,4482,258,6043,3422,251,5450,4976,4374,2886,1004,1785,530,533,3300,6561,1684,4848,2907,1352
203,801,801,455,1474,2577,2145,3422,251,5450,4976,4374,3080,1004,3231,530,238,3721,6536,1684,1496,1108,1352
204,801,801,455,4482,2959,2145,3422,251,5450,4976,4374,2886,1004,1785,530,238,1496,6561,1684,4248,382,1352
205,801,801,455,1474,3156,2145,3422,251,5450,4976,4374,3080,1004,1785,530,238,1496,6561,1684,475,382,1352
206,801,801,455,1474,6163,2145,3422,251,5450,4976,4374,3080,1004,1785,530,238,3300,6561,1684,4848,382,1352
207,4335,4335,4335,4335,6106,2145,3422,251,5450,4976,4374,2886,1004,2741,530,533,331,6561,2266,4848,382,2571
208,801,801,455,5213,4907,2145,3422,251,5450,4976,4374,3080,1004,3231,530,238,3721,6536,1684,1496,2907,6551
209,801,801,455,6163,2707,2145,3422,251,5450,4976,4374,3080,1004,1785,530,238,1496,6561,1684,1496,2907,1352
210,801,801,3231,3444,4393,2145,3422,251,5450,4976,4374,2886,1004,1785,530,238,3721,6561,1684,1496,583,1352
211,801,801,3231,3444,4087,6043,3422,251,5450,4976,4374,2886,1004,1785,530,238,1496,6561,1684,475,382,1352
212,801,801,3231,1681,4393,2145,3422,251,5450,4976,4374,3080,1004,3231,530,238,3721,6536,1684,1496,1108,1352
213,801,801,455,6163,2169,2145,3422,251,5450,4976,4374,2886,1004,1785,530,238,1496,6561,1684,1496,382,1352
214,801,801,455,5213,2865,2145,3422,251,5450,4976,4374,3080,1004,3231,530,238,3721,4899,1684,1496,2907,6735
215,801,801,3231,6163,4393,2145,3422,251,5450,4976,4374,3080,1004,3231,530,222,3721,4899,1684,475,2907,6551
216,801,801,455,1474,5213,2145,3422,251,5450,4976,4374,3080,1004,3231,530,238,3721,6536,1684,1496,2907,1352
217,801,801,1205,1930,258,2145,3422,251,5450,4976,4374,2886,1004,2741,530,533,3300,6561,2266,4848,382,1352
218,801,801,1205,2577,3755,6043,3422,251,5450,4976,4374,2886,1004,2741,530,533,3300,6561,2266,4848,382,1352
219,801,801,455,1474,1786,2145,3422,251,5450,4976,4374,2886,1004,1785,530,238,3721,6561,1684,475,2907,1352
220,801,801,455,1474,1786,2145,3422,251,5450,4976,4374,3080,5397,3231,3353,222,3721,4899,1684,475,1108,6551
221,801,801,801,1474,4530,6043,3422,251,5450,4976,4374,2886,1004,1785,530,533,3300,6561,1684,1646,382,1352
