ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14
76,6496,6178,5094,1723,1518,2671,1645,747,530,530,3022,2431,747,1018,146
77,2605,3013,1950,798,1645,1160,767,2871,1137,82,1925,579,767,901,2374
78,6496,3013,4145,2945,2807,2999,1258,255,107,1786,3404,255,2587,2248,3311
79,6088,6178,109,2945,2999,2999,112,163,3150,3408,3065,516,2587,1816,2248
80,2605,3661,1714,1687,1473,1911,1816,3181,2051,3174,1496,91,2997,1206,338
81,2605,128,4150,583,5442,583,2152,2089,2408,2939,3484,3484,3484,5742,1899
82,2605,3013,112,6122,4579,2120,1473,588,3350,5127,2571,3350,2120,6457,64
83,6496,3013,112,6122,4579,2120,1730,4550,3350,6262,2120,3350,64,6457,1421
84,2605,5149,2871,3131,3118,1813,1813,2664,145,3118,948,3068,1242,156,1740
85,2605,3154,1462,3131,2598,480,739,3496,694,1590,561,2913,2192,2913,2913
86,2605,3154,1462,3131,3131,1813,379,3496,1850,3131,561,2361,694,156,2913
87,2605,3154,1462,3131,645,1173,645,931,1637,1033,561,561,1332,1895,2913
88,2605,3154,1462,3131,3131,3131,694,1462,1850,3131,561,2361,2192,1601,2913
89,6496,3013,1950,1687,3127,1337,1425,2855,885,1033,2712,2361,1425,2981,3358
90,2605,3154,1462,2507,909,3403,3458,3225,1520,1651,3225,320,320,1838,3363
91,2605,3154,1462,3131,1668,2397,379,3154,1850,3154,161,156,1242,156,156
92,2605,5149,1462,3131,2598,1173,739,3496,1850,3131,561,2262,2192,2215,3020
93,2605,3154,4150,3519,3519,696,2609,2277,2588,2588,4441,2588,590,590,4761
94,6496,128,4150,4807,6807,6656,1039,769,4233,4548,4233,4548,3571,5742,3869
95,6496,5149,362,1734,769,3052,1039,473,123,832,824,961,824,473,1239
96,2605,128,6009,6842,3519,5386,1039,3527,3527,2588,1004,346,2588,988,2388
97,2605,128,4150,6842,3519,1522,1039,3527,1039,2588,1004,1483,3441,41,1563
98,2605,3154,4150,3305,6080,5386,1039,3527,3527,2588,1004,2588,2588,2588,2388
99,6496,3154,1462,909,848,2294,3178,3139,1877,3321,1326,1333,531,3291,3301
100,6496,3013,4145,5881,2502,213,551,3139,1265,1592,3130,3129,1466,1630,955
101,6496,3154,3121,2507,3131,435,965,1590,1048,1242,1678,236,171,642,2755
102,2605,3154,3121,325,325,1522,1194,2752,2339,1431,2281,1431,1747,2068,568
103,2605,5149,44,1674,1518,2671,1896,2314,1837,2164,2907,1535,874,3172,6
104,6496,3661,109,36,1518,2308,551,3139,3139,1824,3130,1157,720,1421,2034
105,2605,3013,163,1687,1451,1234,2576,653,2429,3396,331,2682,3396,3330,3396
106,2605,2550,1714,36,3311,1337,1540,2855,2942,1540,1540,3013,1540,2016,1337
107,2605,3013,1714,3372,3311,1337,2271,653,2942,2723,2016,3013,653,2558,3372
108,2605,3154,2871,3131,3131,1813,739,931,1637,3131,32,2262,32,32,3501
109,2605,3154,1462,3131,3131,1173,2500,2050,694,1462,1678,2361,1242,2774,1242
110,6496,3013,1714,3372,645,1813,1813,2664,1637,46,46,1763,2346,796,3501
111,2605,3154,1462,2507,769,285,1705,2560,2906,1247,77,2758,77,776,2423
112,6496,5149,362,2507,2970,492,2281,3139,1265,3321,921,1490,1466,1466,1747
113,2605,3661,1744,2717,2970,2736,1933,1466,1265,3321,1326,3506,1852,2479,3045
114,2605,5149,1462,2507,769,1780,2756,2618,354,1264,2969,3353,1629,3256,886
115,2605,3154,362,2530,2089,1377,2152,1201,3383,700,2825,461,3420,1715,3152
116,6496,3013,109,2507,1001,2624,1705,2560,2906,407,1858,737,2211,2811,2811
117,6496,6178,109,1723,1518,515,2562,3250,887,2036,5611,2571,99,1345,2452
118,6496,3013,1714,798,997,2308,483,1497,2202,423,2947,704,1775,1011,152
119,6496,3013,2871,3131,1518,492,3321,2314,1518,2164,2819,2638,2116,1888,1160
120,2605,3661,44,1229,3243,648,2156,568,3049,3044,3460,483,327,3467,568
121,6088,6388,109,2717,728,1780,2073,1855,1459,1094,1326,2946,2206,2075,945
122,2605,3154,112,2717,1473,2308,3006,2354,2135,2118,487,1535,1715,2075,1421
123,2605,3154,3121,941,2970,167,2152,2412,2687,601,2530,1415,1386,168,158
124,6496,5149,1462,2507,3451,492,1275,3016,3139,1680,3451,3353,1629,1787,2057
125,2605,3154,3121,408,769,167,4751,1214,4057,2840,3073,1415,1214,43,1527
126,2605,3154,4150,909,769,1840,3121,419,2249,2249,419,1661,619,1899,619
127,6496,3013,109,3026,2516,773,2730,420,1935,1127,1892,2414,1722,1722,1891
128,2605,3154,2871,3313,2943,773,2730,1478,1935,2536,19,2414,19,1197,146
129,6496,6178,5094,2716,1518,2671,718,3228,2029,688,1767,2058,1694,2667,2847
130,6496,3013,163,1687,1540,733,1874,255,107,2092,1874,516,295,2746,2847
131,6496,6178,109,1723,439,2671,2146,2740,2311,439,3333,2078,974,974,2943
132,2605,3154,44,36,2292,3118,1194,2050,1637,3358,2361,1462,1168,67,3358
133,2605,3154,1462,3131,1518,145,2500,3154,1850,3131,2537,3347,548,418,1242
134,2605,5149,2871,3131,2288,1525,965,1273,1048,2247,1678,660,2346,418,435
135,6496,3013,112,5878,340,1940,133,3139,3139,841,3130,551,493,551,493
136,2605,3154,2871,3131,2142,1780,3178,3139,1877,3321,1326,3353,3222,2779,3045
137,6496,5149,362,3131,2970,167,2930,578,1265,841,3130,2034,1738,3130,551
138,6496,3013,163,1687,997,2308,1761,2544,2464,2164,2999,2694,295,1011,152
139,6496,3013,163,743,997,2671,2163,2544,879,2164,3287,119,119,2155,1139
140,6496,6178,163,2716,2999,2671,2945,2544,879,2991,3287,1011,1385,2544,2552
141,2605,3154,362,2507,769,285,2756,2142,354,407,921,737,2717,282,886
142,2605,3154,362,2507,769,2398,2142,3139,3139,3459,921,1646,1629,566,1380
143,6496,3661,362,2507,769,3112,2836,138,354,2110,2597,3353,1629,282,886
144,6496,128,6009,3519,2480,1522,1039,473,2408,2588,1004,961,77,2588,1239
145,6496,128,4150,497,2249,310,3121,473,2408,77,3121,3484,77,3484,2172
146,6496,128,6009,6842,325,1522,1039,473,3527,2588,1004,346,77,988,2609
147,6496,3013,109,3313,1001,1780,1616,2811,354,2341,3348,3002,2717,576,2453
148,6496,5149,109,2717,1001,773,2730,2466,2466,1127,1892,2414,1722,1722,3367
149,6496,6178,109,3313,2657,1780,1616,1147,1413,398,921,3002,1780,3261,19
150,6496,6178,5094,3826,1433,2120,2441,531,1396,249,2825,2946,531,3182,3301
151,2605,3661,44,1723,1518,1780,3321,3172,1473,1824,1326,1820,720,1473,568
152,2605,3013,112,6122,1473,2671,1473,3172,1473,1824,680,238,1270,1473,1270
153,2605,3013,112,2945,1416,3480,3075,3463,3007,698,930,3007,754,1361,3463
154,2605,3013,112,2536,2516,773,2730,3507,2162,1127,2453,3463,2516,1361,1443
155,6496,3013,109,3313,2657,773,2730,2466,1273,2453,2453,1273,2717,1681,932
156,2605,5149,1462,3131,1794,145,1194,1478,2890,1970,3507,1379,1725,3516,2581
157,2448,3013,109,2945,1182,2667,2505,1422,107,3419,3507,1613,1725,2847,3522
158,2605,3013,44,1198,698,637,2865,1422,107,3419,1767,1422,1422,1422,3522
159,6496,5149,362,1229,2394,2933,2146,690,408,408,408,2837,912,858,3401
160,2605,3154,1462,3131,301,954,3456,3016,257,954,3401,954,2244,79,3401
161,6496,5149,1744,909,769,1780,2756,455,455,407,2226,1435,2935,1018,3401
162,6496,3013,112,2945,1416,637,3122,2628,2628,2628,121,2058,580,2275,2943
163,2605,3154,362,3131,561,579,579,579,1337,25,1,581,997,25,2374
164,6496,3013,1950,1687,3127,516,3141,2855,3141,3311,3179,255,1770,1422,3522
165,2605,3154,1462,3131,1084,1350,965,3131,481,660,481,2262,2346,418,3345
166,2605,5149,109,3313,1084,3345,481,2664,481,37,3345,3724,3724,3724,3345
167,2605,5149,362,3313,1794,3345,481,1794,481,37,3724,3724,3724,3724,3345
168,2605,3154,1462,3131,2981,579,997,997,3289,82,1,119,99,2155,1160
169,6496,3013,2871,3131,997,2671,235,2314,2464,547,3244,119,3215,2155,1160
170,2605,3154,1462,3131,2970,2041,2970,1679,2281,3444,2281,3506,3406,2463,13
171,5539,3013,109,1229,2705,3404,1331,3216,355,2471,2471,1107,1107,557,338
172,6496,6178,112,1687,3127,1337,3320,653,3320,935,1742,281,1107,1624,3197
173,2448,3013,1950,1687,839,3274,2576,316,2051,2471,149,281,2143,3069,3197
174,2605,3013,44,36,3343,355,1014,2555,1916,3491,1950,3187,2305,1950,2720
175,6496,3013,109,1687,3127,1337,3275,653,3275,423,2016,1388,653,1325,3372
176,2448,3013,1714,1687,3127,758,3275,653,2429,331,2360,1731,1624,3034,2250
177,2605,3154,3121,2592,94,167,2948,2530,3582,601,2530,3184,1129,5611,3373
178,2448,3154,4150,909,3451,2399,1201,1201,3299,533,2530,1201,3383,533,2226
179,6496,3013,3506,3484,769,1780,2756,455,455,533,2825,62,455,1513,2758
180,2605,3661,44,1229,2516,773,2146,131,1390,550,1819,3367,1819,3221,1822
181,6496,3154,1462,3131,2970,1004,2146,473,1474,147,3121,961,824,3180,2172
182,6496,3013,2871,909,909,2965,3121,2560,3198,147,824,1822,1024,2608,1822
183,2605,3154,362,1028,2970,954,1194,1590,1986,303,303,2747,303,156,2102
184,2605,3154,1462,3131,325,954,954,2752,2953,918,954,3093,954,954,954
185,2605,3154,4150,909,3451,2041,2970,3225,3391,325,303,156,3157,156,2580
186,2605,5149,1462,909,909,1525,2146,473,2359,550,3369,2603,3089,143,1890
187,2605,5149,3506,1642,2970,145,2146,2131,1132,408,2603,2448,3315,2170,473
188,2605,3154,1462,909,909,1522,961,131,1524,290,2603,2603,290,3098,473
189,2605,3013,44,798,1006,472,1501,3467,2293,2293,2293,2320,2293,1261,2271
190,5659,3013,109,1723,1518,2933,2146,2951,1018,2433,3106,2414,19,1495,19
191,6496,3013,109,680,2516,773,2146,2109,2943,795,1253,3443,327,2198,2581
192,2605,3154,4150,3305,5102,167,459,934,6995,5810,94,5573,5460,6970,6440
193,2605,3154,2871,2717,2657,773,3075,3507,2628,2628,401,2148,2372,239,2581
194,6496,6178,3506,3313,2516,2109,420,2109,2628,3419,3516,1725,1725,2880,3522
195,2605,3154,1462,36,669,2902,1628,1229,1123,2390,1280,1431,1431,2784,313
196,6496,3013,2871,3131,340,492,1994,2925,2925,2925,2925,1431,1598,2925,2925
197,2605,5149,1462,3131,340,492,1194,2752,954,2863,2281,1942,437,79,3390
198,2605,3154,1462,3131,997,1337,861,690,278,82,2452,1181,3368,2141,2374
199,2605,5149,362,2717,399,2933,2562,588,3036,933,1054,2369,1054,1285,2502
200,2379,128,1744,2717,691,1160,2622,2444,3032,82,2452,2837,327,1387,2374
201,2605,3154,2871,1229,2553,2308,2163,2544,2059,2164,3287,119,1006,2553,2552
202,6496,3013,112,1687,997,2671,2271,2544,2464,2991,1440,1284,2337,2812,1440
203,2605,3154,1462,1229,1518,2308,235,1,2464,1,1,275,2957,1303,275
204,6496,6178,5094,1687,997,2999,3275,3216,1011,2018,2018,540,1182,1011,2847
205,6496,3013,163,1687,3127,1911,338,3216,2823,710,3248,3248,1182,1011,2018
206,6496,3013,163,1687,997,3404,485,255,710,1786,3179,3404,1182,2746,2248
207,2605,3154,1462,3131,3056,1792,1194,25,1547,274,2773,609,3300,3034,3300
208,2605,3013,1714,3372,997,2999,1881,1881,1881,1900,3495,2558,3021,1505,1505
209,6496,6178,163,1687,3127,2129,2558,1213,3275,1900,787,2558,1213,1505,1505
210,6496,5149,3506,2717,2034,700,1129,50,5810,3288,2530,585,2206,5611,1412
211,6496,6178,5094,4254,4579,2120,2028,1238,1396,5605,5333,3745,2206,4878,945
212,6496,3013,1714,1229,2502,2120,1129,2518,1265,2307,1326,2887,2206,5121,94
213,2605,3154,1462,2717,2288,3112,2756,578,354,3321,3087,1377,1852,2249,3152
214,5539,3154,1744,909,3451,167,6146,3370,354,2249,4862,2480,2249,606,3152
215,2605,3154,362,2507,769,976,1201,455,3383,2355,2355,1377,976,976,459
216,2605,3154,362,2507,909,2965,2469,2536,530,530,574,3124,937,1018,574
217,2448,5149,2871,909,909,2965,1275,2618,3354,3444,2281,2837,3047,1447,124
218,2605,5149,2871,3131,1084,3131,1194,1590,2890,145,3507,3463,361,3463,3472
219,2605,3154,1462,3131,2981,1173,1194,129,129,1461,3363,1461,901,901,3363
220,2605,5149,1462,941,1691,954,1194,2752,1232,1946,1511,579,3093,13,579
221,2605,3154,1462,3131,645,1173,645,931,1009,931,1009,931,67,2981,931
222,6496,6178,109,6122,2646,648,861,3188,1396,423,132,1225,1182,471,152
223,6496,3661,44,1723,997,2671,1000,3172,1473,3030,1775,442,1174,1549,1549
224,6496,3013,163,1687,3311,91,2880,255,107,516,3404,255,295,3013,2248
225,2605,3154,4150,408,2970,1840,3121,419,2939,3392,3121,1899,619,1899,419
226,2605,3154,4150,909,3451,2041,3121,2618,419,2836,419,2618,619,88,886
227,2605,3154,4150,408,2249,167,3121,2618,2249,2939,1522,1661,619,619,619
228,6496,3013,109,6137,2705,5440,674,3139,3309,1758,1905,2574,327,1888,3301
229,2605,3154,4150,408,2970,2281,2281,3334,499,1793,2819,2369,327,2796,1399
230,2605,3154,4150,408,2970,167,3121,2618,2559,708,2281,1701,327,1447,574
231,6496,3013,112,2945,2516,2671,2311,2740,2740,2671,1126,3443,327,2198,3301
232,6496,3013,109,2945,1270,2671,2146,807,2310,637,2029,2310,1404,3421,1253
233,2605,3154,362,2717,1646,2627,3326,1966,3309,1758,2281,1490,327,1633,3301
234,2605,5149,109,2717,1518,2308,1298,554,126,2502,605,2313,1315,1421,2313
235,2605,5149,44,1229,669,2308,3321,363,3397,1793,703,2561,3397,703,2313
236,2605,3154,109,2717,340,3112,1298,554,1431,2863,2837,1815,1298,3036,3390
237,2605,3013,112,1687,3141,1337,145,2855,1910,2109,332,1482,1770,1482,1813
238,2379,3013,163,1687,1136,579,704,2855,2909,1337,1918,1482,733,1482,827
239,6496,3013,109,3521,2981,1337,145,2855,885,25,150,609,997,3166,609
240,2448,3013,44,1229,1518,2671,2457,690,3032,1345,2947,704,704,2028,197
241,2605,3154,109,2717,1645,492,2146,2837,887,2837,2837,2837,437,1387,3390
242,2605,3154,362,941,2970,881,2457,1929,1929,82,2837,3032,1054,2155,3508
243,6496,5149,1744,1734,769,976,3121,2618,455,455,419,74,455,2811,419
244,6496,128,4150,909,769,2399,2756,419,3209,2249,3209,1233,164,3209,3209
245,6496,5149,1744,909,769,2399,2836,419,3209,2249,419,3133,2717,3209,419
246,6496,2550,6009,3484,769,2398,2756,419,2401,2249,2249,2717,2717,2249,886
247,6496,2550,3506,2507,2142,2965,2469,2618,1935,2536,3493,2618,3018,1752,2618
248,2605,3154,362,1028,3451,1644,2970,3016,1196,3055,1329,956,1629,3016,2543
249,6496,2550,1462,909,1001,1525,2469,1001,2793,407,1329,1668,2196,1752,3022
250,6496,3013,3506,909,2142,2965,2469,2618,3059,530,3493,1919,3406,3334,2618
251,6496,3013,3506,909,2142,1780,2469,2618,3059,530,3493,2618,2196,1752,2618
252,2605,3013,1714,3372,839,1422,739,2664,1794,37,1794,37,44,1794,3345
253,2605,5149,2871,3131,1084,2996,694,3131,481,2524,232,2262,694,561,3131
254,2605,3154,2871,3131,2131,46,2505,2664,1910,409,46,967,3221,409,2537
255,2605,3013,163,1687,3127,3274,1251,2555,2051,331,2801,511,1277,1206,1687
256,6496,6178,163,1687,3127,1337,3216,2555,734,2555,149,2682,1277,3320,1687
257,2605,3013,1950,1687,3127,758,1251,653,511,3396,1206,2682,438,331,1687
258,2605,3154,1462,909,3451,2965,2469,2793,2832,1651,2453,1668,1668,2257,1153
259,2605,3154,3121,3131,2598,1522,3121,1001,3198,147,3225,1822,1024,901,1813
260,2605,3154,1462,909,2970,2041,3121,2618,2832,3392,3121,2618,1909,147,1318
261,6496,3013,163,1687,997,2667,145,255,1794,3465,3179,3179,1422,1422,2248
262,6496,3013,112,1687,997,2667,145,255,107,3465,3179,1613,850,796,3522
263,6496,3013,44,3131,3118,145,479,1794,1794,3465,3179,255,1422,3166,3522
264,6496,3013,109,2717,2657,2965,2469,747,1935,530,101,2026,3406,2013,48
265,2605,3154,1462,2507,2970,1644,2469,2618,3354,3444,1329,1759,1644,1644,2041
266,2448,3013,109,2717,2288,1780,2469,2377,1147,398,3022,3002,3406,745,19
267,2605,3154,362,36,1212,29,2622,29,29,918,669,3359,382,669,669
268,2605,3154,4150,408,2970,1522,3121,619,3456,2939,1522,801,801,1901,221
269,6496,5149,4150,3059,2970,2294,3121,3121,1519,2893,3087,681,158,2318,158
270,2605,3154,1462,1933,340,2412,3451,3016,3354,3055,3451,3055,1629,3016,554
271,2605,3154,3053,941,2970,954,3121,2041,3354,3392,1329,3152,3047,3016,886
272,2605,3154,3121,909,2970,2366,2970,578,3152,3444,3451,3152,1629,3016,3451
273,2379,5149,362,3131,340,3292,2609,3266,2339,881,437,2837,937,79,2924
274,6496,3661,109,2717,340,492,2970,3334,2281,3390,574,2434,492,1495,124
275,2605,2550,44,3131,340,2933,2146,1478,1137,25,3401,2837,937,79,124
276,6496,3013,163,2716,1473,2671,2441,1423,499,1217,1652,483,1466,505,568
277,6496,6178,109,1723,1518,2671,2441,868,1265,3321,1326,2887,1466,1473,568
278,6496,3013,112,2717,3451,3112,1298,554,3139,2043,2611,2611,1315,1473,2925
279,6496,5149,1744,909,3406,2965,2765,1264,2431,1793,1476,2431,874,1862,1160
280,6496,3013,2871,2717,1518,2671,2146,2951,997,2164,1,3140,997,2957,2464
281,6496,3013,109,2536,2516,2671,2765,807,2464,2164,2653,2026,874,874,1076
282,2605,3154,2871,3131,1794,2628,965,1794,3724,5384,1613,1613,2865,2865,1613
283,6496,3013,44,36,669,798,2313,2705,1475,1655,338,947,2471,338,338
284,5659,3013,1714,3372,1136,516,2429,3521,1208,3408,1378,2248,2508,1206,1206
285,6496,3013,362,3131,340,2308,1298,3139,3139,3162,3130,3129,493,493,493
286,2605,3154,1462,36,2902,2308,1298,554,126,340,3129,3129,126,2925,2925
287,2605,3013,2871,798,2981,579,1298,1229,1431,2902,2925,1431,1431,2522,2925
288,2448,3661,362,2507,2288,1780,852,1739,3271,1526,2825,728,1723,745,3106
289,6496,3661,3506,909,569,3112,141,389,3271,1269,2825,1535,1715,1715,2034
290,6496,3154,1744,2507,769,976,2756,419,354,2836,455,74,1930,745,3470
291,2605,3013,163,798,997,2671,2146,2951,787,2568,3495,632,2880,632,2847
292,6496,3013,109,3131,997,2671,2146,98,1918,2568,332,1918,332,731,3522
293,6088,6388,109,3313,2646,2671,2146,131,1736,2568,2146,1313,974,1313,275
294,2605,3154,4150,909,769,52,3121,419,2408,77,3121,2758,77,143,2961
295,6496,128,4150,1734,909,1525,3121,473,1311,147,1004,424,824,147,3252
296,2605,128,6009,408,2970,1522,3121,2939,2408,2609,3121,346,77,2245,2609
297,2605,3013,163,1687,2999,91,212,3013,3013,3375,212,3013,163,163,3216
298,2605,3013,1714,2945,2999,2671,2768,444,1011,1385,2018,540,2337,1011,1011
299,2605,3013,163,1687,839,516,2723,653,3065,3375,212,3013,163,163,3174
300,2605,5149,362,909,2516,2965,2469,747,101,3444,3022,1919,3406,3334,2041
301,6496,5149,3506,909,2288,2965,2469,2618,1935,530,3493,48,3018,3334,2618
302,2605,5149,2871,2469,2657,2671,2469,747,2026,1264,2765,2026,3406,2013,252
303,2605,3154,362,3131,669,798,2439,2439,3094,918,3094,677,495,1012,1555
304,6496,6388,4145,402,963,2552,3289,316,2824,2991,1464,1284,1464,1345,562
305,6496,3013,109,2945,997,2999,3289,2544,2544,2552,3364,608,1464,280,1464
306,2605,3154,1462,2717,1518,1780,1298,389,1709,3321,3406,3353,1629,359,359
307,6496,3013,109,3313,2288,1780,2441,3271,3271,1094,2825,2135,1780,1073,1973
308,2605,3154,1462,2469,2142,1780,2469,389,3271,3211,3406,3353,1629,3477,1124
309,2379,3013,44,3372,839,758,3275,2643,790,331,3259,1378,3289,1206,1206
310,2605,3154,362,3131,2953,881,861,25,1372,278,2270,609,704,278,2374
311,6496,3661,2871,3131,997,1724,767,338,1724,2952,1378,1571,1442,3410,112
312,2448,3661,2871,2945,2681,2999,2271,1423,599,360,360,91,1884,163,2271
313,6496,3013,163,2716,1518,2671,2945,2544,879,879,2945,1972,879,2544,2552
314,6496,6178,5094,1687,2999,2671,2768,163,1011,163,1542,91,360,1011,2271
315,6496,3013,163,1674,1518,2671,2765,807,2435,2164,33,2026,1694,1647,1399
316,6496,3013,112,1723,1270,2671,235,2314,2435,2254,2435,238,2856,1860,1972
317,2605,2550,109,2945,2516,2671,2441,1423,1591,360,1595,1423,2320,3467,568
318,2605,3154,3121,909,3451,2399,2836,2618,3139,3444,3406,3477,1629,359,554
319,2605,3154,3121,2507,3451,2399,2836,2618,3139,3444,1329,1762,1629,3016,3451
