ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13
153,5936,1753,380,3471,5530,6079,5801,735,588,3149,5574,1052,3141,510
154,5936,1753,1860,3472,5530,6079,5801,735,588,3149,5574,1052,3141,510
155,5936,5942,2441,3202,5530,6079,5801,735,588,3149,5574,1052,3141,510
156,5936,1753,380,534,5530,6079,5801,735,588,3149,5574,1052,3141,510
157,5936,1753,2628,1881,5530,6079,5801,735,588,3149,5574,1052,3141,510
158,5936,1753,2628,2768,5530,6079,5801,735,588,3149,5574,1052,3141,510
159,5936,3721,442,697,5530,6079,5801,735,588,3149,5574,1052,3141,510
160,5936,1753,609,1250,5530,6079,5801,735,588,3149,5574,1052,3141,510
161,5936,3721,1653,424,5530,6079,5801,735,588,3149,5574,1052,3141,510
162,5936,1753,2051,686,5530,6079,5801,735,588,3149,5574,1052,3141,510
163,5936,5942,1267,1784,5530,6079,5801,735,588,3149,5574,1052,3141,510
164,5936,1753,150,3384,5530,6079,5801,735,588,3149,5574,1052,3141,510
165,5936,1753,2735,44,5530,6079,5801,735,588,3149,5574,1052,3141,510
166,5936,3721,4340,6000,5530,6079,5801,735,588,3149,5574,1052,3141,510
167,5936,3721,6114,6000,5530,6079,5801,735,588,3149,5574,1052,3141,510
168,5936,1753,2013,2078,5530,6079,5801,735,588,3149,5574,1052,3141,510
169,5936,3721,3472,36,5530,6079,5801,735,588,3149,5574,1052,3141,510
170,5936,3721,609,1232,5530,6079,5801,735,588,3149,5574,1052,3141,510
171,5936,1753,150,3179,5530,6079,5801,735,588,3149,5574,1052,3141,510
172,5936,1753,150,1731,5530,6079,5801,735,588,3149,5574,1052,3141,510
173,5936,1753,150,3236,5530,6079,5801,735,588,3149,5574,1052,3141,510
174,5936,1753,150,1626,5530,6079,5801,735,588,3149,5574,1052,3141,510
175,5936,1753,150,1012,5530,6079,5801,735,588,3149,5574,1052,3141,510
176,5936,1753,150,3179,5530,6079,5801,735,588,3149,5574,1052,3141,510
177,5936,3721,6114,2616,5530,6079,5801,735,588,3149,5574,1052,3141,510
178,5936,3721,2304,2905,5530,6079,5801,735,588,3149,5574,1052,3141,510
179,5936,3721,2825,186,5530,6079,5801,735,588,3149,5574,1052,3141,510
180,5936,3721,1341,2399,5530,6079,5801,735,588,3149,5574,1052,3141,510
181,5936,3721,265,2905,5530,6079,5801,735,588,3149,5574,1052,3141,510
182,5936,3721,956,307,5530,6079,5801,735,588,3149,5574,1052,3141,510
183,5936,3721,265,2151,5530,6079,5801,735,588,3149,5574,1052,3141,510
184,5936,3721,1686,2151,5530,6079,5801,735,588,3149,5574,1052,3141,510
185,5936,408,1693,848,5530,6079,5801,735,588,3149,5574,1052,3141,510
186,5936,3721,265,3089,5530,6079,5801,735,588,3149,5574,1052,3141,510
187,5936,5942,1653,2692,5530,6079,5801,735,588,3149,5574,1052,3141,510
188,5936,3721,265,2151,5530,6079,5801,735,588,3149,5574,1052,3141,510
189,5936,1753,1686,1137,5530,6079,5801,735,588,3149,5574,1052,3141,510
190,5936,1753,2628,1542,5530,6079,5801,735,588,3149,5574,1052,3141,510
191,5936,3721,1341,2692,5530,6079,5801,735,588,3149,5574,1052,3141,510
192,5936,408,1190,4146,5530,6079,5801,735,588,3149,5574,1052,3141,510
193,5936,1753,1653,2768,5530,6079,5801,735,588,3149,5574,1052,3141,510
194,5936,3721,2628,424,5530,6079,5801,735,588,3149,5574,1052,3141,510
195,5936,1753,609,6990,5530,6079,5801,735,588,3149,5574,1052,3141,510
196,5936,1753,150,1250,5530,6079,5801,735,588,3149,5574,1052,3141,510
197,5936,1753,1686,307,5530,6079,5801,735,588,3149,5574,1052,3141,510
198,5936,3721,1190,1250,5530,6079,5801,735,588,3149,5574,1052,3141,510
199,5936,3721,1653,1250,5530,6079,5801,735,588,3149,5574,1052,3141,510
200,5936,3721,6114,4568,5530,6079,5801,735,588,3149,5574,1052,3141,510
201,5936,3721,265,1548,5530,6079,5801,735,588,3149,5574,1052,3141,510
202,5936,1753,1653,2078,5530,6079,5801,735,588,3149,5574,1052,3141,510
203,5936,3721,2304,1403,5530,6079,5801,735,588,3149,5574,1052,3141,510
204,5936,1753,380,3700,5530,6079,5801,735,588,3149,5574,1052,3141,510
205,5936,1753,150,3230,5530,6079,5801,735,588,3149,5574,1052,3141,510
206,5936,1753,150,3179,5530,6079,5801,735,588,3149,5574,1052,3141,510
207,5936,3721,1678,1250,5530,6079,5801,735,588,3149,5574,1052,3141,510
208,5936,1753,99,1105,5530,6079,5801,735,588,3149,5574,1052,3141,510
209,5936,1753,150,1784,5530,6079,5801,735,588,3149,5574,1052,3141,510
210,5936,3721,2938,1145,5530,6079,5801,735,588,3149,5574,1052,3141,510
211,5936,1753,442,1000,5530,6079,5801,735,588,3149,5574,1052,3141,510
212,5936,3721,956,1784,5530,6079,5801,735,588,3149,5574,1052,3141,510
213,5936,3721,265,2399,5530,6079,5801,735,588,3149,5574,1052,3141,510
214,5936,3721,265,2399,5530,6079,5801,735,588,3149,5574,1052,3141,510
215,5936,3721,265,2399,5530,6079,5801,735,588,3149,5574,1052,3141,510
216,5936,3721,2304,3164,5530,6079,5801,735,588,3149,5574,1052,3141,510
217,5936,3721,2311,2905,5530,6079,5801,735,588,3149,5574,1052,3141,510
218,5936,1753,2735,44,5530,6079,5801,735,588,3149,5574,1052,3141,510
219,5936,3721,956,1250,5530,6079,5801,735,588,3149,5574,1052,3141,510
220,5936,408,1351,1250,5530,6079,5801,735,588,3149,5574,1052,3141,510
221,5936,1753,609,75,5530,6079,5801,735,588,3149,5574,1052,3141,510
222,5936,1753,4004,1881,5530,6079,5801,735,588,3149,5574,1052,3141,510
223,5936,3721,2304,2692,5530,6079,5801,735,588,3149,5574,1052,3141,510
224,5936,1753,443,2078,5530,6079,5801,735,588,3149,5574,1052,3141,510
225,5936,408,265,408,5530,6079,5801,735,588,3149,5574,1052,3141,510
226,5936,3721,265,3265,5530,6079,5801,735,588,3149,5574,1052,3141,510
227,5936,3721,265,408,5530,6079,5801,735,588,3149,5574,1052,3141,510
228,5936,1753,779,44,5530,6079,5801,735,588,3149,5574,1052,3141,510
229,5936,408,265,2905,5530,6079,5801,735,588,3149,5574,1052,3141,510
230,5936,3721,2216,2905,5530,6079,5801,735,588,3149,5574,1052,3141,510
231,5936,3721,2311,2078,5530,6079,5801,735,588,3149,5574,1052,3141,510
232,5936,3721,3472,2078,5530,6079,5801,735,588,3149,5574,1052,3141,510
233,5936,3721,1686,2906,5530,6079,5801,735,588,3149,5574,1052,3141,510
234,5936,1753,1686,605,5530,6079,5801,735,588,3149,5574,1052,3141,510
235,5936,5942,2933,1382,5530,6079,5801,735,588,3149,5574,1052,3141,510
236,5936,1753,442,605,5530,6079,5801,735,588,3149,5574,1052,3141,510
237,5936,1753,380,1881,5530,6079,5801,735,588,3149,5574,1052,3141,510
238,5936,1753,150,1881,5530,6079,5801,735,588,3149,5574,1052,3141,510
239,5936,1753,380,1542,5530,6079,5801,735,588,3149,5574,1052,3141,510
240,5936,1753,2304,562,5530,6079,5801,735,588,3149,5574,1052,3141,510
241,5936,3721,2304,2692,5530,6079,5801,735,588,3149,5574,1052,3141,510
242,5936,3721,1653,1548,5530,6079,5801,735,588,3149,5574,1052,3141,510
243,5936,408,265,186,5530,6079,5801,735,588,3149,5574,1052,3141,510
244,5936,408,265,186,5530,6079,5801,735,588,3149,5574,1052,3141,510
245,5936,3721,265,2399,5530,6079,5801,735,588,3149,5574,1052,3141,510
246,5936,408,6114,1036,5530,6079,5801,735,588,3149,5574,1052,3141,510
247,5936,3721,265,3164,5530,6079,5801,735,588,3149,5574,1052,3141,510
248,5936,3721,265,1250,5530,6079,5801,735,588,3149,5574,1052,3141,510
249,5936,3721,956,307,5530,6079,5801,735,588,3149,5574,1052,3141,510
250,5936,3721,265,2399,5530,6079,5801,735,588,3149,5574,1052,3141,510
251,5936,3721,265,3089,5530,6079,5801,735,588,3149,5574,1052,3141,510
252,5936,1753,3404,2524,5530,6079,5801,735,588,3149,5574,1052,3141,510
253,5936,1753,1678,1250,5530,6079,5801,735,588,3149,5574,1052,3141,510
254,5936,3721,956,1250,5530,6079,5801,735,588,3149,5574,1052,3141,510
255,5936,1753,150,3236,5530,6079,5801,735,588,3149,5574,1052,3141,510
256,5936,1753,150,1731,5530,6079,5801,735,588,3149,5574,1052,3141,510
257,5936,1753,609,1626,5530,6079,5801,735,588,3149,5574,1052,3141,510
258,5936,3721,265,3164,5530,6079,5801,735,588,3149,5574,1052,3141,510
259,5936,408,265,1250,5530,6079,5801,735,588,3149,5574,1052,3141,510
260,5936,3721,265,1250,5530,6079,5801,735,588,3149,5574,1052,3141,510
261,5936,1753,150,1542,5530,6079,5801,735,588,3149,5574,1052,3141,510
262,5936,1753,380,3507,5530,6079,5801,735,588,3149,5574,1052,3141,510
263,5936,1753,150,44,5530,6079,5801,735,588,3149,5574,1052,3141,510
264,5936,3721,265,2692,5530,6079,5801,735,588,3149,5574,1052,3141,510
265,5936,3721,265,1250,5530,6079,5801,735,588,3149,5574,1052,3141,510
266,5936,3721,1860,3164,5530,6079,5801,735,588,3149,5574,1052,3141,510
267,5936,3721,6114,4709,5530,6079,5801,735,588,3149,5574,1052,3141,510
268,5936,408,6114,6875,5530,6079,5801,735,588,3149,5574,1052,3141,510
269,5936,408,6114,6875,5530,6079,5801,735,588,3149,5574,1052,3141,510
270,5936,3721,1686,307,5530,6079,5801,735,588,3149,5574,1052,3141,510
271,5936,3721,1267,1916,5530,6079,5801,735,588,3149,5574,1052,3141,510
272,5936,5942,2304,307,5530,6079,5801,735,588,3149,5574,1052,3141,510
273,5936,1753,1346,307,5530,6079,5801,735,588,3149,5574,1052,3141,510
274,5936,1753,1860,307,5530,6079,5801,735,588,3149,5574,1052,3141,510
275,5936,1753,2628,1000,5530,6079,5801,735,588,3149,5574,1052,3141,510
276,5936,1753,2933,1000,5530,6079,5801,735,588,3149,5574,1052,3141,510
277,5936,1753,1653,1000,5530,6079,5801,735,588,3149,5574,1052,3141,510
278,5936,1753,3472,3164,5530,6079,5801,735,588,3149,5574,1052,3141,510
279,5936,3721,265,2399,5530,6079,5801,735,588,3149,5574,1052,3141,510
280,5936,3721,2304,3089,5530,6079,5801,735,588,3149,5574,1052,3141,510
281,5936,1753,2311,2692,5530,6079,5801,735,588,3149,5574,1052,3141,510
282,5936,1753,475,917,5530,6079,5801,735,588,3149,5574,1052,3141,510
283,5936,1753,2471,1351,5530,6079,5801,735,588,3149,5574,1052,3141,510
284,5936,1753,2471,44,5530,6079,5801,735,588,3149,5574,1052,3141,510
285,5936,1753,956,307,5530,6079,5801,735,588,3149,5574,1052,3141,510
286,5936,1753,258,307,5530,6079,5801,735,588,3149,5574,1052,3141,510
287,5936,1753,1090,3959,5530,6079,5801,735,588,3149,5574,1052,3141,510
288,5936,3721,1341,2399,5530,6079,5801,735,588,3149,5574,1052,3141,510
289,5936,5942,1653,1304,5530,6079,5801,735,588,3149,5574,1052,3141,510
290,5936,3721,265,2399,5530,6079,5801,735,588,3149,5574,1052,3141,510
291,5936,1753,99,2078,5530,6079,5801,735,588,3149,5574,1052,3141,510
292,5936,1753,2311,2692,5530,6079,5801,735,588,3149,5574,1052,3141,510
293,5936,3721,1653,2692,5530,6079,5801,735,588,3149,5574,1052,3141,510
294,5936,408,265,5563,5530,6079,5801,735,588,3149,5574,1052,3141,510
295,5936,3721,265,2905,5530,6079,5801,735,588,3149,5574,1052,3141,510
296,5936,408,1190,6875,5530,6079,5801,735,588,3149,5574,1052,3141,510
297,5936,1753,1860,2768,5530,6079,5801,735,588,3149,5574,1052,3141,510
298,5936,1753,2304,2078,5530,6079,5801,735,588,3149,5574,1052,3141,510
299,5936,1753,2628,1542,5530,6079,5801,735,588,3149,5574,1052,3141,510
300,5936,3721,3472,2399,5530,6079,5801,735,588,3149,5574,1052,3141,510
301,5936,3721,2304,2692,5530,6079,5801,735,588,3149,5574,1052,3141,510
302,5936,3721,2304,3164,5530,6079,5801,735,588,3149,5574,1052,3141,510
303,5936,3721,2304,1012,5530,6079,5801,735,588,3149,5574,1052,3141,510
304,5936,1753,1653,1479,5530,6079,5801,735,588,3149,5574,1052,3141,510
305,5936,1753,1653,2957,5530,6079,5801,735,588,3149,5574,1052,3141,510
306,5936,3721,1686,307,5530,6079,5801,735,588,3149,5574,1052,3141,510
307,5936,3721,3472,3089,5530,6079,5801,735,588,3149,5574,1052,3141,510
308,5936,3721,3472,370,5530,6079,5801,735,588,3149,5574,1052,3141,510
309,5936,1753,4004,44,5530,6079,5801,735,588,3149,5574,1052,3141,510
310,5936,3721,1190,1250,5530,6079,5801,735,588,3149,5574,1052,3141,510
311,5936,1753,1678,1403,5530,6079,5801,735,588,3149,5574,1052,3141,510
312,5936,3721,1983,108,5530,6079,5801,735,588,3149,5574,1052,3141,510
313,5936,1753,917,3384,5530,6079,5801,735,588,3149,5574,1052,3141,510
314,5936,1753,380,36,5530,6079,5801,735,588,3149,5574,1052,3141,510
315,5936,1753,1860,2078,5530,6079,5801,735,588,3149,5574,1052,3141,510
316,5936,1753,2933,2386,5530,6079,5801,735,588,3149,5574,1052,3141,510
317,5936,1753,2628,1542,5530,6079,5801,735,588,3149,5574,1052,3141,510
318,5936,3721,265,185,5530,6079,5801,735,588,3149,5574,1052,3141,510
319,5936,3721,265,1642,5530,6079,5801,735,588,3149,5574,1052,3141,510
320,5936,3721,1686,307,5530,6079,5801,735,588,3149,5574,1052,3141,510
321,5936,5942,956,1250,5530,6079,5801,735,588,3149,5574,1052,3141,510
322,5936,3721,2304,605,5530,6079,5801,735,588,3149,5574,1052,3141,510
323,5936,5942,2304,1548,5530,6079,5801,735,588,3149,5574,1052,3141,510
324,5936,1753,3191,4051,5530,6079,5801,735,588,3149,5574,1052,3141,510
325,5936,1753,609,1626,5530,6079,5801,735,588,3149,5574,1052,3141,510
326,5936,1753,3320,1479,5530,6079,5801,735,588,3149,5574,1052,3141,510
327,5936,1753,3191,2869,5530,6079,5801,735,588,3149,5574,1052,3141,510
328,5936,5942,2304,697,5530,6079,5801,735,588,3149,5574,1052,3141,510
329,5936,5942,1653,697,5530,6079,5801,735,588,3149,5574,1052,3141,510
330,5936,1753,1678,1250,5530,6079,5801,735,588,3149,5574,1052,3141,510
331,5936,1753,1678,3193,5530,6079,5801,735,588,3149,5574,1052,3141,510
332,5936,1753,2471,1250,5530,6079,5801,735,588,3149,5574,1052,3141,510
333,5936,1753,609,1084,5530,6079,5801,735,588,3149,5574,1052,3141,510
334,5936,1753,0,36,5530,6079,5801,735,588,3149,5574,1052,3141,510
335,5936,1753,2735,44,5530,6079,5801,735,588,3149,5574,1052,3141,510
336,5936,5942,956,3164,5530,6079,5801,735,588,3149,5574,1052,3141,510
337,5936,3721,265,2692,5530,6079,5801,735,588,3149,5574,1052,3141,510
338,5936,3721,265,2399,5530,6079,5801,735,588,3149,5574,1052,3141,510
339,5936,3721,265,1403,5530,6079,5801,735,588,3149,5574,1052,3141,510
340,5936,3721,265,2692,5530,6079,5801,735,588,3149,5574,1052,3141,510
341,5936,3721,1199,3164,5530,6079,5801,735,588,3149,5574,1052,3141,510
342,5936,408,1190,1250,5530,6079,5801,735,588,3149,5574,1052,3141,510
