ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21
138,215,549,796,323,16,689,274,135,340,371,34,404,404,10,315,337,337,57,57,57,285,285
139,90,292,78,53,326,296,98,238,370,9,175,282,108,332,108,284,285,282,285,285,282,285
140,90,303,740,222,168,274,326,380,60,389,389,64,129,383,129,129,326,326,326,326,326,57
141,102,253,381,655,192,192,281,327,280,385,78,179,78,102,148,102,102,339,20,102,20,102
142,84,26,37,15,440,121,58,119,79,256,280,385,59,225,53,206,102,102,102,130,102,102
143,213,687,555,53,385,255,255,361,257,281,339,281,318,257,318,339,53,75,314,75,75,102
144,660,20,499,347,274,178,362,102,53,41,139,139,139,342,115,342,115,342,342,342,342,342
145,97,755,583,261,270,802,685,203,386,364,86,78,203,203,203,342,342,203,342,342,342,342
146,371,747,657,12,342,260,677,19,342,139,78,203,203,342,342,139,342,342,342,342,342,342
147,408,106,523,245,467,1,269,6,274,148,171,60,237,88,237,237,237,237,237,237,237,237
148,551,285,491,347,30,415,20,269,282,388,388,130,223,93,93,237,237,237,237,88,237,237
149,237,794,301,347,714,147,805,400,32,309,295,224,165,165,165,165,237,165,237,237,237,237
150,353,458,313,261,7,510,552,205,89,166,140,379,235,235,132,132,132,7,132,132,132,132
151,417,233,100,15,325,248,310,335,292,800,7,7,7,268,7,7,7,187,7,111,7,31
152,225,88,346,7,7,713,55,370,171,245,79,132,379,379,132,132,235,184,132,379,132,379
153,367,104,600,347,206,123,380,235,1,129,340,137,206,206,206,206,206,206,206,206,206,206
154,71,314,382,261,262,383,119,236,24,226,313,37,141,37,206,206,206,206,206,206,206,206
155,206,593,377,207,332,739,206,37,206,169,130,310,179,130,130,206,206,206,206,206,206,206
156,352,572,691,53,45,727,136,372,229,176,142,32,320,320,320,3,3,3,3,3,300,3
157,298,557,545,347,240,291,305,638,261,240,246,246,352,352,233,352,352,352,352,233,352,352
158,483,138,322,347,781,335,773,45,261,219,219,233,5,233,233,352,244,352,352,352,352,352
159,334,762,413,203,42,555,734,130,106,397,80,194,53,145,145,141,141,357,141,357,357,357
160,24,695,108,53,389,756,79,371,141,145,338,114,82,114,338,198,337,313,313,353,3,3
161,174,197,14,261,367,101,477,12,399,171,65,328,385,328,328,3,156,275,328,3,3,3
162,46,390,643,46,762,286,726,66,74,394,221,175,276,320,331,276,320,46,46,46,46,331
163,791,343,110,347,756,509,175,233,18,233,126,336,320,158,313,313,74,276,276,284,158,284
164,46,461,696,248,46,46,654,681,108,279,77,282,282,153,209,320,331,46,46,331,46,331
165,762,322,189,15,370,370,270,341,392,376,476,345,345,345,345,345,345,72,345,345,345,345
166,380,721,543,53,148,345,241,470,43,345,345,345,345,345,345,345,345,345,345,345,345,345
167,660,514,36,12,345,6,245,173,490,800,587,534,94,345,345,345,345,345,345,345,345,345
168,377,666,136,285,285,594,10,313,333,361,278,380,66,136,252,221,285,285,252,57,285,285
169,285,120,393,53,285,285,137,129,264,358,141,388,106,374,285,285,285,285,285,285,285,285
170,515,356,313,15,351,268,121,377,82,285,82,82,115,308,285,285,285,241,47,47,314,297
171,298,732,334,261,193,106,373,199,740,209,167,172,173,343,343,343,343,343,343,343,343,343
172,1,422,56,808,69,343,9,311,300,154,56,85,56,85,85,56,85,56,154,154,154,359
173,343,741,597,399,151,469,780,298,126,359,154,38,154,359,63,359,2,2,311,63,63,63
174,374,133,21,359,151,215,593,359,336,343,154,154,154,154,180,201,154,201,154,154,154,154
175,179,298,123,207,359,778,25,180,74,278,63,180,154,246,38,154,63,154,63,154,63,154
176,359,51,521,330,359,98,401,298,154,154,180,320,38,311,311,74,397,38,311,311,311,17
177,515,271,677,53,15,211,636,203,327,40,68,147,95,30,40,16,231,127,231,100,247,100
178,166,536,453,100,390,100,200,337,35,30,314,351,194,309,367,309,309,309,309,35,238,35
179,677,553,567,347,100,333,178,255,78,115,53,260,260,174,19,362,309,19,362,148,362,309
180,283,498,713,191,111,288,799,360,93,206,179,88,310,400,49,385,260,260,260,260,260,260
181,409,548,45,347,721,45,213,349,399,381,375,285,339,390,79,258,147,147,86,273,115,53
182,184,204,174,368,273,161,37,102,281,339,140,140,301,318,251,251,157,283,225,283,283,102
183,523,665,0,53,139,481,762,763,745,211,551,177,177,356,356,5,356,356,356,196,356,196
184,760,604,107,368,273,728,5,5,45,595,245,45,114,245,356,353,353,194,356,356,4,356
185,32,595,748,368,356,356,693,613,378,51,51,139,115,143,356,356,196,356,356,356,356,356
186,632,666,10,203,479,243,80,263,115,190,319,301,297,297,80,80,103,80,80,80,113,80
187,654,175,695,347,380,245,314,150,386,30,30,323,366,103,330,329,366,280,113,113,113,113
188,730,722,548,368,113,328,95,75,65,49,280,12,378,280,80,80,280,80,280,80,80,113
189,478,661,248,274,166,470,545,338,28,60,223,3,20,275,20,71,14,274,14,274,274,274
190,274,448,41,368,274,274,726,290,388,60,20,274,14,14,388,22,136,136,22,206,206,385
191,377,686,520,274,288,690,116,256,339,80,297,170,188,188,274,274,274,255,294,274,274,274
192,58,487,648,53,51,578,769,241,222,285,89,286,382,382,232,45,45,45,45,45,45,394
193,52,417,358,323,52,805,384,248,164,164,164,169,338,26,369,158,240,135,240,240,240,52
194,52,444,288,12,52,249,351,400,372,192,105,186,192,398,369,369,217,253,46,352,253,52
195,338,482,801,345,338,700,435,340,357,690,45,795,322,379,73,314,338,338,356,338,338,338
196,756,180,600,368,618,522,84,253,219,114,114,338,394,357,114,313,338,338,338,338,394,394
197,64,316,182,40,338,413,388,259,248,367,196,45,58,31,55,253,248,84,84,388,114,195
198,189,35,190,12,409,696,435,67,373,365,211,210,204,253,253,365,229,365,365,365,189,365
199,137,539,690,161,513,389,610,555,295,341,120,192,189,192,189,189,189,189,189,189,189,189
200,189,234,358,53,207,6,38,801,293,189,189,189,189,189,189,189,189,189,189,189,189,189
201,34,321,663,53,34,174,156,306,365,119,111,224,268,268,105,34,34,34,34,34,34,34
202,694,682,623,347,229,513,332,71,354,353,90,370,106,106,106,34,34,34,34,34,34,34
203,508,691,677,34,34,689,202,384,159,102,293,3,328,361,328,152,152,234,34,152,152,152
204,69,679,354,368,695,325,348,155,122,69,377,155,69,253,69,155,138,138,69,69,397,298
205,69,797,377,155,284,129,151,298,17,204,204,155,69,298,138,155,155,155,155,69,155,155
206,673,271,16,261,332,624,271,62,151,172,155,215,155,74,69,69,397,397,397,69,69,69
207,548,333,369,347,369,278,393,369,369,369,690,369,369,369,369,369,369,369,369,369,369,369
208,476,114,533,369,20,68,326,129,171,221,153,236,401,369,299,137,369,137,369,369,369,369
209,98,362,669,15,369,74,291,209,313,240,176,262,262,326,278,215,138,138,369,138,369,369
210,485,381,328,347,185,490,326,388,250,250,185,531,42,774,744,774,185,185,185,185,185,185
211,197,433,656,15,185,695,77,166,71,553,71,250,185,387,387,185,98,98,185,98,83,83
212,185,806,308,231,185,129,513,168,322,370,250,33,287,289,68,289,405,83,83,83,391,83
213,395,806,197,270,395,395,349,187,224,391,231,24,367,100,121,212,218,395,395,395,342,395
214,395,752,705,395,264,366,253,87,550,139,196,5,5,329,378,356,157,356,381,395,395,395
215,395,553,470,222,395,395,88,257,53,213,213,213,366,381,147,395,395,395,395,395,395,395
216,230,366,108,12,22,156,303,279,203,280,13,280,60,136,60,301,225,214,312,156,156,156
217,62,561,389,347,634,534,413,32,14,116,318,399,256,385,136,22,361,361,361,361,361,361
218,619,790,233,347,156,371,474,132,325,64,326,164,380,333,244,136,206,133,275,310,399,310
219,237,619,420,321,140,58,736,196,307,5,114,107,293,376,159,288,160,400,400,67,400,160
220,705,593,506,708,160,330,757,292,74,394,181,107,160,222,159,13,183,160,123,160,222,402
221,160,618,274,347,135,267,401,104,250,261,376,376,107,376,259,296,317,690,107,160,690,376
222,129,166,663,140,317,796,482,374,326,156,240,17,3,3,723,3,365,632,3,121,130,130
223,619,95,53,347,129,475,384,360,206,379,282,287,265,268,268,129,384,197,779,678,779,384
224,154,132,274,347,129,712,236,380,64,37,158,135,240,129,92,129,92,269,129,129,129,129
225,722,236,385,347,241,149,693,53,241,241,241,157,241,241,88,241,241,241,241,241,375,375
226,714,309,736,53,241,241,714,286,41,319,115,381,218,115,115,241,318,241,70,241,241,241
227,241,606,22,405,241,241,673,347,366,399,115,241,241,241,241,241,346,346,314,88,283,241
228,88,801,809,53,533,643,223,243,681,97,185,165,381,111,212,245,245,388,388,388,294,264
229,413,668,588,261,273,601,577,213,157,182,313,82,195,157,367,301,58,308,30,58,281,281
230,532,85,10,203,264,264,36,308,87,264,264,264,285,390,309,4,309,40,264,308,4,308
231,170,127,141,261,54,114,78,400,105,187,269,170,170,32,170,170,269,170,170,170,170,170
232,366,508,506,206,170,170,131,328,328,269,187,65,269,269,269,269,170,170,170,170,170,170
233,525,107,449,80,595,170,421,219,635,551,596,692,692,189,224,340,45,372,197,31,365,31
234,419,56,507,184,184,593,245,98,84,238,184,195,268,391,268,268,184,184,268,268,121,184
235,184,68,684,343,184,184,126,8,388,270,379,379,292,379,140,379,184,270,270,184,140,140
236,245,161,778,347,184,184,68,394,245,195,238,238,238,184,238,184,238,184,184,184,184,184
237,124,211,597,124,124,359,217,52,331,135,354,175,175,124,124,124,124,124,124,124,124,124
238,221,178,124,347,124,124,181,233,124,124,244,240,124,124,135,124,124,124,124,124,124,124
239,31,387,245,15,495,215,292,57,389,124,282,217,124,124,124,124,124,124,124,124,124,124
240,145,153,730,53,190,196,363,77,197,197,229,316,136,284,31,229,31,71,119,197,119,197
241,703,578,513,368,71,121,608,158,131,169,60,365,117,161,101,137,137,101,101,366,101,101
242,282,745,304,53,53,156,740,444,130,0,236,61,495,14,379,236,105,322,322,365,322,189
243,482,41,30,15,263,686,140,35,78,44,53,318,339,179,78,78,78,225,263,260,263,263
244,47,264,758,53,263,578,23,15,346,283,283,283,75,263,23,23,263,23,78,263,263,263
245,468,303,787,99,61,308,797,109,263,78,12,102,339,381,263,23,263,23,263,263,23,23
246,40,28,250,346,191,667,264,548,53,203,330,395,395,194,301,12,218,191,207,191,191,191
247,280,360,763,15,191,191,295,339,113,281,385,256,53,190,146,202,140,140,140,400,140,140
248,191,306,663,35,705,68,780,505,258,182,102,157,157,157,318,41,115,115,115,115,191,318
249,192,712,60,80,698,467,400,255,148,231,223,301,319,256,319,319,319,319,319,361,330,319
250,256,360,35,53,256,256,161,144,148,78,256,256,256,256,256,256,256,256,256,256,256,256
251,284,70,681,256,330,256,161,161,79,281,190,179,148,256,256,256,256,256,256,256,256,256
252,700,184,492,308,64,685,282,289,121,247,244,129,293,123,380,380,72,259,259,259,421,345
253,388,111,411,231,93,179,737,243,189,759,345,101,345,421,421,345,421,333,67,67,67,67
254,26,320,390,270,293,538,463,254,237,402,293,402,293,293,293,259,293,380,293,293,293,293
255,56,548,58,15,55,124,357,56,122,85,180,56,201,2,2,151,201,56,56,56,56,56
256,121,88,524,174,64,343,282,276,343,55,276,56,311,2,85,85,55,56,55,2,56,55
257,224,810,771,347,242,16,374,309,433,155,155,271,180,173,276,276,311,311,311,74,180,180
258,257,592,569,53,399,417,257,264,318,319,319,301,182,89,283,399,399,385,399,319,319,319
259,775,377,81,368,114,539,241,140,329,182,377,109,109,399,399,399,399,319,319,319,319,333
260,399,626,66,1,399,399,174,400,161,301,41,308,399,319,399,399,399,218,399,319,399,399
261,331,545,776,367,331,155,124,363,354,320,244,331,331,331,331,331,217,240,331,331,331,240
262,32,312,800,53,331,793,512,52,221,1,233,165,331,331,331,331,331,331,331,331,331,331
263,754,40,689,166,331,690,20,226,221,331,331,17,153,320,331,46,331,46,331,46,331,331
264,400,301,398,77,533,707,100,254,280,295,179,310,400,179,179,400,400,400,400,400,400,400
265,698,569,255,184,105,384,631,707,757,264,745,280,196,333,109,94,94,94,94,194,400,400
266,130,285,249,101,400,306,366,65,269,162,169,400,190,49,6,400,353,400,179,179,179,400
267,454,456,19,203,384,517,674,802,561,560,134,734,205,36,128,382,94,382,253,321,253,382
268,350,155,698,231,53,128,682,580,709,657,177,569,36,128,139,776,36,36,128,128,230,128
269,128,103,31,368,435,690,578,629,787,709,505,576,618,499,581,581,230,572,211,211,647,647
270,338,524,686,248,364,143,361,105,168,270,306,367,388,248,248,4,308,388,114,248,248,248
271,174,501,0,53,302,351,83,287,338,193,377,45,162,162,382,382,382,194,165,382,253,382
272,729,57,629,306,248,143,275,274,323,222,372,227,301,381,195,231,231,195,195,231,248,248
273,219,598,569,53,10,511,744,183,5,168,377,118,118,118,118,118,118,118,118,118,118,118
274,195,689,335,15,348,320,217,221,186,118,354,250,118,118,118,118,118,118,118,118,118,118
275,685,514,697,368,77,684,681,209,311,118,118,363,118,118,118,118,118,118,118,118,118,118
276,139,299,203,12,96,138,210,389,250,268,166,287,290,119,290,268,265,334,132,96,274,274
277,156,722,194,53,798,96,229,68,24,187,170,252,404,252,290,290,96,96,166,96,96,96
278,96,447,476,222,245,666,60,57,244,385,152,32,14,229,178,119,178,119,184,119,379,119
279,152,105,229,161,170,440,318,41,256,179,255,200,188,290,290,274,290,290,306,170,152,152
280,277,582,213,12,152,152,381,329,385,263,161,256,323,361,274,361,60,170,169,34,34,34
281,782,231,485,368,633,517,137,205,187,220,34,347,347,171,171,192,192,28,140,192,171,192
282,602,648,707,368,246,357,104,65,444,107,534,352,233,186,186,173,173,320,173,173,173,173
283,472,181,526,246,134,77,365,141,268,317,167,142,377,279,151,541,469,142,541,74,541,72
284,580,139,34,261,502,250,433,357,217,234,17,167,369,154,173,320,173,320,320,246,320,320
285,66,499,136,368,84,735,103,376,84,322,595,31,14,14,14,323,84,14,14,84,84,145
286,250,702,365,382,489,167,310,104,632,79,291,84,391,14,322,322,322,322,84,322,322,291
287,269,250,125,393,84,363,354,781,374,107,183,66,3,61,365,388,84,145,84,84,84,84
288,339,577,661,12,389,345,22,170,260,162,148,231,339,339,339,339,339,339,162,339,339,339
289,373,603,353,261,339,719,334,71,210,351,140,306,30,30,339,35,347,35,35,35,339,35
290,339,798,700,53,301,802,319,346,49,208,263,257,263,346,339,346,346,346,346,346,346,339
291,108,806,436,15,96,389,45,4,186,380,170,310,254,60,254,254,254,254,254,254,254,158
292,613,534,66,53,92,547,285,268,133,28,269,58,64,240,52,158,158,158,158,158,158,158
293,158,781,283,80,158,187,7,88,285,252,245,254,223,3,158,60,3,158,240,158,158,158
294,78,721,597,53,18,78,301,333,263,102,306,41,263,318,263,263,115,102,115,115,115,78
295,76,600,720,261,78,255,403,372,260,281,182,281,102,218,312,115,78,80,78,86,283,86
296,437,773,638,15,78,78,446,309,333,143,143,143,395,115,143,143,143,314,283,49,49,49
297,222,549,95,347,206,411,272,383,206,1,262,383,262,262,262,262,262,262,262,262,262,262
