ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46,epoch_47,epoch_48,epoch_49,epoch_50,epoch_51,epoch_52,epoch_53,epoch_54,epoch_55,epoch_56,epoch_57,epoch_58,epoch_59,epoch_60,epoch_61,epoch_62,epoch_63,epoch_64,epoch_65,epoch_66,epoch_67,epoch_68,epoch_69,epoch_70,epoch_71,epoch_72,epoch_73,epoch_74,epoch_75,epoch_76,epoch_77,epoch_78,epoch_79,epoch_80,epoch_81,epoch_82,epoch_83,epoch_84,epoch_85,epoch_86,epoch_87,epoch_88,epoch_89,epoch_90,epoch_91,epoch_92,epoch_93,epoch_94,epoch_95,epoch_96,epoch_97,epoch_98,epoch_99,epoch_100
16,518,248,363,203,776,309,218,203,203,115,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203
17,203,731,591,203,378,479,651,102,23,147,318,225,225,203,203,203,203,203,203,225,203,203,203,203,203,203,203,225,203,203,225,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,225,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203
18,53,754,764,231,289,156,136,11,297,301,162,231,231,102,148,91,148,148,148,231,149,53,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231
19,374,322,231,231,584,339,281,162,231,237,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231
20,203,231,594,231,231,420,677,225,362,23,23,91,149,148,257,53,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231
21,53,368,639,368,209,679,171,282,368,343,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368
22,118,368,287,368,171,353,771,285,153,17,50,158,74,137,137,142,142,142,325,77,368,31,368,368,759,368,368,368,151,368,368,368,42,368,368,368,368,368,368,368,368,368,368,272,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,62,368,368,368,368,142,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368
23,53,368,368,353,371,325,359,311,153,108,229,332,129,209,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368
24,53,179,725,203,575,488,400,393,22,75,113,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
25,53,85,380,755,745,283,377,178,159,26,328,80,80,80,80,80,101,80,101,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
26,539,523,132,203,657,609,361,219,244,403,21,101,80,80,80,101,101,101,101,101,80,101,80,80,101,101,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
27,691,106,208,323,323,752,283,378,179,297,86,323,280,342,147,378,148,223,223,362,294,323,294,378,378,378,378,378,385,203,251,323,323,251,323,323,223,323,323,323,323,251,323,323,323,323,251,323,281,251,323,323,323,323,323,251,251,251,251,251,323,323,323,323,251,323,323,323,323,281,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,251,323,323,323,323,323,323,323,323,323,323,323,323
28,53,323,250,323,400,60,43,121,340,22,184,14,84,347,14,22,389,32,389,389,14,22,389,269,389,389,22,323,389,389,323,323,323,323,323,323,389,389,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,389,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323
29,323,677,323,323,648,280,634,687,182,203,182,182,794,303,329,182,182,182,364,347,280,364,364,75,30,187,364,364,386,386,323,323,102,333,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,232,323
30,53,578,502,245,775,31,473,808,245,400,132,316,245,245,119,24,165,179,165,7,119,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245
31,53,84,49,245,577,713,111,354,28,297,22,245,7,245,245,245,245,245,245,245,245,334,245,245,245,245,245,130,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245
32,53,661,66,245,368,252,737,369,388,24,96,268,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245
33,347,717,22,321,321,325,517,591,496,656,503,280,486,770,517,549,364,582,486,765,552,558,765,765,208,489,700,558,208,253,558,610,758,558,610,610,416,558,321,558,11,759,447,321,79,558,789,807,323,142,321,321,142,100,194,142,142,388,321,280,618,160,280,307,321,333,321,280,388,489,321,194,447,68,280,758,321,321,142,160,576,280,194,280,489,194,489,280,321,160,280,160,253,199,199,223,306,378,142,160,470
34,511,321,698,15,95,698,730,501,19,321,321,177,78,321,36,321,321,321,321,321,321,321,321,321,321,321,36,321,114,321,321,36,321,321,321,100,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321
35,321,3,493,15,481,403,794,446,51,399,157,459,712,51,665,449,195,773,804,698,806,645,806,806,788,86,615,110,86,717,806,717,806,351,717,485,321,615,615,794,211,351,615,211,321,615,671,615,615,615,615,321,321,416,110,321,110,671,110,304,110,110,492,386,806,182,19,411,304,110,211,806,321,321,321,321,321,321,321,321,321,182,211,647,674,321,321,321,549,321,194,321,194,674,621,677,321,674,128,321,36
36,53,182,274,353,804,103,136,377,95,95,95,270,30,98,42,95,98,270,270,30,30,270,270,178,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270
37,53,270,387,270,270,376,205,630,595,798,21,232,205,205,184,14,14,379,205,188,200,289,205,289,14,200,389,40,195,740,740,270,188,389,195,805,270,195,195,195,84,195,195,84,270,195,373,270,140,14,730,270,14,14,14,270,314,195,14,270,270,195,195,195,270,270,84,270,270,195,195,270,84,270,270,84,270,270,270,270,270,270,270,270,270,218,270,270,270,14,270,270,270,270,14,270,270,270,270,14,270
38,270,270,196,270,129,332,115,338,338,313,181,168,3,374,365,145,3,367,3,3,5,3,92,92,180,222,365,365,45,365,230,92,365,365,365,365,365,365,115,13,163,153,365,104,107,365,222,104,153,365,163,13,288,230,107,246,3,107,163,247,104,365,107,163,104,107,115,104,163,104,13,107,107,348,163,211,104,104,735,13,348,246,13,104,104,619,104,104,107,365,795,104,247,247,104,247,104,163,115,365,735
39,53,256,149,166,643,775,16,65,323,60,347,166,166,43,166,206,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166
40,166,7,169,166,570,570,135,347,264,65,220,7,367,166,166,385,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166
41,53,166,726,166,571,664,450,381,369,206,220,132,199,166,771,121,360,360,166,166,166,166,166,185,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,632,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,632,166,166,166,166,166,166,166,166,166,166,166,166,544,166,166,166,166,166
42,28,28,229,28,310,549,467,322,171,28,83,226,57,370,544,704,28,28,374,28,28,28,28,28,28,28,268,32,28,28,28,28,28,28,28,28,151,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,136,28,28,28,401,28,28,28,28,28,28,28,77,28,28,28,28,401,28,28,28,28,28,108,28,106,28,28,28,108,108,374,28,28,374,28,28,28,28,374,28,374,28,401,108,28,374,28
43,53,603,668,28,637,340,397,137,279,31,79,28,79,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
44,53,28,592,28,28,121,568,379,309,384,28,223,28,272,325,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
45,53,130,439,130,0,586,89,240,298,384,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130
46,53,130,511,130,199,678,761,235,223,68,347,32,89,70,32,206,130,130,135,347,130,121,268,130,121,135,130,7,130,130,146,70,130,130,130,130,130,7,130,130,130,130,130,130,130,130,130,130,190,130,130,130,130,130,130,130,70,190,130,190,130,130,130,130,130,130,118,130,130,70,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,7,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130
47,53,543,340,433,35,293,119,297,95,779,228,136,70,206,206,206,130,130,166,130,130,22,130,22,297,166,295,130,200,130,297,223,297,32,130,130,130,297,130,121,223,223,223,223,223,223,223,130,223,223,130,130,130,130,223,130,130,130,130,130,130,130,121,130,130,130,121,223,130,130,130,223,223,223,130,223,190,121,223,223,130,130,223,223,130,130,130,223,121,223,223,121,121,121,223,223,130,223,223,121,130
48,788,161,652,161,699,779,114,400,285,161,161,207,103,158,103,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161
49,53,80,333,206,416,570,238,355,232,195,103,103,103,328,103,161,161,161,207,207,207,103,207,161,161,161,161,207,161,103,161,207,103,103,161,161,103,103,161,103,103,207,161,161,161,207,207,207,207,207,207,207,207,207,161,207,207,207,207,207,161,207,207,207,207,207,207,161,207,207,207,207,207,161,161,207,207,207,207,207,161,161,207,207,161,207,207,207,161,207,207,161,207,161,161,161,207,207,161,207,161
50,53,185,339,257,250,593,187,313,377,385,161,161,21,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161
51,640,470,207,207,463,487,381,634,362,303,260,462,256,402,207,103,207,161,207,161,207,207,161,161,207,161,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,103,207,103,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,103,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207
52,53,505,189,161,319,395,518,178,182,47,80,384,3,301,161,207,103,234,103,207,207,207,207,103,207,234,207,234,161,234,207,207,207,207,103,103,207,207,103,103,103,207,207,103,207,103,207,103,103,207,103,207,207,207,103,103,207,207,207,207,207,207,207,207,207,103,207,207,207,207,207,207,207,207,207,207,103,207,207,207,207,207,207,103,207,207,207,207,103,207,207,103,103,103,103,103,207,103,207,103,207
53,53,314,259,661,796,365,53,347,206,347,207,71,207,60,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,103,207,207,207,207
54,53,16,553,197,457,633,129,449,726,447,596,530,274,253,617,466,253,734,338,234,595,233,394,207,16,55,233,595,530,229,259,69,16,69,16,74,16,16,684,16,16,16,16,16,16,16,16,16,16,16,16,16,16,595,595,16,595,16,595,16,16,595,16,16,16,16,382,16,16,16,16,338,338,16,16,16,16,16,16,16,16,16,338,338,382,16,16,16,16,16,373,16,382,16,382,595,338,16,16,16,16
55,347,206,161,16,137,664,353,183,86,353,622,114,114,622,114,469,734,734,734,587,678,734,678,734,678,587,734,678,678,587,678,678,678,678,45,735,678,587,678,587,16,353,587,89,587,115,114,678,587,678,678,587,678,16,45,16,735,114,678,678,45,678,45,45,678,678,678,678,678,678,678,114,16,678,678,678,678,16,678,735,734,89,678,735,678,678,16,678,678,678,678,678,678,16,678,678,16,678,678,678,16
56,16,16,400,601,316,690,322,317,616,117,424,550,424,421,16,698,173,243,690,15,16,16,16,137,233,243,16,259,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,595,16,16,16,16,16,16,16,16,397,16,16,16,16,16,16,16,16,16,595,16,16,595,567,16,16,16,16,16,16,593,16,16,690,16,16,593,618,16,16,16,16,16,16,16,16,16,123,328,16,16,16,16,16,734
57,308,285,157,367,367,263,306,361,35,223,364,245,362,78,78,309,339,339,362,362,339,440,88,362,54,40,40,367,367,367,367,367,231,367,367,367,367,367,367,367,367,115,367,88,327,367,367,367,367,367,367,367,367,367,367,367,367,327,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367
58,367,367,367,367,45,145,337,134,798,58,395,36,395,654,337,52,145,79,79,145,145,283,283,283,145,145,804,145,145,145,283,804,145,283,145,145,145,145,145,145,145,145,145,481,283,145,145,145,283,145,145,145,145,145,145,145,283,145,145,145,145,145,145,228,145,145,382,283,283,145,45,283,145,382,382,382,283,145,82,228,228,145,283,228,283,283,145,382,283,45,382,382,382,283,228,283,382,382,382,228,382
59,367,367,375,367,367,463,364,395,213,701,385,362,184,188,188,188,111,188,391,194,367,367,367,554,232,12,367,367,367,367,367,367,367,367,361,367,147,367,367,367,391,367,65,367,367,554,391,367,367,367,637,367,367,367,367,367,367,367,367,391,367,367,367,391,367,367,391,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367
60,95,95,95,15,695,348,797,477,273,547,36,35,35,19,35,35,95,258,95,95,367,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95
61,95,247,95,270,248,773,520,200,79,95,42,95,95,341,95,95,95,95,95,95,36,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95
