ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11
91,161,356,23,107,183,259,66,13,183,183,13,13
92,252,72,403,259,8,317,317,317,259,168,376,403
93,86,86,86,86,86,86,86,86,86,86,86,86
94,610,626,674,604,714,665,584,584,584,548,462,741
95,505,722,603,149,328,23,86,86,86,86,86,86
96,264,281,87,264,139,139,139,139,139,139,139,19
97,110,347,317,509,765,41,143,572,258,36,321,321
98,297,800,752,203,78,58,36,620,620,594,765,765
99,473,763,658,496,714,809,86,78,182,182,248,88
100,96,406,115,385,657,92,541,484,581,581,581,581
101,794,794,794,789,629,108,403,794,513,794,513,513
102,318,143,37,293,342,45,139,143,3,353,3,353
103,476,522,87,707,723,106,347,388,388,165,165,165
104,672,600,672,83,195,3,195,195,195,195,195,195
105,479,204,704,33,217,284,25,25,234,271,234,332
106,626,298,636,373,33,276,287,17,363,363,17,363
107,211,71,284,118,130,394,274,10,1,1,217,284
108,192,33,395,345,212,107,345,345,345,376,376,376
109,728,355,629,355,317,248,211,376,66,66,66,676
110,573,778,788,264,451,245,345,345,345,10,123,345
111,316,20,285,163,345,70,88,188,188,20,20,162
112,803,758,333,114,114,314,248,195,595,595,114,114
113,717,166,299,132,306,306,53,96,367,351,195,351
114,485,107,292,192,147,147,216,131,131,79,147,231
115,206,549,6,105,337,105,239,231,231,231,231,162
116,69,234,28,6,663,34,208,34,79,6,295,237
117,502,440,309,324,250,120,235,391,31,42,42,42
118,48,664,662,33,166,562,299,7,7,7,7,31
119,565,280,87,590,235,290,289,121,121,121,84,84
120,333,607,269,353,296,22,74,336,393,41,41,41
121,712,42,215,789,111,405,8,106,384,223,28,28
122,713,748,132,717,387,714,484,714,778,517,409,484
123,303,458,706,101,129,239,195,341,341,71,238,341
124,636,287,329,491,506,88,306,20,20,351,351,351
125,211,211,253,555,391,31,238,341,40,341,40,341
126,710,789,784,362,601,191,109,115,109,366,109,241
127,715,506,487,158,625,281,88,312,190,88,88,88
128,338,187,186,418,363,6,6,265,20,88,88,88
129,362,362,389,389,193,98,215,326,111,389,389,389
130,169,276,108,306,326,326,10,215,326,92,92,92
131,10,380,362,250,298,164,237,185,290,132,132,104
132,207,255,797,33,68,587,159,293,336,345,233,107
133,134,319,796,181,81,330,330,183,330,14,259,259
134,197,197,5,285,400,317,288,447,288,447,345,345
135,32,224,562,33,513,221,379,314,314,314,521,521
136,651,575,701,373,14,347,245,10,195,165,3,3
137,109,235,689,323,276,108,221,595,632,595,595,595
138,758,344,55,55,370,129,331,331,331,124,129,124
139,809,548,56,56,17,17,17,17,401,320,320,401
140,435,435,762,404,389,389,326,3,254,262,262,262
141,139,752,507,709,245,361,292,292,306,292,306,306
142,602,602,602,222,355,729,66,22,169,81,179,179
143,636,472,540,130,207,399,295,295,22,22,22,323
144,370,254,412,86,45,364,364,216,216,216,216,139
145,809,556,532,763,158,295,327,327,308,273,362,362
146,64,273,222,364,264,327,19,594,95,264,139,329
147,145,308,623,6,6,237,255,220,220,88,88,6
148,336,185,597,174,169,28,6,28,132,245,88,88
149,65,467,486,486,53,104,6,6,6,131,131,131
150,586,586,750,623,310,379,224,265,379,265,265,132
151,336,261,336,636,533,48,470,26,295,384,389,389
152,800,648,748,210,248,268,734,365,734,734,166,166
153,30,586,795,184,571,33,206,206,206,206,206,206
154,6,360,600,387,371,50,326,108,108,108,108,108
155,467,696,179,422,650,654,264,130,264,264,264,206
156,314,421,183,476,126,141,229,44,567,221,108,108
157,268,125,632,10,137,352,223,244,186,746,746,186
158,384,810,809,171,383,171,138,34,352,352,352,352
159,721,258,528,19,6,64,111,29,357,357,357,357
160,382,780,164,99,734,126,118,229,193,516,74,74
161,457,170,169,188,263,400,174,174,80,377,377,377
162,166,507,374,482,322,334,363,108,17,46,46,46
163,599,553,332,567,306,32,323,212,156,156,229,229
164,639,28,435,394,535,359,363,369,370,46,153,352
165,196,259,361,146,317,400,380,159,380,72,345,345
166,264,54,71,674,762,603,345,345,345,345,345,345
167,357,103,458,339,479,745,692,345,345,345,345,345
168,683,736,5,182,251,259,310,65,275,65,275,358
169,725,533,402,79,256,74,74,274,116,282,285,285
170,84,741,130,156,82,84,734,193,193,501,501,501
171,250,290,105,11,347,119,381,394,17,180,180,180
172,808,418,300,491,343,343,343,343,343,343,302,302
173,364,739,551,338,338,338,217,401,221,217,180,180
174,262,599,156,3,401,314,5,369,369,369,369,369
175,758,543,153,399,353,153,399,74,9,154,153,154
176,602,411,129,548,662,278,276,315,62,299,299,38
177,504,704,34,177,32,321,495,185,100,350,100,100
178,549,212,454,100,318,202,202,150,100,100,100,100
179,104,613,360,128,347,213,342,342,281,472,255,255
180,273,506,135,119,80,102,385,385,285,200,179,261
181,179,423,524,7,768,130,41,377,333,333,115,115
182,386,486,686,187,148,395,147,53,329,148,200,200
183,403,607,376,13,45,181,143,143,356,356,356,551
184,476,377,356,690,72,114,313,123,123,595,356,390
185,86,776,612,434,86,386,86,281,86,400,400,356
186,214,292,381,774,200,280,23,78,257,80,257,80
187,309,760,492,695,312,187,170,231,383,262,262,80
188,128,568,208,234,293,168,117,335,203,361,361,188
189,143,713,340,161,347,346,555,307,22,14,309,20
190,22,170,714,30,35,245,192,192,353,377,404,404
191,6,753,35,725,538,86,385,385,190,274,274,274
192,733,275,175,23,139,132,3,3,45,45,45,193
193,783,787,447,156,246,106,106,187,252,252,34,358
194,149,591,637,43,91,194,340,253,389,389,752,27
195,347,92,780,156,338,734,314,353,338,338,314,632
196,411,311,311,343,176,363,369,126,229,338,338,338
197,766,674,303,447,450,151,291,291,495,248,194,194
198,469,469,19,355,139,14,119,33,33,33,58,58
199,253,180,403,779,748,479,285,73,49,73,68,68
200,189,189,189,189,189,189,189,189,189,189,189,189
201,604,409,130,245,452,130,130,130,130,34,34,34
202,174,511,34,233,34,34,34,34,34,34,34,34
203,551,608,234,20,206,3,375,13,41,188,3,80
204,387,271,54,187,192,340,204,215,374,374,374,374
205,116,447,648,116,401,796,593,513,593,593,69,759
206,467,287,174,229,692,370,110,108,401,69,69,69
207,369,369,369,369,369,369,369,369,369,369,369,369
208,631,512,236,734,370,221,233,138,244,354,244,186
209,98,368,332,31,166,172,151,151,332,311,332,17
210,563,749,470,737,436,769,443,384,405,405,185,185
211,653,134,549,598,184,166,590,197,449,507,491,185
212,553,92,10,468,233,238,374,253,299,163,163,195
213,762,442,455,779,604,283,395,395,395,395,395,395
214,687,715,66,645,773,385,395,148,251,161,257,381
215,66,257,765,303,75,143,105,329,329,329,23,23
216,678,159,706,285,159,107,80,393,80,319,80,41
217,25,400,369,449,506,156,88,391,88,200,207,169
218,784,714,250,292,91,269,361,57,335,133,58,275
219,790,752,629,768,794,177,476,709,66,37,380,160
220,175,175,325,548,391,284,142,160,676,288,160,160
221,355,145,694,233,156,476,259,380,376,376,376,376
222,435,435,652,467,796,353,306,173,274,32,32,32
223,339,192,111,293,72,136,217,129,163,55,55,268
224,129,595,756,192,137,92,92,352,282,176,176,176
225,651,696,710,313,145,377,241,318,318,23,23,318
226,603,418,272,0,381,295,381,381,381,70,70,318
227,671,702,257,96,757,218,218,218,4,241,115,115
228,807,387,380,334,185,189,807,189,214,88,88,88
229,264,802,203,337,337,196,337,3,51,51,6,6
230,258,251,189,14,62,347,347,31,31,31,309,309
231,326,631,192,192,239,256,354,26,275,170,170,170
232,312,250,131,158,285,256,290,290,290,290,290,290
233,182,517,323,314,333,261,191,261,323,20,20,20
234,171,335,3,544,616,238,83,245,379,184,7,7
235,65,474,381,131,7,123,306,184,367,245,367,245
236,697,135,553,761,271,76,387,172,184,238,184,195
237,373,219,106,269,250,562,363,77,394,217,253,311
238,124,672,521,673,287,124,124,124,124,124,124,124
239,64,75,1,147,124,124,124,124,124,124,124,124
240,314,727,637,283,469,123,71,71,284,71,71,7
241,717,414,717,400,5,245,397,161,308,374,3,3
242,367,740,347,570,358,325,175,363,29,29,29,140
243,620,476,392,547,149,339,79,79,203,203,144,263
244,281,103,572,303,362,339,362,362,283,346,339,346
245,537,689,223,771,179,312,79,381,257,263,263,263
246,396,23,722,280,276,648,446,583,489,53,53,800
247,366,57,522,145,145,23,280,225,23,23,263,263
248,634,381,586,350,367,223,729,241,381,4,4,41
249,105,170,259,259,379,385,207,207,207,161,231,190
250,308,312,496,192,192,274,399,49,49,274,281,281
251,551,210,43,60,104,30,281,281,281,281,281,256
252,366,604,515,244,20,282,145,293,293,72,72,72
253,3,143,722,140,114,391,195,305,406,211,211,196
254,139,378,752,505,729,103,5,345,293,293,293,293
255,377,229,106,276,33,217,56,56,56,56,56,56
256,155,332,387,118,154,55,55,56,56,56,56,56
257,262,30,108,269,759,118,298,229,320,320,320,320
258,95,313,766,596,520,763,375,179,319,319,319,319
259,749,109,146,58,222,143,161,251,123,399,403,400
260,257,459,137,648,206,297,319,319,301,399,182,319
261,229,354,175,69,332,124,145,244,244,244,124,124
262,774,511,299,255,223,352,167,129,155,336,354,46
263,107,297,428,325,60,285,285,136,136,266,320,320
264,573,496,263,71,260,260,256,378,256,256,256,400
265,700,86,456,579,211,378,78,319,377,377,377,316
266,313,474,378,173,381,10,400,34,400,400,400,400
267,705,790,448,91,651,581,581,629,629,338,390,390
268,736,762,428,730,793,594,517,612,809,629,629,417
269,788,788,648,430,236,236,794,794,794,794,794,794
270,170,344,195,40,256,391,678,248,195,195,195,195
271,266,400,309,108,7,229,250,250,250,250,258,258
272,768,150,208,4,365,32,71,306,248,248,248,248
273,548,530,530,56,298,331,363,137,394,381,381,381
274,684,153,419,197,672,740,118,118,118,118,118,314
275,805,482,799,459,401,46,299,1,233,347,118,217
276,348,697,622,184,84,35,237,245,237,255,360,96
277,417,77,488,231,312,28,65,65,54,28,274,224
278,771,446,729,279,711,281,32,119,119,119,318,162
279,21,297,21,303,472,78,78,41,225,130,130,290
280,157,157,319,269,476,188,188,179,179,179,188,188
281,14,239,491,166,3,281,187,88,338,106,106,106
282,575,187,285,623,251,495,495,96,240,240,27,27
283,778,162,196,545,397,397,233,320,246,246,246,180
284,689,705,87,263,323,711,138,369,402,74,402,402
285,720,706,104,713,747,638,570,197,14,181,118,353
286,806,275,729,69,371,393,183,195,73,114,195,195
287,802,572,247,391,403,403,380,403,89,229,467,284
288,658,506,636,23,223,400,26,256,35,347,170,170
289,556,367,474,447,98,210,71,237,78,224,224,162
290,41,390,753,434,581,629,273,136,301,23,295,260
291,781,64,651,307,282,186,137,186,169,137,158,137
292,253,419,218,132,282,328,252,60,60,187,285,285
293,778,106,802,88,342,231,297,105,105,312,28,28
294,3,214,53,214,456,157,157,157,367,330,182,157
295,721,540,477,480,179,275,251,115,115,251,251,251
296,106,552,696,149,49,139,390,241,548,384,203,89
297,192,454,321,746,91,91,91,262,262,3,262,262
298,41,139,494,262,243,325,70,179,27,109,285,109
299,663,26,374,142,383,262,262,262,262,240,262,262
300,363,413,24,306,23,53,400,400,400,179,179,179
301,216,216,633,614,256,256,400,182,182,182,182,275
302,782,659,775,32,189,86,179,80,179,179,179,179
303,211,211,712,745,100,604,604,604,372,372,270,289
304,50,501,64,268,132,132,370,370,171,234,370,370
305,725,487,407,384,65,334,8,192,106,106,29,29
306,771,771,726,711,14,40,231,245,245,245,586,245
307,149,387,326,149,149,309,281,366,366,65,65,190
308,3,366,159,165,361,75,75,75,75,75,281,323
309,404,313,261,21,402,32,48,48,48,48,142,142
310,636,492,87,65,118,151,17,17,145,354,338,338
311,321,361,794,128,513,513,513,513,513,513,66,194
312,524,496,682,428,100,216,505,371,142,52,689,192
313,367,793,643,610,696,764,539,799,440,325,389,7
314,180,213,158,247,247,236,11,141,226,155,326,348
315,791,526,93,111,65,29,65,65,65,65,290,187
316,683,124,370,237,98,391,245,79,228,370,268,279
317,275,207,287,493,377,352,325,404,404,404,404,404
318,313,625,218,347,148,40,148,102,102,102,53,53
319,381,325,224,146,379,280,170,381,81,148,301,301
320,345,196,674,380,159,570,194,379,190,190,306,95
321,23,556,327,33,133,37,161,136,379,379,379,189
322,252,507,507,507,320,104,104,104,104,104,178,178
323,602,602,33,441,533,654,602,120,24,224,24,7
324,489,184,799,654,654,387,374,558,180,386,138,284
325,571,537,598,419,474,249,440,17,17,17,17,17
326,472,110,638,387,388,282,282,10,171,171,171,77
327,809,498,766,574,370,33,574,224,558,332,25,25
328,466,711,89,651,166,695,267,351,104,292,292,292
329,21,21,340,250,215,371,234,234,371,371,250,250
330,573,395,194,740,5,74,32,259,275,108,365,388
331,195,356,381,378,378,399,16,16,16,465,123,336
332,388,391,293,388,381,338,771,388,74,74,74,68
333,92,170,562,276,278,352,39,354,354,354,354,354
334,132,325,268,167,370,129,129,129,129,101,186,101
335,151,395,33,471,380,159,393,300,275,275,37,37
336,185,166,771,346,590,161,361,361,361,361,361,361
337,277,632,323,326,166,310,348,130,285,131,32,32
338,361,361,361,361,361,70,102,714,161,70,361,361
339,700,207,573,645,625,323,396,214,130,97,245,385
340,263,190,587,395,109,395,346,148,148,41,41,41
341,612,781,766,44,157,301,223,256,400,256,256,301
342,149,149,367,191,191,264,337,139,285,285,222,145
343,145,399,508,145,145,82,159,145,145,229,55,55
344,145,354,332,154,180,401,252,10,77,240,354,135
345,320,589,220,740,183,311,172,300,300,300,246,246
346,422,245,55,167,85,530,530,234,186,298,344,108
347,761,737,807,260,135,136,135,240,137,217,135,331
348,718,632,391,129,1,131,158,397,261,233,92,92
349,557,76,117,402,140,261,164,164,142,320,164,164
350,800,409,243,329,629,493,304,805,470,121,207,562
351,746,303,172,28,174,274,312,310,256,225,149,203
352,792,423,712,257,185,800,264,778,264,264,264,264
353,306,762,193,111,262,231,7,309,309,309,309,162
354,35,35,35,35,35,35,35,35,35,35,35,35
355,456,174,747,129,479,49,53,149,462,462,652,652
356,409,306,409,329,384,182,241,384,384,149,384,346
357,572,737,662,22,22,119,95,334,162,14,14,340
358,693,320,740,549,693,416,416,754,759,42,42,42
359,463,326,83,93,389,267,287,84,220,220,237,220
360,429,698,141,390,741,671,139,128,390,390,390,390
361,236,805,141,151,252,383,252,252,287,98,363,363
362,451,505,127,632,769,321,768,127,127,127,127,127
363,17,749,476,634,591,303,30,303,303,214,368,368
364,217,775,138,344,131,14,165,224,224,206,206,346
365,703,778,88,218,251,129,49,366,23,203,303,378
366,714,811,136,401,401,95,264,127,127,372,100,264
367,111,729,651,184,36,367,367,723,382,443,807,723
368,390,702,460,581,420,811,793,390,809,36,36,36
369,145,131,308,23,347,308,149,261,580,174,149,149
370,294,590,499,91,149,149,303,149,149,149,303,174
371,250,374,149,86,328,53,80,149,23,23,23,346
372,413,248,248,712,43,52,6,372,109,250,111,100
373,150,150,446,150,150,150,150,150,150,150,150,150
374,123,805,196,434,36,729,40,372,247,247,114,247
375,20,23,187,323,140,181,181,259,496,313,259,327
376,778,759,320,320,574,574,574,574,89,89,89,89
377,318,10,314,690,51,347,540,321,629,74,629,629
378,211,597,264,83,11,382,205,193,193,25,193,25
379,193,713,276,60,332,295,325,325,370,370,32,71
380,358,358,358,358,108,327,358,301,285,358,358,358
381,379,183,74,424,498,279,62,394,343,311,217,343
382,408,711,759,300,300,284,172,135,311,311,311,311
383,175,250,313,332,16,690,376,355,275,275,275,275
384,191,294,486,366,6,6,41,191,312,312,12,12
385,434,560,794,797,270,648,429,78,182,182,182,41
386,339,182,22,797,797,797,103,103,191,351,182,182
387,751,794,356,408,329,329,333,196,251,505,613,147
388,709,157,4,794,130,24,103,103,103,157,157,157
389,280,280,223,615,780,780,182,730,356,356,243,115
390,374,153,423,521,215,255,92,384,384,150,88,88
391,264,764,45,139,337,337,337,386,45,337,337,337
392,337,419,482,289,557,124,156,196,77,118,348,64
393,271,110,408,84,195,195,195,195,140,277,277,277
394,126,308,85,355,335,132,191,74,191,41,74,182
395,489,189,503,193,79,211,22,109,323,323,22,351
396,271,162,737,537,527,418,771,558,77,678,180,180
397,54,652,807,74,356,338,664,180,180,678,180,678
398,621,7,312,80,74,780,55,74,74,74,401,401
399,239,643,237,239,189,106,252,326,92,272,272,383
400,312,213,637,260,269,79,79,26,92,64,272,383
401,245,404,274,192,303,64,93,389,11,54,389,383
402,590,590,639,153,108,359,55,55,343,154,154,154
403,427,155,339,404,370,104,389,389,250,298,204,204
404,718,352,132,8,108,108,271,640,271,215,236,215
405,107,148,174,248,143,395,395,130,283,346,346,148
406,309,553,216,28,627,149,24,24,269,366,366,366
407,560,333,107,462,248,319,303,34,339,404,256,224
408,403,747,12,52,168,168,133,133,133,380,293,293
409,326,761,646,33,209,359,298,406,138,151,234,55
410,354,383,571,166,108,221,240,173,242,242,221,363
411,419,178,465,55,55,287,55,278,172,172,108,326
412,482,142,323,755,491,397,25,229,299,299,154,154
413,537,90,521,269,166,166,104,678,215,215,215,215
414,599,409,197,322,337,337,337,197,197,77,252,106
415,166,115,25,92,98,163,74,250,250,250,252,282
416,339,196,161,190,148,310,310,310,274,383,223,279
417,383,807,309,383,371,111,88,35,35,35,372,239
418,260,308,54,105,392,208,224,224,224,119,119,24
419,36,255,250,360,170,260,139,357,312,30,260,301
420,193,193,357,193,193,193,193,193,193,193,193,193
421,760,139,347,114,328,162,320,285,285,52,82,52
422,549,777,108,157,191,191,289,289,777,530,754,466
423,60,520,619,53,603,651,730,295,346,12,12,12
424,697,697,705,810,539,342,19,257,257,79,366,147
425,79,776,367,337,340,594,19,19,19,19,19,19
426,229,808,96,484,284,302,74,397,56,397,397,397
427,721,690,133,133,66,276,181,181,540,5,5,5
428,708,558,271,155,224,284,25,154,271,10,69,69
429,170,340,342,385,35,309,60,255,303,303,174,174
430,380,689,625,682,273,256,256,260,58,360,309,360
431,366,366,95,103,366,366,149,171,171,303,79,346
432,677,756,256,10,348,444,444,358,358,358,358,358
433,174,105,101,429,178,257,257,257,346,105,248,105
434,571,68,705,296,161,75,269,225,41,263,102,385
435,493,276,197,379,89,370,396,379,266,266,175,175
436,645,23,30,250,169,326,105,132,88,171,171,32
437,514,318,517,561,687,747,662,711,720,590,695,166
438,524,158,276,320,367,16,276,89,376,181,376,259
439,183,592,159,310,380,37,37,37,293,123,123,345
440,557,187,610,368,630,469,168,14,217,217,103,103
441,380,380,380,380,380,380,380,380,380,380,380,380
442,244,652,310,197,159,66,403,293,293,345,380,380
443,123,388,13,183,24,393,624,44,259,259,259,380
444,599,747,599,396,678,583,574,180,311,173,154,153
445,77,684,62,33,530,209,201,176,201,201,201,154
446,108,433,278,422,33,236,55,201,201,201,201,201
447,243,469,612,762,659,245,217,156,587,790,333,506
448,406,121,62,221,359,135,320,158,320,250,145,289
449,84,726,372,319,762,123,614,392,392,129,109,189
450,224,132,249,252,17,108,271,108,77,77,77,358
451,136,187,400,92,132,155,204,374,374,332,332,332
452,452,338,695,104,49,217,340,164,29,229,253,197
453,357,695,306,80,281,339,339,147,366,260,260,225
454,308,745,770,88,495,179,221,221,221,221,221,254
455,572,596,41,345,255,380,44,222,280,356,356,280
456,28,191,517,257,4,256,256,60,49,322,49,49
457,806,290,619,79,140,147,362,147,290,256,147,28
458,761,761,596,229,78,78,40,91,347,208,208,208
459,617,530,744,310,164,223,541,140,384,802,95,95
460,556,727,149,323,323,238,238,238,238,238,238,95
461,185,613,717,539,692,139,255,78,681,351,294,212
462,554,406,60,199,129,130,186,118,374,374,1,1
463,170,273,567,196,131,284,262,262,137,1,1,1
464,545,545,608,672,549,309,158,240,1,1,1,137
465,429,34,187,234,85,338,9,399,153,394,394,363
466,669,256,693,374,298,370,224,224,224,33,55,55
467,447,445,409,257,369,338,118,17,343,289,343,343
468,486,538,243,177,177,177,177,177,177,177,177,177
469,477,100,181,336,145,139,372,109,372,203,177,100
470,487,575,752,459,420,589,19,177,19,19,86,134
471,251,569,251,421,393,112,183,183,393,393,175,133
472,70,132,489,206,206,417,495,690,115,184,421,195
473,336,181,204,448,600,472,44,402,402,402,44,44
474,511,772,662,287,343,151,311,311,311,311,311,311
475,108,340,371,368,371,370,322,25,374,374,17,311
476,271,639,432,735,271,332,55,271,271,271,271,17
477,804,725,423,115,109,572,362,362,362,362,362,362
478,404,784,411,601,372,213,26,93,213,213,213,213
479,362,362,362,362,362,362,362,362,362,362,362,362
480,745,807,99,59,222,179,364,5,5,5,5,5
481,66,518,251,87,690,207,264,87,342,216,216,51
482,380,213,310,773,784,624,462,139,78,329,51,390
483,26,396,78,53,237,532,372,111,148,192,30,30
484,674,713,266,389,320,383,383,384,371,295,295,28
485,493,493,358,174,42,144,64,171,140,171,42,166
486,549,601,732,761,467,98,199,199,199,199,98,199
487,732,189,474,719,440,459,594,672,735,672,185,185
488,387,221,108,32,17,240,245,71,387,185,98,382
489,141,208,171,528,93,295,100,100,208,295,213,213
490,782,272,383,347,362,294,213,213,213,213,213,213
491,6,487,736,12,281,203,264,19,213,213,213,213
492,713,30,401,139,26,26,312,312,312,30,312,312
493,782,665,281,458,573,362,714,281,281,281,281,150
494,69,700,770,713,261,261,309,274,274,280,23,275
495,610,705,64,237,800,284,501,233,244,101,214,378
496,145,608,68,276,320,388,233,369,369,244,244,244
497,130,33,193,370,471,72,72,121,121,123,108,123
498,159,177,159,476,222,143,143,181,177,177,624,336
499,230,160,296,375,763,13,13,13,355,66,222,393
500,382,382,403,259,66,66,5,87,66,403,403,403
501,136,630,322,37,283,380,380,380,335,335,335,335
502,342,467,142,62,311,397,138,277,541,159,159,314
503,264,53,533,129,236,705,277,335,277,335,335,123
504,153,153,153,153,153,153,153,153,153,153,153,153
505,209,343,110,154,359,204,315,755,315,55,46,38
506,337,337,370,389,25,343,343,315,154,154,154,154
507,763,409,197,329,239,170,12,111,162,65,65,65
508,702,26,334,533,84,84,210,269,269,325,86,334
509,184,778,771,296,158,65,319,779,779,779,779,212
510,712,573,1,355,214,555,341,195,341,341,185,108
511,415,325,539,726,187,389,234,96,328,404,88,88
512,810,673,686,692,624,692,683,295,319,91,91,301
513,149,364,294,326,206,106,64,64,64,105,64,269
514,334,229,312,337,49,30,171,231,360,328,281,328
515,365,389,552,364,386,729,318,318,297,297,297,308
516,382,382,382,382,382,382,382,382,382,382,382,382
517,382,382,382,382,382,382,382,382,382,382,382,382
518,215,19,567,547,547,367,250,382,382,382,382,382
519,222,493,84,161,476,107,221,352,71,489,489,489
520,271,761,397,92,268,274,244,76,76,76,284,284
521,243,333,250,401,363,176,153,221,76,282,313,282
522,657,10,316,87,269,301,3,3,3,274,3,3
523,92,431,450,328,777,140,235,334,295,309,295,130
524,677,619,285,188,269,73,56,288,313,313,501,501
525,696,34,131,340,104,35,106,7,7,237,6,6
526,240,206,327,312,214,87,51,734,131,131,45,189
527,789,577,31,712,53,26,472,32,475,65,6,6
528,510,14,176,484,45,318,323,162,318,318,318,318
529,102,174,307,202,78,60,60,32,190,190,190,190
530,418,86,261,800,261,395,34,280,385,361,361,319
531,217,108,401,382,771,71,98,98,71,71,184,7
