ids,epoch_77,epoch_78,epoch_79,epoch_80,epoch_81,epoch_82,epoch_83,epoch_84,epoch_85,epoch_86,epoch_87,epoch_88,epoch_89,epoch_90,epoch_91,epoch_92,epoch_93,epoch_94,epoch_95,epoch_96,epoch_97,epoch_98,epoch_99,epoch_100
159,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357
160,357,357,284,8,284,357,284,312,357,173,284,357,357,284,284,284,284,61,61,284,173,357,357,357
161,357,357,357,357,357,357,357,357,61,357,156,61,357,357,61,357,357,357,357,357,357,61,357,357
162,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
163,285,392,46,348,46,46,46,46,363,152,49,363,29,46,392,29,275,46,392,46,85,29,392,46
164,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
165,159,345,345,345,345,159,345,345,159,159,159,123,345,123,159,159,159,345,159,345,159,159,159,345
166,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345
167,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345
168,285,285,285,3,285,302,302,302,285,285,285,302,285,285,285,285,285,285,285,285,285,108,108,108
169,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,348,285,285,285,285,285,3,285,285
170,36,339,285,377,285,140,248,285,285,239,339,106,285,285,285,377,140,285,285,339,285,339,239,102
171,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343
172,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343
173,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343
174,359,359,359,359,62,62,359,359,252,252,359,359,359,343,343,343,359,298,252,62,9,343,252,252
175,359,359,2,359,359,298,359,359,359,359,359,359,359,253,253,217,359,359,359,298,138,359,359,2
176,359,278,359,2,359,359,359,298,359,359,2,359,276,359,2,2,359,298,298,359,276,298,298,298
177,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
178,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
179,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
180,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283
181,403,342,53,273,78,342,283,283,78,283,225,399,15,375,225,273,53,342,86,86,139,283,342,342
182,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283
183,356,356,356,94,319,230,745,356,356,230,356,356,356,356,356,356,142,356,230,230,356,356,356,356
184,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356
185,356,356,288,356,356,356,356,356,356,356,356,356,356,230,230,356,356,356,356,356,356,356,356,356
186,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113
187,242,125,113,113,242,113,113,113,113,254,113,254,113,254,242,87,242,254,254,113,80,254,254,113
188,21,113,113,113,113,113,113,21,113,113,101,113,101,101,113,113,50,80,101,101,50,21,50,50
189,274,274,274,274,274,274,274,274,265,274,274,165,274,274,274,274,274,274,274,274,370,274,274,274
190,274,274,274,274,274,170,274,274,170,274,170,274,274,274,274,170,274,274,6,274,274,274,274,274
191,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274
192,236,153,3,108,20,530,640,364,172,74,172,3,108,74,153,211,501,82,501,108,277,337,236,236
193,52,52,52,52,3,158,52,52,52,109,52,3,52,52,3,52,3,52,52,52,3,3,52,3
194,52,52,52,158,52,158,52,158,52,211,52,52,52,52,52,52,158,52,52,52,52,153,52,52
195,338,338,338,232,232,114,232,114,338,20,338,232,114,114,114,114,84,338,323,114,338,114,16,16
196,338,338,182,338,338,338,338,338,338,53,750,64,338,338,338,338,338,338,338,338,338,338,121,121
197,291,205,636,20,525,189,236,364,73,20,227,194,194,218,194,286,397,96,286,20,382,252,236,36
198,189,189,189,189,189,287,379,189,189,189,236,189,255,205,189,189,379,189,189,189,189,229,189,111
199,287,189,287,287,287,189,287,287,287,287,287,194,189,287,189,189,287,287,189,287,255,287,287,287
200,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189
201,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
202,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
203,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
204,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69
205,69,69,69,69,69,69,69,193,69,69,69,69,69,69,320,69,69,74,69,193,69,69,69,69
206,69,69,69,401,389,337,69,69,69,164,69,389,38,69,69,69,38,38,141,38,180,276,38,69
207,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369
208,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369
209,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369
210,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185
211,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185
212,306,373,185,166,166,185,373,185,166,166,166,166,166,185,306,185,185,166,166,373,185,166,185,185
213,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395
214,395,395,395,395,395,395,395,395,395,395,395,395,395,150,395,395,395,395,395,395,395,395,395,395
215,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395
216,156,156,156,156,103,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,179,156,156
217,156,156,103,156,263,156,391,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156
218,161,380,156,161,156,161,66,156,141,156,156,156,66,310,156,156,221,156,207,156,156,156,156,156
219,293,293,380,181,293,107,333,259,37,66,293,107,336,66,160,293,380,160,380,293,380,293,293,293
220,313,313,207,313,152,377,152,313,207,397,377,152,160,160,313,377,377,377,377,103,152,152,377,160
221,317,107,66,66,126,317,66,66,317,66,107,376,37,317,66,66,66,66,317,66,293,66,160,160
222,180,649,236,370,151,493,130,180,64,796,122,151,180,129,106,796,130,63,85,151,129,77,77,77
223,184,129,184,77,184,77,379,255,129,29,184,96,205,129,255,379,77,184,179,129,229,255,255,77
224,129,129,129,129,401,129,374,374,374,129,374,374,374,401,129,129,401,374,129,374,401,374,374,129
225,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241
226,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241
227,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241
228,319,319,148,148,264,58,23,366,264,319,319,319,319,157,319,148,319,366,319,366,148,23,319,319
229,105,105,65,370,45,45,264,264,322,264,264,264,264,45,264,250,45,45,65,114,264,264,105,264
230,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264
231,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170
232,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170
233,255,84,255,14,255,306,388,195,255,290,388,166,255,74,306,388,255,188,188,388,71,170,388,388
234,127,373,379,184,166,373,162,391,112,184,373,184,268,112,268,185,7,373,7,373,112,7,112,112
235,184,184,184,184,184,184,184,184,184,245,184,184,184,184,105,184,184,184,35,184,184,184,184,184
236,184,148,279,184,367,194,184,184,184,279,184,30,184,35,184,184,184,309,328,184,184,184,184,184
237,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124
238,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124
239,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124
240,71,71,71,71,71,197,71,369,71,723,71,71,71,71,71,71,71,71,71,71,204,71,71,71
241,229,169,71,71,163,71,71,379,229,279,388,229,71,71,279,71,71,379,71,379,170,71,71,71
242,322,374,71,229,71,189,71,71,71,71,7,229,229,71,236,71,71,129,229,129,71,71,71,71
243,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263
244,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263
245,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263
246,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,381,191,191,191,191,191,191
247,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191
248,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191
249,84,297,367,23,318,318,281,381,41,381,297,318,306,195,84,195,297,218,195,314,195,251,318,14
250,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256
251,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256
252,393,13,293,293,393,13,293,376,181,181,181,181,421,393,376,293,293,293,293,376,181,293,293,293
253,66,107,107,181,293,107,259,293,293,107,107,293,293,293,317,293,107,293,181,293,317,293,293,293
254,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293
255,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56
256,55,56,56,56,56,56,56,56,56,315,56,55,56,56,55,56,56,56,56,56,56,56,56,56
257,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56
258,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399
259,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399
260,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399
261,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331
262,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331
263,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331
264,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400
265,400,400,400,400,400,400,218,400,400,400,400,400,400,361,400,400,400,400,400,400,327,12,400,400
266,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400
267,392,304,250,377,390,390,390,230,128,128,304,287,304,287,110,250,390,304,128,750,608,390,304,128
268,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,390,128,128,128,128
269,48,794,48,211,142,142,128,128,142,128,48,398,230,398,398,142,230,398,128,128,142,194,142,142
270,248,248,245,245,165,245,184,248,248,248,248,248,248,184,245,7,248,248,248,184,248,184,245,245
271,248,248,248,248,248,184,248,184,245,7,179,248,248,245,184,248,245,248,245,248,248,202,245,248
272,248,218,248,248,248,14,248,248,314,248,308,248,314,248,248,314,232,248,218,248,248,248,248,248
273,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118
