ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11
43,362,411,23,31,397,547,240,269,111,272,272,272
44,28,28,28,28,137,137,269,284,326,326,250,250
45,130,130,130,130,400,130,130,130,130,130,130,130
46,760,760,760,384,109,593,314,259,50,289,632,632
47,80,80,80,387,186,370,335,214,148,148,5,80
48,144,144,736,210,613,161,161,161,241,241,241,241
49,752,752,519,752,569,584,190,88,79,179,157,385
50,769,769,602,294,310,23,339,364,657,248,248,91
51,281,281,213,213,339,256,346,365,23,23,366,366
52,466,466,466,314,32,313,313,117,45,125,125,125
53,509,509,509,580,157,388,388,388,388,41,103,263
54,287,93,93,440,28,383,320,402,394,338,167,370
55,53,53,53,208,53,221,114,800,641,322,734,394
56,589,513,513,513,513,183,168,355,355,421,694,3
57,189,189,189,189,189,313,317,229,604,310,225,274
58,50,50,50,353,238,99,391,391,285,145,145,397
59,380,231,749,717,84,720,622,711,570,619,379,379
60,132,281,111,533,568,479,773,614,739,739,802,210
61,725,725,725,157,65,680,28,773,774,774,774,774
62,700,700,700,79,213,395,800,648,95,310,103,78
63,164,164,164,4,22,107,107,157,179,330,330,115
64,166,166,166,6,6,570,26,366,125,26,174,174
65,179,637,440,805,229,96,295,295,297,297,174,174
66,459,459,57,533,629,629,629,533,417,378,378,378
67,35,328,328,328,366,226,0,388,386,45,313,402
68,56,345,345,317,382,107,140,133,690,99,99,18
69,581,581,177,581,671,275,399,709,222,222,222,222
70,609,609,609,736,143,275,613,356,99,82,222,222
71,251,251,145,511,106,0,317,166,800,293,293,293
72,234,234,234,234,324,344,379,378,378,162,158,186
73,21,21,21,660,281,141,77,69,238,238,0,382
74,252,303,303,303,384,105,510,186,187,10,10,383
75,190,190,190,145,366,763,281,348,323,323,130,130
76,1,1,180,406,158,147,5,269,111,96,96,96
77,528,77,12,775,90,138,302,25,217,373,118,118
78,30,30,149,472,472,472,472,62,156,17,17,320
79,630,420,420,23,149,105,340,648,74,74,74,394
80,472,472,472,720,9,802,433,681,151,151,266,8
81,312,312,185,26,346,309,303,309,26,303,346,171
82,60,78,334,373,373,332,373,373,387,387,98,98
83,31,362,672,404,574,807,807,659,193,193,193,193
84,203,203,203,361,328,151,50,137,137,137,137,137
85,393,393,393,496,393,393,393,393,393,393,393,393
86,393,145,145,133,87,87,476,66,133,188,66,181
87,159,159,159,159,159,11,206,159,259,259,259,222
88,0,0,748,123,444,776,477,760,624,335,624,273
89,766,42,207,54,180,98,0,2,250,359,369,246
90,321,321,321,259,203,317,66,259,376,376,376,376
91,729,379,74,107,157,356,356,5,222,222,259,13
92,374,374,374,56,5,45,690,690,690,317,317,259
93,86,86,86,86,543,249,800,86,86,86,86,86
94,386,491,334,568,798,784,500,784,665,776,409,429
95,805,121,385,320,364,573,23,381,86,86,312,312
96,572,572,572,95,420,15,103,36,88,139,139,134
97,519,223,718,83,115,362,161,319,462,66,428,378
98,805,805,805,314,485,773,218,647,203,773,773,594
99,496,423,437,437,437,782,793,493,157,211,211,216
100,323,323,323,406,404,185,185,185,379,140,553,553
101,285,181,181,181,361,676,548,548,399,211,205,205
102,356,188,767,767,649,205,66,277,168,115,595,3
103,636,636,636,636,636,708,630,229,111,274,274,29
104,523,523,523,523,385,549,195,195,195,195,195,195
105,479,479,479,418,777,697,527,166,180,25,25,287
106,745,745,745,682,759,553,689,71,382,17,17,33
107,285,285,285,712,363,129,186,354,326,1,299,299
108,287,287,476,164,375,212,212,126,107,107,133,133
109,369,369,4,369,66,66,66,222,211,211,126,126
110,347,407,285,806,786,612,700,274,22,264,264,264
111,221,221,221,221,110,163,267,236,308,308,20,50
112,43,121,366,26,100,36,314,511,353,126,185,185
113,363,363,363,407,45,24,189,129,244,244,84,96
114,522,522,551,290,386,190,256,30,714,339,213,303
115,323,323,810,361,174,810,328,106,254,187,123,123
116,105,105,105,75,24,5,6,493,237,28,224,224
117,189,189,155,521,284,108,229,223,347,187,187,187
118,761,761,678,161,322,418,343,382,176,507,165,165
119,807,580,160,23,87,391,560,71,71,632,289,14
120,167,730,805,167,486,620,738,22,22,22,22,22
121,231,231,215,155,354,332,214,40,532,405,405,64
122,543,543,287,385,427,705,208,619,89,586,555,555
123,84,665,272,14,14,377,126,289,221,31,31,150
124,195,621,554,335,274,60,43,224,275,36,223,278
125,333,333,404,207,501,272,130,173,20,31,166,166
126,573,573,651,423,518,728,573,362,273,115,115,86
127,308,308,698,698,698,741,809,312,88,88,88,88
128,102,492,679,584,102,330,355,34,274,6,232,232
129,98,166,166,166,166,171,234,69,175,298,64,64
130,137,137,137,28,9,9,74,17,324,74,74,186
131,149,79,250,250,140,309,210,284,268,337,64,340
132,556,290,339,339,323,134,71,71,3,345,345,336
133,20,409,409,388,543,417,480,480,143,330,330,330
134,805,805,797,620,292,317,297,587,317,317,690,690
135,312,312,150,92,652,253,253,553,5,5,5,74
136,211,792,708,5,758,403,317,280,156,274,84,84
137,634,507,373,49,373,735,61,217,313,156,313,61
138,268,268,773,60,8,83,315,69,282,250,45,306
139,465,465,66,181,17,320,320,17,217,217,217,369
140,723,723,723,180,424,135,756,269,269,389,389,155
141,679,679,766,118,88,355,125,354,89,188,188,241
142,624,624,624,602,348,68,22,356,159,66,103,103
143,427,427,427,547,30,323,115,382,318,318,333,58
144,325,325,325,252,252,337,337,337,342,216,216,216
145,510,38,510,329,528,380,730,763,257,257,53,53
146,45,170,170,256,288,337,337,329,399,381,377,342
147,237,26,545,499,137,602,370,360,135,6,12,255
148,150,150,770,189,290,43,88,237,185,6,132,6
149,788,65,281,746,342,144,35,220,131,295,6,6
150,380,380,380,380,511,526,732,68,210,120,210,193
151,496,496,496,705,192,593,151,707,208,695,95,695
152,295,295,295,306,121,388,351,240,544,199,119,659
153,697,697,715,721,387,769,391,799,187,187,6,6
154,0,0,458,491,570,114,570,88,220,108,108,108
155,598,598,639,650,650,802,604,130,130,339,264,255
156,290,347,195,230,259,325,249,293,314,74,17,229
157,23,58,573,268,354,330,354,175,254,88,352,352
158,352,352,810,810,658,693,485,54,333,223,352,352
159,580,580,775,64,231,550,104,303,206,165,252,35
160,477,477,735,152,188,678,269,168,168,734,156,141
161,725,725,360,42,429,23,30,30,30,30,30,30
162,298,298,778,705,725,371,689,155,137,32,137,276
163,665,665,313,156,705,433,89,807,740,165,212,326
164,197,484,484,197,433,512,491,322,359,221,176,352
165,259,259,196,685,183,514,581,361,400,196,293,317
166,473,626,140,769,345,769,485,485,788,522,522,561
167,479,479,551,190,295,295,602,372,67,67,264,345
168,123,123,123,182,629,446,327,160,361,126,58,358
169,665,811,811,763,567,162,581,34,69,69,69,69
170,34,34,255,683,760,341,780,314,338,161,161,115
171,771,771,771,771,311,506,289,74,74,74,74,74
172,783,633,633,123,311,311,311,155,311,300,343,2
173,412,270,700,35,723,380,311,369,17,17,217,167
174,246,88,88,293,129,602,299,1,369,376,369,369
175,368,368,368,77,19,810,397,247,153,154,153,153
176,85,85,363,363,599,586,354,448,337,118,17,197
177,192,480,480,501,504,307,638,191,626,623,811,341
178,166,759,759,363,752,345,100,381,381,319,319,60
179,32,275,593,354,342,798,385,385,213,213,149,149
180,311,311,131,131,154,121,260,274,137,145,285,285
181,319,319,714,514,504,768,319,588,53,353,319,102
182,240,240,651,485,367,752,448,129,129,339,339,361
183,609,609,173,86,175,195,133,296,222,181,222,123
184,393,393,393,393,393,183,548,133,355,126,126,126
185,6,6,6,657,281,434,434,768,177,177,139,139
186,401,401,401,626,770,520,400,335,335,257,225,225
187,615,155,766,700,788,322,149,111,805,170,30,49
188,615,615,615,522,682,708,179,168,168,66,66,44
189,85,508,508,311,85,748,476,346,170,290,65,65
190,570,570,570,274,32,554,70,244,88,84,84,286
191,358,358,664,221,725,725,551,542,456,364,40,36
192,130,714,110,22,459,3,82,384,384,320,320,320
193,783,619,251,251,36,373,246,246,24,49,371,371
194,43,43,621,312,510,149,297,350,764,479,340,250
195,709,379,379,381,619,747,159,159,734,379,16,16
196,151,722,206,326,339,354,354,314,313,338,338,402
197,488,291,488,275,283,496,496,345,205,205,205,20
198,388,388,704,462,314,217,65,212,489,382,382,33
199,654,654,367,499,787,779,762,790,495,404,404,404
200,189,189,189,189,189,189,189,493,22,189,189,189
201,387,547,92,476,784,555,244,89,137,381,255,34
202,34,34,34,631,34,25,106,106,326,34,34,34
203,155,155,155,155,449,179,434,421,14,368,206,681
204,387,387,387,491,7,387,387,387,387,387,387,387
205,247,458,458,542,80,331,0,590,450,754,560,432
206,204,282,648,88,43,31,370,7,7,370,320,224
207,369,369,369,369,369,369,369,369,369,369,369,369
208,142,195,389,389,440,33,28,343,221,217,376,376
209,584,613,199,521,88,368,493,155,64,111,10,10
210,7,462,686,224,599,470,595,413,731,484,806,71
211,311,311,563,507,408,731,711,706,250,711,197,711
212,468,468,468,468,334,107,374,374,374,289,289,8
213,299,299,737,737,299,332,769,339,200,100,100,366
214,607,687,648,645,495,631,381,385,505,139,139,139
215,547,547,547,339,106,303,303,41,170,329,329,329
216,156,156,724,252,103,107,184,338,221,221,313,313
217,31,109,223,223,388,340,3,290,274,156,88,361
218,388,388,388,388,301,427,638,701,280,208,361,361
219,760,760,760,760,793,793,508,607,417,321,177,177
220,365,365,365,548,620,620,620,620,163,617,338,338
221,287,240,240,618,636,222,624,285,676,676,676,676
222,732,732,732,356,600,340,717,368,375,595,129,129
223,139,139,797,6,541,225,162,469,469,32,277,277
224,683,683,683,69,253,185,458,155,88,88,34,34
225,79,396,253,234,79,433,137,87,284,284,59,59
226,311,311,311,311,363,137,137,21,283,125,385,103
227,423,159,159,159,159,218,353,142,207,86,177,177
228,309,309,309,309,689,505,505,10,192,358,377,24
229,294,294,294,157,157,79,613,15,15,15,189,189
230,243,748,192,713,372,236,192,192,381,381,328,59
231,340,371,371,510,234,320,290,290,256,170,170,170
232,290,290,290,290,309,309,147,147,269,256,290,290
233,323,695,695,323,100,790,143,20,595,173,102,295
234,234,171,656,142,562,466,369,235,673,673,172,83
235,109,109,357,17,681,382,656,488,488,306,306,253
236,761,761,761,54,586,439,435,424,322,210,210,599
237,462,462,336,154,1,278,108,84,52,52,52,363
238,124,124,526,33,781,124,124,74,124,124,124,124
239,124,170,235,273,1,64,369,360,131,124,124,124
240,675,675,234,53,101,313,32,323,323,71,165,236
241,321,321,717,59,191,5,255,257,337,337,285,337
242,393,393,393,207,702,274,385,6,159,44,358,358
243,106,106,106,174,392,346,23,11,339,346,346,263
244,15,15,664,664,664,35,303,303,362,273,273,139
245,156,156,79,457,754,129,303,171,295,79,366,78
246,53,384,78,660,304,280,280,41,583,489,489,489
247,207,207,170,170,203,390,23,378,346,23,23,23
248,519,519,519,673,383,754,270,323,303,247,41,399
249,265,265,8,393,339,207,273,594,745,264,333,190
250,195,195,400,474,170,802,366,757,125,366,366,366
251,686,686,301,301,130,165,79,79,213,231,100,100
252,347,347,347,366,93,93,243,345,345,72,72,156
253,382,400,763,287,196,87,353,232,595,690,146,195
254,139,139,698,359,626,139,80,49,179,293,107,107
255,9,9,789,234,72,331,9,234,278,55,77,77
256,758,758,758,758,33,33,154,154,154,154,56,55
257,492,492,739,739,602,370,269,25,25,374,62,62
258,623,623,623,665,645,651,399,308,308,399,251,263
259,631,631,607,607,273,139,196,72,264,264,161,161
260,329,329,73,192,722,49,275,86,115,319,319,319
261,206,206,206,33,298,298,66,266,247,244,244,244
262,557,557,243,457,33,213,105,105,136,354,50,50
263,295,348,348,133,63,92,92,92,282,282,282,233
264,573,573,573,78,130,190,594,318,169,260,400,400
265,377,468,789,651,321,321,321,321,321,321,321,390
266,474,474,474,474,290,360,162,366,360,35,308,400
267,526,526,526,698,388,91,339,339,339,473,330,330
268,481,481,481,809,591,766,803,703,787,576,576,554
269,409,409,409,409,409,725,634,275,654,768,434,768
270,170,745,745,301,5,327,74,221,330,0,58,58
271,713,713,713,713,289,309,780,506,401,14,31,247
272,485,584,485,712,251,613,647,195,195,195,195,339
273,252,762,622,669,343,56,253,311,108,331,197,401
274,513,513,179,482,121,419,204,204,249,593,17,590
275,437,437,195,509,689,155,372,1,175,450,46,279
276,559,559,559,357,343,777,250,186,71,516,245,245
277,509,509,325,374,337,723,371,100,358,164,187,187
278,729,729,283,712,712,253,22,166,152,152,778,778
279,248,248,248,550,495,495,78,78,31,78,53,53
280,255,255,82,333,333,32,269,221,221,87,81,188
281,757,757,688,487,312,88,35,220,92,92,106,28
282,449,448,448,94,721,551,623,52,403,388,282,84
283,625,244,110,471,264,264,648,385,123,690,690,690
284,95,95,660,485,581,256,373,53,541,711,45,376
285,289,289,662,170,250,778,309,351,158,635,635,635
286,313,206,206,727,714,632,126,233,205,205,20,325
287,797,797,797,367,464,411,644,391,317,367,664,664
288,699,523,523,24,768,792,250,691,274,479,366,79
289,453,453,453,256,252,115,337,337,337,33,581,384
290,741,250,801,5,12,211,489,203,629,275,179,312
291,720,720,181,181,268,240,137,179,221,60,158,158
292,552,170,347,45,344,167,244,326,326,326,250,187
293,64,64,64,593,593,100,312,312,346,295,295,295
294,412,205,747,678,587,255,194,635,216,139,264,179
295,320,320,636,552,712,638,277,478,19,203,241,241
296,11,769,550,165,309,145,207,273,742,182,742,652
297,602,602,504,193,787,807,102,187,673,30,269,262
298,181,778,778,104,735,62,282,170,347,120,61,20
299,262,262,262,788,491,799,470,279,187,187,262,262
300,387,804,804,577,728,449,409,635,59,23,23,301
301,749,749,295,96,264,308,625,4,257,80,80,125
302,58,58,110,673,495,159,189,63,129,129,129,129
303,501,501,192,189,189,272,233,371,239,140,49,24
304,264,556,264,123,782,64,423,419,71,387,370,370
305,194,194,725,320,322,354,516,192,371,371,106,106
306,559,559,533,533,710,413,411,71,586,586,555,388
307,64,326,326,145,555,361,800,295,213,213,213,213
308,225,225,225,159,159,256,310,310,310,310,129,129
309,53,404,404,404,134,134,71,459,180,375,48,48
310,301,301,573,573,573,327,248,221,373,352,352,285
311,194,513,513,513,513,617,617,617,617,74,74,74
312,645,645,682,414,682,682,219,60,264,211,491,768
313,696,254,171,522,487,210,495,499,721,185,54,104
314,470,470,470,3,786,71,106,371,320,284,155,155
315,770,770,672,502,111,340,303,54,104,79,79,290
316,98,98,360,92,398,77,593,371,309,228,28,28
317,207,207,207,794,69,69,204,284,27,1,234,272
318,88,88,237,149,115,809,505,4,318,318,318,182
319,381,381,381,429,334,784,79,79,241,3,399,399
320,259,380,102,102,319,692,506,70,159,293,186,555
321,403,694,474,23,23,145,182,79,297,248,280,379
322,507,507,507,351,65,31,50,235,292,250,379,104
323,80,535,221,80,172,771,58,750,130,740,653,130
324,697,697,697,184,449,810,470,193,771,348,215,271
325,360,360,598,684,448,750,662,401,646,134,497,497
326,599,253,491,158,541,387,135,166,197,215,119,119
327,638,778,778,361,695,783,271,180,298,397,25,25
328,224,224,433,319,245,497,245,245,338,338,338,250
329,170,170,708,6,604,31,354,167,106,221,186,34
330,420,420,478,123,647,403,245,351,196,757,229,229
331,139,184,184,753,511,381,729,159,338,285,285,14
332,752,752,17,94,94,36,561,756,388,388,142,142
333,519,53,187,419,326,401,69,324,186,186,285,117
334,167,572,105,171,10,192,381,192,65,354,354,320
335,361,361,176,593,345,555,29,84,284,476,58,71
336,627,627,313,313,108,354,53,88,195,318,318,361
337,691,691,691,197,41,370,401,237,125,269,281,281
338,361,361,361,361,361,361,361,361,243,179,388,195
339,32,32,32,66,134,366,596,89,362,637,4,4
340,677,724,724,53,224,224,190,596,41,364,364,188
341,157,157,157,345,612,508,35,256,179,179,0,301
342,695,177,695,281,190,23,327,257,41,313,313,145
343,220,334,334,161,145,130,82,101,101,403,45,45
344,136,761,761,237,466,171,171,142,142,142,299,229
345,465,465,320,320,394,98,343,155,155,284,74,74
346,437,437,437,201,57,278,354,278,298,313,401,401
347,28,28,654,654,433,424,135,135,135,135,135,135
348,788,788,788,325,55,320,137,326,326,57,57,404
349,31,333,0,557,459,551,320,320,320,74,369,369
350,194,642,457,457,19,19,492,699,110,110,763,763
351,513,683,683,600,513,309,736,455,214,105,174,174
352,523,89,251,417,95,568,664,664,7,633,95,247
353,245,737,206,404,231,104,484,28,28,404,7,325
354,35,35,35,35,35,35,35,35,35,35,35,35
355,623,623,623,623,182,263,263,362,362,125,125,178
356,409,409,409,561,159,635,384,367,635,75,182,182
357,654,102,599,102,432,359,110,395,152,108,389,84
358,121,473,788,153,320,244,422,759,549,197,96,96
359,104,104,104,463,267,104,171,93,93,93,371,84
360,691,390,390,514,518,668,108,108,308,218,143,100
361,364,364,693,677,223,332,142,142,771,10,226,252
362,127,127,127,776,428,615,303,256,347,676,327,327
363,488,488,488,323,633,216,773,323,26,303,346,462
364,725,725,303,377,204,93,234,383,297,111,111,111
365,708,786,699,575,616,597,303,329,78,243,147,147
366,371,371,371,805,155,727,89,351,104,104,567,567
367,347,347,347,34,347,558,165,410,175,247,195,247
368,460,607,460,460,141,22,673,407,811,613,36,760
369,144,144,144,225,79,477,23,339,446,149,19,11
370,389,65,65,303,339,339,149,149,26,149,149,149
371,612,612,677,677,121,80,547,329,19,19,19,19
372,105,105,175,175,141,282,388,456,43,495,495,6
373,150,150,150,150,150,150,150,3,150,150,150,150
374,302,19,119,119,605,14,790,88,88,195,195,290
375,220,741,447,220,736,493,547,259,327,496,177,177
376,114,114,114,107,244,244,553,334,334,738,334,334
377,365,807,321,793,330,597,41,385,318,274,288,41
378,211,211,802,625,601,256,253,14,205,253,267,370
379,303,303,103,580,30,111,166,309,147,164,185,185
380,358,358,748,301,793,108,108,108,108,656,277,194
381,719,721,491,379,402,750,273,135,135,279,397,276
382,46,46,805,805,394,397,397,397,311,311,311,311
383,252,252,252,619,771,583,107,167,382,622,159,355
384,366,366,327,216,514,303,281,75,174,174,174,174
385,41,41,595,595,161,435,753,218,218,671,671,395
386,41,41,41,142,429,191,191,769,660,182,182,182
387,82,82,82,82,36,623,181,222,125,44,335,123
388,726,726,515,293,519,450,41,275,149,218,41,41
389,805,805,66,66,66,637,683,275,275,243,35,35
390,215,215,600,88,215,444,340,602,610,389,340,7
391,624,399,399,12,139,747,45,15,337,337,285,285
392,130,128,250,431,10,17,511,197,250,17,17,238
393,756,756,482,765,408,736,778,221,110,217,126,382
394,0,0,0,293,397,123,123,397,241,70,70,70
395,31,161,162,264,584,321,747,661,130,206,206,22
396,110,110,184,207,180,783,557,586,418,387,692,108
397,428,428,577,389,594,231,246,246,246,314,180,180
398,210,210,210,119,717,588,284,781,151,151,55,85
399,455,25,404,404,746,247,298,298,92,92,374,374
400,68,68,68,78,42,26,174,7,7,7,272,272
401,303,303,303,78,337,140,389,54,111,404,389,389
402,108,108,724,548,71,440,33,309,25,154,55,55
403,155,43,43,155,111,352,404,237,64,284,284,250
404,313,313,558,644,20,108,108,783,324,62,62,62
405,21,181,181,135,86,203,102,40,41,295,295,170
406,332,131,131,383,708,500,237,174,295,297,309,309
407,383,494,534,494,713,132,185,224,309,231,231,256
408,776,776,776,776,109,133,310,175,168,37,380,393
409,777,777,108,124,549,359,359,167,167,298,55,55
410,363,363,363,303,262,633,363,354,354,313,313,242
411,278,278,538,35,311,494,467,85,209,287,287,108
412,92,92,423,445,370,799,322,491,240,64,370,298
413,435,435,435,166,623,465,62,180,292,69,69,69
414,409,409,653,10,324,630,805,389,238,315,197,197
415,507,507,507,153,359,397,92,92,92,1,1,1
416,571,571,571,145,161,313,136,20,256,237,93,111
417,383,383,310,389,106,383,88,505,35,357,357,54
418,419,106,190,190,106,119,119,383,358,383,383,383
419,390,390,792,260,275,680,543,125,381,381,223,223
420,193,193,193,193,193,193,193,193,193,193,193,193
421,100,100,100,74,23,382,168,197,632,632,734,595
422,772,772,197,197,197,197,311,108,771,771,771,574
423,651,530,206,138,14,328,573,362,301,362,362,362
424,325,325,721,414,367,367,539,187,19,257,19,19
425,51,51,471,471,190,760,211,620,620,390,100,100
426,759,759,759,759,759,300,759,300,74,300,300,300
427,690,690,181,133,133,339,130,6,305,305,0,740
428,577,336,336,336,324,197,271,175,175,209,209,209
429,137,137,105,618,571,170,213,190,91,312,312,312
430,496,561,699,224,660,385,127,139,319,109,334,208
431,590,208,208,149,312,75,366,366,49,225,297,303
432,358,358,358,66,628,148,334,261,555,169,261,261
433,539,539,133,649,115,174,32,318,290,225,225,329
434,68,68,203,759,100,680,101,257,281,318,318,318
435,323,323,98,98,98,397,549,396,92,370,379,379
436,364,364,364,43,32,173,551,269,34,34,6,6
437,6,6,496,594,366,287,195,538,713,95,443,435
438,78,463,463,178,170,379,71,317,276,114,114,114
439,512,145,449,272,88,555,789,789,168,380,380,168
440,91,91,250,91,638,440,479,144,735,142,196,14
441,380,380,380,380,380,380,380,380,380,380,380,380
442,82,86,102,259,374,288,109,345,555,380,296,380
443,123,123,123,126,126,183,683,183,283,393,393,393
444,810,810,374,374,557,28,17,402,2,2,530,85
445,339,339,339,132,175,33,672,652,754,154,201,201
446,474,474,201,33,697,662,530,672,666,201,201,201
447,366,366,366,389,659,325,659,659,506,659,659,659
448,690,690,690,250,155,406,252,74,77,320,145,145
449,578,578,578,505,663,450,696,724,219,123,368,388
450,26,26,26,769,154,352,69,69,69,171,171,171
451,11,11,11,119,119,766,92,404,387,322,322,142
452,736,547,547,35,297,35,111,3,220,245,29,29
453,190,190,190,21,19,384,346,174,174,147,0,0
454,686,686,686,701,787,285,628,239,159,159,329,125
455,523,99,99,811,157,736,380,356,375,356,44,44
456,140,140,140,397,397,95,768,195,70,319,49,49
457,556,556,597,74,569,619,202,328,105,162,170,240
458,89,89,513,561,498,538,270,278,550,22,22,22
459,391,744,423,401,532,60,269,29,237,28,224,30
460,188,188,728,740,355,20,308,45,131,14,84,263
461,801,801,801,807,243,111,448,245,388,787,787,787
462,590,83,370,139,374,470,88,104,340,226,106,10
463,174,174,174,174,174,269,106,106,358,358,284,284
464,279,279,279,279,279,374,413,605,360,185,309,309
465,286,286,286,286,381,104,16,338,338,9,363,363
466,59,59,132,369,323,173,313,324,324,151,172,172
467,677,677,677,165,360,533,74,289,363,126,363,363
468,177,177,714,714,714,714,809,725,177,177,620,572
469,183,183,58,58,476,356,620,620,403,390,400,51
470,445,445,445,503,490,251,275,275,790,385,760,36
471,175,175,0,421,421,251,194,421,21,183,183,84
472,70,70,70,143,284,118,654,421,184,351,351,351
473,592,592,620,204,274,393,530,530,333,84,84,605
474,435,435,28,28,491,406,778,14,278,77,282,9
475,552,552,552,164,431,497,744,184,215,284,292,404
476,185,185,661,697,271,567,807,562,271,271,271,271
477,792,792,674,701,514,508,109,789,362,362,362,362
478,190,190,665,6,495,6,362,362,131,131,131,174
479,362,362,362,362,362,362,362,362,362,362,362,362
480,143,143,132,745,12,143,390,647,671,400,19,19
481,59,59,59,259,196,196,805,337,337,182,182,40
482,725,440,474,343,129,285,157,109,551,362,362,362
483,332,332,56,328,387,242,256,270,3,3,30,148
484,560,615,615,389,462,740,130,130,84,383,28,28
485,92,547,547,479,479,294,174,79,7,7,239,309
486,513,589,210,210,210,471,7,197,654,387,249,249
487,311,634,541,71,571,654,466,466,498,759,506,754
488,132,766,766,166,75,622,622,195,195,195,35,120
489,290,358,700,213,573,384,225,385,385,385,308,308
490,626,95,256,149,773,145,68,149,149,213,213,231
491,6,6,6,237,541,366,366,366,264,264,264,264
492,511,511,485,577,809,60,119,100,295,312,312,301
493,718,778,451,507,578,264,281,88,19,714,295,295
494,150,150,150,770,770,149,149,569,334,30,329,329
495,281,773,668,221,592,222,810,800,91,168,323,323
496,300,300,300,300,300,572,761,759,354,221,221,354
497,268,268,240,748,127,224,195,270,217,217,217,217
498,222,222,181,481,107,181,194,760,177,624,624,335
499,433,433,323,323,596,333,249,745,13,356,393,393
500,183,183,398,183,128,382,160,160,160,211,211,66
501,685,685,402,633,775,35,327,170,335,335,146,179
502,40,40,784,784,309,77,465,320,56,138,354,516
503,208,208,219,254,254,518,213,541,247,641,295,295
504,153,153,153,153,153,153,153,153,153,153,153,153
505,172,26,26,465,231,244,624,240,38,195,236,46
506,271,271,547,547,692,325,175,343,55,55,55,55
507,585,540,540,765,420,329,329,308,111,269,170,170
508,346,346,346,346,255,137,334,306,278,290,119,119
509,719,394,394,120,292,195,197,197,9,123,14,269
510,210,210,285,285,765,89,41,184,590,332,89,89
511,136,539,539,539,455,588,58,79,234,47,189,388
512,572,572,572,389,742,192,224,222,572,216,148,21
513,326,326,590,293,272,119,131,240,65,65,65,190
514,95,95,95,620,445,60,297,213,318,337,190,190
515,333,333,333,333,337,337,312,318,318,248,248,297
516,382,382,382,382,382,382,382,382,382,382,382,382
517,382,382,382,382,382,382,382,85,373,189,322,322
518,805,805,631,229,106,206,326,695,586,586,372,194
519,734,310,310,310,581,188,169,314,236,317,243,229
520,484,33,331,298,298,340,326,331,306,96,96,284
521,23,540,311,508,739,221,221,209,394,9,9,9
522,462,314,217,142,318,318,37,3,45,45,45,45
523,210,74,732,236,308,513,470,83,401,401,139,139
524,340,257,800,366,449,174,345,168,347,333,314,314
525,366,124,124,193,135,224,131,54,340,121,121,7
526,805,620,339,285,301,452,189,351,290,129,156,351
527,53,53,53,326,754,53,479,618,26,26,0,32
528,690,690,690,631,189,800,434,100,173,229,60,382
529,7,303,556,7,7,221,486,174,174,135,303,295
530,223,223,332,332,0,165,131,328,328,328,328,310
531,697,768,311,775,77,377,106,382,108,89,89,71
