ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22
54,12,53,80,368,245,15,16,53,347,174,53,53,53,53,53,53,53,53,53,53,53,53,53
55,53,53,53,80,16,231,80,341,16,16,53,53,53,53,53,53,53,53,53,53,53,53,53
56,12,53,16,8,400,231,67,16,16,104,53,53,53,53,53,53,53,53,53,53,53,53,53
57,347,12,7,259,80,80,231,118,207,367,53,53,53,53,53,53,53,53,53,53,53,53,53
58,53,53,231,171,368,53,15,15,367,259,53,53,53,53,53,53,53,53,53,53,53,53,53
59,347,347,367,12,367,367,166,367,222,207,53,53,53,53,53,53,53,53,53,53,53,53,53
60,347,53,245,95,130,12,12,166,53,161,53,53,53,53,53,53,53,53,53,53,53,53,53
61,347,347,323,27,15,53,231,95,95,278,53,53,53,53,53,53,53,53,53,53,53,53,53
62,53,53,245,347,95,203,323,99,16,347,53,53,53,53,53,53,53,53,53,53,53,53,53
63,53,53,161,270,166,174,261,261,270,368,53,53,53,53,53,53,53,53,53,53,53,53,53
64,347,347,12,130,174,347,231,67,222,174,53,53,53,53,53,53,53,53,53,53,53,53,53
65,53,53,12,130,174,347,161,130,174,174,53,53,53,53,53,53,53,53,53,53,53,53,53
66,53,53,66,113,66,231,80,261,270,66,53,53,53,53,53,53,53,53,53,53,53,53,53
67,53,53,261,368,66,166,203,53,236,261,53,53,53,53,53,53,53,53,53,53,53,53,53
68,203,53,245,252,185,347,231,270,270,270,53,53,53,53,53,53,53,53,53,53,53,53,53
69,53,53,308,231,222,15,323,15,222,174,53,53,53,53,53,53,53,53,53,53,53,53,53
70,347,53,222,95,245,347,12,321,367,88,53,53,53,53,53,53,53,53,53,53,53,53,53
71,53,53,12,341,166,222,367,367,174,113,53,53,53,53,53,53,53,53,53,53,53,53,53
72,53,53,15,207,27,323,203,261,203,203,53,53,53,53,53,53,53,53,53,53,53,53,53
73,53,53,27,323,12,161,12,347,27,389,53,53,53,53,53,53,53,53,53,53,53,53,53
74,53,347,66,321,27,174,12,207,405,231,53,53,53,53,53,53,53,53,53,53,53,53,53
75,53,347,28,323,8,8,12,53,12,166,53,53,53,53,53,53,53,53,53,53,53,53,53
76,53,53,203,368,231,270,53,12,98,207,53,53,53,53,53,53,53,53,53,53,53,53,53
77,207,53,347,125,15,347,80,53,203,15,53,53,53,53,53,53,53,53,53,53,53,53,53
78,12,53,53,309,231,321,231,231,347,28,53,53,53,53,53,53,53,53,53,53,53,53,53
79,347,53,53,38,323,15,53,53,323,80,53,53,53,53,53,53,53,53,53,53,53,53,53
80,347,53,12,38,130,12,166,12,98,90,53,53,53,53,53,53,53,53,53,53,53,53,53
81,12,53,207,347,174,53,347,343,347,12,53,53,53,53,53,53,53,53,53,53,53,53,53
82,368,53,80,15,28,231,261,367,38,16,53,53,53,53,53,53,53,53,53,53,53,53,53
83,347,347,80,98,15,53,323,347,53,80,53,53,53,53,53,53,53,53,53,53,53,53,53
84,347,53,347,321,166,15,53,203,232,321,53,53,53,53,53,53,53,53,53,53,53,53,53
85,53,53,393,222,393,12,12,207,393,393,53,53,53,53,53,53,53,53,53,53,53,53,53
86,28,53,53,207,233,53,203,270,203,321,53,53,53,53,53,53,53,53,53,53,53,53,53
87,53,53,231,323,121,231,261,53,376,174,53,53,53,53,53,53,53,53,53,53,53,53,53
88,53,347,393,376,245,341,53,130,347,98,53,53,53,53,53,53,53,53,53,53,53,53,53
89,53,53,347,347,32,8,347,95,88,376,53,53,53,53,53,53,53,53,53,53,53,53,53
90,15,53,99,270,347,270,203,292,99,99,53,53,53,53,53,53,53,53,53,53,53,53,53
91,15,53,347,401,80,347,53,53,245,347,53,53,53,53,53,53,53,53,53,53,53,53,53
92,347,53,98,168,203,367,261,171,130,38,53,53,53,53,53,53,53,53,53,53,53,53,53
93,347,347,261,67,38,261,368,53,357,347,53,53,53,53,53,53,53,53,53,53,53,53,53
94,53,53,203,347,12,246,86,12,86,7,53,53,53,53,53,53,53,53,53,53,53,53,53
95,347,347,321,8,140,15,231,53,38,80,53,53,53,53,53,53,53,53,53,53,53,53,53
96,347,53,12,294,130,359,347,130,12,261,53,53,53,53,53,53,53,53,53,53,53,53,53
97,53,53,273,321,12,273,273,273,699,273,53,53,53,53,53,53,53,53,53,53,53,53,53
98,347,53,203,82,273,16,347,245,15,347,53,53,53,53,53,53,53,53,53,53,53,53,53
99,347,53,231,27,174,12,12,161,12,161,53,53,53,53,53,53,53,53,53,53,53,53,53
100,53,347,12,384,231,15,15,53,321,46,53,53,53,53,53,53,53,53,53,53,53,53,53
101,12,53,398,398,16,16,323,53,15,270,53,53,53,53,53,53,53,53,53,53,53,53,53
102,53,53,15,140,99,15,15,53,53,16,53,53,53,53,53,53,53,53,53,53,53,53,53
103,53,53,368,368,53,53,261,285,203,323,53,53,53,53,53,53,53,53,53,53,53,53,53
104,347,347,321,368,140,140,86,347,507,791,53,53,53,53,53,53,53,53,53,53,53,53,53
105,53,53,16,398,273,203,367,347,176,176,53,53,53,53,53,53,53,53,53,53,53,53,53
106,347,53,176,46,337,347,273,12,28,41,53,53,53,53,53,53,53,53,53,53,53,53,53
107,53,53,95,323,363,129,369,95,171,321,53,53,53,53,53,53,53,53,53,53,53,53,53
108,347,53,273,80,67,261,261,80,12,231,53,53,53,53,53,53,53,53,53,53,53,53,53
109,67,347,161,86,67,53,53,189,15,285,53,53,53,53,53,53,53,53,53,53,53,53,53
110,347,53,53,116,67,174,12,12,131,398,53,53,53,53,53,53,53,53,53,53,53,53,53
111,286,53,203,89,229,112,286,102,188,102,53,53,53,53,53,53,53,53,53,53,53,53,53
112,347,53,203,52,368,203,347,27,274,368,53,53,53,53,53,53,53,53,53,53,53,53,53
113,347,53,347,323,368,80,323,66,203,66,53,53,53,53,53,53,53,53,53,53,53,53,53
114,15,53,270,245,245,368,53,231,99,332,53,53,53,53,53,53,53,53,53,53,53,53,53
115,53,53,207,347,174,347,231,131,131,131,53,53,53,53,53,53,53,53,53,53,53,53,53
116,53,53,261,338,325,183,261,347,67,161,53,53,53,53,53,53,53,53,53,53,53,53,53
117,347,53,38,347,8,262,323,365,365,338,53,53,53,53,53,53,53,53,53,53,53,53,53
118,347,261,261,261,365,53,222,285,140,365,53,53,53,53,53,53,53,53,53,53,53,53,53
119,203,53,53,73,71,15,321,53,203,347,53,53,53,53,53,53,53,53,53,53,53,53,53
120,203,53,207,398,53,203,53,261,231,245,53,53,53,53,53,53,53,53,53,53,53,53,53
121,53,53,368,203,384,347,12,347,384,28,53,53,53,53,53,53,53,53,53,53,53,53,53
122,53,53,261,323,231,231,53,338,98,384,53,53,53,53,53,53,53,53,53,53,53,53,53
123,15,53,270,222,28,347,261,347,203,231,53,53,53,53,53,53,53,53,53,53,53,53,53
124,347,53,53,88,231,53,231,53,347,321,53,53,53,53,53,53,53,53,53,53,53,53,53
125,53,53,131,325,229,80,53,321,341,393,53,53,53,53,53,53,53,53,53,53,53,53,53
126,12,347,368,95,28,347,99,321,347,203,53,53,53,53,53,53,53,53,53,53,53,53,53
127,347,347,203,161,100,12,176,174,376,105,53,53,53,53,53,53,53,53,53,53,53,53,53
128,53,53,80,368,314,15,231,203,245,88,53,53,53,53,53,53,53,53,53,53,53,53,53
129,12,53,368,15,347,161,166,12,12,166,53,53,53,53,53,53,53,53,53,53,53,53,53
130,347,53,347,25,368,53,53,53,347,347,53,53,53,53,53,53,53,53,53,53,53,53,53
131,53,53,207,28,130,53,261,15,53,368,53,53,53,53,53,53,53,53,53,53,53,53,53
132,15,53,207,293,368,53,166,347,207,8,53,53,53,53,53,53,53,53,53,53,53,53,53
133,53,53,323,367,259,347,323,321,12,368,53,53,53,53,53,53,53,53,53,53,53,53,53
134,15,53,28,53,53,368,261,245,130,368,53,53,53,53,53,53,53,53,53,53,53,53,53
135,245,53,53,368,140,231,231,347,393,53,53,53,53,53,53,53,53,53,53,53,53,53,53
136,15,53,28,245,28,245,321,347,368,232,53,53,53,53,53,53,53,53,53,53,53,53,53
137,80,53,323,369,15,231,15,347,232,368,53,53,53,53,53,53,53,53,53,53,53,53,53
138,347,261,80,206,321,53,53,261,203,203,53,53,53,53,53,53,53,53,53,53,53,53,53
139,347,53,341,95,245,203,15,231,166,347,53,53,53,53,53,53,53,53,53,53,53,53,53
140,53,53,393,231,171,53,321,53,302,38,53,53,53,53,53,53,53,53,53,53,53,53,53
141,286,261,347,102,102,195,361,286,136,286,53,53,53,53,53,53,53,53,53,53,53,53,53
142,347,53,245,365,161,370,12,207,102,12,53,53,53,53,53,53,53,53,53,53,53,53,53
143,53,347,347,261,102,245,231,12,38,176,53,53,53,53,53,53,53,53,53,53,53,53,53
144,347,53,270,15,245,80,347,207,90,321,53,53,53,53,53,53,53,53,53,53,53,53,53
145,53,53,323,342,232,231,261,15,207,174,53,53,53,53,53,53,53,53,53,53,53,53,53
146,53,53,28,384,347,161,12,203,12,342,53,53,53,53,53,53,53,53,53,53,53,53,53
147,12,53,15,45,53,53,321,53,27,16,53,53,53,53,53,53,53,53,53,53,53,53,53
148,53,53,66,375,237,12,12,12,250,52,53,53,53,53,53,53,53,53,53,53,53,53,53
149,53,53,53,135,207,174,166,12,398,174,53,53,53,53,53,53,53,53,53,53,53,53,53
150,53,53,261,80,36,12,12,321,347,376,53,53,53,53,53,53,53,53,53,53,53,53,53
151,347,53,80,250,7,176,12,367,347,86,53,53,53,53,53,53,53,53,53,53,53,53,53
152,12,12,231,203,166,161,231,53,12,160,53,53,53,53,53,53,53,53,53,53,53,53,53
153,53,53,12,347,379,12,12,222,98,257,53,53,53,53,53,53,53,53,53,53,53,53,53
154,53,53,12,321,28,376,347,207,12,130,53,53,53,53,53,53,53,53,53,53,53,53,53
155,53,53,8,12,206,261,53,321,206,55,53,53,53,53,53,53,53,53,53,53,53,53,53
156,53,347,76,283,273,28,53,15,352,8,53,53,53,53,53,53,53,53,53,53,53,53,53
157,347,347,347,96,352,15,261,53,203,27,53,53,53,53,53,53,53,53,53,53,53,53,53
158,347,53,261,67,352,12,12,261,176,352,53,53,53,53,53,53,53,53,53,53,53,53,53
159,347,53,12,340,161,95,245,321,393,128,53,53,53,53,53,53,53,53,53,53,53,53,53
160,53,347,131,347,289,231,368,53,261,261,53,53,53,53,53,53,53,53,53,53,53,53,53
161,53,347,12,95,245,38,261,53,12,347,53,53,53,53,53,53,53,53,53,53,53,53,53
162,53,53,368,80,222,222,130,15,55,347,53,53,53,53,53,53,53,53,53,53,53,53,53
163,53,53,261,261,673,46,12,321,321,376,53,53,53,53,53,53,53,53,53,53,53,53,53
164,53,53,53,347,15,231,261,203,161,16,53,53,53,53,53,53,53,53,53,53,53,53,53
165,245,53,130,323,323,53,53,53,102,166,53,53,53,53,53,53,53,53,53,53,53,53,53
166,53,53,231,347,345,300,161,104,300,345,53,53,53,53,53,53,53,53,53,53,53,53,53
167,347,53,15,345,352,15,231,203,203,15,53,53,53,53,53,53,53,53,53,53,53,53,53
168,67,53,347,367,285,321,38,140,67,67,53,53,53,53,53,53,53,53,53,53,53,53,53
169,347,347,368,231,285,347,347,88,98,261,53,53,53,53,53,53,53,53,53,53,53,53,53
170,28,53,347,402,347,261,323,27,15,95,53,53,53,53,53,53,53,53,53,53,53,53,53
171,53,347,140,80,105,323,12,203,347,343,53,53,53,53,53,53,53,53,53,53,53,53,53
172,347,53,323,203,343,222,398,347,274,378,53,53,53,53,53,53,53,53,53,53,53,53,53
173,53,53,80,245,270,15,53,261,166,140,53,53,53,53,53,53,53,53,53,53,53,53,53
174,347,12,12,130,174,130,161,8,80,207,53,53,53,53,53,53,53,53,53,53,53,53,53
175,347,53,231,174,28,15,261,12,359,166,53,53,53,53,53,53,53,53,53,53,53,53,53
176,53,53,261,52,95,80,261,53,206,359,53,53,53,53,53,53,53,53,53,53,53,53,53
177,347,347,376,352,95,12,166,368,7,261,53,53,53,53,53,53,53,53,53,53,53,53,53
178,347,53,53,102,38,176,12,174,38,100,53,53,53,53,53,53,53,53,53,53,53,53,53
179,53,347,203,231,8,261,261,321,261,80,53,53,53,53,53,53,53,53,53,53,53,53,53
180,53,53,368,80,283,283,273,130,283,283,53,53,53,53,53,53,53,53,53,53,53,53,53
181,53,347,12,368,398,12,53,130,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53
182,53,347,261,368,277,343,12,12,283,158,53,53,53,53,53,53,53,53,53,53,53,53,53
183,53,53,174,130,262,53,261,245,203,231,53,53,53,53,53,53,53,53,53,53,53,53,53
184,347,53,16,296,286,15,231,245,118,15,53,53,53,53,53,53,53,53,53,53,53,53,53
185,53,53,245,339,245,368,15,130,321,38,53,53,53,53,53,53,53,53,53,53,53,53,53
186,15,53,231,130,231,261,347,321,367,207,53,53,53,53,53,53,53,53,53,53,53,53,53
187,347,347,261,261,35,113,161,113,88,161,53,53,53,53,53,53,53,53,53,53,53,53,53
188,53,53,131,368,179,12,12,166,203,207,53,53,53,53,53,53,53,53,53,53,53,53,53
189,368,53,207,274,38,15,38,53,130,368,53,53,53,53,53,53,53,53,53,53,53,53,53
190,347,53,78,347,274,261,368,12,12,105,53,53,53,53,53,53,53,53,53,53,53,53,53
191,53,53,86,231,29,261,261,321,274,261,53,53,53,53,53,53,53,53,53,53,53,53,53
192,15,53,15,52,80,53,347,15,203,347,53,53,53,53,53,53,53,53,53,53,53,53,53
193,347,53,131,393,86,53,261,53,52,203,53,53,53,53,53,53,53,53,53,53,53,53,53
194,347,53,323,80,86,130,347,53,53,90,53,53,53,53,53,53,53,53,53,53,53,53,53
195,347,53,28,130,166,231,261,130,274,203,53,53,53,53,53,53,53,53,53,53,53,53,53
196,15,53,12,321,203,231,231,347,273,347,53,53,53,53,53,53,53,53,53,53,53,53,53
197,53,53,368,368,338,174,12,245,338,338,53,53,53,53,53,53,53,53,53,53,53,53,53
198,53,53,15,361,156,53,53,53,15,207,53,53,53,53,53,53,53,53,53,53,53,53,53
199,347,347,347,80,189,189,365,12,203,343,53,53,53,53,53,53,53,53,53,53,53,53,53
200,53,347,393,380,715,161,53,261,45,261,53,53,53,53,53,53,53,53,53,53,53,53,53
201,53,53,53,207,368,88,347,12,222,347,53,53,53,53,53,53,53,53,53,53,53,53,53
202,53,53,323,95,248,323,261,321,34,203,53,53,53,53,53,53,53,53,53,53,53,53,53
203,53,53,0,384,347,261,207,53,231,347,53,53,53,53,53,53,53,53,53,53,53,53,53
204,347,53,368,80,79,86,207,368,28,341,53,53,53,53,53,53,53,53,53,53,53,53,53
205,53,53,203,94,385,222,53,347,368,12,53,53,53,53,53,53,53,53,53,53,53,53,53
206,347,12,321,347,504,270,203,130,69,339,53,53,53,53,53,53,53,53,53,53,53,53,53
207,67,53,259,352,67,15,270,181,136,369,53,53,53,53,53,53,53,53,53,53,53,53,53
208,15,347,15,343,143,53,15,203,369,80,53,53,53,53,53,53,53,53,53,53,53,53,53
209,53,347,321,368,245,261,231,321,3,12,53,53,53,53,53,53,53,53,53,53,53,53,53
210,53,53,86,347,185,321,321,8,130,166,53,53,53,53,53,53,53,53,53,53,53,53,53
211,53,347,261,283,185,231,131,395,398,206,53,53,53,53,53,53,53,53,53,53,53,53,53
212,53,347,53,185,53,53,231,27,95,207,53,53,53,53,53,53,53,53,53,53,53,53,53
213,53,347,231,140,395,347,245,40,376,376,53,53,53,53,53,53,53,53,53,53,53,53,53
214,347,53,347,7,53,376,12,130,264,207,53,53,53,53,53,53,53,53,53,53,53,53,53
215,53,53,12,345,100,206,261,359,365,161,53,53,53,53,53,53,53,53,53,53,53,53,53
216,15,53,156,99,203,347,28,27,347,27,53,53,53,53,53,53,53,53,53,53,53,53,53
217,203,53,80,369,284,142,133,4,203,270,53,53,53,53,53,53,53,53,53,53,53,53,53
218,347,261,261,365,40,203,99,365,15,361,53,53,53,53,53,53,53,53,53,53,53,53,53
219,347,53,203,244,130,347,261,179,12,174,53,53,53,53,53,53,53,53,53,53,53,53,53
220,203,53,203,246,305,203,347,261,231,270,53,53,53,53,53,53,53,53,53,53,53,53,53
221,53,347,323,231,250,12,12,367,246,27,53,53,53,53,53,53,53,53,53,53,53,53,53
222,53,53,368,129,398,261,12,12,12,376,53,53,53,53,53,53,53,53,53,53,53,53,53
223,347,53,15,129,367,15,261,12,130,80,53,53,53,53,53,53,53,53,53,53,53,53,53
224,347,53,231,131,273,80,261,347,711,371,53,53,53,53,53,53,53,53,53,53,53,53,53
225,53,53,12,130,15,16,261,232,321,347,53,53,53,53,53,53,53,53,53,53,53,53,53
226,12,347,53,365,231,203,231,203,8,15,53,53,53,53,53,53,53,53,53,53,53,53,53
227,53,53,321,7,41,8,27,241,131,207,53,53,53,53,53,53,53,53,53,53,53,53,53
228,53,53,12,393,53,98,261,321,12,203,53,53,53,53,53,53,53,53,53,53,53,53,53
229,53,53,53,174,27,261,347,321,377,273,53,53,53,53,53,53,53,53,53,53,53,53,53
230,53,53,28,262,102,53,231,15,270,80,53,53,53,53,53,53,53,53,53,53,53,53,53
231,347,53,398,384,205,99,321,15,41,368,53,53,53,53,53,53,53,53,53,53,53,53,53
232,347,53,27,15,347,12,53,130,274,8,53,53,53,53,53,53,53,53,53,53,53,53,53
233,347,16,161,95,285,347,245,95,8,285,53,53,53,53,53,53,53,53,53,53,53,53,53
234,352,53,245,203,184,53,261,347,404,184,53,53,53,53,53,53,53,53,53,53,53,53,53
235,15,347,270,80,184,270,270,15,241,286,53,53,53,53,53,53,53,53,53,53,53,53,53
236,347,53,321,15,184,262,53,12,80,11,53,53,53,53,53,53,53,53,53,53,53,53,53
237,53,347,53,400,367,15,53,15,347,384,53,53,53,53,53,53,53,53,53,53,53,53,53
238,53,53,28,130,345,283,161,12,129,207,53,53,53,53,53,53,53,53,53,53,53,53,53
239,347,53,53,342,273,185,347,12,67,12,53,53,53,53,53,53,53,53,53,53,53,53,53
240,15,347,99,335,270,368,231,207,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53
241,203,53,203,71,368,368,53,53,140,27,53,53,53,53,53,53,53,53,53,53,53,53,53
242,347,347,38,261,367,53,80,67,264,285,53,53,53,53,53,53,53,53,53,53,53,53,53
243,53,53,80,95,12,347,28,86,34,203,53,53,53,53,53,53,53,53,53,53,53,53,53
244,12,347,12,38,284,323,347,237,321,174,53,53,53,53,53,53,53,53,53,53,53,53,53
245,347,53,80,95,368,15,231,15,53,15,53,53,53,53,53,53,53,53,53,53,53,53,53
246,53,53,130,191,345,53,323,203,347,203,53,53,53,53,53,53,53,53,53,53,53,53,53
247,347,53,203,135,38,95,231,231,231,342,53,53,53,53,53,53,53,53,53,53,53,53,53
248,347,53,321,368,185,367,7,12,545,17,53,53,53,53,53,53,53,53,53,53,53,53,53
249,53,53,12,113,129,231,261,161,8,347,53,53,53,53,53,53,53,53,53,53,53,53,53
250,53,53,140,347,53,207,38,15,140,347,53,53,53,53,53,53,53,53,53,53,53,53,53
251,53,53,321,231,66,231,53,53,368,86,53,53,53,53,53,53,53,53,53,53,53,53,53
252,203,53,90,259,28,28,261,98,185,368,53,53,53,53,53,53,53,53,53,53,53,53,53
253,53,53,12,53,28,341,261,53,203,88,53,53,53,53,53,53,53,53,53,53,53,53,53
254,53,53,12,161,393,131,203,245,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53
255,53,53,203,393,245,347,53,231,56,184,53,53,53,53,53,53,53,53,53,53,53,53,53
256,347,53,161,15,56,15,261,261,365,53,53,53,53,53,53,53,53,53,53,53,53,53,53
257,53,53,12,203,273,130,347,38,12,347,53,53,53,53,53,53,53,53,53,53,53,53,53
258,53,53,38,323,174,347,347,12,67,261,53,53,53,53,53,53,53,53,53,53,53,53,53
259,53,53,161,368,28,130,261,53,232,53,53,53,53,53,53,53,53,53,53,53,53,53,53
260,53,53,176,399,399,309,244,108,269,399,53,53,53,53,53,53,53,53,53,53,53,53,53
261,53,347,53,323,331,352,12,166,379,331,53,53,53,53,53,53,53,53,53,53,53,53,53
262,12,347,270,203,270,15,80,285,15,156,53,53,53,53,53,53,53,53,53,53,53,53,53
263,12,53,12,338,368,53,203,321,130,185,53,53,53,53,53,53,53,53,53,53,53,53,53
264,53,347,171,53,53,15,166,15,232,145,53,53,53,53,53,53,53,53,53,53,53,53,53
265,53,53,66,323,15,203,53,231,207,368,53,53,53,53,53,53,53,53,53,53,53,53,53
266,347,53,12,323,400,53,12,12,222,12,53,53,53,53,53,53,53,53,53,53,53,53,53
267,347,347,323,174,130,359,261,261,140,384,53,53,53,53,53,53,53,53,53,53,53,53,53
268,347,53,95,283,128,53,261,231,128,550,53,53,53,53,53,53,53,53,53,53,53,53,53
269,347,53,203,80,485,347,347,12,80,53,53,53,53,53,53,53,53,53,53,53,53,53,53
270,12,347,357,38,53,353,28,231,28,368,53,53,53,53,53,53,53,53,53,53,53,53,53
271,347,12,323,365,53,231,231,323,323,368,53,53,53,53,53,53,53,53,53,53,53,53,53
272,347,53,102,323,478,53,323,248,88,207,53,53,53,53,53,53,53,53,53,53,53,53,53
273,15,347,16,46,231,203,99,15,8,80,53,53,53,53,53,53,53,53,53,53,53,53,53
274,53,53,53,46,12,203,323,203,53,259,53,53,53,53,53,53,53,53,53,53,53,53,53
275,53,53,12,245,152,207,12,130,321,259,53,53,53,53,53,53,53,53,53,53,53,53,53
276,203,53,368,96,161,398,261,53,321,166,53,53,53,53,53,53,53,53,53,53,53,53,53
277,347,53,321,323,96,108,28,321,321,80,53,53,53,53,53,53,53,53,53,53,53,53,53
278,53,347,347,368,309,203,341,350,12,380,53,53,53,53,53,53,53,53,53,53,53,53,53
279,203,347,359,398,185,347,261,12,347,161,53,53,53,53,53,53,53,53,53,53,53,53,53
280,270,53,323,325,118,203,80,53,130,80,53,53,53,53,53,53,53,53,53,53,53,53,53
281,347,53,245,398,108,368,53,53,102,384,53,53,53,53,53,53,53,53,53,53,53,53,53
282,347,261,261,102,347,323,12,15,203,80,53,53,53,53,53,53,53,53,53,53,53,53,53
283,53,53,261,27,335,86,283,398,67,142,53,53,53,53,53,53,53,53,53,53,53,53,53
284,53,53,261,312,203,15,245,15,246,52,53,53,53,53,53,53,53,53,53,53,53,53,53
