ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14
191,141,274,274,274,274,274,274,274,274,274,274,274,274,274,274
192,231,367,367,491,783,783,193,193,354,342,269,193,193,342,364
193,492,163,164,52,52,52,52,52,52,52,52,52,52,52,52
194,43,710,3,354,52,52,354,52,52,52,52,52,52,52,52
195,136,332,332,244,20,20,332,332,412,114,372,711,372,20,332
196,353,74,218,32,338,338,338,338,338,338,338,338,338,338,338
197,99,119,296,167,593,593,168,211,167,593,421,377,377,129,745
198,681,370,370,189,189,189,189,189,189,189,189,189,189,79,189
199,377,189,106,106,189,189,189,189,255,189,194,189,189,189,189
200,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189
201,269,34,34,34,34,34,34,34,34,34,34,34,34,34,34
202,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
203,229,34,34,34,34,34,34,34,34,34,34,34,34,34,34
204,252,69,69,69,69,69,69,69,69,69,69,69,69,69,69
205,370,370,69,69,69,69,69,69,69,69,69,69,69,69,69
206,31,69,69,69,69,69,69,69,69,69,69,69,69,69,69
207,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369
208,1,186,369,369,369,369,369,369,369,369,369,369,369,369,369
209,33,137,369,369,369,369,369,369,369,369,369,369,369,369,369
210,25,95,185,185,185,185,185,185,185,185,185,185,185,185,185
211,268,98,7,185,185,185,185,185,185,185,185,185,185,185,185
212,28,380,31,185,185,185,185,185,185,185,185,185,185,185,185
213,269,12,115,395,395,395,395,395,395,395,395,395,395,395,395
214,22,319,395,257,395,395,395,395,395,395,395,395,395,395,395
215,102,79,395,395,395,395,395,395,395,395,395,395,395,395,395
216,506,156,156,156,156,156,156,156,156,156,156,156,156,156,156
217,30,232,156,156,156,156,156,156,156,156,156,156,156,156,156
218,110,345,345,338,345,72,269,72,316,345,338,597,345,353,316
219,168,161,176,160,160,160,160,160,160,160,160,160,160,160,160
220,205,377,356,377,377,377,377,377,313,377,377,377,377,353,377
221,126,285,317,317,317,317,317,317,317,317,317,317,317,259,126
222,788,62,69,374,129,129,284,129,490,129,142,129,129,129,129
223,268,285,129,129,129,129,129,129,129,129,129,129,129,129,129
224,353,332,10,129,129,129,380,129,129,129,129,129,129,129,129
225,241,41,241,342,241,241,241,241,241,241,241,241,241,241,241
226,241,41,318,241,241,241,241,241,241,241,241,241,241,241,241
227,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241
228,810,736,264,264,264,264,264,264,264,264,264,264,264,264,264
229,115,145,145,145,145,264,264,264,264,264,264,264,264,264,264
230,95,264,264,264,264,264,264,264,264,264,264,264,264,264,264
231,64,223,170,170,170,170,170,170,170,170,170,170,170,170,170
232,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170
233,89,229,447,162,447,447,214,447,204,170,153,75,170,284,41
234,119,375,185,185,184,184,184,184,184,184,112,184,184,184,184
235,239,29,35,184,184,238,184,184,184,184,184,184,184,184,184
236,112,479,200,184,184,184,184,184,184,184,184,184,184,184,184
237,320,124,124,124,124,124,124,124,124,124,124,124,124,124,124
238,89,124,124,124,124,124,124,124,124,124,124,124,124,124,124
239,206,124,124,124,124,124,124,124,124,124,124,124,124,124,124
240,365,137,233,71,587,71,71,71,71,71,71,71,71,71,71
241,338,109,71,71,632,71,71,632,734,233,233,71,71,71,71
242,140,140,153,71,233,71,71,332,71,99,233,233,71,71,71
243,308,147,6,263,263,263,263,263,263,263,263,263,263,263,263
244,362,263,263,263,263,263,263,263,263,263,263,263,263,263,263
245,339,263,263,263,263,263,263,263,263,263,263,263,263,263,263
246,617,327,327,223,191,191,191,191,191,191,191,191,191,191,191
247,12,190,190,202,381,202,191,191,191,191,191,191,191,191,191
248,245,94,47,47,128,381,191,191,191,191,191,191,191,191,191
249,378,353,385,162,379,385,162,370,385,162,370,385,162,162,162
250,136,256,256,256,256,256,256,256,256,256,256,256,256,256,256
251,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256
252,293,240,72,293,293,293,293,293,293,293,293,293,293,293,293
253,71,259,293,293,317,293,293,293,293,293,293,293,293,293,293
254,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293
255,234,271,215,56,56,56,56,56,56,56,56,56,56,56,56
256,271,56,56,56,56,56,56,56,56,56,56,56,56,56,56
257,108,56,56,56,56,56,56,56,56,56,56,56,56,56,56
258,195,381,399,399,399,399,399,399,399,399,399,399,399,399,399
259,390,377,399,399,399,399,399,399,399,399,399,399,399,399,399
260,354,3,3,399,399,399,399,399,399,399,399,399,399,399,399
261,55,331,331,331,331,331,331,331,331,331,331,331,331,331,331
262,116,46,331,331,331,331,331,331,331,331,331,331,331,331,331
263,310,331,331,331,331,331,331,331,331,331,331,331,331,331,331
264,245,256,400,400,400,400,400,400,400,400,400,400,400,400,400
265,319,202,165,161,327,399,210,399,361,161,400,319,400,319,400
266,467,0,179,179,400,400,400,400,400,400,400,400,400,400,400
267,205,194,390,0,321,177,128,128,251,128,128,128,128,780,230
268,348,94,730,191,191,177,128,128,150,128,128,128,128,128,128
269,478,478,517,128,128,194,128,128,128,128,128,128,128,128,128
270,78,248,248,248,248,248,248,248,248,248,248,248,248,248,248
271,227,24,19,382,115,248,248,248,248,248,248,248,248,248,248
272,218,195,248,248,248,248,248,248,248,248,248,351,248,248,248
273,32,118,118,118,118,118,118,118,118,118,118,118,118,118,118
274,156,118,118,118,118,118,118,118,118,118,118,118,118,118,118
275,283,403,118,118,118,118,118,118,118,118,118,118,118,118,118
276,340,121,130,31,197,96,334,96,96,96,96,96,96,96,96
277,43,223,96,96,96,96,96,96,96,96,96,96,96,96,96
278,320,375,379,379,379,229,323,206,377,140,206,206,96,206,206
279,346,178,152,152,152,152,152,152,152,152,152,152,152,152,152
280,278,294,179,152,152,152,152,152,152,152,152,152,152,152,152
281,88,6,400,152,152,622,152,152,152,152,152,152,152,152,152
282,52,214,214,92,324,324,92,92,155,324,104,92,800,324,324
283,574,322,432,373,373,373,246,246,373,373,373,373,373,373,246
284,9,630,72,630,367,71,367,246,750,750,246,750,130,750,246
285,335,291,84,323,165,22,22,218,22,136,136,84,84,334,84
286,14,22,84,84,84,84,84,84,84,84,84,84,84,84,84
287,66,343,14,84,84,84,84,84,84,84,84,84,84,84,84
288,323,339,339,339,339,339,339,339,339,339,339,339,339,339,339
289,185,270,339,339,339,339,339,339,339,339,339,339,339,339,339
290,713,257,257,339,339,339,339,339,339,339,339,339,339,339,339
291,336,191,32,158,60,158,158,158,158,158,383,383,158,158,383
292,60,158,158,158,158,158,158,158,158,158,158,158,158,158,158
293,360,279,325,158,158,158,158,158,158,158,158,158,158,158,158
294,168,78,78,78,78,78,78,78,78,78,78,78,78,78,78
295,576,86,213,78,78,78,78,78,78,78,78,78,78,78,78
296,79,19,100,78,78,78,78,78,78,78,78,78,78,78,78
297,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262
298,506,740,262,262,262,262,262,262,262,262,262,262,262,262,262
299,332,197,262,262,262,262,262,262,262,262,262,262,262,262,262
300,256,260,179,179,179,179,179,179,179,179,179,179,179,179,179
301,366,385,255,179,179,179,179,179,179,179,179,179,179,179,179
302,188,179,245,179,179,179,179,179,179,179,179,179,179,179,179
303,491,322,25,328,280,29,29,29,280,29,29,29,29,29,29
304,404,210,73,29,29,29,29,29,29,29,29,29,29,29,29
305,129,106,29,29,29,29,29,29,29,29,29,29,29,29,29
306,41,245,47,195,294,294,294,294,294,294,294,294,294,294,294
307,170,93,23,303,294,294,294,294,294,294,294,294,294,294,294
308,245,91,130,306,303,303,294,294,294,294,294,294,294,294,294
309,56,17,389,530,142,74,209,74,74,209,209,240,74,74,401
310,734,313,97,3,234,97,193,193,390,311,193,193,56,193,74
311,283,370,17,74,74,74,74,74,74,74,74,74,74,74,74
312,396,285,56,56,172,389,389,389,389,389,389,389,389,389,389
313,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389
314,25,64,389,389,389,389,389,389,389,389,389,389,389,389,389
315,64,404,404,404,404,404,404,404,404,404,404,404,404,404,404
316,32,370,297,269,404,404,404,404,404,404,404,404,404,404,404
317,132,389,404,404,404,404,404,404,404,404,404,404,404,404,404
318,182,381,308,308,308,308,308,308,308,308,308,308,308,308,308
319,241,381,308,308,308,308,308,308,308,308,308,308,308,308,308
320,41,14,65,14,308,14,308,308,308,308,308,308,308,308,308
321,251,740,105,292,292,292,292,292,292,292,292,292,292,292,292
322,250,779,292,292,292,292,292,292,292,292,292,292,292,292,292
323,71,255,804,101,101,101,101,101,101,101,101,101,101,101,101
324,215,33,377,77,77,77,77,77,77,77,77,77,77,77,77
325,77,359,77,77,77,77,77,77,77,77,77,77,77,77,77
326,262,383,55,77,77,77,77,77,77,77,77,77,77,77,77
327,292,106,363,250,250,250,250,250,250,250,250,250,250,250,250
328,35,290,119,250,250,250,250,250,250,250,250,250,250,250,250
329,29,250,250,250,250,250,250,250,250,250,250,250,250,250,250
330,32,261,476,37,196,468,37,37,160,483,37,78,37,37,37
331,74,355,89,37,37,37,37,37,37,37,37,37,37,37,37
332,388,306,60,37,136,227,227,37,807,37,37,37,37,37,37
333,494,424,233,233,233,233,233,233,233,233,233,233,233,233,233
334,167,233,233,233,233,233,233,233,233,233,233,233,233,233,233
335,259,126,155,402,632,233,233,233,233,233,233,233,233,233,233
336,256,361,361,361,361,361,361,361,361,361,361,361,361,361,361
337,256,281,361,361,361,361,361,361,361,361,361,361,361,361,361
338,256,256,361,361,361,361,361,361,361,361,361,361,361,361,361
339,364,140,231,231,231,59,59,59,59,59,59,59,59,59,59
340,483,395,403,405,296,41,296,405,296,296,421,296,296,405,388
341,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
342,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145
343,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145
344,507,806,145,145,145,145,145,145,145,145,145,145,145,145,145
345,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135
346,185,64,135,135,135,135,135,135,135,135,135,135,135,135,135
347,244,135,135,135,135,135,135,135,135,135,135,135,135,135,135
348,357,158,217,217,138,284,57,57,57,57,57,57,57,57,57
349,217,275,343,119,170,57,57,57,57,57,57,57,57,57,57
350,66,217,3,240,370,57,137,229,137,57,358,137,57,57,328
351,10,206,309,309,309,309,309,309,309,309,309,309,309,309,309
352,306,140,309,309,309,309,309,309,309,309,309,309,309,309,309
353,111,96,309,309,309,309,309,309,309,309,309,309,309,309,309
354,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
355,263,35,35,35,35,35,35,178,35,35,35,35,35,35,35
356,115,174,53,35,35,35,35,35,35,35,35,35,35,35,35
357,220,723,220,220,220,220,220,220,220,220,220,220,220,220,220
358,311,370,276,220,220,220,220,220,220,220,220,220,220,220,220
359,26,170,220,220,220,220,220,220,220,220,220,220,220,220,220
360,193,134,127,127,127,127,127,127,127,127,127,127,127,127,127
361,608,466,558,185,127,127,127,127,127,127,127,127,127,127,127
362,143,231,40,127,127,127,127,127,127,127,127,127,127,127,127
363,495,516,216,216,216,216,216,216,216,216,216,216,216,216,216
364,121,169,216,216,216,216,216,216,216,216,216,216,216,216,216
365,23,187,303,130,216,216,216,216,216,216,216,216,216,216,216
366,127,417,144,448,350,350,350,350,350,350,350,11,350,350,350
367,542,95,395,395,95,95,95,95,395,227,150,620,150,163,95
368,584,501,128,177,350,350,350,350,350,350,350,36,350,350,350
369,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149
370,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149
371,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149
372,12,370,184,150,150,150,150,150,150,150,150,150,150,150,150
373,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150
374,375,329,264,264,218,150,150,150,36,150,150,150,150,150,150
375,795,652,123,175,89,175,194,346,194,194,194,89,194,142,377
376,250,98,6,136,41,98,140,140,98,140,140,388,641,140,140
377,552,800,345,156,316,316,321,123,156,89,356,316,316,94,316
378,493,236,247,33,299,358,358,358,358,358,358,358,358,358,358
379,32,289,363,33,33,33,33,33,33,33,33,358,33,358,358
380,358,245,358,358,358,358,358,358,358,358,358,358,358,358,358
381,309,374,300,217,300,300,300,300,300,300,300,300,300,300,300
382,124,89,300,300,300,300,300,300,300,300,300,300,300,300,300
383,110,132,343,172,62,300,394,300,300,300,300,108,300,300,300
384,306,245,41,41,41,41,41,41,41,41,41,41,41,41,41
385,245,148,41,41,41,41,41,41,41,41,41,41,41,41,41
386,381,53,41,41,41,41,41,41,41,41,41,41,41,41,41
387,194,473,148,395,395,395,375,375,375,375,375,395,375,133,375
388,157,157,375,375,375,375,375,375,375,375,375,375,375,375,375
389,75,375,375,375,375,375,375,375,375,375,375,375,375,375,375
390,340,337,337,337,337,337,337,337,337,337,337,337,337,337,337
391,667,337,337,337,337,337,337,337,337,337,337,337,337,337,337
392,337,401,401,337,262,337,337,337,337,337,337,337,337,337,337
393,66,38,220,115,395,134,750,351,395,134,134,351,351,678,134
394,7,227,323,351,351,351,351,351,351,351,351,351,351,351,351
395,707,549,391,351,351,351,351,351,351,351,351,351,351,351,351
396,359,374,62,62,180,180,180,180,180,180,180,180,108,62,62
397,310,678,246,211,180,211,246,640,180,180,387,180,180,147,180
398,246,389,180,180,9,96,180,180,180,180,180,180,180,180,180
399,117,234,269,383,383,383,383,383,383,383,383,383,383,383,383
400,123,560,383,383,383,383,383,383,383,383,383,383,383,383,383
401,267,383,383,383,383,383,383,383,383,383,383,383,383,383,383
402,324,85,154,154,154,154,154,154,154,154,154,154,154,154,154
403,64,123,142,154,154,154,154,154,154,154,154,154,154,154,154
404,55,154,154,154,154,154,154,154,154,154,154,154,154,154,154
405,202,379,119,379,363,105,353,105,451,105,105,105,105,105,105
406,220,105,105,105,105,105,105,105,105,105,105,105,105,105,105
407,49,106,105,105,105,105,105,105,105,105,105,105,105,105,105
408,421,383,221,344,374,278,370,278,278,370,370,278,370,370,64
409,77,234,234,234,234,278,167,204,278,278,278,278,278,278,155
410,129,106,332,383,332,240,240,280,383,383,278,383,272,272,272
411,282,340,215,215,215,215,215,215,215,215,215,215,215,215,215
412,69,215,215,215,215,215,215,215,215,215,215,215,215,215,215
413,374,215,215,215,215,215,215,215,215,215,215,215,215,215,215
414,33,106,252,252,252,252,252,252,252,252,252,252,252,252,252
415,370,252,252,252,252,252,252,252,252,252,252,252,252,252,252
416,358,229,252,252,252,252,252,252,252,252,252,252,252,252,252
417,80,30,239,239,239,239,239,239,239,239,239,239,239,239,239
418,256,392,239,239,239,239,239,239,239,239,239,239,239,239,239
419,30,372,274,239,239,239,239,239,239,239,239,239,239,239,239
420,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193
421,499,16,353,134,622,353,247,247,247,339,193,193,193,193,193
422,1,401,652,197,652,467,193,151,652,193,193,193,193,652,193
423,148,121,19,19,19,19,19,19,19,19,19,19,19,19,19
424,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
425,620,115,19,19,19,19,19,19,19,19,19,19,19,19,19
426,369,69,397,397,397,397,397,397,397,397,397,397,397,397,397
427,333,388,31,209,690,690,16,322,16,198,16,16,397,278,322
428,240,397,397,397,397,397,397,397,397,397,397,397,397,397,397
429,303,19,303,303,303,303,303,303,303,303,303,303,303,303,303
430,375,121,303,303,303,303,303,303,303,303,303,303,303,303,303
