ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11
95,6690,3970,1239,1883,2172,1311,1558,41,123,2289,3527,1239
96,6690,6114,3568,1883,1180,3153,1558,41,1039,2734,3527,2908
97,6690,6114,4368,1883,1180,3153,5397,6534,2289,1483,3527,590
98,6690,6114,3568,1883,4648,3153,1558,41,1311,2277,3527,2908
99,6690,2802,1666,1088,2433,1348,3291,1220,3309,385,1903,1851
100,6690,1728,323,5262,6866,2014,1906,2301,2519,13,1258,3309
101,6690,2564,3568,1675,2625,2385,1949,4017,155,1795,2748,923
102,6690,3339,3046,2677,2625,1511,640,2501,741,3400,1617,1747
103,6690,99,1306,2677,453,1032,1404,3379,707,1535,1766,359
104,6690,99,760,2677,453,554,928,3379,2982,1535,2135,2803
105,6690,1835,1206,355,1221,1251,2723,1731,942,331,1451,597
106,6690,7053,500,2984,3275,1665,2987,1731,2512,331,653,1479
107,6690,7053,500,2984,1910,2984,1213,1731,3210,278,653,1830
108,6690,7053,6743,3942,1910,768,3496,2751,2361,542,561,1462
109,6690,7053,6743,1813,1910,989,1120,2751,2774,1774,3265,1989
110,6690,7053,2943,1813,1910,768,3496,2751,2361,542,2361,3358
111,6690,3970,1666,3045,2690,395,3425,957,455,2714,2736,3328
112,6690,2564,1666,65,2690,395,3138,3114,2928,1636,2736,2134
113,6690,2802,3903,4364,2625,395,3143,957,1908,2714,2736,3207
114,6690,2802,1666,1326,539,395,3099,2156,2928,2903,1674,3263
115,6690,99,1239,3045,2848,916,56,1974,3420,1519,2736,467
116,6690,2180,1666,1326,487,395,166,3114,2928,1519,1674,467
117,6690,99,2100,64,6515,2362,3006,3379,2982,2848,1054,1088
118,6690,99,760,2154,1596,2362,1549,1487,243,385,2711,1469
119,6690,7053,1306,2677,483,1032,868,1591,3428,2848,99,99
120,6690,822,760,2134,736,16,108,1487,1123,507,208,535
121,6690,99,5477,2542,6515,2596,1336,3114,2044,2044,1104,2571
122,6690,99,5333,64,6515,2586,64,4534,225,2918,3062,2206
123,6690,3339,3425,4394,2690,916,916,1974,2375,422,2563,43
124,6690,7053,1666,2543,2690,395,2874,2916,2928,90,2731,2134
125,6690,6114,1239,4394,2848,916,43,1974,2375,1843,1974,43
126,6690,6114,1239,2423,2480,2618,3143,3376,1434,3370,1236,419
127,6690,822,1666,2765,1076,1197,747,2474,755,2474,1236,2775
128,6690,2802,1666,2765,1076,3044,1018,1593,2928,1642,1236,2775
129,6690,99,1694,2310,1426,295,651,1764,3065,814,2983,1682
130,6690,2490,2943,1305,1221,1440,1198,3043,1346,2309,501,2749
131,6690,822,1666,2310,3439,395,2223,2950,1647,3261,214,537
132,6690,7053,1168,1425,1910,273,3496,1065,3141,309,1910,44
133,6690,7053,760,1008,2625,273,34,1065,435,3347,1678,2215
134,6690,7053,1802,1008,2625,273,592,1590,2774,3347,1678,1411
135,6690,3970,1666,1608,2625,1511,1994,1408,1975,1940,551,1940
136,6690,2802,1666,65,2690,395,1018,279,1062,3261,2631,2134
137,6690,99,3046,1608,2625,2014,1129,3114,1280,998,551,1013
138,6690,1835,1137,1305,1076,1440,1142,1487,2999,549,3233,3301
139,6690,7053,1137,2677,453,1440,3268,738,608,3433,608,2319
140,6690,1835,1217,2720,3132,2159,270,3030,2629,994,2999,2629
141,6690,2802,1666,3045,2690,3222,166,3114,635,1666,2199,3468
142,6690,2802,1666,3045,1102,395,166,3114,2928,1519,2736,3263
143,6690,2802,1666,2479,2793,2618,56,7022,2377,2196,2736,2208
144,6690,6114,3568,1883,1180,1311,2588,41,1311,2734,769,769
145,6690,3970,1239,2423,3073,1311,1558,41,1311,2734,769,77
146,6690,6114,3425,1883,194,3153,1558,41,1311,2734,2221,2388
147,6690,2180,1666,2765,1102,230,3464,2928,2928,90,1236,537
148,6690,822,1666,121,754,754,2180,1357,3507,1413,692,537
149,6690,1477,1666,2441,1102,230,3464,2928,2928,90,1236,537
150,6690,99,5333,487,3457,916,2816,218,3182,2680,1369,3282
151,6690,99,1306,64,1032,2819,3120,1591,3182,2462,2737,535
152,6690,99,5333,2677,3457,1824,1824,1369,1280,1603,1369,830
153,6690,822,2943,2932,2293,2443,930,3114,755,646,2040,1361
154,6690,822,1666,2134,2107,1681,930,3114,755,177,1681,938
155,6690,1477,1666,1326,1102,1681,3468,2382,3468,177,3313,938
156,6690,2802,1666,3221,2107,2098,930,2581,3507,1361,1925,1361
157,6690,822,2943,2134,3150,2098,1052,1357,546,1422,255,1422
158,6690,7053,2943,1305,3150,2098,1052,1357,546,1422,255,1874
159,6690,99,2837,3045,2711,639,279,2616,1280,2714,2815,2319
160,6690,3339,3046,1608,2625,230,3143,2616,1280,3175,3401,147
161,6690,99,1666,3045,86,354,3143,1705,1171,2714,1171,147
162,6690,822,2943,1305,3150,1440,2058,1357,107,908,3122,1309
163,6690,3339,3046,3093,918,1340,685,738,534,836,1745,1337
164,6690,2490,323,66,1221,404,1052,1357,942,2728,859,1685
165,6690,7053,2943,2154,1910,273,1411,151,2774,3347,1678,1411
166,6690,1477,543,625,3724,273,1411,2247,2547,3724,2524,1989
167,6690,7053,543,1008,1910,273,6349,5404,2547,3347,5384,1411
168,6690,7053,1064,787,2131,1032,3268,3268,1464,1464,690,2319
169,6690,7053,1306,787,2131,1032,3268,3268,1464,1464,2815,2319
170,6690,3339,3046,2677,2625,2281,3045,1994,741,1701,1901,3353
171,6690,7053,760,66,1655,2309,3268,338,112,1571,1745,2319
172,6690,1728,2824,355,1687,1251,1624,3343,112,3117,734,597
173,6690,5966,500,355,3275,1251,2576,3343,2829,2143,734,597
174,6690,99,126,355,260,540,3051,3343,2829,2660,734,260
175,6690,99,500,355,1687,2660,3051,2660,112,2660,734,216
176,6690,1728,1206,1821,1221,1251,800,2220,942,3117,734,597
177,6690,6114,3425,529,4214,916,5344,1974,6146,2848,2563,467
178,6690,1977,1239,2423,2430,916,56,1974,2930,2111,1974,467
179,6690,5623,1666,1326,1456,395,2073,11,3421,2111,2736,467
180,6690,99,1666,2765,736,273,3265,2012,2774,2541,2755,2650
181,6690,3339,3046,3451,2625,2936,3143,2684,1025,2734,1782,769
182,6690,7053,1666,2142,2793,10,3518,2226,2774,2541,2024,2906
183,6690,3339,3046,3093,2625,848,1693,2751,2559,1693,1693,821
184,6690,3339,3046,3093,2625,2281,2820,2751,2774,1792,2748,301
185,6690,3339,3451,3093,2625,352,2559,2751,2559,265,1861,215
186,6690,7053,1666,1971,2625,3098,1383,2185,1480,1360,3089,2359
187,6690,99,1137,2677,2625,3098,1383,1705,1480,832,2245,2359
188,6690,3339,3451,1971,2625,3098,2269,1924,1480,1360,1700,2359
189,6690,7053,760,2984,1221,295,2099,2202,2823,1726,2202,2782
190,6690,99,760,2154,2793,395,2554,258,344,3400,1561,1341
191,6690,99,1306,1305,1872,273,1126,2202,1944,1453,1104,1404
192,6690,6114,3568,1883,4911,916,3657,6029,6708,4231,36,6016
193,6690,5623,1666,625,754,1224,1757,1357,546,2528,2040,1361
194,6690,1477,1666,2134,1874,1953,2667,1357,546,2085,1745,1874
195,6690,99,3046,2677,2625,848,4002,6029,6708,5440,3057,313
196,6690,3339,760,2677,1628,1511,1787,2501,1280,1940,551,1940
197,6690,3339,3046,2677,2131,2281,2820,2751,1929,13,3057,2559
198,6690,99,1064,2677,3453,3098,1213,1200,2269,168,617,3250
199,6690,99,1715,64,6515,2385,1684,1220,1872,1889,918,2870
200,6690,99,1064,2677,6515,1348,1684,1030,2629,1781,3339,2870
201,6690,99,1306,2677,453,1440,270,494,2629,1464,494,3424
202,6690,3624,1064,2056,453,1440,270,494,2629,1464,494,688
203,6690,99,1137,2677,2433,1440,1404,1220,2629,503,3122,688
204,6690,99,500,1305,3150,2098,2867,1487,2823,1726,1245,2704
205,6690,2490,305,1305,1221,2098,2867,1487,2823,234,360,3183
206,6690,2490,1694,1305,1426,1261,1052,1357,942,1422,2881,1379
207,6690,7053,6743,6743,2625,3098,1213,1480,1480,3021,1700,2359
208,6690,2490,1666,1305,3150,3098,2099,950,3150,3021,3150,152
209,6690,1835,5333,1305,3275,3098,1213,2660,3150,3021,1700,790
210,6690,99,5477,487,3457,916,5344,1974,2044,78,2563,43
211,6690,1728,5333,5262,3457,2120,3657,684,2375,78,2563,3282
212,6690,2490,5018,5262,2690,916,3657,1974,2375,2944,2563,3282
213,6690,1459,1666,1326,1456,2707,2882,1858,2559,1519,1901,467
214,6690,7053,1666,2923,2625,848,2559,3376,1148,1519,1901,419
215,6690,3970,1239,3045,1456,205,56,1974,1148,1519,583,467
216,6690,99,1666,1971,2625,395,2874,2156,3525,1666,1645,1137
217,6690,99,1306,1554,2625,3222,3138,957,405,2541,2793,530
218,6690,7053,760,1425,1910,273,1132,1132,2361,2516,2201,2516
219,6690,7053,6743,1813,1910,989,2035,3154,1847,3154,1861,3068
220,6690,3339,3046,3093,2752,1391,2084,2752,579,671,2748,534
221,6690,7053,1137,1813,1910,768,400,2292,885,17,1009,3068
222,6690,99,3049,1305,3150,2385,2099,1735,1784,385,385,3371
223,6690,99,1306,2677,6515,4637,4317,4534,1831,837,1508,3371
224,6690,2490,2943,1305,3150,1150,2058,1245,1370,1182,1331,1331
225,6690,3339,1239,2423,2480,1135,3143,1140,2936,3370,2061,419
226,6690,1977,3451,2142,2793,2618,708,419,3398,1899,888,419
227,6690,3339,3451,2423,2625,1135,3143,3376,459,3370,2061,419
228,6690,5623,5333,6270,2625,2335,1549,279,3309,258,258,258
229,6690,1215,3046,2244,2141,1511,1054,3004,741,1737,2427,1747
230,6690,3339,3046,2866,2433,2281,1527,2644,2231,2114,1901,2114
231,6690,99,1666,1305,445,3151,1126,2202,3428,3438,445,132
232,6690,99,1306,1305,445,3151,1404,2202,741,445,1104,2571
233,6690,4630,1666,1675,3150,213,3389,3114,3182,1781,1104,2100
234,6690,99,1064,2866,3457,916,2313,3379,1280,1959,2428,2430
235,6690,99,1666,2677,2690,916,2313,1044,3394,3024,2428,3490
236,6690,99,1666,487,2690,916,2874,1994,1280,237,2709,43
237,6690,2490,760,66,1221,404,1052,1357,546,1571,255,1357
238,6690,2698,323,66,1221,404,1052,1357,546,1571,255,1357
239,6690,7053,760,66,1221,404,2188,1357,546,1571,255,1357
240,6690,99,1802,2154,4317,442,197,738,2629,828,828,608
241,6690,99,760,2677,2625,2095,2269,3379,3150,2848,1382,152
242,6690,3339,3046,2677,2625,2776,2874,2905,1123,2677,1560,1469
243,6690,1459,1456,487,1456,3493,56,1858,2559,451,1782,2423
244,6690,99,1239,2423,2172,1899,3143,3209,2906,2734,1782,26
245,6690,99,1239,3383,2172,1899,56,2089,1201,3370,1782,26
246,6690,3970,1239,2423,2625,230,708,2616,215,1146,1236,3493
247,6690,3970,1666,1780,2196,2618,3018,327,1087,138,1236,2775
248,6690,1977,3451,2423,2625,2281,708,3353,1434,1049,1236,2041
249,6690,7053,543,1813,2793,352,1644,3154,2559,2514,2793,2514
250,6690,99,1666,1780,539,3164,1018,725,1434,2657,3406,1110
251,6690,99,1666,2765,2793,352,252,725,1434,2657,1901,1110
252,6690,2490,2943,2236,1910,768,3496,1065,1084,1084,1678,1411
253,6690,7053,4353,2154,1910,989,34,2751,172,17,1910,2215
254,6690,7053,1137,1813,1910,273,3496,3154,3141,1794,1910,1794
255,6690,1835,1206,355,1687,1251,1251,1950,417,331,2555,2555
256,6690,1835,1206,355,1687,1251,2987,1731,2829,331,2555,2143
257,6690,1835,1206,355,1687,1251,1052,1731,2829,331,2555,2143
258,6690,2802,3451,1813,2448,273,1644,638,2559,1406,1822,2514
259,6690,3339,3046,3093,2448,2281,708,2820,215,1406,63,352
260,6690,3339,3451,3451,2625,352,2820,1789,215,1406,1822,2559
261,6690,2490,2943,2932,1221,404,1052,1357,305,1422,255,1422
262,6690,2490,2943,1305,1221,2421,1052,1357,546,3021,1072,1874
263,6690,7053,2943,2932,1221,2107,1052,1357,942,1422,1072,1874
264,6690,3970,1666,1554,1076,3164,101,3477,439,773,1236,349
265,6690,2564,3451,3093,1809,2281,215,1149,215,1149,1901,2041
266,6690,1459,1666,2542,1032,2819,430,3379,439,773,2135,349
267,6690,3339,3046,4095,2625,918,1684,765,155,923,918,968
268,6690,6114,3046,2244,2625,2281,1527,2616,155,2322,3339,968
269,6690,6521,587,1949,2625,3706,1949,6510,155,3768,2656,968
270,6690,3339,3046,124,2625,2281,3155,3055,1434,2966,1901,359
271,6690,3339,3046,761,2625,230,708,2616,1434,3370,1901,359
272,6690,3339,3451,3451,2690,916,3155,1994,2108,2673,1901,359
273,6690,99,1666,625,2690,395,3138,2581,2323,3175,1745,81
274,6690,99,1666,65,2690,3321,2731,1357,25,3175,1745,1939
275,6690,7053,1666,625,2690,395,2731,2581,806,3175,1745,1939
276,6690,99,5333,2542,1473,1824,1104,1591,3307,1603,697,3282
277,6690,99,1306,2542,1032,395,3099,3114,1164,3400,2462,535
278,6690,99,1666,2677,2690,1824,507,1994,499,1603,208,535
279,6690,99,1306,2866,6515,1032,2553,3250,439,2965,106,3250
280,6690,99,1137,787,1076,1440,106,119,439,2965,106,2871
281,6690,99,1666,1305,1076,1032,1404,3379,439,1535,1122,1404
282,6690,7053,2943,2932,2286,1613,1198,875,796,1613,501,2286
283,6690,3339,760,5262,1583,848,4027,4027,5041,640,4027,2411
284,6690,2698,500,1371,1221,2829,1198,163,942,1784,2555,2309
285,6690,99,2837,2677,453,1511,507,2501,741,2959,2135,3263
286,6690,99,6743,2677,6920,639,887,61,1139,3292,1862,2319
287,6690,3339,1168,3093,1437,295,507,2501,741,2434,1617,1849
288,6690,3970,1666,1326,1456,395,1887,1974,3420,1374,2736,467
289,6690,99,1666,487,2848,1824,1887,1044,2611,1603,2135,39
290,6690,6521,1666,2479,539,395,56,1974,3420,391,2736,467
291,6690,99,1137,1305,1076,1440,1213,2667,112,549,858,549
292,6690,7053,1306,2134,2107,295,1052,1357,546,3021,3523,2749
293,6690,822,1666,2310,873,395,1757,1357,546,3228,818,2947
294,6690,5541,1239,2423,2412,916,1527,3383,1201,2734,3143,2423
295,6690,3970,1239,2423,2625,1311,3143,1705,2559,832,2199,1247
296,6690,1215,3046,2423,2625,1135,1527,3376,2559,2734,3053,2423
297,6690,99,500,1305,3275,540,2987,163,417,3286,653,1479
298,6690,822,1306,1305,1385,2362,1941,1487,2823,599,2239,675
299,6690,1835,500,1305,3275,1440,2018,1245,417,599,653,675
300,6690,99,1666,1554,450,554,359,3379,1164,174,2578,359
301,6690,99,1666,1780,1456,2507,252,3477,1434,2965,1236,359
302,6690,99,1666,1554,1872,2383,3099,3477,2377,174,2966,359
303,6690,3339,1064,2866,3453,669,6510,1684,2629,3094,918,3424
304,6690,99,2824,355,3132,1440,270,2633,2629,994,1172,3424
305,6690,99,1306,2056,3132,1440,270,2633,2629,994,494,3424
306,6690,99,1306,2677,450,2135,928,3379,154,3067,2736,537
307,6690,3970,1666,2542,1723,2946,3120,3379,3421,1374,1903,1260
308,6690,99,1666,2677,1456,395,1887,3379,3421,1374,2736,3282
309,6690,7053,500,1305,260,2660,2099,2660,942,2660,2929,260
310,6690,3339,3046,2677,1628,1511,2952,1372,972,1372,1745,685
311,6690,7053,1306,2154,1910,2660,2099,2248,942,1119,3408,1874
312,6690,4630,1802,1305,260,1440,2058,877,1074,1305,735,662
313,6690,99,1848,1305,3132,1440,1775,1487,1496,3384,2551,535
314,6690,1835,1217,1305,3150,1440,1860,1487,3190,3384,2391,1685
315,6690,99,1306,1305,1076,1440,2058,2314,439,1076,2578,349
316,6690,99,2837,1305,453,1440,1126,2314,439,1076,1903,662
317,6690,822,2943,1305,3150,1440,1860,877,1647,2959,2320,1860
318,6690,619,3451,2423,1872,2281,1118,3379,1434,3292,1901,3353
319,6690,3339,3451,124,1872,2281,3155,3379,1434,833,1901,1110
320,6690,6114,3046,2866,2430,554,3155,3379,307,3444,2135,2907
321,6690,3339,6743,2866,6515,1211,2313,61,2982,2848,3062,1609
322,6690,99,3673,64,6515,1690,4535,6510,3854,4898,3963,1609
323,6690,99,1802,64,3972,4637,6753,6906,3854,5371,6906,5366
324,6690,1835,1017,355,1344,3170,2987,3343,2617,1014,653,2617
325,6690,5966,500,355,1687,1665,3232,784,417,331,2555,2555
326,6690,1835,500,417,3275,1665,2987,234,3210,331,653,2555
327,6690,99,1064,2866,3453,639,1549,1113,2982,3433,2711,3094
328,6690,3970,1306,64,453,2819,928,3379,439,2848,703,2031
329,6690,99,1064,2866,453,442,2553,1113,2982,3433,453,373
330,6690,7053,6743,6743,1910,768,1120,2751,2361,542,2361,1462
331,6690,7053,2943,1008,2107,273,1411,1590,726,543,1443,2516
332,6690,7053,760,2612,2625,273,3265,1411,1804,3347,1443,1478
333,6690,99,5018,6559,2625,634,1383,2185,1480,832,3089,2650
334,6690,7053,2943,2932,1221,3098,1924,1480,1480,3021,1700,2359
335,6690,7053,2943,2236,1910,273,1052,2228,942,2728,1371,298
336,6690,99,1666,1554,450,2618,252,3379,1268,174,2966,349
337,6690,99,1666,2479,450,3493,3155,3379,1434,2657,1901,359
338,6690,99,1666,2142,2793,2618,252,1629,1769,2966,1236,3059
339,6690,2802,1666,2479,2793,3222,1666,1629,2928,2196,1196,2775
340,6690,99,760,2677,2107,1946,3138,2916,1908,2514,1236,258
341,6690,2802,1666,3221,2793,230,1499,1140,2928,3370,1236,2775
342,6690,3339,3046,2677,1604,1511,507,3004,741,3400,1238,1747
343,6690,3339,3046,3093,2141,1511,507,3004,741,507,3129,1628
344,6690,99,760,1608,1604,1511,507,3004,741,1940,3004,1747
345,6690,1835,2443,2134,1221,404,686,1357,3065,2685,3408,1682
346,6690,1728,323,2134,1221,2443,1052,1357,3065,2106,735,1682
347,6690,822,2943,625,2293,1117,686,1357,3065,814,735,1682
348,6690,99,760,1371,1221,3134,2099,950,3150,2056,3150,152
349,6690,7053,1137,1305,3132,1440,108,1487,3150,2951,1174,152
350,6690,3339,760,2677,3150,295,2099,4534,3150,2660,1331,152
351,6690,822,1666,1326,2695,1681,2073,3114,2559,819,2199,819
352,6690,99,3046,2677,2690,395,2874,1994,1280,1666,1901,1539
353,6690,99,1061,5262,4505,1356,3657,1974,2115,3203,3108,467
354,6690,99,1666,487,539,1824,1887,1512,1268,93,2135,359
355,6690,99,1239,2423,1201,1899,56,3376,459,1519,2479,419
356,6690,1977,3568,2423,3073,916,2152,3376,2930,3370,1148,2480
357,6690,3970,2100,3182,1032,916,2879,910,3421,2848,3421,1088
358,6690,1728,1306,1305,453,2819,1887,1591,2999,1381,2736,2947
359,6690,99,1306,2542,1032,2819,1404,3379,2999,2848,3421,1088
360,6690,1215,3046,1883,194,916,1527,2040,2990,3281,2221,194
361,6690,99,5887,5262,944,916,3657,1974,2375,94,2563,43
362,6690,3339,3046,529,6515,916,1527,1108,2687,3281,1772,1772
363,6690,2802,1666,2017,401,2180,1757,3114,2180,3370,1502,2828
364,6690,1459,1666,1309,401,395,166,2950,755,2903,1973,558
365,6690,3970,1666,1780,1456,3273,2223,2950,125,2903,1236,662
366,6690,3339,3046,529,2625,916,1527,2616,155,1795,29,968
367,6690,1215,3046,529,6515,916,3006,1108,1108,2044,2563,43
368,6690,3339,3046,1883,6103,916,2742,2616,2742,3157,29,968
369,6690,5623,1666,2441,2695,395,166,3114,635,3370,1674,467
370,6690,3970,1666,1326,4203,395,166,3114,635,2903,1674,3263
371,6690,3970,1666,1326,1456,976,166,1776,2928,1519,2479,976
372,6690,99,1666,487,2430,916,5344,94,2930,1519,2139,467
373,6690,99,1064,2866,453,2840,928,3379,2910,3444,49,3490
374,6690,1215,3425,529,1684,916,1527,94,2930,1376,1901,2480
375,6690,3339,3046,3093,2625,1768,968,2301,642,13,13,2282
376,6690,1595,1666,1554,2690,1645,3138,3114,1709,2966,1592,359
377,6690,3339,1212,4095,5896,848,4042,4027,6708,5617,4441,2724
378,6690,99,1064,2677,3453,639,685,1487,1464,1464,653,1867
379,6690,99,126,2677,3453,2174,2553,3030,1123,1169,2702,1867
380,6690,7053,760,2677,6515,1440,1404,1487,2629,994,222,1331
381,6690,2490,2015,1305,1221,404,3082,715,3065,2892,859,1816
382,6690,5104,2443,2892,1221,404,1052,1357,546,2587,859,1685
383,6690,99,1306,2677,2690,295,651,1357,1888,756,997,1888
384,6690,2802,1666,1554,1456,3493,1018,1593,1434,2657,1236,1642
385,6690,2564,1666,123,2196,2936,3143,2226,2559,2114,1782,1110
386,6690,2564,1666,2423,2690,2281,1018,3114,3525,1018,1901,3022
387,6690,2564,1666,2543,1456,2707,2564,3376,2559,3370,1796,26
388,6690,3339,3451,2423,2172,1135,3143,2089,455,1519,1519,419
389,6690,1977,3451,2142,2172,2618,3143,419,3213,3370,164,419
390,6690,1835,500,1305,260,1440,212,1487,417,1305,653,1165
391,6690,1215,3046,761,2141,1511,3266,1372,741,13,1497,1628
