ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14
75,4323,1766,5467,1156,2383,2214,412,284,1,284,284,284,2615,2041,284
76,4323,1766,2681,5587,1906,82,1,1,997,997,2088,917,2121,3390,2615
77,4323,1766,1568,1172,562,82,82,1891,1,2652,82,2615,82,977,2214
78,4323,1766,884,3197,2015,2328,1357,3104,255,1990,3248,3248,3248,3248,1208
79,4323,1766,884,2508,2198,654,1624,496,496,3104,557,1208,1208,1208,1208
80,4323,1766,1568,3197,1770,864,3248,3248,3248,746,3248,1208,1208,1208,1208
81,4323,1766,656,56,3484,1471,3054,3073,3054,3073,3175,455,3425,3425,6772
82,4323,1766,2681,4948,1820,2991,1285,2991,2375,2375,2375,2120,2120,2120,2120
83,4323,1766,2681,585,1820,2991,487,2991,1284,1157,1157,1157,585,585,2120
84,4323,1766,884,1286,3118,3496,1363,2151,1986,744,2151,2810,2810,1963,2810
85,4323,1766,884,2652,2605,1814,1572,2151,865,865,865,865,1740,1740,1581
86,4323,1766,5467,2328,1391,2097,1363,2151,1581,689,145,45,689,689,145
87,4323,1766,884,2652,1804,3496,1804,627,2981,2981,2981,67,2981,67,67
88,4323,1766,5467,2125,3405,1814,1895,465,2292,479,479,479,479,479,1895
89,4323,1766,2681,2652,440,2131,3489,3489,2981,2981,1960,67,67,67,1065
90,4323,1766,884,2381,1391,1679,3363,1847,1375,659,1375,1391,3068,17,1128
91,4323,1766,884,2381,1391,709,2397,2397,1986,542,1411,1411,1411,1411,1547
92,4323,1766,884,2652,2524,627,480,1794,1547,1547,1547,1547,1547,3619,457
93,4323,1766,656,3772,1351,4359,4272,3391,1287,5201,6909,4118,12,12,12
94,4323,1766,656,6432,4233,3552,3552,3552,3552,1148,5682,3552,4129,4387,4387
95,4323,1766,656,2756,3338,1705,396,123,97,77,77,310,3413,3231,3338
96,4323,1766,656,6432,3527,3519,1563,1311,1311,1239,1180,2908,2908,2771,2771
97,4323,1766,884,4615,3527,628,628,628,3077,3519,2168,128,2908,2908,2908
98,4323,1766,5467,4615,3527,2277,3305,2277,2277,1231,1180,2277,2277,2908,2277
99,4323,1766,656,330,2538,2739,985,2261,3448,2261,3448,2639,2205,2425,2198
100,4323,1766,2681,4966,4401,1198,3940,5210,2015,2368,1407,1849,1751,1844,923
101,4323,1766,656,2125,301,3208,2639,1432,3636,3455,3455,2205,2767,2767,2767
102,4323,1766,5467,2652,642,3303,3111,941,3303,471,3272,471,941,363,2573
103,4323,1766,884,6,1852,2451,363,2386,363,363,363,363,363,363,363
104,4323,1766,884,5993,3884,2658,489,489,1977,3486,2,2118,1686,39,1807
105,4323,1766,1568,3197,1770,855,2617,3183,2305,855,855,1185,1509,1185,1509
106,4323,1766,2681,1172,440,1373,996,3122,316,316,996,316,316,996,1500
107,4323,1766,3394,2652,1010,3247,3510,1500,1492,3166,2056,316,3399,3275,3275
108,4323,1766,884,2652,5375,1763,1455,1445,3405,1445,7053,1445,5375,7053,2996
109,4323,1766,656,2125,5375,1065,5375,3647,1740,1740,4813,1339,479,479,1740
110,4323,1766,884,4948,618,1763,2506,709,1173,1173,479,479,479,479,479
111,4323,1766,3394,1286,4344,957,2246,2014,3996,393,957,3175,6889,6889,3175
112,4323,1766,884,2125,6414,2714,1401,1946,0,3284,3284,2068,490,3284,3284
113,4323,1766,884,1554,956,2874,2874,2874,2874,3175,1125,3175,3175,3175,3175
114,4323,1766,656,1149,2233,3393,1000,6183,2118,2118,1000,2549,2549,3464,2549
115,4323,1766,884,1286,3383,583,583,1840,459,2233,2233,277,1710,2509,2509
116,4323,1766,884,2840,3383,427,1887,3199,1127,521,3199,3199,3199,3199,916
117,4323,1766,3394,4151,1304,2237,3447,1068,533,1736,1469,2869,3045,1469,3045
118,4323,1766,2681,1337,1820,1384,1369,1848,3508,676,371,447,371,1421,1421
119,4323,1766,884,2652,3110,2470,2352,1846,1846,752,752,752,752,752,752
120,4323,1766,884,2652,3418,1888,5651,1065,222,1065,1065,906,906,231,222
121,4323,1766,884,2840,6515,1615,1094,1094,2389,2389,2389,1222,3288,3389,786
122,4323,1766,884,1579,1820,3350,2158,3350,3350,4316,2264,1222,4348,6853,4348
123,4323,1766,3394,2866,2920,2863,2944,697,2229,1408,697,945,1257,945,945
124,4323,1766,3394,504,4344,998,1444,1940,1466,3461,1159,1787,3461,1005,1005
125,4323,1766,884,2840,1304,1367,605,840,237,237,237,2268,3520,1280,1315
126,4323,1766,656,497,2936,1909,2298,1909,1329,2756,2186,3121,3121,2480,459
127,4323,1766,656,1554,1156,2275,2613,336,2613,2613,336,336,3242,755,755
128,4323,1766,884,2840,1058,3044,271,1438,469,2613,1852,469,1852,6705,2649
129,4323,1766,1568,3289,249,637,877,877,877,1541,1541,3381,3381,3381,1541
130,4323,1766,2681,2490,402,2214,1217,76,2058,76,2493,1251,2493,1369,2238
131,4323,1766,2681,585,249,974,692,877,877,805,3159,1736,2621,2621,1541
132,4323,1766,884,3289,2524,1425,2236,948,2981,488,2981,488,2665,6683,6683
133,4323,1766,884,2125,5375,2913,854,2167,2525,2525,2525,2525,3428,4218,3412
134,4323,1766,656,2125,2524,603,2178,603,603,603,603,714,603,2733,603
135,4323,1766,884,2652,6908,896,841,1630,841,841,841,841,841,841,841
136,4323,1766,884,1433,1058,978,2306,1498,2306,754,1381,682,2677,2306,842
137,4323,1766,884,3193,3966,2457,3461,2182,841,2925,3111,841,1013,1280,1280
138,4323,1766,2681,1229,5774,1082,3510,468,3504,1997,608,355,1281,6278,6278
139,4323,1766,3394,3197,3318,1082,3378,2464,2437,2900,4355,355,1591,4579,355
140,4323,1766,884,1229,2259,1082,3105,540,444,444,3030,1917,3105,1548,355
141,4323,1766,656,1554,2233,957,1657,11,1466,2753,1233,2988,1013,62,3007
142,4323,1766,5467,3164,2594,1970,2516,2653,2377,1525,1233,2042,1163,2994,1312
143,4323,1766,656,56,2233,1018,2736,3106,3106,1840,55,957,1495,1833,1233
144,4323,1766,656,56,3527,2168,2588,776,1883,2408,3121,3121,1710,2423,2172
145,4323,1766,656,2756,2936,1483,3102,497,2289,3121,3121,1899,2734,2530,2734
146,4323,1766,884,330,3527,1524,345,345,345,1239,2353,345,345,345,345
147,4323,1766,3394,569,1882,1197,1197,1197,1197,2631,1197,2631,2631,2631,568
148,4323,1766,884,2652,389,1197,1197,2438,1413,2631,2631,2631,1361,1361,1361
149,4323,1766,884,1579,2946,974,166,202,202,327,847,1676,395,1667,1667
150,4323,1766,3394,585,1304,2887,830,1764,5180,1820,5180,5180,5180,5180,5180
151,4323,1766,884,585,1304,3011,2926,512,1595,512,1595,512,3778,1595,512
152,4323,1766,2681,1337,1820,2887,1369,249,249,1591,64,1843,1506,2690,1270
153,4323,1766,884,3289,1058,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681
154,4323,1766,884,2391,1112,926,2300,1681,1681,1681,1681,1681,1681,1681,1681
155,4323,1766,884,1286,3114,1681,1681,1681,490,1681,1681,1681,1681,1681,1681
156,4323,1766,884,2063,5375,1552,1552,1552,1552,1552,2833,1552,1552,1552,1552
157,4323,1766,884,2038,6229,2746,920,305,305,305,239,827,1357,3100,1948
158,4323,1766,884,2038,2474,2746,253,2600,3100,239,2600,239,239,1452,1357
159,4323,1766,884,1579,8,1711,3036,2087,2242,2242,3452,3452,3191,858,3191
160,4323,1766,3394,2652,1386,3374,3374,878,3374,3374,2536,609,2536,2536,609
161,4323,1766,884,2328,1852,894,2105,2087,692,537,692,692,692,692,74
162,4323,1766,884,1337,2696,555,3150,2583,305,1725,5432,1725,1725,1725,1725
163,4323,1766,884,2038,3443,3251,1040,1040,1040,2323,2494,1988,2494,220,2494
164,4323,1766,2681,3181,5774,432,1552,1552,1552,1552,1349,850,1552,1741,2785
165,4323,1766,884,2652,2524,2262,2236,660,660,660,2090,2996,2996,2996,2996
166,4323,1766,884,6420,3724,4301,3724,3724,4268,1216,1216,1216,6041,6041,3517
167,4323,1766,884,3890,3724,4268,3724,3724,4268,6486,584,3724,584,6184,6184
168,4323,1766,656,504,3405,3251,278,3285,2652,2652,284,284,284,284,284
169,4323,1766,884,2328,359,1082,1540,3481,977,3481,3247,2214,608,3268,3247
170,4323,1766,884,2381,2522,1942,135,13,13,1502,2204,135,2863,2863,293
171,4323,1766,884,3197,1770,1277,1346,1198,338,338,1107,1107,1107,1107,1107
172,4323,1766,1568,3197,643,654,142,1107,1741,1624,1107,1107,1107,1107,1107
173,4323,1766,3394,3197,1770,654,1017,1624,1107,1969,1107,1107,1107,1107,1107
174,4323,1766,3394,3197,2746,3197,2410,2410,2481,1530,2481,2410,1107,3408,1107
175,4323,1766,3394,3197,1770,3197,3197,3269,3269,80,1191,216,1221,1191,3117
176,4323,1766,2681,3197,1770,654,306,2929,1510,1948,1948,1948,1328,1948,1017
177,4323,1766,884,2840,1931,3706,1412,213,1412,5480,916,916,916,916,916
178,4323,1766,884,2216,1852,539,3045,3456,780,1866,780,113,3456,3456,2378
179,4323,1766,656,2756,3338,3080,1656,2946,3126,2593,6684,205,2211,2211,1930
180,4323,1766,884,3164,359,933,861,349,349,2764,1757,262,84,706,451
181,4323,1766,656,2793,2603,3025,147,2978,1311,2399,1233,2730,824,824,824
182,4323,1766,656,56,888,1218,2730,3089,2730,3089,2730,2730,2906,2730,2730
183,4323,1766,5467,1265,4078,303,3214,303,6103,2598,1792,5875,5068,5875,5875
184,4323,1766,656,2125,956,821,3461,6432,6432,1693,4095,848,1828,848,614
185,4323,1766,656,497,2832,3225,4078,215,303,215,215,215,215,215,1149
186,4323,1766,656,2793,2448,3401,290,143,1435,550,3369,550,450,2359,2359
187,4323,1766,884,2679,2433,3089,3102,3102,3102,3102,866,866,118,2359,2359
188,4323,1766,656,2793,2594,256,2773,2185,2889,2185,2185,256,2185,1435,256
189,4323,1766,884,2652,957,603,2178,361,2737,978,2470,1099,1099,1099,4593
190,4323,1766,884,3289,997,146,2226,3222,927,921,921,921,921,3440,2156
191,4323,1766,656,2840,389,99,99,3516,921,921,921,921,921,921,921
192,4323,1766,884,2652,3884,4350,966,697,2048,2048,2048,2048,2048,2976,806
193,4323,1766,884,1554,1767,1798,1798,2098,826,826,1482,2098,826,1953,3228
194,4323,1766,884,3890,2206,1725,3109,1874,1729,1258,1258,2847,76,3331,76
195,4323,1766,884,2652,600,1608,6440,1940,2113,1280,1940,493,493,2759,493
196,4323,1766,884,6610,2381,2652,985,985,1123,126,126,126,1598,1598,2925
197,4323,1766,2681,3453,1115,2658,1123,1066,1066,2953,2953,452,1066,1497,1280
198,4323,1766,884,1579,1386,329,3006,3150,3006,2585,1653,1188,4733,1188,4403
199,4323,1766,884,2866,1916,2433,2433,1609,2433,1537,1537,8,8,2066,1026
200,4323,1766,884,4888,6385,1398,3109,520,2205,2433,520,520,2433,2433,2638
201,4323,1766,884,2840,2578,453,3071,3071,3071,2871,1464,1464,1464,494,110
202,4323,1766,884,3289,2234,2337,280,688,688,1337,2633,1241,1241,820,1241
203,4323,1766,884,1265,1276,887,280,355,2026,3357,2965,3357,3357,355,355
204,4323,1766,3836,2003,710,339,3150,684,717,3272,684,2696,717,3797,686
205,4323,1766,884,1337,710,855,571,1370,2829,471,2696,2696,684,684,684
206,4323,1766,2681,3197,710,855,2929,1370,717,686,1083,717,942,735,735
207,4323,1766,5467,2125,5375,1086,2361,1086,1086,850,800,1086,943,2847,1086
208,4323,1766,884,2652,380,256,999,1881,2349,1086,2349,2349,611,611,611
209,4323,1766,2681,1172,2696,1086,611,611,152,1086,800,1086,2197,502,502
210,4323,1766,884,5993,2266,2456,460,460,2266,1776,1776,2948,2636,1776,778
211,4323,1766,3836,5662,3487,1824,487,944,585,585,2636,487,585,487,1577
212,4323,1766,2681,3181,5774,2892,1129,1878,1538,1538,1538,2506,666,1369,2690
213,4323,1766,2681,3453,2936,2627,459,3271,946,2211,2211,2593,2230,2593,1527
214,4323,1766,884,1265,2936,598,3459,909,3459,1701,3459,2000,2000,2000,2000
215,4323,1766,5467,56,2936,705,3459,459,3459,451,2673,3948,2939,2936,2939
216,4323,1766,884,2793,1391,1024,2516,1638,1149,2110,1478,2676,2676,2676,767
217,4323,1766,884,2840,554,1024,530,1638,1638,2399,2641,530,530,530,525
218,4323,1766,884,1286,710,44,579,3368,2839,706,2805,44,1443,1719,44
219,4323,1766,656,330,3405,3068,176,176,3068,176,176,176,176,176,176
220,4323,1766,5467,216,457,1929,1929,3061,1929,2140,176,1551,1551,176,3056
221,4323,1766,884,3453,2981,3405,1009,3068,3068,3068,2386,3068,3068,3068,3068
222,4323,1766,2681,6610,2015,762,1356,1442,1442,579,2886,3502,2886,4333,3502
223,4323,1766,884,2652,2578,1709,2007,243,3318,3453,1755,764,1648,764,764
224,4323,1766,884,2652,336,3251,1970,1442,759,759,161,161,3294,759,161
225,4323,1766,656,56,2832,1483,1460,3121,419,419,3121,419,419,2152,419
226,4323,1766,5467,2298,2366,3097,3097,3059,3059,419,2330,2330,1899,2330,2330
227,4323,1766,656,2756,2832,2469,2366,2756,1135,2756,2756,2041,2409,3376,3376
228,4323,1766,884,5993,1852,1892,2108,565,663,565,2022,1811,1300,949,1300
229,4323,1766,656,56,579,2149,1027,1758,1758,2299,1054,1766,529,529,145
230,4323,1766,656,2756,6515,1892,945,2452,663,2452,1903,2456,2920,1903,2456
231,4323,1766,656,3164,2578,2337,1230,3233,342,2646,531,2646,2337,2337,8
232,4323,1766,884,1156,2578,535,1230,1032,1032,1958,1032,2220,2646,2646,2646
233,4323,1766,884,2125,4046,3139,4002,1848,6527,1848,6393,6100,6102,6280,6280
234,4323,1766,6292,4948,1760,2561,605,2308,605,605,605,2313,980,2620,605
235,4323,1766,2681,585,1820,928,605,1837,292,1066,2645,2116,2467,2467,2467
236,4323,1766,3836,5662,1760,2837,1044,391,2241,2893,391,2241,1044,629,1044
237,4323,1766,884,3197,1276,3039,2188,1891,2557,2557,1052,2188,2188,3144,25
238,4323,1766,2681,3181,2188,1371,2188,253,298,1052,1052,298,2188,2188,2188
239,4323,1766,3394,3181,1345,82,3495,1541,300,1685,1685,991,2188,2496,3013
240,4323,1766,3394,585,2709,803,2866,2873,1280,3228,280,2132,914,60,280
241,4323,1766,5467,2038,2522,256,1345,1945,414,1560,2979,2979,2979,2979,2979
242,4323,1766,884,2866,579,1560,3093,1697,1560,1697,1387,2667,2667,1469,21
243,4323,1766,656,2298,3059,2196,2730,2172,1239,1239,2961,2764,2764,2961,2764
244,4323,1766,656,2756,3484,769,1840,386,3143,769,62,62,1312,26,1312
245,4323,1766,5467,56,3484,2196,56,2172,2560,2560,3369,2608,1018,576,239
246,4323,1766,884,1265,2832,3370,1333,1898,88,638,3415,1898,1909,1909,5475
247,4323,1766,656,2793,3119,2836,2775,2775,2775,2775,2775,2627,2775,2775,2775
248,4323,1766,884,2756,133,2658,202,1909,1114,88,88,797,2775,3225,2381
249,4323,1766,656,2840,3383,2627,3119,138,138,1443,138,888,1841,1380,93
250,4323,1766,5467,3164,100,2026,312,773,773,773,2641,773,773,2386,773
251,4323,1766,5467,2793,3120,773,312,2189,773,773,1977,911,2722,911,911
252,4323,1766,884,2652,2524,926,739,1794,1794,904,739,3075,904,1104,3075
253,4323,1766,5467,6610,5375,3131,3131,3131,1009,2262,1009,2262,46,2262,1009
254,4323,1766,884,2381,1293,2131,3131,46,46,1847,3131,1847,3131,220,3075
255,4323,1766,1568,3197,1770,1687,331,1624,1624,1206,511,2143,2143,2496,2143
256,4323,1766,2681,3197,1770,3491,3177,2143,2143,3491,3341,2143,2143,2143,3341
257,4323,1766,2681,3197,1770,734,2396,1687,1687,1687,1687,1687,331,331,1687
258,4323,1766,5467,2298,1307,3407,2966,398,398,2820,2820,2820,1511,2012,185
259,4323,1766,656,56,1391,352,221,2507,2857,2857,3118,1153,3118,1153,3118
260,4323,1766,656,2298,2594,3354,2820,1153,2820,2820,2820,1153,1153,1153,1153
261,4323,1766,2681,3181,163,906,1696,380,758,1874,1874,1187,1874,1696,1874
262,4323,1766,884,2652,710,1869,1696,1327,1327,1327,1996,2537,1327,1696,2235
263,4323,1766,2681,2652,163,555,3463,496,496,3463,234,239,1327,6999,239
264,4323,1766,656,3164,3406,3472,3164,3164,2765,2507,3164,3164,3164,3164,3164
265,4323,1766,656,6432,2832,2843,2924,2523,372,1966,2651,2843,352,644,2843
266,4323,1766,656,3164,359,3472,650,349,2523,3363,576,1518,3089,576,576
267,4323,1766,884,6420,5553,382,29,29,382,1475,1475,1475,1475,2406,1475
268,4323,1766,5467,4888,330,817,817,1463,330,5877,2589,2589,2589,5097,2312
269,4323,1766,5467,5467,3597,2870,4107,5621,1358,1358,301,301,5603,2322,2322
270,4323,1766,656,2840,820,372,2394,286,3016,1701,3129,3195,3129,213,3129
271,4323,1766,884,5587,324,269,1386,437,354,437,2974,2974,2974,3009,437
272,4323,1766,884,504,1697,2779,3055,3016,1697,3016,1866,578,578,3009,578
273,4323,1766,2681,6610,5774,3039,979,609,2685,3374,291,826,1899,3328,291
274,4323,1766,2681,6610,5774,3039,291,291,2064,3374,291,291,291,291,291
275,4323,1766,2681,3181,2188,3039,979,609,82,979,798,979,1117,3171,3328
276,4323,1766,2681,585,5774,3467,344,1764,3504,2441,3504,3504,1864,1864,1864
277,4323,1766,884,1579,1304,2653,3011,3172,568,752,2068,2068,2068,2068,752
278,4323,1766,884,1579,2920,3431,1257,197,197,1257,197,1130,1257,605,1508
279,4323,1766,5467,56,3059,3477,226,1122,3254,1447,2049,2049,2452,2452,2739
280,4323,1766,5467,2793,359,1995,2871,2871,2871,2871,439,2623,2452,2653,2623
281,4323,1766,884,3289,389,2311,99,3242,3242,1282,3151,3140,3151,3440,3151
282,4323,1766,884,585,1767,1552,1552,1613,1613,1613,1613,1613,1613,1046,1020
283,4323,1766,884,3197,338,338,338,6453,6906,338,2844,338,848,3760,1830
284,4323,1766,884,2652,481,516,1198,20,2066,2066,2602,2049,305,2602,305
285,4323,1766,3394,2652,2381,3139,1296,3129,493,493,3129,226,226,3099,3129
286,4323,1766,884,2866,591,1533,2252,1867,119,956,2112,2731,1815,2450,2313
287,4323,1766,2681,6610,2731,6610,129,3363,1679,1679,2391,551,2391,2391,2391
288,4323,1766,656,2793,852,2341,2624,2736,1646,1636,1395,1222,1222,1833,1156
289,4323,1766,884,1579,1304,1374,1022,1304,3028,2208,2848,2848,2848,2848,2848
290,4323,1766,656,56,1697,3431,2736,3106,1646,3416,2828,776,776,1833,624
291,4323,1766,884,2529,632,632,1472,1435,2830,1472,1472,1472,903,2529,1472
292,4323,1766,884,1433,336,550,550,256,256,550,2745,1714,239,2121,2359
293,4323,1766,5467,2840,3333,2311,550,1070,1361,550,1361,2769,1361,1361,1361
294,4323,1766,656,2756,2936,2196,1585,77,1239,1247,77,1318,77,77,77
295,4323,1766,5467,56,2832,147,1233,77,1311,141,77,1247,77,77,77
296,4323,1766,656,56,5339,1909,133,97,2412,1204,258,1318,4078,4078,1318
297,4323,1766,884,1286,336,2239,1294,3473,3473,3473,3473,3473,3473,2435,3473
298,4323,1766,884,1433,1855,448,2812,3473,3151,1182,1182,1182,3151,2369,1182
299,4323,1766,884,3289,3443,1294,1136,2259,2725,212,212,212,212,212,212
300,4323,1766,656,2793,1112,1554,2507,3363,2618,3363,3363,3363,2618,3363,1762
301,4323,1766,5467,2793,558,2224,3164,1935,1935,3472,1382,3164,2966,351,3164
302,4323,1766,656,3164,2383,2965,2507,3363,3363,2507,4064,3363,3155,3363,2212
303,4323,1766,884,2866,280,329,3452,620,6920,620,494,904,1211,904,1726
304,4323,1766,3836,585,2159,2738,2738,2544,1384,1384,2544,2738,2030,8,494
305,4323,1766,884,3289,6515,384,2738,314,2129,2129,506,2333,2333,2333,2333
306,4323,1766,884,5993,2920,2196,1118,39,235,235,235,235,2196,1100,3022
307,4323,1766,884,1156,3059,3417,343,2466,2959,2311,2945,2945,2945,343,343
308,4323,1766,884,1156,1112,2653,3155,3155,2476,3155,3155,2370,3155,1016,2370
309,4323,1766,2681,6610,6353,1608,4292,2508,2508,3886,2009,3514,2391,1735,2184
310,4323,1766,884,2652,457,1984,1437,1981,2444,82,2556,3200,3144,2374,1874
311,4323,1766,656,2328,481,3104,1249,2002,2184,1489,2002,1956,2184,304,800
312,4323,1766,5467,5026,828,805,4926,2851,2851,3891,1704,1647,1647,1882,1882
313,4323,1766,884,429,1820,2332,879,2544,6142,6142,3469,2368,3443,5958,3469
314,4323,1766,2681,1337,2696,2337,1136,2544,2177,2921,3043,3043,1855,2630,3286
315,4323,1766,884,1124,2578,773,2314,2026,2026,235,2026,235,2026,2026,235
316,4323,1766,884,569,1304,908,940,1694,1922,483,235,3434,483,3434,3219
317,4323,1766,884,2652,2259,2443,1888,3027,3204,3204,1497,1497,1497,1497,1497
318,4323,1766,656,56,2936,3407,833,1434,3211,1434,1333,1118,1434,2644,2644
319,4323,1766,656,2756,578,3407,2863,2970,1762,1762,1762,1054,2786,2779,2779
320,4323,1766,884,1579,2920,3486,2897,1686,1686,3011,3123,1457,605,2509,1457
