ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22
60,1329,2374,3037,6960,6293,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
61,1329,2374,3037,6960,6293,6669,1462,4175,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
62,1329,2374,3037,6960,6293,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
63,1329,2374,3037,6960,6293,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
64,1329,2374,3037,6960,3768,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1329,2374,3037,6960,6293,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
66,1329,2374,3037,6960,6293,6669,1462,4175,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
67,1329,2374,3037,6960,6293,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1329,2374,3037,6960,6293,6669,1462,4175,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
69,1329,2374,3037,6960,6293,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
70,1329,2374,3037,6960,6293,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
71,1329,2374,3037,6960,6293,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
72,1329,2374,3037,6960,3768,6669,1462,4175,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
73,1329,2374,3037,6960,6293,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
74,1329,2374,3037,6960,6293,6669,1462,2905,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1329,2374,3037,6960,6293,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
76,1329,2374,3037,6960,6293,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
77,1329,2374,3037,6960,6293,6669,1462,4175,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
78,1329,2374,3037,6960,6293,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
79,1329,2374,3037,6960,6293,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
80,1329,2374,3037,6960,6293,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
81,1329,2374,3037,6960,6293,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
82,1329,2374,3037,6960,6293,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
83,1329,2374,3037,6960,6293,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
84,1329,2374,3037,6960,6293,6669,1462,4175,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
85,1329,2374,3037,6960,3768,6669,1462,2905,2981,5803,0,0,0,0,0,0,0,0,0,0,0,0,0
86,1329,2374,3037,6960,6293,6669,1462,4175,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
87,1329,2374,3037,6960,3768,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
88,1329,2374,3037,6960,6293,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
89,1329,2374,3037,6960,3768,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
90,1329,2374,3037,6960,6293,6669,1462,4175,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
91,1329,2374,3037,6960,6293,6669,1462,4175,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
92,1329,2374,3037,6960,6293,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
93,1329,2374,3037,6960,6293,6669,1462,2905,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
94,1329,2374,3037,6960,6293,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
95,1329,2374,3037,6960,6293,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
96,1329,2374,3037,6960,3768,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
97,1329,2374,3037,6960,6293,5682,1462,3917,2981,5803,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1329,2374,3037,6960,6293,6669,1462,4175,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
99,1329,2374,3037,6960,3768,6669,1462,3886,1017,6293,0,0,0,0,0,0,0,0,0,0,0,0,0
100,1329,2374,3037,6960,6293,6669,1462,4175,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
101,1329,2374,3037,6960,6293,6669,1462,4175,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
102,1329,2374,3037,6960,6293,6669,1462,4175,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
103,1329,2374,3037,6960,6293,6669,1462,4175,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
104,1329,2374,3037,6960,4510,6669,1462,3917,2853,6551,0,0,0,0,0,0,0,0,0,0,0,0,0
105,1329,2374,3037,6960,6293,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
106,1329,2374,3037,6960,6293,6669,1462,2905,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
107,1329,2374,3037,6960,6293,6669,1462,4175,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
108,1329,2374,3037,6960,6293,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
109,1329,2374,3037,6960,6293,6669,1462,4175,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
110,1329,2374,3037,6960,3768,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1329,2374,3037,6960,6293,6669,1462,4175,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1329,2374,3037,6960,6293,6669,1462,4175,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1329,2374,3037,6960,6293,6669,1462,2905,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
114,1329,2374,3037,6960,6293,6669,1462,4175,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
115,1329,2374,3037,6960,3768,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
116,1329,2374,3037,6960,3768,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
117,1329,2374,3037,6960,3768,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
118,1329,2374,3037,6960,6293,6669,1462,4175,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
119,1329,2374,3037,6960,6293,6669,1462,4175,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
120,1329,2374,3037,6960,6293,6669,1462,4175,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
121,1329,2374,3037,6960,3768,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
122,1329,2374,3037,6960,3768,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
123,1329,2374,3037,6960,6293,6669,1462,4175,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
124,1329,2374,3037,6960,6293,6669,1462,4175,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
125,1329,2374,3037,6960,6293,6669,1462,2905,1017,5803,0,0,0,0,0,0,0,0,0,0,0,0,0
126,1329,2374,3037,6960,6293,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
127,1329,2374,3037,6960,6293,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
128,1329,2374,3037,6960,6293,6669,1462,4175,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
129,1329,2374,3037,6960,6293,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
130,1329,2374,3037,6960,6293,6669,1462,4175,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
131,1329,2374,3037,6960,6293,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
132,1329,2374,3037,6960,6293,6669,1462,4175,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
133,1329,2374,3037,6960,3768,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
134,1329,2374,3037,6960,6293,6669,1462,4175,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
135,1329,2374,3037,6960,6293,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
136,1329,2374,3037,6960,6293,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
137,1329,2374,3037,6960,6293,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
138,1329,2374,3037,6960,6293,6669,1462,4175,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
139,1329,2374,3037,6960,6293,6669,1462,4175,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
140,1329,2374,3037,6960,6293,6669,1462,4175,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
141,1329,2374,3037,6960,6293,6669,1462,4175,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
142,1329,2374,3037,6960,6293,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
143,1329,2374,3037,6960,6293,6669,1462,2905,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
144,1329,2374,3037,6960,6293,6669,1462,4175,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
145,1329,2374,3037,6960,6293,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
146,1329,2374,3037,6960,6293,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
147,1329,2374,3037,6960,6293,6669,1462,4175,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
148,1329,2374,3037,6960,6293,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1329,2374,3037,6960,6293,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
150,1329,2374,3037,6960,3768,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
151,1329,2374,3037,6960,3768,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
152,1329,2374,3037,6960,6293,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
153,1329,2374,3037,6960,6293,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
154,1329,2374,3037,6960,6293,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
155,1329,2374,3037,6960,3768,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
156,1329,2374,3037,6960,6293,6669,1462,2905,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
157,1329,2374,3037,6960,6293,6669,1462,4175,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
158,1329,2374,3037,6960,6293,6669,1462,4175,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
159,1329,2374,3037,6960,6293,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
160,1329,2374,3037,6960,6293,6669,1462,2905,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
161,1329,2374,3037,6960,6293,6669,1462,4175,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
162,1329,2374,3037,6960,6293,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
163,1329,2374,3037,6960,6293,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
164,1329,2374,3037,6960,6293,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
165,1329,2374,3037,6960,6293,6669,1462,2905,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
166,1329,2374,3037,6960,3768,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
167,1329,2374,3037,6960,6293,6669,1462,4175,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
168,1329,2374,3037,6960,6293,6669,1462,4175,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
169,1329,2374,3037,6960,3768,6669,1462,2905,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
170,1329,2374,3037,6960,6293,6669,1462,4175,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
171,1329,2374,3037,6960,3768,6669,1462,2905,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
172,1329,2374,3037,6960,3768,6669,1462,3886,1017,6293,0,0,0,0,0,0,0,0,0,0,0,0,0
173,1329,2374,3037,6960,6293,6669,1462,4175,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
174,1329,2374,3037,6960,6293,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
175,1329,2374,3037,6960,6293,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
176,1329,2374,3037,6960,3768,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
177,1329,2374,3037,6960,3768,6669,1462,4175,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
178,1329,2374,3037,6960,6293,6669,1462,4175,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
179,1329,2374,3037,6960,6293,6669,1462,2905,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
180,1329,2374,3037,6960,3768,6669,1462,3886,2981,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
181,1329,2374,3037,6960,3768,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
182,1329,2374,3037,6960,3768,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
183,1329,2374,3037,6960,6293,6669,1462,4175,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
184,1329,2374,3037,6960,6293,6669,1462,2905,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
185,1329,2374,3037,6960,6293,6669,1462,2905,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
186,1329,2374,3037,6960,6293,6669,1462,4175,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
187,1329,2374,3037,6960,6293,6669,1462,3917,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
188,1329,2374,3037,6960,3768,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
189,1329,2374,3037,6960,6293,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
190,1329,2374,3037,6960,3768,6669,1462,2905,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
191,1329,2374,3037,6960,3768,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
192,1329,2374,3037,6960,6293,6669,1462,4175,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
193,1329,2374,3037,6960,6293,6669,1462,4175,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
194,1329,2374,3037,6960,3768,6669,1462,4175,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
195,1329,2374,3037,6960,6293,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
196,1329,2374,3037,6960,6293,6669,1462,4175,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
197,1329,2374,3037,6960,3768,6669,1462,3886,2981,6293,0,0,0,0,0,0,0,0,0,0,0,0,0
198,1329,2374,3037,6960,6293,6669,1462,4175,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
199,1329,2374,3037,6960,6293,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
200,1329,2374,3037,6960,4510,6669,1462,4175,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
201,1329,2374,3037,6960,6293,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
202,1329,2374,3037,6960,6293,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
203,1329,2374,3037,6960,6293,6669,1462,4175,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
204,1329,2374,3037,6960,3768,6669,1462,4175,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
205,1329,2374,3037,6960,3768,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
206,1329,2374,3037,6960,3768,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
207,1329,2374,3037,6960,6293,6669,1462,4175,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
208,1329,2374,3037,6960,3768,6669,1462,4175,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
209,1329,2374,3037,6960,6293,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
210,1329,2374,3037,6960,3768,6669,1462,4175,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
211,1329,2374,3037,6960,4510,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
212,1329,2374,3037,6960,6293,6669,1462,4175,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
213,1329,2374,3037,6960,6293,6669,1462,4175,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
214,1329,2374,3037,6960,6293,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
215,1329,2374,3037,6960,6293,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
216,1329,2374,3037,6960,6293,6669,1462,4175,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
217,1329,2374,3037,6960,6293,6669,1462,4175,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
218,1329,2374,3037,6960,6293,6669,1462,4175,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
219,1329,2374,3037,6960,6293,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
220,1329,2374,3037,6960,6293,6669,1462,4175,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
221,1329,2374,3037,6960,3768,6669,1462,3886,2981,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
222,1329,2374,3037,6960,3768,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
223,1329,2374,3037,6960,6293,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
224,1329,2374,3037,6960,6293,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
225,1329,2374,3037,6960,6293,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
226,1329,2374,3037,6960,6293,6669,1462,4175,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
227,1329,2374,3037,6960,6293,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
228,1329,2374,3037,6960,6293,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
229,1329,2374,3037,6960,6293,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
230,1329,2374,3037,6960,6293,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
231,1329,2374,3037,6960,3768,6669,1462,4175,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
232,1329,2374,3037,6960,6293,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
233,1329,2374,3037,6960,6293,6669,1462,4175,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
234,1329,2374,3037,6960,3768,6669,1462,3886,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
235,1329,2374,3037,6960,6293,6669,1462,4175,1017,2667,0,0,0,0,0,0,0,0,0,0,0,0,0
