ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22
88,345,248,231,53,203,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
89,376,261,347,261,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
90,99,99,318,53,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
91,99,677,394,203,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
92,99,99,53,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
93,86,160,231,80,53,261,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
94,86,231,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
95,223,28,53,231,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
96,273,12,53,231,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
97,273,347,53,53,53,261,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
98,244,53,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
99,398,338,53,231,53,166,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
100,657,53,95,203,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
101,327,398,398,74,53,12,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
102,140,99,16,53,53,368,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
103,140,347,53,12,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
104,645,347,12,166,395,166,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
105,172,166,53,261,270,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
106,361,2,368,12,12,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
107,109,321,231,80,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
108,157,145,231,12,347,261,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
109,67,194,67,136,149,67,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
110,398,53,245,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
111,729,714,730,286,756,286,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
112,286,323,203,53,53,261,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
113,286,28,53,203,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
114,1,27,12,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
115,206,166,345,347,12,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
116,131,347,347,245,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
117,311,8,53,231,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
118,574,365,80,231,347,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
119,318,347,776,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
120,304,207,8,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
121,384,365,53,53,28,261,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
122,385,166,53,12,270,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
123,341,207,53,261,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
124,341,53,261,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
125,761,635,53,261,347,261,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
126,88,53,53,347,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
127,88,245,368,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
128,255,88,316,347,347,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
129,337,1,341,347,347,12,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
130,171,28,357,53,53,231,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
131,254,298,53,100,161,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
132,65,259,347,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
133,31,261,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
134,196,66,245,286,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
135,232,53,98,347,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
136,493,319,53,53,347,12,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
137,378,53,53,347,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
138,90,343,347,203,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
139,255,140,203,231,261,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
140,484,140,231,261,12,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
141,108,194,729,405,157,381,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
142,757,560,130,261,270,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
143,726,102,245,12,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
144,758,191,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
145,540,342,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
146,687,342,140,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
147,237,26,15,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
148,237,237,53,53,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
149,150,12,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
150,7,347,166,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
151,293,245,53,53,347,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
152,203,321,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
153,243,347,53,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
154,206,174,174,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
155,380,245,377,347,323,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
156,301,352,48,53,347,246,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
157,136,347,80,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
158,352,7,283,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
159,357,12,53,53,12,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
160,517,321,130,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
161,246,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
162,54,46,80,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
163,385,206,245,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
164,448,299,368,12,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
165,319,347,203,53,53,12,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
166,345,347,347,53,368,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
167,151,245,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
168,285,285,285,285,285,287,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
169,11,367,53,261,347,261,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
170,285,8,342,347,347,12,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
171,343,207,53,347,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
172,379,343,466,298,343,343,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
173,385,207,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
174,10,404,53,347,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
175,359,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
176,359,347,53,12,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
177,100,53,53,347,347,368,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
178,100,161,231,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
179,100,347,347,53,53,261,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
180,624,7,161,12,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
181,602,12,347,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
182,654,347,368,261,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
183,318,356,53,53,347,16,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
184,370,356,356,203,53,16,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
185,111,78,231,53,53,368,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
186,151,166,53,347,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
187,113,245,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
188,113,7,53,53,53,261,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
189,224,368,368,53,53,261,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
190,274,347,53,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
191,274,368,53,347,53,261,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
192,100,52,7,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
193,297,184,393,52,368,67,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
194,334,80,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
195,293,207,16,321,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
196,170,207,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
197,221,28,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
198,476,285,245,53,347,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
199,189,189,368,261,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
200,136,261,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
201,34,53,347,245,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
202,397,34,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
203,234,476,140,53,28,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
204,69,12,347,12,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
205,69,323,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
206,647,261,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
207,4,355,81,277,81,67,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
208,369,27,53,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
209,369,347,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
210,0,161,347,261,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
211,185,347,113,245,270,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
212,23,203,368,347,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
213,521,7,237,166,12,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
214,395,264,347,347,53,12,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
215,121,347,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
216,277,338,53,12,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
217,613,156,214,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
218,640,688,156,283,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
219,752,222,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
220,304,160,140,77,35,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
221,183,125,323,53,12,12,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
222,129,189,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
223,321,28,53,203,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
224,129,28,8,53,53,12,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
225,399,12,53,347,12,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
226,387,106,80,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
227,220,28,53,347,261,261,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
228,250,28,53,368,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
229,264,28,12,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
230,541,130,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
231,170,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
232,170,28,12,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
233,464,583,276,255,380,367,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
234,413,184,184,261,245,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
235,506,184,12,231,12,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
236,60,184,113,261,220,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
237,89,321,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
238,387,7,323,53,166,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
239,124,28,245,231,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
240,769,203,368,203,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
241,71,140,130,53,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
242,295,485,323,71,368,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
243,263,28,53,53,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
244,263,347,347,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
245,77,136,347,231,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
246,510,191,191,191,393,261,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
247,289,245,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
248,191,347,53,53,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
249,256,161,347,347,53,261,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
250,274,28,53,368,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
251,256,28,53,12,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
252,196,285,12,347,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
253,671,293,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
254,293,28,245,231,53,12,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
255,56,347,323,245,12,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
256,56,207,53,347,261,261,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
257,56,347,53,12,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
258,399,12,53,12,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
259,100,367,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
260,499,347,53,261,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
261,276,28,347,12,12,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
262,171,261,261,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
263,771,53,203,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
264,89,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
265,400,27,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
266,400,12,12,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
267,128,28,368,367,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
268,399,323,12,53,12,261,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
269,128,347,53,231,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
270,143,66,231,347,53,365,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
271,525,140,231,368,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
272,248,261,261,231,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
273,541,285,53,53,12,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
274,118,53,347,273,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
275,132,347,53,12,347,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
276,309,131,245,12,12,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
277,96,152,80,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
278,554,347,368,347,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
279,237,53,12,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
280,693,321,53,231,347,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
281,30,245,53,12,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
282,183,116,160,166,270,16,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
283,210,347,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
284,88,98,53,12,347,12,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
