ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22
69,333,317,317,376,222,376,376,222,222,222,222,222,222,222,222,222,222,222,222,222,222,181,222
70,183,288,690,259,376,376,222,376,222,222,181,222,222,222,222,222,222,222,222,222,222,259,222
71,137,380,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222
72,284,404,313,93,404,404,61,404,404,404,108,337,108,27,108,108,108,108,27,27,27,108,108
73,186,681,287,363,358,25,363,363,108,55,284,284,284,284,284,284,278,252,284,284,284,252,252
74,262,284,226,124,124,3,226,124,124,76,124,3,124,124,3,3,124,300,3,300,124,124,300
75,312,370,111,363,252,171,8,252,8,8,8,8,8,8,8,252,8,8,8,8,8,8,8
76,11,171,171,171,8,8,8,8,118,8,8,8,81,8,8,8,8,8,8,8,8,8,8
77,363,287,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
78,154,282,173,46,300,38,38,38,38,38,38,38,38,38,46,38,38,38,38,38,38,38,38
79,37,276,320,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
80,302,141,311,311,38,46,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
81,346,362,213,213,213,213,213,213,273,213,200,213,213,213,342,91,213,213,213,213,342,366,213
82,166,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
83,7,98,132,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
84,21,380,333,393,393,393,393,393,393,393,393,393,393,393,393,376,393,393,393,393,393,393,393
85,195,222,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393
86,402,376,376,66,66,259,66,376,259,259,133,376,376,393,259,393,376,393,393,393,393,376,393
87,376,133,376,259,376,259,259,259,259,259,376,259,376,259,376,376,376,376,376,376,376,376,376
88,632,37,376,66,66,393,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376
89,369,402,305,305,376,126,376,376,259,376,376,376,376,376,376,376,376,376,376,376,376,376,376
90,403,403,335,222,66,393,222,259,99,259,99,99,296,99,99,393,99,99,99,99,99,99,99
91,338,183,333,393,393,159,222,376,99,376,296,376,99,376,296,333,376,376,99,99,376,183,99
92,338,181,376,222,159,159,355,333,222,222,181,181,13,222,183,196,196,183,183,183,183,183,183
93,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86
94,446,691,539,615,806,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86
95,273,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86
96,273,572,203,273,139,273,342,203,273,203,273,273,273,273,273,273,273,273,273,273,273,273,273
97,667,321,86,273,134,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273
98,539,134,273,273,139,203,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273
99,673,372,384,264,264,264,264,264,398,398,264,398,398,398,398,398,398,398,384,7,7,398,384
100,766,129,558,388,48,129,48,61,211,211,304,313,48,211,313,304,210,211,142,211,304,304,398
101,367,194,794,194,194,109,794,794,48,48,142,211,48,194,211,194,211,194,194,194,142,398,398
102,313,82,353,367,382,367,145,145,145,145,145,145,367,140,145,145,367,145,140,367,367,367,145
103,28,71,255,187,255,274,255,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140
104,659,150,14,150,224,330,245,187,71,308,187,268,187,187,95,95,187,95,95,6,95,6,95
105,55,678,77,344,246,324,176,348,25,77,348,137,129,129,176,348,176,137,176,348,348,176,176
106,141,176,9,282,77,176,176,77,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176
107,348,1,326,176,77,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176
108,401,376,380,376,355,355,376,355,355,355,293,355,355,355,67,259,259,259,259,259,259,259,222
109,377,393,160,37,160,293,67,67,67,67,67,67,636,67,196,67,67,296,67,67,67,67,196
110,652,296,126,345,67,67,67,67,67,222,67,222,222,67,67,67,67,67,67,67,67,67,67
111,137,20,20,136,20,286,286,286,89,20,286,286,286,286,20,286,20,286,286,286,286,286,286
112,16,136,206,286,20,20,286,20,20,20,286,20,20,20,20,20,20,20,20,20,286,20,286
113,157,41,195,351,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286
114,400,93,213,295,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131
115,309,306,35,35,35,35,166,35,0,0,178,148,0,131,96,0,0,6,131,131,131,131,131
116,148,131,149,301,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131
117,554,384,290,384,292,292,292,292,71,71,289,220,71,71,365,71,71,71,365,71,71,365,365
118,282,71,71,365,365,365,365,365,197,197,197,197,365,365,365,365,71,197,365,365,197,197,365
119,296,370,71,388,96,388,328,197,14,197,197,265,197,365,365,365,365,365,365,365,365,365,365
120,138,285,269,31,236,269,129,129,210,210,31,210,197,210,210,370,129,210,398,197,371,129,398
121,384,365,255,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384
122,78,224,384,42,68,740,779,384,187,384,384,187,187,187,187,187,187,187,187,384,384,269,384
123,177,231,205,341,341,224,341,306,341,235,235,341,341,306,235,341,235,341,351,235,235,235,382
124,35,382,88,232,14,294,97,121,232,47,47,232,47,314,47,47,232,314,47,47,314,338,314
125,236,306,306,341,341,341,351,341,341,351,351,351,235,351,341,351,341,235,235,351,351,341,232
126,329,381,23,23,143,241,241,182,251,218,202,381,381,381,381,381,381,301,381,381,381,381,301
127,192,237,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88
128,310,14,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88
129,171,171,83,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171
130,14,171,92,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171
131,367,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171
132,155,181,181,317,317,126,259,259,376,259,126,259,259,133,259,259,259,259,259,133,133,259,126
133,391,288,393,133,222,259,259,355,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259
134,806,243,159,159,159,259,222,222,222,222,222,222,222,181,222,181,222,222,222,222,222,181,393
135,222,306,140,297,313,314,314,314,314,314,232,232,232,232,232,232,232,232,232,232,297,232,232
136,131,131,166,47,131,237,341,93,93,121,237,171,310,171,171,171,171,310,171,171,171,310,171
137,353,314,391,314,314,314,195,314,195,314,314,232,232,232,232,232,232,232,232,232,232,314,232
138,28,57,105,229,284,284,282,501,501,501,285,501,501,90,90,90,90,90,90,90,90,90,90
139,320,285,282,285,282,34,106,284,284,285,285,252,90,90,90,252,90,90,90,90,90,252,90
140,370,215,129,129,326,326,326,326,326,326,326,326,326,3,3,3,3,3,25,3,3,25,25
141,213,70,91,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102
142,161,75,102,102,339,102,102,102,149,102,130,102,102,102,102,102,102,102,102,339,102,102,102
143,41,148,283,53,314,375,70,339,102,22,375,179,257,22,182,182,241,115,241,241,179,22,182
144,252,53,273,139,139,342,342,342,342,342,342,342,342,342,342,273,342,273,342,342,342,273,273
145,329,78,200,203,342,342,342,342,342,283,273,342,342,342,342,342,342,342,342,342,342,342,342
146,273,19,273,139,342,342,342,273,342,342,139,342,342,342,342,342,342,342,342,342,342,342,342
147,7,0,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237
148,255,237,88,237,93,237,93,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237
149,220,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237
150,185,6,185,132,166,7,7,166,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
151,322,379,220,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
152,205,132,7,132,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
153,292,309,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206
154,808,39,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206
155,187,264,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206
156,211,396,3,27,244,331,124,284,352,352,244,352,352,352,352,352,352,352,352,352,352,352,352
157,57,233,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352
158,50,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352
159,187,150,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357
160,356,3,391,156,357,356,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357
161,23,301,312,156,312,51,357,357,357,357,357,357,357,156,357,357,357,357,357,357,357,357,357
162,623,352,226,52,352,352,46,46,46,46,46,331,46,46,46,46,46,46,46,46,46,46,46
163,246,678,252,217,153,153,142,85,153,172,46,153,46,46,153,46,46,46,46,46,46,46,46
164,138,348,300,300,46,46,17,46,173,17,173,173,173,17,46,46,173,46,46,46,46,173,46
165,72,317,72,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,123,345,345,345,123
166,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345
167,310,476,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345
168,421,384,285,285,285,285,282,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285
169,328,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285
170,3,248,218,338,218,347,301,165,295,30,30,361,30,30,61,194,361,377,361,377,377,239,361
171,402,77,320,343,180,180,180,343,343,343,343,343,343,343,343,343,343,343,180,343,343,343,343
172,85,56,302,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343
173,172,38,343,343,343,63,56,2,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343
174,783,332,359,359,359,359,359,359,359,359,359,359,2,359,359,359,359,359,2,359,359,359,359
175,74,38,343,38,63,359,359,74,359,38,74,359,151,151,38,38,311,151,151,74,359,359,2
176,69,221,298,38,74,153,359,278,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359
177,218,377,95,95,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
178,312,362,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
179,312,364,174,208,309,100,100,100,100,303,100,100,53,100,100,303,100,100,100,100,100,100,100
180,188,275,102,283,283,283,78,283,78,283,283,78,78,283,78,283,283,283,283,283,283,283,283
181,107,356,182,91,53,53,342,78,53,283,78,78,78,78,78,225,78,86,342,203,283,203,86
182,263,257,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,78,283
183,251,356,356,356,356,321,356,356,196,356,356,356,196,356,115,729,624,356,624,196,196,356,356
184,4,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356
185,182,356,356,196,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356
186,385,103,80,254,113,113,113,113,113,113,113,254,254,254,254,113,113,113,113,113,254,113,254
187,274,216,280,78,80,113,113,113,113,113,113,113,125,113,113,113,113,113,113,113,113,113,113
188,222,763,116,113,21,21,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113
189,129,14,14,14,14,274,274,274,274,274,274,274,274,274,274,96,274,274,274,274,274,274,274
190,212,14,115,136,206,274,60,274,388,274,274,388,274,274,227,274,274,227,274,274,274,274,274
191,49,274,327,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274
192,347,16,68,114,394,394,313,313,313,313,229,313,313,236,313,108,38,108,236,194,108,313,108
193,156,214,156,52,52,52,52,52,3,52,52,52,52,52,52,52,52,284,52,52,52,52,52
194,60,389,226,52,3,226,52,52,217,217,217,52,52,52,52,217,217,217,52,52,52,76,217
195,136,183,322,74,114,338,338,338,338,382,338,338,338,382,338,338,338,338,338,338,84,84,338
196,355,338,338,338,338,338,338,338,338,338,338,338,338,84,114,338,338,338,338,394,338,338,338
197,3,363,365,291,377,194,30,382,338,195,84,84,307,338,338,377,287,258,258,338,20,382,361
198,338,25,247,247,289,289,189,189,189,250,189,189,189,189,358,287,189,189,189,189,29,363,189
199,807,236,105,189,189,377,189,372,189,289,189,189,189,189,189,189,189,287,189,189,287,287,189
200,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189
201,34,268,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
202,252,106,106,24,34,34,34,34,34,34,34,34,34,34,34,106,34,34,34,34,34,34,34
203,274,269,170,63,152,34,152,34,34,34,34,34,34,34,34,34,34,34,34,106,34,34,34
204,324,401,64,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69
205,558,204,69,197,69,69,69,69,69,69,69,69,69,69,69,69,69,69,320,198,320,320,320
206,108,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69
207,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369
208,233,233,369,186,137,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369
209,1,142,240,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369
210,339,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185
211,7,7,185,98,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185
212,412,235,185,235,235,185,235,166,166,166,166,185,185,185,185,83,166,166,166,185,83,185,166
213,306,479,212,208,395,270,395,395,395,395,395,395,346,395,395,395,395,395,395,395,395,395,395
214,318,103,178,381,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,35
215,53,346,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395
216,125,280,97,357,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156
217,366,306,306,102,70,61,349,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156
218,166,310,109,310,310,310,310,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156
219,211,398,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160
220,649,183,181,160,181,194,160,230,37,160,288,160,288,152,160,160,160,160,160,160,160,160,380
221,365,109,376,67,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160
222,199,398,153,204,71,398,194,272,211,358,211,105,211,211,194,194,236,358,129,236,236,236,211
223,268,25,229,68,31,379,129,268,379,379,129,379,129,268,129,129,129,71,129,184,184,129,129
224,252,269,262,383,262,262,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129
225,283,157,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241
226,318,41,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241
227,399,4,241,241,381,375,241,241,241,241,241,314,314,241,241,257,241,314,241,314,314,241,241
228,150,187,328,334,310,365,140,58,58,400,58,58,58,295,174,23,400,400,58,264,400,58,400
229,79,145,31,313,308,281,337,353,394,365,105,105,105,105,105,105,245,105,264,337,105,105,264
230,139,264,58,4,58,28,264,264,264,58,264,264,264,264,264,264,264,264,264,264,264,264,264
231,400,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170
232,123,65,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170
233,118,323,74,65,111,32,211,32,32,323,32,32,32,396,366,323,396,323,306,323,396,32,306
234,287,379,184,184,184,184,112,184,184,112,185,185,268,268,31,184,7,268,68,68,184,268,268
235,166,121,14,184,31,31,184,84,178,84,84,373,184,373,184,373,184,373,184,373,373,184,184
236,118,306,306,184,184,184,166,166,184,7,184,184,6,7,184,184,184,184,184,7,184,184,184
237,17,163,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124
238,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124
239,233,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124
240,370,370,365,31,365,197,71,71,197,71,71,71,71,71,71,71,197,71,71,71,71,71,71
241,188,109,58,323,60,71,292,328,272,188,328,111,111,328,170,60,111,111,255,328,328,129,371
242,296,327,7,157,322,365,322,365,365,210,71,365,71,71,370,365,265,365,365,371,71,322,197
243,178,263,23,263,263,251,263,263,263,263,263,263,263,263,263,251,251,263,251,263,263,263,263
244,308,283,241,375,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263
245,257,346,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263
246,194,30,157,191,191,191,191,41,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191
247,23,41,349,349,318,146,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191
248,525,308,308,191,191,191,381,318,191,182,191,191,191,182,318,191,318,381,191,191,191,191,191
249,202,319,319,385,319,218,319,385,385,385,385,182,319,256,115,385,218,318,218,318,318,318,318
250,400,220,319,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256
251,23,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256
252,211,159,380,13,13,123,123,293,72,123,123,293,259,259,72,259,222,222,293,222,259,293,72
253,444,690,690,376,37,676,293,676,67,67,66,160,160,160,160,160,160,293,67,160,293,293,259
254,109,293,293,293,37,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293
255,62,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56
256,85,154,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56
257,153,56,56,56,56,56,343,56,56,56,56,56,56,56,172,172,56,56,56,56,56,56,56
258,149,318,319,319,399,5,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399
259,203,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399
260,218,316,333,399,399,399,399,399,399,399,399,399,399,399,399,399,44,399,399,399,399,399,399
261,217,331,124,331,331,244,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331
262,363,348,331,221,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331
263,233,233,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331
264,206,256,256,256,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400
265,196,12,12,12,207,400,400,400,400,400,377,377,377,377,377,400,377,377,400,377,377,377,377
266,158,400,400,400,400,400,179,400,400,179,400,400,400,400,400,179,400,400,179,400,179,400,179
267,593,626,382,128,304,230,142,230,128,390,390,230,230,390,128,640,640,128,640,128,128,640,640
268,36,36,702,128,128,128,128,128,128,128,128,128,230,128,128,128,230,128,128,128,128,128,128
269,722,128,110,110,230,671,671,671,230,230,230,230,230,364,128,128,671,321,128,230,763,128,230
270,730,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248
271,382,143,237,382,382,382,382,0,248,114,114,248,248,114,248,248,248,114,248,248,248,248,248
272,14,195,195,195,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248
273,168,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118
274,118,35,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118
275,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118
276,289,210,235,370,365,382,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96
277,106,360,388,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96
278,37,166,96,96,31,205,31,31,14,96,96,14,14,96,96,96,96,96,96,14,31,96,96
279,260,208,366,21,260,152,152,152,152,152,152,152,152,152,152,152,152,152,152,377,152,152,152
280,334,275,161,161,34,34,34,152,152,152,152,152,152,152,152,152,152,63,152,152,152,152,152
281,88,7,111,24,264,28,28,28,49,49,28,111,111,28,152,28,152,28,28,28,28,28,28
282,89,369,154,246,173,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246
283,167,108,173,173,173,678,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246
284,293,299,320,320,246,173,246,246,320,246,246,246,246,246,246,246,246,246,246,246,246,246,246
