ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26
62,1092,6609,6609,6082,6082,6082,1051,3499,1051,1051,1092,1051,3034,3034,3034,3034,3034,6589,6589,6589,1392,1470,2526,2526,586,0,0
63,1092,5478,5478,5478,836,836,7002,7002,984,984,984,5288,1827,3698,3698,3698,3698,3698,3698,3698,1392,4586,2526,2526,586,0,0
64,4915,4227,4227,4227,2234,3499,3499,3499,1051,1051,1051,3159,3159,4798,4798,4798,3034,6589,6589,6589,1392,1470,2526,2526,5470,0,0
65,4322,173,173,173,173,173,3671,3671,1051,1051,1051,5692,5692,5692,7043,7043,2626,513,1470,297,297,744,744,744,744,0,0
66,4405,6122,6122,6122,6122,6122,1032,3276,4126,4126,4126,1827,1827,3698,3698,3698,6767,3698,3698,3698,1392,4586,2526,2526,586,0,0
67,786,5230,5230,5230,5230,5230,5230,5230,984,984,1092,1827,4126,3698,4798,4798,3698,3698,3698,3698,1392,1470,2526,2526,5470,0,0
68,6122,6122,6122,6122,6122,6122,6122,7002,5108,984,984,5288,3698,3698,3698,3698,3698,3698,3698,1392,1392,744,2526,2526,586,0,0
69,1092,3150,3150,836,836,836,7002,7002,984,984,1092,5614,1827,3698,3698,3698,3698,3698,3698,1392,1392,2526,2526,2526,586,0,0
70,1174,1174,5478,5478,5478,5478,7002,7002,984,984,984,5614,1827,3698,3698,3698,3698,3698,3698,1392,1392,4586,2526,2526,586,0,0
71,4322,4322,4227,4227,4227,6014,6014,3499,1051,1051,1051,5614,5692,4798,4798,7043,4798,1470,1470,1392,1392,744,2526,2526,586,0,0
72,1051,1051,6082,6082,6082,1051,1051,1051,1051,1051,1051,1051,3034,3034,3034,7043,3034,513,6589,6589,6589,1470,2526,2526,2526,0,0
73,786,6082,6082,6082,6082,6082,5230,7002,3310,3310,1827,1827,1827,3698,3698,4798,6767,3698,3698,6589,1392,1470,2526,2526,5470,0,0
74,786,3150,3150,5230,5230,5230,5230,5230,1092,1092,1092,1827,230,4798,4798,4798,4798,3698,3698,6589,1392,1470,2526,2526,5470,0,0
75,5446,4227,4227,4227,6014,6014,6014,3499,1051,1051,1051,1827,3159,4798,4798,4798,3034,6589,6589,1392,1392,744,2526,2526,586,0,0
76,5230,6609,6609,6609,6609,6609,3499,3499,3310,3310,3310,1827,3034,3034,3034,3034,3034,6589,6589,6589,1392,1470,2526,2526,586,0,0
77,5230,6609,6609,6609,6609,6609,6609,984,984,984,984,230,230,3034,3034,3034,3034,6589,6589,6589,6589,1470,2526,2526,586,0,0
78,5230,5230,5230,5230,5230,5230,5230,5230,984,984,984,5288,3159,3159,3159,3034,4126,6589,6589,6589,1392,1470,2526,2526,586,0,0
79,5230,5230,5230,5230,5230,5230,5230,5230,984,984,984,5288,230,4798,4798,4798,3034,6589,6589,6589,1392,1470,2526,2526,586,0,0
80,1092,1092,836,836,836,836,836,836,1092,1092,1092,5614,3698,3698,3698,3698,3698,3698,3698,1392,1392,1470,2526,2526,586,0,0
81,173,173,173,3814,3814,6014,6014,3671,1051,1051,1051,5692,5692,5692,7043,7043,2626,513,6589,6589,6589,744,2526,2526,744,0,0
82,5963,5963,173,1881,6014,6014,6014,3499,1051,1051,1051,3159,3034,3034,3034,7043,3034,513,6589,6589,6589,744,2526,2526,744,0,0
83,4915,6082,6082,6082,6082,6014,6014,3499,1051,1051,1051,3159,3034,3034,3034,3034,3034,513,6589,6589,6589,1470,1470,2526,2526,0,0
84,1092,5230,5230,5230,5230,5230,7002,7002,1051,984,1092,1051,3698,3698,3698,3698,3698,3698,3698,1392,1392,1470,2526,2526,586,0,0
85,1174,1174,5478,5478,5478,5478,3276,3276,984,984,984,984,1827,1777,3698,3698,3698,3698,3698,3698,1392,4586,2526,2526,586,0,0
86,1174,5478,5478,5478,5478,3276,3276,3276,984,984,984,984,1827,1777,3698,3698,3698,3698,3698,3698,1392,4586,2526,2526,586,0,0
87,4322,4322,4322,4322,4322,6014,6014,6014,1051,1051,1051,1827,4798,4798,7043,7043,6767,1470,1392,1392,1392,744,744,2526,744,0,0
88,1174,1174,5478,5478,5478,5478,7002,3276,984,984,984,984,1827,1777,3698,3698,3698,3698,3698,3698,1392,4586,2526,2526,586,0,0
89,4915,3940,3940,3940,3940,3940,3671,3671,5614,1051,1051,230,4798,4798,4798,4798,2626,1470,1470,1470,1392,1470,2526,2526,2526,0,0
90,5446,5446,5446,5446,5446,6014,6014,6014,308,3310,3310,5288,308,308,6767,6767,6767,1392,1392,1392,1392,744,2526,2526,586,0,0
91,6122,6122,6122,6122,6122,6122,6122,6122,6122,984,984,5288,1827,3698,3698,3698,3698,3698,3698,3698,1392,4586,2526,2526,586,0,0
92,726,726,2682,2682,6014,6014,6014,6014,1051,1051,1051,3159,1573,3034,7043,7043,3034,6589,6589,6589,1392,744,2526,2526,744,0,0
93,1092,5230,5230,5230,5230,5230,7002,7002,984,984,984,5614,1827,3698,3698,3698,3698,3698,3698,1392,1392,4586,2526,2526,586,0,0
94,4915,4227,3940,3940,3940,6014,6014,3671,1051,1051,1051,5692,4798,4798,4798,4798,2626,513,1470,6589,1392,1470,2526,2526,2526,0,0
95,5230,5230,5230,6082,6082,5230,5230,5230,1092,1092,1092,1827,3159,4798,4798,4798,4798,3698,3698,1392,1392,1470,2526,2526,586,0,0
96,4322,4322,4322,4322,3499,3499,3499,3499,1051,1051,1051,1051,5692,5692,7043,7043,2626,6589,1470,6589,1392,744,744,744,744,0,0
97,6573,3940,3940,3940,3940,1051,1051,1051,1051,1051,1051,1827,3034,3034,3034,3034,3034,513,513,6589,6589,1470,2526,2526,2526,0,0
98,5478,5478,5478,5478,5478,6609,6609,984,984,984,984,5288,230,3034,3034,4823,4823,3698,3698,6589,1392,744,2526,2526,586,0,0
99,5446,4227,4227,4227,4227,4227,3499,7002,1051,1051,1092,5614,3698,4798,4798,4798,6767,1392,1392,1392,1392,744,2526,2526,586,0,0
100,5879,5879,3814,3814,3671,3671,3671,3671,1791,1051,5692,5692,5692,5692,7043,7043,2626,513,4307,297,297,744,744,744,744,0,0
101,1174,1174,6122,6122,6122,6122,3276,3276,984,984,984,984,1827,4252,3698,3698,3698,3698,3698,3698,1392,4586,2526,2526,586,0,0
102,5478,5478,5478,5478,5478,5478,5230,7002,984,984,984,5288,3698,3698,3698,3698,3698,3698,3698,1392,1392,4586,2526,2526,586,0,0
103,786,786,3150,6082,6082,5230,1051,7002,1051,1092,1092,1827,3698,3698,3698,3698,3698,3698,3698,3698,1392,1470,2526,2526,586,0,0
104,4915,3940,3940,3940,3940,3671,3671,3671,1051,1051,5692,5692,5692,4798,4798,7043,2626,513,513,6589,6589,1470,2526,2526,2526,0,0
105,786,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,230,3034,3034,3034,3034,513,513,6589,6589,1470,1470,2526,2526,0,0
106,786,1051,1051,1051,1051,1051,1051,1051,1051,1051,1092,1827,3159,4798,4798,4798,4798,3698,3698,1392,1392,1470,2526,2526,5470,0,0
107,1092,1092,5230,5230,5230,5230,5230,7002,984,984,1092,5288,1827,3698,3698,3698,3698,3698,3698,3698,1392,4586,2526,2526,586,0,0
108,1092,1092,5478,5230,5230,5230,7002,7002,984,984,1092,5614,1827,1777,3698,3698,3698,3698,3698,3698,1392,4586,2526,2526,586,0,0
109,1174,1174,1174,1174,5478,3276,3276,3276,984,984,984,984,1827,1777,3698,3698,3698,3698,3698,3698,1392,4586,2526,2526,586,0,0
110,4227,4227,4227,4227,4227,4227,7002,7002,5614,5614,5614,5614,3698,4798,4798,4798,6767,3698,1392,1392,1392,1470,2526,2526,586,0,0
111,852,852,6122,6122,6122,6122,6122,7002,5108,984,984,5288,3698,3698,3698,3698,3698,3698,3698,1392,1392,744,2526,2526,586,0,0
112,1092,5230,5230,5230,5230,5230,5230,5230,984,1092,1092,5288,3698,3698,3698,3698,3698,3698,3698,3698,1392,1470,2526,2526,586,0,0
113,1092,5478,5478,5478,5478,5230,7002,7002,984,984,1092,1827,1827,3698,3698,3698,3698,3698,3698,3698,1392,1470,2526,2526,586,0,0
114,786,6082,6082,6082,6082,6014,6014,6014,1051,1051,1092,1827,4798,4798,4798,4798,4798,3698,3698,6589,1392,1470,2526,2526,5470,0,0
115,4322,4322,4322,4322,4322,6014,6014,3671,1051,1051,1051,5692,5692,5692,7043,7043,2626,513,1470,297,297,744,2526,2526,744,0,0
116,4322,4322,4322,4322,4322,4322,3671,3671,3574,1051,1051,5692,4798,4798,4798,7043,2626,513,1470,297,297,744,2526,2526,744,0,0
117,4915,6609,6609,6082,6082,6082,3499,3499,1051,1051,1051,230,3034,3034,3034,3034,3034,6589,6589,6589,6589,1470,2526,2526,586,0,0
118,1092,1092,836,836,836,836,836,7002,1092,1092,1092,5614,1827,3698,3698,3698,3698,3698,3698,1392,1392,1470,2526,2526,586,0,0
119,6122,6122,6122,6122,6122,6122,6122,7002,984,984,984,5288,3698,3698,3698,3698,3698,3698,3698,1392,1392,744,2526,2526,586,0,0
120,5478,5478,5478,5478,5478,5478,5478,7002,984,984,984,5288,3698,3698,3698,3698,3698,3698,3698,1392,1392,2526,2526,2526,586,0,0
121,5230,5230,5230,5230,5230,5230,5230,5230,984,984,1092,1827,5086,5086,4798,4798,3034,6589,6589,6589,1392,1470,2526,2526,586,0,0
122,4322,1051,1051,1051,6014,6014,6014,6014,1051,1051,1051,5692,5692,3034,3034,7043,3034,513,513,6589,6589,1470,1470,2526,2526,0,0
123,4227,4227,4227,4227,4227,4227,3499,3499,1051,1051,1051,5288,3698,3698,3698,3698,4823,3698,1392,1392,1392,744,2526,2526,586,0,0
124,1092,1092,836,836,836,836,5230,5230,984,1092,1092,1827,3698,3698,3698,3698,3698,3698,3698,3698,1392,1470,2526,2526,586,0,0
125,1174,5230,5230,5230,5230,5230,7002,7002,984,984,984,1827,1827,1777,3698,3698,3698,3698,3698,3698,1392,4586,2526,2526,586,0,0
126,5446,4227,4227,4227,4227,3499,3499,3499,1051,1051,1051,1827,4798,4798,4798,4798,4798,1470,1470,1392,1392,744,2526,2526,586,0,0
127,786,6609,6082,6082,6082,1051,1051,3499,1051,1051,1092,1827,3159,4798,4798,4798,4798,6589,6589,6589,1392,1470,2526,2526,586,0,0
128,5230,5230,5230,5230,5230,5230,5230,5230,984,984,984,5288,1827,3698,3698,3698,3698,3698,3698,3698,1392,1470,2526,2526,586,0,0
129,4322,4322,4322,173,173,3671,3671,3671,173,1051,5692,5692,5692,5692,7043,7043,2626,513,2082,297,297,744,744,744,744,0,0
130,6020,6020,361,361,361,361,5842,5842,5489,2683,1817,230,5692,5692,7043,7043,3034,4307,4307,4307,1392,744,744,744,744,0,0
131,4915,6082,6082,6082,6082,6082,6014,1051,1051,1051,1051,1051,3034,3034,3034,3034,3034,6589,6589,6589,1392,1470,2526,2526,586,0,0
132,726,1307,1307,1791,1791,6014,6014,6014,984,984,984,5288,2438,3698,6767,7043,6767,6589,1392,1392,1392,744,744,2526,586,0,0
133,3545,4227,4227,4227,2234,3940,3499,3499,1051,1051,1092,5614,5692,4798,4798,4798,4827,1470,1470,1392,1392,1470,2526,2526,586,0,0
134,1298,1298,1298,1298,1298,1298,1298,1298,1298,1051,1051,5614,3698,3698,6767,6767,6767,1392,1392,1392,1392,744,744,744,586,0,0
135,3590,4322,2682,2682,3671,3671,3671,3671,641,3159,1817,230,5692,5692,2626,7043,2626,513,6589,6589,297,744,744,744,744,0,0
136,3200,3150,3150,3150,6122,7002,7002,7002,6168,5614,5614,5614,3698,3698,3698,3698,3698,3698,1392,1392,1392,4586,2526,2526,586,0,0
137,1092,5478,5478,5478,5478,836,836,1051,1051,1051,1092,1051,5086,3034,3034,3034,3034,6589,6589,6589,1392,1470,2526,2526,586,0,0
138,5230,5230,5230,6609,6082,5230,5230,5230,984,984,984,230,230,3034,3034,3034,3034,6589,6589,6589,1392,744,2526,2526,586,0,0
139,5108,5108,5108,5108,5108,5108,5108,5108,5108,984,984,5288,3698,3698,3698,3698,3698,3698,3698,1392,1392,744,2526,2526,586,0,0
140,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,1827,230,4798,4798,4798,4798,513,513,6589,6589,1470,1470,2526,5470,0,0
141,5230,5230,5230,5230,5230,5230,5230,7002,984,984,984,5288,1827,3698,3698,3698,3698,3698,3698,3698,1392,4586,2526,2526,586,0,0
142,786,786,6082,6082,6082,1051,1051,7002,7041,1827,1827,1827,4798,4798,4798,4798,4798,1470,1470,6589,1392,1470,2526,2526,5470,0,0
143,1092,5230,5478,5230,5230,5230,5230,7002,1092,1092,1092,5288,3698,3698,3698,3698,3698,3698,3698,1392,1392,1470,2526,2526,586,0,0
144,3312,3814,3814,3814,3814,3814,3499,3499,3310,1051,1817,230,5692,5692,7043,7043,2626,6589,6589,6589,1392,744,744,744,744,0,0
145,5230,5230,5230,5230,5230,5230,5230,5230,984,984,984,5288,230,5086,3034,3034,3034,6589,6589,6589,1392,1470,2526,2526,586,0,0
146,4322,4322,4322,4322,4322,6014,6014,3499,1051,1051,1051,1051,5692,7043,7043,7043,2626,6589,6589,744,1392,744,744,744,744,0,0
147,4322,4322,4322,4227,6014,6014,6014,6014,1051,1051,1051,5692,5692,4798,4798,7043,2626,1470,1470,6589,1392,744,2526,2526,2526,0,0
148,786,5478,5478,5230,5230,5230,5230,5230,984,1092,1092,1827,5086,5086,4798,4798,3034,3698,3698,6589,1392,1470,2526,2526,586,0,0
149,4322,4322,4322,4322,4322,4322,3671,3671,1051,1051,1051,5692,5692,5692,7043,7043,2626,6589,1470,297,297,744,744,744,744,0,0
150,4915,3940,3940,3940,3940,3940,1051,3671,1051,1051,1051,5692,5692,4798,4798,7043,2626,513,513,1470,1470,1470,1470,2526,2526,0,0
151,786,786,3150,836,836,836,7002,7002,1092,1092,1092,1827,1827,3698,3698,3698,3698,3698,3698,1392,1392,1470,2526,2526,5470,0,0
152,5230,5478,5478,6609,5230,5230,5230,5230,984,984,984,5288,5086,5086,5086,3034,3034,3698,3698,6589,1392,1470,2526,2526,586,0,0
153,1051,1051,1051,6082,1051,1051,1051,1051,1051,1051,1051,1827,3159,4798,4798,7043,3034,6589,6589,6589,1392,1470,1470,2526,5470,0,0
154,4322,4322,1051,6014,6014,6014,6014,6014,1051,1051,1051,1827,4798,4798,4798,4798,4798,513,1470,6589,1392,1470,1470,2526,5470,0,0
155,4322,4322,4322,4322,3671,3671,3671,3671,1051,1051,5692,5692,5692,5692,4798,7043,2626,513,513,297,297,1470,2526,2526,2526,0,0
156,1174,1174,1174,5478,5478,5478,7002,7002,984,984,984,984,1827,1777,3698,3698,3698,3698,3698,3698,1392,4586,2526,2526,586,0,0
157,1092,1092,3150,5230,836,836,5230,7002,1092,1092,1092,1827,3698,3698,3698,3698,3698,3698,3698,3698,1392,1470,2526,2526,5470,0,0
158,786,1092,3150,836,836,836,6168,5230,1092,1092,1092,1827,1827,5086,4798,4798,4798,3698,3698,3698,1392,1470,2526,2526,5470,0,0
159,4915,2234,2234,2234,2234,2234,6014,6014,3159,1051,1051,3159,3034,3034,3034,3034,3034,6589,6589,6589,1392,1470,2526,2526,2526,0,0
160,5478,5478,5478,5478,5478,5478,7002,7002,984,984,984,5288,1827,3698,3698,3698,3698,3698,3698,3698,1392,4586,2526,2526,586,0,0
161,1092,5230,5478,5230,5230,5230,5230,5230,984,984,1092,1827,3698,3698,3698,3698,3698,3698,3698,3698,1392,1470,2526,2526,586,0,0
162,786,786,6609,6082,6082,6168,1051,3499,1092,1092,1092,1827,3159,3159,4798,3034,3034,6589,6589,6589,6589,1470,2526,2526,2526,0,0
163,1092,1092,5230,6082,6082,3499,3499,3499,1092,1092,1092,1827,230,3034,3034,3034,3034,513,513,6589,6589,1470,2526,2526,2526,0,0
164,786,3940,3940,3940,3940,1051,1051,1051,1051,1051,1092,1827,4798,4798,4798,4798,4798,513,513,1470,6589,1470,1470,2526,5470,0,0
165,4322,4322,4322,5446,6014,6014,6014,6014,3310,3310,3310,1827,4798,4798,4798,6767,6767,1392,1392,1392,1392,744,2526,2526,586,0,0
166,4227,4227,4227,4227,4227,6014,6014,6014,1051,1051,1051,1827,4798,4798,4798,4798,4798,1470,1470,1392,1392,1470,2526,2526,5470,0,0
167,4227,4227,4227,4227,4227,6168,6014,3499,6168,1051,1051,1827,3698,3698,4798,4798,6767,3698,3698,1392,1392,1470,2526,2526,586,0,0
168,1174,1174,1174,1174,836,3276,3276,3276,984,984,984,137,1827,1777,3698,3698,3698,3698,3698,3698,1392,4586,2526,2526,586,0,0
169,786,5230,5230,5230,5230,5230,5230,5230,984,984,1092,1827,1827,5086,3698,3698,3698,3698,3698,3698,1392,1470,2526,2526,586,0,0
170,5478,5478,5478,5478,5478,7002,7002,7002,984,984,984,5288,3698,3698,3698,3698,3698,3698,3698,1392,1392,4586,2526,2526,586,0,0
171,1092,1092,5230,6082,6082,6082,5230,5230,1092,1092,1092,5288,230,3698,3034,3034,3034,3698,3698,6589,1392,1470,2526,2526,586,0,0
172,4322,4322,4322,4322,4322,4322,3574,3671,3574,3574,1817,1017,5692,5692,7043,7043,2626,2082,6488,297,297,744,744,744,744,0,0
173,5230,5230,5230,6082,6082,6014,6014,6014,1051,1051,1051,1827,3698,3698,3698,3698,3698,3698,1392,1392,1392,1470,2526,2526,586,0,0
174,2234,3150,3940,3940,3940,3940,3499,3499,5614,1092,1092,230,4798,4798,4798,4798,4798,6589,1470,6589,1392,1470,2526,2526,2526,0,0
