ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26
42,3425,529,213,2123,4995,2479,599,86,2523,2943,973,1837,3273,3273,3273,3438,336,515,2310,515,3471,650,1073,1073,580,2945,2959
43,6130,6627,1147,2611,2965,1099,1930,1219,1914,3379,1264,735,1860,940,271,2310,580,580,108,515,1259,650,2310,2310,1728,2310,460
44,3883,603,4712,6524,423,5946,599,1387,99,3123,3172,735,3235,1592,1906,1914,132,3367,160,271,814,1914,1914,1775,1914,814,1914
45,681,6627,776,1015,6854,3509,1461,1350,558,3122,510,3445,1823,1838,1642,3418,1230,635,3336,336,3044,2745,2627,3138,266,3418,693
46,6130,6431,5108,370,1986,2479,1461,2787,3393,6100,602,2437,3116,1326,1498,4755,793,6094,3334,757,2854,2156,2741,1891,3222,1134,1498
47,3883,6627,1147,2611,705,1099,1461,2055,1535,2392,938,1410,1126,1602,2650,11,3493,11,1642,1840,888,1974,3044,3362,1377,1377,1400
48,194,529,213,2123,3074,2479,1461,2178,2208,1382,2514,1759,1995,2366,1819,1995,352,1759,1995,1995,1064,3369,1307,2964,1995,3407,1995
49,6130,5550,3649,426,705,2479,1461,1430,1401,2109,1307,1307,2594,228,2252,263,228,2536,1307,2536,3407,2536,2536,2536,2536,2536,2536
50,2309,3221,4712,370,4995,2479,1474,1474,558,2399,2514,2287,1995,1307,1010,2013,1149,2857,372,1995,1995,1995,3119,3119,1995,1995,3119
51,3883,3221,4931,5803,6854,3774,1977,2331,3774,2022,1307,1759,124,2764,2008,1122,2074,1272,3406,2109,2109,2008,2008,1435,2964,2008,2008
52,194,529,1147,2611,705,3090,2452,998,773,3266,2514,218,2501,1695,1695,985,1100,604,604,1695,2899,604,604,3041,604,2008,3308
53,3883,6627,3061,177,6854,2479,1461,1474,3393,2613,2514,138,2868,1819,1819,1616,1819,824,1616,2830,282,1616,2529,2830,2755,2830,2529
54,6130,5550,5108,5322,1665,6610,4164,2391,2427,1242,2952,2952,1403,2953,829,2391,766,1968,193,2501,1370,2411,3460,581,2952,1403,1250
55,345,2125,1147,370,4420,4146,36,2920,4146,1486,3929,4146,3303,2875,3797,57,2467,6440,4242,1984,6440,6946,6440,1873,6402,6440,6280
56,194,3898,213,1343,2590,1928,67,2002,2663,2665,1392,488,1707,2228,1784,746,2746,842,2823,1368,3177,5214,5954,941,1331,3377,677
57,2024,5550,3881,426,4995,2479,2114,1991,560,560,2644,3325,3079,2073,2756,51,3052,2073,2189,3052,915,497,2943,51,246,56,5814
58,2937,529,1147,370,705,2479,2595,774,1984,2501,3509,3319,1225,2388,2820,2388,2820,4553,741,3053,3435,2388,337,2388,741,1975,992
59,6130,6627,5108,5322,1497,2479,4914,1957,5166,6100,1156,1386,985,1386,271,102,1374,3110,1063,22,1280,2959,1280,1339,2959,2229,4494
60,6130,6627,5108,5803,4995,2530,1930,2591,3073,3373,5205,601,3656,1938,612,6903,6363,3073,3730,78,3373,2806,946,3073,934,3152,3373
61,3425,529,213,5803,4995,4267,4725,437,2428,3373,49,1931,3009,2428,2914,1412,3004,2307,1389,126,3288,1803,2711,2307,1648,3152,1652
62,3425,6431,3202,628,4995,2479,2212,6298,628,1883,194,6298,6808,77,612,5563,5563,1329,5563,786,612,5563,2281,5563,2135,2048,2048
63,194,529,213,6281,705,2479,1461,3480,2211,1751,2514,1307,523,2923,2821,1163,1061,3123,3298,2731,3298,2182,2543,701,705,59,351
64,3883,6627,4931,177,2965,2479,1930,2560,852,1780,1448,2597,566,3126,1646,852,1377,1915,56,1930,2438,2934,807,1938,2934,2934,3120
65,2309,3221,1147,628,2965,1099,1930,2560,106,1099,3313,735,2058,1602,354,532,2288,3126,720,532,1602,3273,5554,1333,2934,1602,1602
66,194,529,213,847,2965,3208,1984,2391,2871,161,2514,1725,2060,2288,3133,2594,957,2195,7007,3097,848,2110,603,1725,3220,2594,1769
67,2024,529,213,3062,2965,1099,3351,2391,1955,1242,2063,3075,3363,584,1098,768,3148,1132,3148,262,2981,4058,2361,2262,176,2594,850
68,194,2125,1147,2611,659,5460,796,2178,714,689,885,885,1120,865,2131,2131,556,1462,556,885,556,689,3148,465,556,465,689
69,3425,529,213,177,561,1242,796,1350,1242,3075,2050,2361,1250,480,2243,2050,627,904,480,480,1242,481,2050,2243,2361,1250,481
70,194,3898,213,1343,659,1242,796,1350,1242,1678,3000,1242,2844,2844,2243,1590,1242,860,193,311,3154,2810,860,2192,311,3168,2050
71,681,6627,4931,370,1794,2479,1461,2167,2582,2664,145,2167,3363,1928,1847,4,435,2167,3131,1637,3154,1637,884,1637,217,156,2810
72,6130,5550,5134,2611,423,1099,1461,747,2199,2386,389,312,2223,1739,563,102,940,940,1739,1593,11,1790,535,2370,2370,1130,2370
73,6130,529,5108,3230,784,3645,4164,5965,2048,152,2482,4292,1393,3003,2854,449,2471,2652,2268,267,387,1790,2268,464,6685,2959,3387
74,2024,529,213,3062,2880,1874,2808,1346,639,2551,2087,2551,1540,1540,1540,1181,880,649,2762,2587,2795,1371,1538,880,66,3036,2587
75,6130,6627,1147,177,705,3090,2452,2055,773,252,1091,635,2370,1854,1118,1622,3124,1854,119,617,1809,1809,2163,1809,1837,2163,2163
76,3425,6431,1147,847,4303,1809,599,1346,3235,2305,394,1729,270,857,1361,879,977,2088,1891,402,2087,894,146,1181,2163,1181,2636
77,6130,529,4712,5709,804,198,867,1238,4738,5774,1269,1139,3039,690,3124,82,977,402,977,1,316,82,82,82,316,1908,881
78,3425,6431,213,654,546,1099,3333,747,524,3404,716,1775,668,1743,2983,91,1743,2328,1948,1770,716,3446,255,2977,1230,2139,3127
79,3425,529,213,3062,4995,1675,750,1680,4475,5966,1012,1256,2847,2979,1378,1361,1942,1955,841,889,2045,275,2045,3251,643,2743,2045
80,2024,5550,3881,130,2497,198,3408,198,1213,1702,3029,1321,281,3039,3039,1191,1021,1998,864,1998,1208,3039,3248,1992,715,1741,1208
81,3883,6627,1147,628,3366,56,1930,56,2111,113,2111,2111,533,1201,1201,1201,1201,1201,3178,77,1471,2089,1999,3073,3178,3595,455
82,6130,6627,4712,370,423,2132,599,1337,2075,2075,569,1652,64,1579,2028,1579,2028,533,585,585,1652,585,1579,2956,1157,585,2956
83,6130,5550,5108,370,4303,2132,292,1337,1157,2132,917,2619,3049,1157,2028,1820,2028,4741,1157,487,1157,1157,1775,585,1157,2887,2956
84,194,529,3881,426,4995,1705,1461,2178,2837,1087,3290,2733,689,1578,3518,3265,3347,1794,2231,145,3154,744,1637,1445,2346,2346,145
85,194,3898,213,5803,659,2605,4914,2084,3265,1740,320,1120,1391,556,3310,556,4813,3265,2151,2151,865,1343,2735,3956,1986,689,556
86,194,3898,213,3061,2215,2479,796,998,870,561,3068,948,1462,3412,2131,768,145,1343,379,3345,6743,744,3154,6267,2913,709,2913
87,6130,6627,4931,426,1794,488,1015,3131,2157,1425,2361,2361,379,2981,17,4,2167,156,2397,488,3154,3496,884,5883,2981,156,2981
88,194,3898,213,6281,659,1406,1838,998,1153,1242,1529,2262,2292,161,3753,1719,161,161,579,6776,1644,1644,161,1065,4042,2167,161
89,3425,5550,4931,2305,3036,5946,653,861,1573,1208,746,2678,1033,592,884,768,2835,2733,2835,2835,1455,650,694,2284,2363,650,1065
90,3883,2125,4177,2844,948,926,1461,964,320,217,3345,548,3363,379,893,659,1391,2913,2178,2257,3154,3363,1375,1414,1678,320,3363
91,194,2125,213,3061,659,1242,796,2178,2605,1391,1601,659,1098,2397,893,3239,1753,1794,1601,865,865,3680,3363,3680,3363,3680,3363
92,3883,6627,1147,2611,948,1928,796,1335,1363,3118,145,3766,1411,1547,1547,3239,627,2050,1242,348,1242,1242,2361,1242,2050,2361,714
93,194,3898,213,1114,4995,2479,2212,2882,5397,4272,4552,5083,4561,5781,1069,5781,4080,1069,6624,4584,1949,761,5781,876,5696,4031,3751
94,6130,3221,4931,4208,4995,4267,1471,5884,5225,6253,5129,6829,4246,2771,957,2695,1231,708,2771,131,2771,4233,3079,4233,3079,1180,1532
95,3425,529,213,5803,4995,4267,1471,3484,1222,2423,1661,1710,2904,1705,3338,5222,550,961,961,2172,2771,832,824,131,961,3506,2265
96,3883,6627,1147,628,4995,6066,1977,1474,2277,345,1039,2277,3527,3212,3519,1039,1039,2277,12,2588,2771,2771,3519,590,3519,2277,2588
97,6130,5550,5108,177,705,2479,2212,2388,6299,2661,1979,4359,117,2388,1979,817,1039,2277,2608,2986,628,3519,628,3077,1460,1460,6437
98,3425,6431,1147,628,4995,2479,4537,5917,6293,6534,194,6237,1522,1883,1978,4272,1039,6555,6140,2277,3305,3053,2771,775,6534,2277,2742
99,3425,6431,4177,5467,7050,4267,4672,1474,4924,2974,817,566,2958,1511,257,1003,2958,2261,6057,985,985,3753,2795,5417,2433,286,3291
100,2309,3221,4712,5709,4303,5946,3333,478,524,5144,5379,5354,7007,3638,6013,383,6220,3332,598,3283,2940,199,4302,891,2932,3575,3575
101,194,2125,213,301,659,1406,1905,3968,3208,3157,3636,3208,1003,1003,636,3208,1523,158,1351,2322,5904,5904,587,1432,1439,5904,1432
102,194,3898,213,3048,6854,2479,1015,1960,1498,2001,2777,2777,3303,2677,1228,2777,1758,2394,2301,1633,1565,741,2777,3056,1565,3057,3281
103,194,529,213,3061,2814,2479,1937,1022,2434,2095,1177,218,1498,1130,3272,363,363,363,363,363,363,363,363,363,363,363,363
104,6130,3221,4712,6524,2965,1640,3739,3548,628,2294,2176,1788,3303,1028,3492,3028,538,791,504,1971,154,959,605,1971,504,3398,5444
105,6130,5550,3881,6524,804,1741,1461,2305,2991,2660,685,608,2056,1331,3183,1509,1372,476,4350,2333,4445,2319,6749,3183,2973,3766,2558
106,2024,5550,5108,130,677,181,2066,687,142,3200,7036,611,316,316,2352,243,316,3399,316,4733,1325,1345,1345,1345,581,1345,2099
107,194,529,213,130,677,1478,3169,747,2983,3081,485,2999,651,316,316,1345,316,2332,1373,3402,1345,2374,1345,1345,1345,2678,1014
108,194,3898,213,3244,1497,1478,796,2178,3345,1332,2063,3496,1009,645,2157,1009,1707,1009,2981,2981,2981,689,129,5992,1009,1596,44
109,194,3898,213,4819,659,1242,2581,1960,1945,1242,2406,3208,869,1132,1664,326,3138,1895,2178,46,1586,3068,3501,2262,869,1795,1719
110,3425,6431,213,4208,7050,5242,603,1350,5361,6056,4268,1009,1009,645,1009,1009,315,1794,948,1009,46,1009,1009,1009,1009,1009,1009
111,194,2125,3202,370,1986,5460,3619,4896,344,3865,1575,1592,998,1201,1865,2246,3175,6889,2330,3199,1592,3199,1708,343,2372,3175,1975
112,194,529,213,2123,4995,1765,2212,1680,3506,3400,2406,490,1013,2779,490,1888,490,464,1013,1946,1946,1604,3336,3175,1877,2057,1877
113,2024,529,213,3062,1725,1099,1461,2055,626,3294,3797,2456,2874,3175,2120,2394,3108,1877,3016,2607,2034,1877,3175,3175,3175,3175,3422
114,6130,5550,5108,426,2965,3464,1930,531,1833,2092,2628,93,4933,2288,445,1646,2549,2549,2549,2811,1666,3464,2549,1725,1416,3464,467
115,2309,3221,5770,5322,2965,1099,450,6,1918,2586,1918,697,2111,1201,427,3070,1148,1522,3431,1865,1304,2695,2695,1148,1304,55,422
116,2309,3221,3881,5322,5353,1640,1930,3470,569,1878,797,3313,2828,3273,3526,745,1201,367,3199,3199,166,3199,3199,3070,3199,3199,1261
117,3425,5550,5134,6616,4995,2028,5747,1615,533,950,944,1652,2562,2545,2806,249,2571,2562,1579,745,1775,2571,1535,745,2571,3588,6994
118,194,529,213,2715,2497,2731,3408,1337,6027,1516,360,3440,447,655,2271,243,2866,2561,3272,2164,2210,456,978,2796,978,3266,2164
119,194,2125,776,1343,3936,3594,3408,2470,2470,2470,3215,501,307,2779,272,1431,2863,752,3110,752,2517,2517,752,2692,752,1130,3115
120,194,3898,3061,3401,2215,2334,796,2178,1128,2663,1529,3766,2215,7012,1641,300,300,300,222,2729,5651,2595,34,7012,1350,1002,313
121,3425,6431,213,5803,4995,4267,4826,1615,3054,108,3444,3526,2150,664,797,108,2641,973,108,2495,2495,2324,158,2646,2495,2646,2162
122,6130,6627,4712,5322,4995,2479,3678,4896,83,5166,6694,218,6035,2193,1269,2980,39,39,4316,2848,2980,2545,7034,4703,3350,3778,1459
123,2937,6431,3202,370,1497,5946,3130,1579,605,2315,3288,1269,3288,1184,3520,2034,1938,2,1994,1994,391,605,2848,2874,1622,2709,2848
124,194,529,3243,3244,4995,2479,1461,1680,343,5966,2689,2732,4046,2564,2957,847,1315,1889,1431,1994,1889,1315,2554,2680,1940,1994,395
125,194,529,213,426,4995,2479,1533,4115,1506,489,5633,601,2816,5338,612,842,3342,2,624,1129,1315,3024,2848,1257,2863,237,3486
126,3425,6627,213,5803,4995,2479,1937,1474,2756,1780,2041,133,3028,3325,2915,1329,1909,1329,956,497,2786,1434,2786,343,2756,367,2260
127,2024,5550,213,5803,4995,2479,2191,1287,3002,238,1270,755,805,755,336,3312,558,3312,2843,372,2022,755,2291,755,372,2372,755
128,194,529,3202,370,4995,2479,450,2055,3301,0,398,2677,442,393,3130,2711,398,1617,2585,1852,154,1301,2729,1761,30,1623,665
129,2309,3221,4712,5433,423,5946,4973,3364,585,5180,5967,1157,1538,2544,2633,2489,2489,877,2489,877,1317,877,877,564,676,3321,5666
130,3883,6627,1147,6524,423,1099,450,2304,253,6821,1891,253,1058,2813,2674,30,104,136,1531,284,855,284,2544,2628,284,1531,112
131,6130,6431,1147,6524,423,2028,599,1219,807,717,1941,1991,2847,1331,2544,753,2378,3381,1177,1248,795,3673,3321,433,1346,1346,3876
132,681,2125,776,370,1665,926,1015,2524,926,37,3193,488,1015,1425,1773,2954,2262,1910,2236,46,1425,1425,1425,1425,416,2665,1425
133,2937,5550,4931,426,4995,5029,3922,2178,4746,767,2292,3766,2524,3412,2243,2002,1740,869,1173,1963,3412,1475,2167,1691,2167,2475,904
134,194,2125,4177,426,659,4031,2917,3643,5780,5997,6528,2705,3945,3643,5352,4902,5073,318,4062,364,5141,2888,5759,5875,44,1273,151
135,3883,3221,4712,5709,6962,5946,652,3959,5369,5818,1994,2375,1990,6381,2272,1888,1134,841,3461,4055,1630,5981,841,697,1013,841,1940
136,194,2125,213,130,2902,1478,1767,2164,1814,3122,3334,1970,3285,1970,2638,2456,3389,910,2325,1476,3443,3109,2242,2985,235,1387,1387
137,2937,5550,4881,370,1986,5946,5057,5380,6449,5394,5166,6708,3966,6440,2057,1174,2057,2057,3461,2625,2057,72,6595,6280,1280,810,1400
138,3425,6431,1147,6524,423,5946,1461,1680,2768,5966,553,2278,3237,2055,1645,1685,2055,958,608,1426,2470,3600,2470,2864,2470,2055,5254
139,194,2125,776,654,2093,1099,2834,2391,2427,3467,1939,3463,3404,1229,1816,546,3404,3404,355,355,2937,6408,3404,2303,1972,3404,1972
140,6130,5550,3881,2305,423,1099,450,1647,820,1805,589,2551,5700,316,1440,4108,6639,3042,2979,365,3,2489,1972,1385,6421,6421,6421
141,194,3898,213,2123,705,2479,5569,2625,2295,370,492,427,1400,886,1341,1735,2258,1400,2620,1994,2620,11,693,2673,2653,2903,2673
142,6130,5550,5108,4208,1497,1641,2917,1001,2211,120,2953,598,2994,5651,3515,2900,154,909,3018,2381,2110,370,960,2381,2676,1859,2676
143,194,529,213,1114,705,2479,1977,2340,2714,1623,6146,1644,340,1184,340,351,351,1028,2826,2024,2024,1477,2024,957,2511,2632,2826
144,3883,6627,1147,628,705,2479,1977,1474,1460,2386,775,775,2588,2961,1563,2006,1004,2588,1483,2588,2771,1483,1483,1231,1483,12,2588
145,3425,6431,213,5803,4995,2479,2191,86,3376,566,801,821,2755,1789,1149,619,367,2289,3121,497,2591,2530,3121,2530,1474,3346,5696
146,3883,6627,1147,628,6854,2479,2212,5917,1460,1452,2289,3552,1522,1883,1883,1460,1039,2289,1883,2588,2591,3053,2771,1693,1376,2277,2588
147,6130,3221,4931,5322,3036,2153,2191,875,875,1354,1100,1220,1260,3406,2638,139,3052,139,747,747,747,3052,469,3052,5554,747,747
148,3425,529,213,3062,212,165,599,911,737,950,1852,2286,3517,2108,271,102,1852,894,2438,2431,227,665,30,1361,2934,2934,59
149,3883,3221,4931,628,705,2153,1930,86,2633,745,1224,3425,532,1038,3090,1759,2367,1074,1381,1476,1407,2885,733,2885,733,733,3383
150,6130,5550,3649,5322,4097,5946,599,1304,2428,2933,6766,2011,2887,2075,1776,2636,533,840,1157,267,249,1157,1592,3676,1972,1241,940
151,2024,529,5108,4208,1497,6707,450,1006,2985,1334,3487,2355,662,2779,2926,1199,3254,83,415,414,503,676,1972,2999,3344,3050,448
152,3425,529,213,839,423,2028,653,1337,2394,2982,3395,1735,3108,1506,271,243,423,271,2028,1369,196,2933,271,1369,2531,220,3389
153,6130,5550,3649,370,677,1478,1461,377,33,1156,576,1438,2302,2149,1791,2995,2300,1273,2300,2511,1203,1681,2511,405,6917,62,1681
154,6130,3221,3649,5322,3036,5946,450,2304,2511,3022,239,474,1273,1593,1791,37,2377,938,2737,1681,1490,1681,1681,1681,1681,1681,1681
155,6130,3221,6730,5322,4097,5946,1958,4793,3007,1156,1156,1438,3007,62,1156,921,1681,1681,3145,693,2627,1681,420,405,2627,1681,2627
156,194,3898,213,3061,4995,1406,746,1350,3354,3190,2932,2262,1015,1511,3331,1719,657,1224,2932,1197,657,1870,1552,150,1319,657,1719
157,2024,529,213,3062,2965,1099,1461,2055,123,2109,736,5839,6252,2847,1918,2886,2746,717,686,2328,255,920,255,5675,3792,4730,3661
158,2024,529,213,4208,5911,4683,750,3480,2811,1156,2985,3179,2600,2628,1918,3100,2685,3100,3463,2727,2372,920,1869,2203,3463,3100,1869
159,2937,6627,1147,628,3366,3064,599,86,2885,3508,157,2242,257,977,2885,2242,275,2087,275,1303,1303,275,2242,2583,3452,1105,275
160,194,3898,213,654,1470,1982,1015,1960,2599,3374,275,3496,2410,1946,1550,2394,504,2795,3512,849,3374,3045,872,3057,3057,954,35
161,194,529,213,177,2965,165,125,747,1809,1313,1622,1176,1176,720,3090,2456,3124,421,275,485,2456,742,485,522,1919,1919,2583
162,2024,5550,5108,2305,423,1099,599,3396,2583,3188,2629,1881,3275,1192,3430,1482,1482,1552,2201,2587,1365,2587,339,1552,305,1552,3018
163,2024,5550,3881,5709,423,5946,1257,5045,4476,6195,1558,451,1705,2025,2650,1920,2534,2650,6995,2650,1657,449,2046,886,220,2650,1970
164,6130,5550,3881,2305,804,2248,653,1349,579,120,6358,6493,1552,1784,1728,365,1552,1552,1401,2855,1552,2855,4519,1552,1552,1606,1349
165,3883,6627,4177,1015,1794,694,603,1350,2213,2213,1350,44,1015,2996,3331,1991,2262,1308,392,46,3000,3000,694,2243,2050,1991,6572
166,6130,6627,4931,4208,7050,4489,5805,4151,4974,5879,6928,6922,5000,6856,6818,2886,5918,5000,4156,4769,4133,5213,6856,3166,4268,3684,6572
167,681,6431,213,1628,2965,2479,1767,1957,3345,1896,4268,618,618,1928,3659,3659,3724,5918,2397,2810,3724,2524,967,4268,6126,3724,6126
168,194,3898,213,2385,4457,1242,746,1350,1945,3418,3418,3304,1623,4271,389,3706,2406,1801,2652,677,1890,1032,3706,2651,3436,2889,995
169,3425,3898,213,5803,2965,165,3351,1551,4547,1554,3506,952,2652,2154,563,1616,2326,2652,2652,2433,2889,2494,2652,2889,2419,831,1464
170,194,529,213,2611,561,1478,1461,998,3340,224,2595,5460,5460,2677,1055,2518,2258,1028,1028,1453,1630,552,1630,2616,1630,2318,1630
171,2024,529,3202,426,4995,1675,1685,4048,30,4001,1364,1198,1277,82,1277,1206,1745,758,1277,1277,1206,1107,1107,1107,1107,1107,1277
172,2309,3221,5770,5433,804,5946,1020,2682,2892,654,654,1988,654,1017,654,1107,2872,1741,1624,3197,1107,1012,1107,2410,1107,1107,1107
173,194,529,213,426,2902,694,867,361,1939,698,2706,1988,1107,2723,1107,1107,3521,3174,3521,1107,2290,3491,1107,2356,1107,1107,3174
174,3425,5550,213,2305,677,1675,1461,1632,4476,2496,355,3127,3197,1365,3197,2432,999,3408,2481,274,3929,5434,3117,2410,2481,2410,825
175,3425,6431,213,2305,2965,1675,2757,1221,2557,2496,2482,3409,3197,1221,3197,2496,1208,3409,2481,2720,1368,3003,3117,3260,2327,597,3409
176,194,529,5108,130,4140,1626,2066,2402,1368,3117,2066,3117,355,3117,1208,1509,3117,2410,3082,1208,1208,1208,2145,1948,3144,2410,1266
177,194,529,3202,5803,4995,2479,2212,1957,916,1211,2917,2412,916,2428,2428,2688,881,2795,458,1211,5032,1412,1211,1412,1211,1211,6393
178,194,529,5108,370,4995,2479,372,86,86,1100,2118,2423,3288,2779,2969,3208,3506,2277,3121,1519,2408,1512,1519,2771,1115,3045,1239
