ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26
24,6507,2299,2299,3837,3837,2499,2499,4377,1561,3484,5381,3211,1265,1265,1265,1723,1723,1000,1000,1715,1722,5595,1722,7008,7008,6418,4408
25,2725,3652,2925,3036,3036,3036,12,12,2111,1404,1404,2310,2310,2310,2111,2111,2111,2310,2118,2118,2118,2118,2118,2118,2118,2118,2111
26,6507,2299,6916,3837,3036,2499,4377,4377,3484,1404,1404,3211,2858,2858,3211,3211,1000,1000,1000,1000,1000,1000,1000,5595,5595,4321,4321
27,2725,3652,3036,3036,3036,5097,12,12,12,1404,1404,1404,1404,3484,3484,3484,3484,6477,6477,6253,6253,5218,6091,6091,6091,6091,6091
28,2725,2925,2925,3036,3036,4648,2499,12,1833,1404,2310,3211,2858,2858,988,988,988,2118,3484,170,2811,2811,487,3484,3484,3484,3484
29,2480,2299,2925,3036,3036,2499,12,2499,12,1404,2310,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,2636
30,5111,5111,3652,3036,3036,3036,3036,3036,3036,43,43,1404,3462,3462,3650,4464,3462,1579,5364,5364,4464,3852,6112,6543,3852,3852,4802
31,2725,2299,6916,3036,3036,2499,2499,2499,12,12,3484,708,988,988,2281,2281,2281,2281,3484,3484,487,3484,487,487,3484,3817,6521
32,2725,2925,2925,3036,3036,2499,12,2499,1833,1833,2310,2562,2562,2562,2562,2553,2553,2553,1464,599,599,599,599,1464,2553,2089,1549
33,2725,2299,2925,3837,3036,2499,2499,2499,2499,3036,1038,2562,1238,1238,1265,1265,2550,2310,170,170,170,599,170,170,2553,2636,2636
34,5461,2299,6916,3837,3036,2499,2499,4377,12,3484,3484,2858,2858,2858,5261,1723,1000,533,1000,1000,533,487,533,6515,6515,3305,5828
35,2480,2299,6916,2499,3837,2499,2499,4377,4377,4377,4377,1561,3471,2836,2882,327,2288,2288,5548,6376,5548,4975,5548,5548,5548,4077,4077
36,2725,3652,2925,3036,3036,5097,4648,12,1833,2111,1833,988,1265,988,988,988,988,988,988,988,988,2910,2910,2118,3398,3398,1377
37,6507,2299,6916,3663,1590,1590,1590,1590,1590,1590,1590,1590,1590,1590,1590,1590,1590,1590,1350,1590,1590,1590,1590,1590,1590,1590,1590
38,1561,2299,6916,2499,1590,1590,1590,1590,1590,1590,1590,1590,1590,1425,1590,1590,1025,1025,1025,1025,1025,1025,1025,1025,1025,2588,1025
39,2725,3652,2925,3036,3036,5097,12,12,12,1404,2111,2111,2111,2111,2111,2111,824,3484,3484,3484,819,819,3484,3484,6521,6521,6521
40,2725,2925,2925,3036,3036,5097,12,12,12,1404,1404,3650,3462,3462,3462,487,5942,5942,5942,6112,6112,6112,487,487,487,487,487
41,5057,3652,3036,3036,3036,3036,3036,3036,1425,3036,3036,1990,1821,1990,1990,516,2551,2562,3,1948,3013,3013,3013,3013,3013,3013,3013
42,2480,2299,2925,3036,3036,2499,2499,2499,1561,1561,6872,2562,2562,1238,170,170,170,170,170,170,170,170,599,599,599,1014,1014
43,2725,2925,2925,3036,3036,5097,12,12,2111,2111,1833,1833,2111,2111,988,1730,1730,2553,170,170,170,599,2310,3421,3421,1739,123
44,5406,3652,3036,3036,3036,5097,12,12,2111,1404,2310,2856,1238,1238,988,1238,170,170,170,170,170,2811,2310,1526,1526,1526,1526
45,2480,2925,2925,2925,3036,1590,2499,1443,1561,1561,1833,1265,1265,988,988,988,988,988,988,170,1891,1891,2042,2310,3013,2310,662
46,2725,2925,2925,3036,3036,3036,2499,1590,1561,4377,1561,1069,1069,1025,1008,1232,848,49,79,3045,2562,2382,3045,1069,1069,1069,6869
47,2725,3652,2925,3036,3036,5097,12,12,1833,2111,2111,2111,988,1377,988,1377,1377,1377,1377,170,2310,1377,1377,1377,1377,1377,1377
48,5461,2299,6916,3837,3036,2499,2499,2499,1833,1404,1833,1833,2686,2686,2642,2642,307,2686,5544,6341,6777,6777,5682,6777,5385,4757,4757
49,2725,2925,2925,3036,3036,5097,12,12,1833,1404,1404,1146,1146,2111,2111,2111,2111,2111,2111,2111,2111,2111,2118,2118,2172,2172,1329
50,2770,3652,3036,3036,3036,5097,12,12,2111,2111,2111,2111,2111,2111,2111,2111,2111,2111,2111,2111,2111,2111,2111,2111,2111,2111,1474
51,2725,3652,2925,3036,3036,5097,12,12,2111,1404,1404,1404,2111,2111,2111,2111,2111,3484,3484,3484,3484,3484,3484,6515,6515,6515,6521
52,2299,2299,6916,3837,3036,2499,12,1561,12,12,2111,2111,2111,824,824,824,5261,533,3817,205,2310,3817,3817,4154,6425,3862,6425
53,2725,2925,2925,2925,3036,2499,2499,12,2111,2111,2111,1265,1265,1265,1265,1265,1265,1265,2163,2163,2163,2118,3421,3421,1032,1265,1265
54,2725,3652,2925,3036,3036,3036,3036,1833,1833,1833,2310,2310,1377,988,988,988,988,988,2910,170,2910,2910,2910,2399,2399,2399,2399
55,1061,6916,2925,3036,3036,2499,2499,12,1833,1833,1833,988,988,988,988,1377,1377,1377,1377,1377,1377,1535,1377,1377,1377,1785,1785
56,6507,2299,6916,3663,1590,1590,1590,1590,1590,4377,4377,1432,1132,1132,1132,1132,1132,848,3309,848,3309,2719,968,968,968,968,968
57,2480,2925,2925,3036,3036,2499,2499,4377,1561,1404,1833,1833,2553,3106,3106,3106,3106,3106,3106,2310,2310,2310,3464,3464,5911,5911,5704
58,2725,6916,2925,3036,3036,2925,2499,1443,1833,1833,2310,2310,1238,1238,988,988,988,363,2910,2910,2118,2118,2118,1377,1785,128,128
59,2725,2925,2925,3036,3036,2499,2499,1590,1561,1561,4648,5257,5257,4648,6678,4262,817,673,673,673,5828,6091,5098,5098,6656,6869,6869
60,2725,2925,2925,3036,3036,4648,12,12,12,2111,1833,1833,2858,2111,2111,2111,2111,2111,170,170,2910,2118,2118,2118,1239,1239,1239
61,2480,2299,6916,3837,3036,2499,2499,12,12,1833,2310,170,1238,2858,988,988,170,170,170,170,170,170,170,170,170,180,180
62,2725,2925,2925,3036,3036,2499,2499,12,12,12,2111,1833,988,2858,2858,988,988,988,988,170,2636,2118,2118,2118,2591,2858,2858
63,6507,2299,6916,3837,3837,2499,2499,2499,2499,1561,2667,1238,6906,1238,1238,2281,1238,2281,2019,6751,5928,5928,3394,1415,4725,5261,1069
64,2725,2925,2925,3036,3036,5097,12,12,12,12,2111,2111,2111,2111,2111,2111,2111,2111,2310,2310,2310,3484,3484,3484,6521,6521,6521
65,2770,3652,3036,3036,3036,4648,12,12,2111,1404,1404,1404,2111,2111,2111,2111,2111,2111,1739,2310,819,2310,2310,3484,3484,3484,487
66,6507,2299,6916,3663,3837,2499,1590,4377,1561,1561,2499,2108,2108,2108,3565,3565,470,2270,2847,95,608,1130,1130,2352,1130,2034,2034
67,5461,2299,6916,3837,3036,2499,4377,4377,1561,3484,1404,3211,170,2553,1723,3211,170,170,170,6872,6872,2310,6872,6872,6872,6771,4033
68,2299,2299,6916,2499,1590,1590,1590,1443,1561,1833,988,1238,988,988,988,1025,1025,988,988,2399,2399,2399,988,1785,49,3157,3157
69,6507,2299,6916,3837,3837,2499,2499,4377,4377,4377,1561,1561,1561,1561,1561,2480,5261,3519,3519,3519,3519,3519,3768,3376,3376,3376,696
70,6507,2299,6916,3837,3837,3663,1590,1590,4377,1561,2108,2108,2108,2836,1265,2444,3004,3004,3152,458,458,1715,458,4752,6842,1949,4368
71,2725,3652,2925,3036,3036,2499,2499,4377,12,3484,1561,1561,1146,2111,2111,1146,1146,2111,6477,6477,7008,7008,4416,6091,5543,3842,3842
72,2725,3652,2925,3036,3036,4648,12,12,1833,1833,1833,2562,2562,2553,2553,1265,2553,2310,1464,599,599,2310,2310,2118,2118,2118,3493
73,2480,2299,2925,3036,3036,3036,2499,2499,2499,3036,170,170,3565,3565,170,170,170,5858,170,170,5400,170,170,6771,6771,6771,4775
74,5461,2299,6916,3837,3036,2499,2499,2499,1833,1404,2310,170,170,1000,1000,170,170,170,170,170,170,170,1000,170,170,170,170
75,2725,2925,2925,3837,3837,2499,2499,4377,4377,1561,1561,2087,1923,2588,1923,2588,1923,6477,6477,6477,3786,3786,3786,6091,6091,6425,4880
76,2725,6916,2925,3036,3036,2499,2499,12,2111,1833,2310,2856,314,1238,1238,170,170,170,170,170,170,170,170,170,170,170,170
77,2725,6916,2925,3036,3036,3036,2499,1443,1833,1833,1238,1238,1238,1238,1238,1238,1238,1238,170,170,170,1891,1891,170,2628,2154,1775
78,2725,2299,6916,3036,3036,2499,2499,2499,3484,1404,6872,2562,2562,2562,2562,170,170,1014,1805,1000,1805,1805,1805,112,599,2120,2120
79,2725,2299,6916,3036,3036,2499,2499,12,12,1404,2310,170,170,1238,1238,170,170,170,170,1805,170,1805,599,1805,1805,170,170
80,5461,2925,2925,3036,3036,2499,1590,4377,2499,2667,1000,1775,3565,3565,3565,170,170,170,170,170,5400,170,1000,6771,6771,6771,4775
81,2725,3652,2925,3036,3036,5097,12,12,2111,2111,988,988,1377,988,988,988,988,1377,1377,1377,1377,1377,1377,1377,1377,3493,3493
82,2725,3652,3036,3036,3036,5097,12,12,12,1404,1404,6678,2111,2111,6678,2111,2111,2111,487,2310,2811,487,487,487,487,487,487
83,2725,2925,2925,3036,3036,2499,12,12,12,1404,1404,1404,1404,1739,3650,451,2811,170,170,170,170,2310,487,487,6515,6515,5157
84,6507,2299,2925,3837,3036,2499,12,1561,3484,3484,1404,3211,3211,3211,5261,3211,3211,1395,1000,1000,4355,2811,1076,4429,4321,4321,6567
85,6507,2299,2299,3663,1590,1590,1590,1590,1590,1590,2108,1590,1590,1590,1590,1511,1511,1511,1511,1511,3152,382,325,642,642,1590,642
86,6507,2299,2299,3663,1590,1590,1590,4377,4377,4377,3663,3663,2742,2742,968,968,968,574,574,1466,1511,574,1069,1069,968,1069,2724
87,2725,3652,2925,3036,3036,3036,3036,1590,3036,3036,2372,1923,1923,1146,6678,6678,6678,6678,6678,4453,4453,4453,4741,4741,4741,5274,3582
88,6507,2299,2299,3663,3837,1590,2499,2499,1561,1833,1833,1238,5261,1238,2281,1238,1238,2281,1238,170,170,2636,2636,3462,2858,194,194
89,2725,2925,2925,3036,3036,3036,3036,3036,3036,3036,3036,331,331,331,331,331,331,331,1948,684,684,684,1594,1594,3,1594,2293
90,2725,2925,2925,3837,3036,3036,1590,1590,1590,1232,1232,1069,2588,2588,2588,2588,2588,2588,1329,2588,2588,2472,2847,2847,972,2847,3985
91,6507,2299,2299,1590,1590,1590,1590,1590,1443,1443,2108,1008,1008,1025,1025,1025,1025,1025,979,1382,2836,2836,2836,2836,2836,1265,1265
92,2725,3652,2925,3036,3036,3036,3036,1590,3036,3036,3036,1238,1238,3222,3222,2686,459,6655,4741,4741,4741,5286,4741,4741,4741,3763,3131
93,6507,2299,6916,3837,3837,2499,1590,4377,4377,3484,6872,6872,2358,708,342,3211,1723,6872,458,458,458,1739,458,945,696,696,4568
94,2725,2925,2925,3036,3036,5097,12,12,12,1404,1404,2111,2111,2111,2111,3484,3484,3484,3484,3484,3484,3484,1148,3484,5442,5442,5828
95,2480,6916,2925,3036,3036,2499,2499,1561,12,1404,1833,2858,2858,2858,2858,988,1723,170,170,170,170,2811,2811,2118,2118,2118,2885
96,2725,3652,2925,3036,3036,5097,12,12,12,2111,2111,2858,2111,2111,2111,988,2111,2111,2111,2111,2172,2118,2530,2530,824,1883,1883
97,2725,2925,2925,3036,3036,5097,12,12,1833,1833,1833,1833,988,988,988,988,988,3462,2910,3462,2910,2910,2118,180,180,180,180
98,2725,6916,2925,2925,3036,2499,2499,1561,1833,1833,2310,1238,988,988,988,170,170,170,170,170,2118,170,170,2636,1785,2152,2152
99,2480,2925,2925,3837,3837,2499,2499,4377,1561,3484,3484,1923,1923,6477,6477,6477,5264,6477,6477,6425,7008,7008,4484,6425,4077,4077,4077
100,2770,5111,3036,3036,3036,3036,3036,3036,3036,4061,2856,1238,1238,1238,1238,1238,5383,1038,402,917,814,814,814,814,1038,5488,988
101,6507,2299,2299,3663,1590,1590,1590,1590,4377,4377,4377,4377,696,696,696,1069,1069,6286,6286,6041,2958,6286,6286,2958,1744,1744,1744
102,6507,2299,6916,1590,3837,2499,2499,2499,1561,1833,1833,2034,2034,6906,6906,2858,2858,2858,2858,2562,3444,2562,3045,6555,6555,6555,696
103,2480,2299,2925,3837,3036,2499,2499,4377,1561,2111,2310,1265,2108,2553,2553,2553,2163,2163,2163,2163,2163,2163,2163,3250,494,6515,494
104,5111,3652,3652,3036,3036,2925,3036,3036,1833,1833,1238,3565,3565,25,6564,6564,6564,6564,3767,6112,3767,3767,3767,3767,6112,5775,5914
105,2725,2925,2925,3036,3036,3036,2499,1443,3036,3036,3036,3036,3565,3565,6564,6564,6564,6543,170,170,6112,5858,2544,2544,2544,2544,1874
106,2725,2925,2925,3036,3036,2499,2499,4377,1561,1561,2667,2562,2562,2550,1008,3565,3565,170,3565,2550,2550,5819,988,1329,1785,1329,1329
107,6507,2299,6916,3837,3837,2499,2499,4377,2499,3038,1038,170,3565,3565,3565,3565,3565,1082,1082,2291,599,1014,1014,1014,1014,1014,2307
108,6507,2299,6916,3837,3837,2499,1590,1590,4377,1561,1561,1561,1561,1008,307,307,307,307,307,690,690,2358,4429,874,5932,1767,5130
109,6507,2299,2299,3663,1590,1590,1590,1590,1590,1590,1590,1590,1590,1590,1350,1350,1590,1350,1350,2735,1814,1814,1350,1242,1242,1242,636
110,2480,2925,2925,3036,3036,2499,2499,2499,1833,1833,2310,1238,170,170,170,170,170,170,170,170,170,599,212,212,2880,5654,5654
111,6507,2299,6916,3837,3837,2499,1590,4377,4377,1561,1561,1561,2836,1466,1466,1466,1466,307,307,1516,420,420,420,6041,5932,6041,6041
112,2480,2299,6916,3837,3837,2499,2499,4377,1561,4377,3471,3471,2108,2034,2805,2805,2686,2686,2686,2686,2550,2686,2686,4851,4851,4851,4851
113,5461,2299,6916,3837,3036,2499,2499,2499,1833,1833,1833,1238,3565,2550,3565,3565,2550,170,170,170,2291,1014,2291,1464,1464,1464,1464
114,2480,2925,2925,3036,3036,2499,12,2499,12,2111,1833,1833,1265,1265,1238,988,2550,170,170,170,170,2078,2078,2118,2118,2118,1464
115,5291,3652,3652,3036,3036,3036,4648,2111,1833,1038,2856,2856,2856,1238,988,988,1377,1377,1377,2118,2118,2118,1535,1739,1535,1535,1535
116,2770,3652,3652,3036,3036,5097,12,2111,2111,1404,1404,1404,1404,2310,1404,2310,2310,1404,2310,2310,819,2310,2310,2310,1739,1404,1404
117,2725,2925,2925,3036,3036,4648,4648,3552,1833,1833,2310,25,1238,1238,1238,499,2636,170,5534,5534,5400,6112,487,487,487,2636,2636
118,5461,2299,2925,3837,3036,3036,1590,1443,3036,3036,3565,3565,3565,3565,3565,3565,2723,5858,5858,5858,1874,1874,1874,1775,1775,717,684
119,6507,2299,6916,2499,2499,1590,1590,4377,1561,1561,1561,2034,2034,2034,1511,1466,1466,1466,1466,2034,2034,2154,2154,2154,2154,2795,2882
120,6507,2299,6916,1590,1590,1590,1590,1590,1590,1561,1432,1432,2108,2836,3326,1466,1466,1466,1466,1466,1903,2882,1903,2882,3389,1069,1069
121,2725,6916,2925,3036,3036,2499,2499,2499,3484,1404,2310,2636,2636,2636,170,170,170,170,170,170,170,170,170,170,170,170,170
122,2725,3652,3652,3036,3036,4648,12,3552,1833,1833,1833,1833,988,988,988,988,1238,601,3767,170,3767,2636,3767,601,601,601,3650
123,2480,2925,2925,3036,3036,2499,2499,4377,1561,1833,2667,2562,2562,1730,988,988,1377,1377,2118,2118,2118,2118,424,424,103,103,103
124,5461,2299,6916,3837,3036,2499,2499,4377,2499,3038,2667,822,690,3565,3565,690,170,170,170,2723,2291,2291,2291,1014,1014,1014,1014
125,6507,2299,6916,3837,3036,3036,2499,4377,1561,1833,2667,1000,1000,3565,3565,3565,3565,170,5534,170,170,170,170,6645,2563,5381,5381
126,2725,2925,2925,2925,3036,2499,12,12,12,3484,1404,1739,2111,2111,1265,2111,2111,2111,2163,2163,819,819,1739,1739,3493,1247,1247
127,2725,2925,2925,3837,3036,2499,12,12,12,1404,1404,1833,1833,2111,1833,1833,824,170,170,2310,2310,2310,2310,2310,1715,1715,1715
128,6507,2299,6916,3837,3036,2499,2499,4377,3484,3484,708,3211,3211,2034,1730,1730,1000,1000,1000,1000,580,2314,2462,4429,4429,5983,5076
129,5291,5111,3652,3036,3036,3036,3036,3036,3036,3036,3036,1238,3013,3013,3013,1238,1238,814,2310,2553,2310,2310,2310,2310,2807,2807,2807
130,1068,3652,3036,3036,3036,5097,4648,12,2111,1833,2310,2856,2856,2856,1238,1238,1238,814,1891,814,170,2945,2945,2945,2945,807,807
131,2725,2925,2925,3036,3036,2499,2499,1443,1833,1833,2310,2562,2562,1238,1238,1238,1238,2291,1014,1014,1014,1014,2544,2553,2553,2553,2636
132,2725,2925,2925,3837,2499,1590,1590,4377,4377,1561,1561,2667,3222,2805,2805,2805,663,663,663,776,776,2932,2932,3701,3701,5023,5023
133,2725,2925,2925,3036,3036,3036,3036,3036,3036,3036,3565,2562,3565,1238,2518,1238,2315,2315,2686,3555,3555,4054,3555,4540,4851,3368,3763
134,2480,2925,2925,3837,3036,3036,1590,1590,1590,1590,1350,1350,1335,6610,6610,1335,1025,1025,848,2686,3794,3408,3408,4851,3408,2125,2125
135,2770,3652,3036,3036,3036,3036,3036,3036,1404,1404,1404,2310,988,1377,988,988,988,988,170,170,170,814,814,814,814,3282,3985
136,2480,2299,6916,3837,2499,1590,1590,1590,1590,1561,1561,2742,1460,1460,1460,1460,3157,6678,6678,6678,824,824,2627,2795,2122,6869,6869
137,2725,2925,2925,3036,3036,3036,3036,12,12,1404,1833,988,988,988,988,988,988,170,170,170,170,3219,3219,3219,3219,3219,3570
138,2725,6916,2925,3036,3036,2499,2499,12,1833,1404,1404,2636,6872,606,5267,5267,170,170,170,170,2310,2310,2811,2310,2310,814,1199
139,4365,2299,6916,2925,3036,2499,2499,2499,2499,1833,1561,1265,2034,1238,1238,3565,1891,1805,599,599,599,599,599,553,553,1999,1265
140,2725,2925,2925,3036,3036,5097,12,1833,1833,3036,1038,2310,2856,2553,170,170,170,170,170,170,2310,2310,2310,2310,1464,1464,1464
141,6507,2299,6916,3837,3036,2499,2499,4377,1561,3484,708,2108,1238,3565,3565,3565,3565,3565,3565,170,170,170,170,170,690,307,2837
142,5461,2925,2925,3036,3036,3036,2499,2499,1833,1404,1404,1404,3462,2642,2642,5192,5192,5192,5192,4355,4355,6881,4355,4453,4453,6091,6091
143,2480,2299,6916,3837,3036,2499,2499,2499,1833,1833,2310,1265,1265,3565,2550,3565,2550,2550,3294,170,2553,1891,2910,1464,553,2034,2034
144,2725,3652,2925,3036,3036,5097,12,12,2111,2111,2111,2111,1265,1265,1265,1265,1265,824,1265,1739,2118,2118,3493,3493,3493,3493,610
145,2725,6916,2925,3036,3036,5097,12,12,12,1404,1404,2310,2636,2636,5261,988,4214,170,170,170,170,2811,487,487,487,487,2591
146,2770,3652,2925,2925,3036,2499,12,12,12,12,2111,2111,1265,2111,2111,1265,1265,2111,2111,2118,2118,2118,2118,3493,3493,3493,3493
147,2725,3652,2925,3036,3036,2925,12,1833,1833,1404,3036,3036,2562,3013,2553,2553,2310,2310,2310,2310,2310,2310,2310,2310,2310,123,123
148,2480,2299,6916,3837,3036,2499,2499,2499,12,1561,6872,2562,2562,2562,1000,170,170,1000,1000,1014,1014,1014,1014,112,494,494,700
149,2770,3652,2925,3036,3036,5097,12,12,12,2111,1833,2310,2310,988,988,988,1377,2553,2553,2310,2310,2310,2310,1739,1404,1404,123
150,2725,3652,3652,3036,3036,5097,12,12,1833,1833,2310,2310,2310,988,2553,170,988,170,170,2310,2310,2310,2310,2310,2310,487,487
151,2480,2299,2925,3837,3036,2499,2499,4377,2499,2499,2562,2108,2562,170,170,3565,170,170,170,170,170,2078,2078,170,1464,1464,2159
152,2725,2299,6916,3036,3036,2499,2499,2499,3484,3484,6872,2562,2562,2562,2562,170,170,170,170,170,170,170,170,170,2553,2553,2636
153,2725,2925,2925,3036,3036,2499,12,12,12,1833,2856,3036,2562,2562,2553,2553,2310,2310,2310,2310,2310,2310,2945,2945,2807,2807,2336
154,2725,3652,2925,3036,3036,3036,3036,12,1833,3036,2856,2856,2856,2310,2310,2310,819,2462,2310,2310,2310,2310,2310,2310,3421,2603,1863
155,5111,3652,3652,3036,3036,3036,3036,1833,1404,1404,43,43,3462,3462,3462,1579,2310,2310,1252,1252,2310,2310,2310,819,819,819,819
156,6507,2299,2299,3663,3663,1590,1590,1590,4377,4377,4377,4377,1069,1350,1350,1350,1350,6041,6041,2732,6041,3636,1905,1905,1949,1905,3772
157,2480,2299,6916,3837,3036,2499,2499,4377,3484,1404,1404,2310,170,2553,3106,170,170,170,170,170,170,599,1014,599,1000,212,212
158,5461,2299,6916,3837,3036,2499,2499,2499,3484,1404,2310,170,170,170,170,3565,170,5534,170,170,4020,170,170,170,170,1000,170
159,2725,2925,2925,3036,3036,12,12,12,12,1404,1404,2111,3650,2111,2111,2111,2111,487,6515,6515,6515,6515,6515,6515,6515,6515,5157
160,6507,2299,6916,3837,3837,1590,1590,1590,4377,4377,1432,2108,470,470,1432,1432,1432,6376,5049,4540,4540,6450,6450,2958,2958,1744,1744
161,5461,2299,6916,3837,3036,2499,2499,1561,3484,1404,1404,6872,824,3211,170,170,1723,170,170,170,1000,2811,2811,487,533,533,4046
162,2725,2925,2925,3036,3036,2499,2499,2499,12,1404,2310,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170
163,2725,2925,2925,3036,3036,3036,4648,3552,1833,1833,2310,1238,1238,2553,1265,1265,1265,2553,2910,1377,1377,2910,1535,1535,1464,2910,1892
164,2725,2925,2925,3036,3036,3036,3036,3036,3036,3036,3036,331,331,331,1724,331,5880,331,5126,3611,1874,3042,2159,2159,2159,828,828
165,2725,2925,2925,3837,3036,2499,1590,1590,1425,3663,3036,3453,2574,3222,2034,3222,2550,2667,2667,2667,3013,3013,3013,30,662,2882,3985
166,2725,2925,2925,3036,3036,5097,12,12,1833,1404,6872,6872,2856,2856,170,170,2462,2462,2462,2462,2462,2807,2807,5468,7008,6183,4416
167,2480,2925,2925,3837,3036,2499,4377,4377,1561,3484,3484,1404,1146,1146,4214,3817,3817,2462,2462,5468,5468,5468,5468,4484,4484,6425,4077
168,6507,2299,2299,2480,3663,3663,1590,1590,4377,4377,1561,2108,2108,307,307,307,307,307,1197,1197,910,910,910,5932,5932,5932,5932
169,2480,2299,6916,3837,3036,2499,2499,4377,2499,3038,2310,2562,1238,3565,3565,3565,170,170,599,170,170,599,599,1000,599,2553,1032
170,6507,2299,6916,3837,3837,1590,1590,4377,4377,1561,1561,2108,1382,1382,1265,2836,2836,2836,2795,3233,1892,1892,1892,2122,2795,2795,696
171,2725,6916,2925,3036,3036,3036,2499,4377,3484,1404,2856,170,3565,170,170,1516,170,1595,5084,1647,1647,1647,1647,1647,580,1595,2202
172,2770,5111,3652,3036,3036,3036,3036,3036,3036,3036,3036,2293,2293,1238,2293,1687,3794,684,684,684,3082,1594,1594,1594,1594,1594,3082
173,2480,2925,2925,3036,3036,3036,1590,1590,3036,6916,6465,2562,2562,1775,1595,1595,1775,4975,5124,5880,5124,4975,4975,6450,6450,6450,6450
174,2725,2925,2925,3036,3036,3036,3036,3036,3036,3036,3565,3565,3565,3565,2550,2550,2550,5858,5858,1874,1874,1948,1948,1594,3248,4540,5389
