ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23
54,114,593,622,16,343,343,394,493,234,469,16,338,16,16,16,16,16,16,16,16,16,16,16,16
55,587,343,587,516,622,16,735,735,16,16,16,16,16,16,735,735,735,622,735,735,16,114,16,114
56,314,288,551,150,676,61,107,649,234,652,368,595,16,424,16,595,595,16,16,16,16,16,16,16
57,389,381,263,131,187,329,366,366,78,223,35,323,323,323,323,367,367,367,367,367,367,367,367,367
58,95,95,353,20,353,45,140,198,145,145,382,145,145,145,140,382,382,382,382,382,382,145,145,382
59,619,137,222,619,570,308,308,308,294,308,294,294,308,308,195,195,279,367,166,388,274,274,367,367
60,801,115,19,443,443,443,231,95,231,95,231,177,100,95,95,95,95,95,95,95,95,95,95,95
61,811,405,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95
62,663,721,594,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95
63,730,86,22,280,179,58,102,58,385,24,58,58,385,58,149,149,149,149,149,58,179,179,179,179
64,256,256,256,366,257,339,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174
65,54,54,54,187,170,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174
66,347,347,161,102,102,102,102,290,290,256,256,385,256,60,385,385,335,335,66,335,335,335,335,66
67,151,136,136,136,284,381,393,393,393,393,393,393,66,126,66,393,66,66,66,66,66,66,66,66
68,382,333,259,159,285,296,296,296,296,99,296,99,99,393,66,66,66,66,66,66,66,66,66,66
69,143,126,380,133,133,351,222,107,222,222,222,393,222,222,222,222,222,222,222,222,222,222,222,222
70,651,98,613,393,393,393,393,133,259,13,222,222,222,222,222,317,222,222,222,222,222,181,181,181
71,175,175,175,175,403,403,259,393,168,168,222,222,222,222,222,222,222,222,222,222,222,222,222,222
72,197,135,705,328,158,270,158,158,239,284,284,284,290,290,290,377,377,371,371,392,290,290,106,106
73,119,622,373,166,737,156,8,302,302,292,62,252,252,25,25,252,25,252,252,252,73,25,252,239
74,602,352,223,223,250,404,358,31,171,29,46,46,76,217,8,217,124,8,124,124,124,124,124,118
75,256,256,256,347,260,256,6,187,111,111,252,252,252,285,29,252,252,372,81,372,285,390,285,285
76,214,465,271,271,389,370,370,111,340,237,93,8,8,8,8,8,8,8,8,8,8,8,8,8
77,9,439,373,373,77,8,8,8,8,118,8,8,8,8,8,8,8,8,8,8,8,8,8,8
78,53,6,282,74,276,276,276,276,276,276,276,276,38,38,38,38,38,331,38,38,38,38,38,38
79,754,754,754,401,401,173,348,173,173,348,348,38,38,38,38,38,38,38,38,38,38,38,38,38
80,754,740,466,118,118,46,298,302,155,155,155,217,217,155,217,217,300,343,38,38,38,38,38,38
81,303,804,303,346,346,273,273,273,273,273,273,213,213,213,100,100,100,100,213,213,213,391,391,391
82,224,60,92,224,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
83,252,92,484,237,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
84,605,605,571,106,130,136,233,101,333,333,333,333,393,393,99,393,393,393,393,393,393,393,393,393
85,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393
86,41,446,211,393,393,317,393,317,317,317,317,393,317,66,66,317,66,393,393,393,393,393,393,393
87,403,403,403,403,393,133,317,133,133,133,376,376,376,376,376,376,376,376,376,376,376,376,376,376
88,393,211,44,44,44,66,66,66,66,66,376,376,376,376,376,376,376,376,376,376,376,376,376,376
89,684,684,639,401,108,155,155,402,402,66,402,402,403,376,376,376,376,376,376,376,376,376,376,376
90,376,259,376,376,259,259,259,259,168,168,66,66,66,222,376,99,99,99,99,99,99,99,99,99
91,89,59,195,13,403,403,403,133,133,259,99,99,99,99,99,99,99,99,99,99,99,99,296,99
92,274,274,126,126,126,355,376,376,376,376,376,376,376,376,376,259,159,159,159,159,159,159,159,159
93,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86
94,95,95,674,312,312,505,139,139,139,576,576,576,576,86,576,86,86,86,576,86,86,86,86,86
95,53,377,192,60,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86
96,191,191,273,19,19,177,177,177,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273
97,375,161,36,350,501,629,429,134,134,548,134,134,134,134,273,273,273,273,273,273,273,273,273,273
98,462,613,60,95,95,789,434,434,86,273,429,429,429,429,273,273,273,273,273,273,273,273,273,273
99,713,707,472,693,693,693,693,679,88,384,275,191,275,275,398,264,264,398,398,398,398,398,398,398
100,761,418,22,370,773,513,214,214,174,214,214,174,174,214,214,395,174,174,174,174,174,174,174,129
101,403,384,48,48,48,48,794,48,48,794,794,194,794,194,794,48,194,794,194,194,194,194,194,194
102,195,195,13,323,84,313,82,82,82,45,45,367,367,367,367,367,382,367,382,367,353,382,367,367
103,656,328,328,88,88,88,322,88,88,88,388,388,388,255,140,255,255,255,255,255,140,255,140,140
104,388,583,519,620,71,306,195,192,195,195,195,195,195,195,0,195,195,208,195,195,208,287,95,208
105,466,466,466,71,71,394,69,394,299,77,77,77,271,271,234,271,271,271,271,344,9,271,85,9
106,292,270,17,17,201,266,266,266,266,1,9,9,176,176,176,176,176,9,176,176,176,176,176,176
107,548,693,130,130,130,130,284,176,284,284,284,1,176,176,176,240,240,176,240,176,176,176,176,176
108,377,168,732,363,240,240,126,259,259,259,259,259,259,259,183,259,259,183,355,355,67,355,67,67
109,403,403,403,369,365,211,400,211,211,400,790,421,66,66,67,183,183,67,690,690,67,676,421,13
110,481,651,560,141,206,354,141,72,380,380,345,380,380,333,67,67,67,67,67,67,67,67,67,67
111,421,531,137,234,137,137,20,379,379,20,20,70,20,20,286,286,286,286,286,286,286,286,286,286
112,569,353,781,60,205,740,89,89,205,205,205,136,136,136,20,20,20,20,20,286,20,20,20,20
113,286,334,286,286,351,351,291,291,291,286,351,286,351,351,286,286,286,286,286,286,286,286,286,286
114,322,322,247,149,170,237,93,93,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131
115,72,656,684,231,6,309,150,309,309,178,35,238,232,339,231,405,6,405,224,224,362,131,224,131
116,26,6,237,26,680,100,339,100,237,334,334,224,224,224,131,131,131,224,131,131,131,131,131,131
117,154,808,155,171,744,111,111,111,111,292,250,800,292,292,292,292,292,292,292,292,292,220,71,292
118,474,474,766,766,363,363,197,33,370,33,370,370,365,365,365,365,365,365,365,365,365,365,365,365
119,382,382,382,87,377,377,377,84,84,84,274,274,274,274,274,370,371,365,365,365,365,365,365,365
120,256,256,555,206,206,229,41,114,41,379,41,353,65,295,323,353,65,323,205,323,65,96,396,130
121,458,354,43,43,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384
122,68,656,34,68,68,12,12,184,306,68,347,347,347,779,306,208,779,208,208,779,372,372,372,372
123,735,735,184,195,306,323,35,306,341,341,341,341,341,184,184,341,341,341,184,341,341,341,341,341
124,602,602,229,306,306,323,306,306,20,102,102,351,295,295,20,297,20,47,297,20,297,297,297,297
125,335,335,195,4,390,95,16,95,224,224,341,341,341,341,341,341,341,341,16,341,100,341,341,341
126,86,86,103,103,23,329,329,329,329,53,257,257,257,53,257,257,241,241,241,182,241,241,241,241
127,806,36,505,409,121,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88
128,287,253,132,132,400,400,400,400,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88
129,273,273,273,273,193,193,171,193,83,389,171,171,389,171,171,171,171,171,171,171,171,171,171,171
130,54,326,238,121,240,240,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171
131,477,477,470,347,197,197,197,54,10,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171
132,571,175,380,168,168,296,259,259,259,259,259,259,259,259,259,259,259,259,317,317,317,222,317,222
133,697,259,109,317,317,159,317,296,137,376,355,355,355,355,376,296,355,259,259,259,259,259,259,259
134,259,259,259,259,447,159,159,159,72,72,275,690,72,690,222,123,690,259,222,222,222,222,222,222
135,379,69,652,343,84,379,114,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232
136,615,278,278,293,119,119,119,93,93,166,166,212,351,188,131,341,166,187,267,297,12,237,351,297
137,9,217,271,16,740,740,314,735,735,735,735,605,735,314,232,232,232,232,232,232,232,232,232,232
138,1,1,608,10,10,197,197,197,197,197,57,90,188,57,129,129,90,90,90,90,90,90,90,90
139,646,363,379,363,363,363,320,57,57,57,57,57,57,334,108,389,90,389,323,90,90,90,90,90
140,713,433,252,252,240,240,262,77,77,77,77,57,57,57,326,129,129,129,90,90,90,90,90,90
141,414,318,555,334,263,263,361,70,22,91,102,102,102,102,102,102,102,102,102,102,102,102,102,102
142,381,381,383,103,102,102,102,148,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102
143,768,768,35,80,381,66,161,263,102,22,319,161,257,257,257,257,75,102,102,102,75,102,75,102
144,713,23,23,23,23,23,79,216,216,216,342,342,78,78,203,203,78,78,342,342,342,342,342,342
145,121,693,295,381,257,329,342,78,329,139,329,329,283,283,203,283,78,342,283,283,78,139,342,342
146,620,620,620,620,620,273,273,273,273,273,273,273,273,572,273,273,273,273,273,273,273,273,273,273
147,11,643,695,568,190,192,192,237,88,88,88,88,88,88,237,237,237,237,237,237,237,237,237,237
148,520,520,192,132,237,132,132,132,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237
149,786,26,26,6,6,404,370,370,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237
150,215,231,787,787,93,7,7,7,7,7,238,213,185,7,7,7,185,7,7,7,7,7,7,7
151,107,107,608,506,340,340,98,404,24,6,132,7,379,7,212,7,389,7,7,224,224,7,7,7
152,720,720,253,129,185,104,132,132,132,132,132,132,166,7,7,132,7,7,7,7,7,7,7,7
153,92,387,242,10,242,186,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206
154,735,145,593,419,326,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206
155,340,137,235,119,106,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206
156,41,41,694,735,33,33,740,33,740,740,740,740,32,325,32,3,130,32,244,244,352,352,244,244
157,810,810,153,360,173,173,173,219,352,153,352,352,352,352,352,352,352,352,352,352,352,352,352,352
158,628,628,10,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352
159,491,739,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357
160,189,189,74,74,338,74,74,74,74,363,681,681,367,357,357,357,357,357,357,357,357,357,357,357
161,538,538,631,631,19,78,28,28,357,723,357,357,247,377,357,357,357,357,357,357,357,357,357,357
162,6,271,271,271,271,324,153,46,246,352,46,46,46,46,46,46,46,46,46,46,46,46,46,46
163,143,313,386,386,62,32,130,32,62,62,138,138,217,173,138,217,284,284,155,369,155,124,173,108
164,490,717,513,513,332,271,320,348,348,348,348,348,298,348,331,352,331,46,46,352,46,46,46,352
165,5,361,146,380,293,293,293,183,293,355,355,196,72,345,345,345,345,345,345,345,345,345,345,345
166,634,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345
167,481,604,705,524,345,345,345,551,551,551,551,551,551,345,345,345,345,345,345,345,345,345,345,345
168,403,604,259,259,608,369,22,369,186,129,285,137,285,285,285,285,285,285,285,285,285,285,285,285
169,804,194,455,136,285,320,285,276,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285
170,38,619,605,14,115,115,115,115,84,84,218,81,218,218,218,301,301,218,301,301,218,301,218,301
171,173,397,354,354,354,9,180,180,180,180,320,9,180,180,180,180,180,180,180,180,343,180,343,343
172,77,77,394,394,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343
173,643,454,227,320,217,217,311,343,154,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343
174,153,233,9,9,153,359,2,359,38,55,359,359,359,359,359,359,359,359,359,359,359,359,359,359
175,136,363,513,343,343,343,343,74,38,343,343,343,38,359,38,359,359,151,359,151,151,359,359,359
176,141,382,466,320,320,320,46,17,56,56,221,74,173,173,173,2,38,359,38,2,2,359,2,298
177,205,205,581,36,702,16,36,321,177,177,382,382,95,36,95,36,36,100,100,100,100,100,100,100
178,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
179,514,758,295,384,628,149,312,148,312,327,216,216,150,294,208,100,100,100,100,100,100,100,100,100
180,466,103,714,80,80,170,223,223,49,252,161,283,283,283,283,283,283,283,283,283,283,283,283,283
181,500,206,206,59,0,549,342,342,342,342,280,51,86,203,342,86,203,203,283,283,203,283,283,283
182,88,88,257,318,257,366,366,366,366,283,139,283,283,283,283,283,283,283,283,283,283,283,283,283
183,450,256,229,229,182,182,373,211,249,264,249,249,356,356,356,356,356,356,356,356,356,356,356,356
184,609,44,44,356,4,114,399,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356
185,687,321,49,49,281,281,203,203,203,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356
186,303,165,595,165,80,306,263,113,113,21,113,113,113,113,113,113,113,113,113,113,113,113,113,113
187,60,60,11,591,470,105,189,101,223,220,223,223,223,223,223,223,223,113,113,113,312,113,113,113
188,682,168,168,168,380,168,333,113,113,101,101,101,113,101,254,21,21,113,21,113,113,113,113,113
189,424,740,109,20,323,323,109,71,109,109,20,274,274,274,274,274,274,323,274,274,274,274,388,274
190,132,132,187,141,141,63,247,156,156,118,66,156,20,59,89,89,89,89,89,89,89,89,89,274
191,731,731,533,220,136,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274
192,787,506,129,40,45,205,714,501,501,45,501,501,501,193,193,193,193,193,193,193,193,193,501,193
193,104,403,261,164,371,371,371,156,280,156,156,164,163,164,164,52,52,52,52,52,52,52,52,52
194,132,132,744,28,309,309,206,206,277,186,64,186,3,3,3,52,52,52,52,52,52,52,52,52
195,270,681,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338
196,518,159,648,338,780,246,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338
197,726,356,790,351,99,351,248,291,248,218,84,142,84,14,109,248,24,388,377,194,109,194,84,194
198,388,388,186,388,754,373,373,388,388,229,73,192,73,247,192,247,234,189,247,189,189,189,189,234
199,247,14,484,479,479,479,479,236,253,24,236,236,236,253,73,236,236,236,236,105,189,236,189,189
200,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189
201,187,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
202,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
203,477,70,70,368,202,22,22,24,330,188,188,188,65,188,34,34,34,34,34,269,34,34,34,34
204,109,250,250,689,215,331,331,10,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69
205,661,64,64,513,64,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69
206,337,502,271,10,331,299,209,282,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69
207,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369
208,590,599,186,135,186,278,278,186,278,233,117,369,137,369,137,369,369,369,369,369,369,369,369,369
209,154,38,171,171,370,374,374,374,374,401,155,137,137,137,137,137,369,369,369,369,369,369,369,369
210,237,237,249,550,185,532,100,184,185,185,100,185,185,185,185,185,185,185,185,185,185,185,185,185
211,173,298,507,670,653,749,470,470,470,7,7,213,387,387,387,185,185,185,185,185,185,185,185,185
212,781,233,781,233,162,132,245,245,166,235,166,184,405,405,235,405,166,83,373,373,83,185,185,83
213,330,319,103,103,103,91,231,91,190,190,395,395,190,395,395,395,395,395,395,395,395,395,395,395
214,216,257,318,318,318,395,23,23,23,23,23,395,23,395,395,395,395,395,395,395,395,395,395,395
215,75,303,303,303,281,91,53,53,53,395,395,53,395,395,395,395,395,395,395,395,395,395,395,395
216,439,216,216,188,157,188,157,188,157,157,157,157,156,157,156,156,157,157,156,156,156,156,156,156
217,378,378,377,245,255,255,255,255,263,263,263,263,263,3,195,156,263,156,156,156,156,156,156,156
218,411,762,551,388,171,58,333,211,333,58,800,103,310,310,403,161,60,60,207,60,60,60,207,319
219,792,638,793,109,356,160,160,160,160,400,400,160,400,160,160,160,160,160,160,160,160,160,160,160
220,540,750,137,403,314,729,133,734,734,293,288,288,288,288,295,288,288,205,288,288,288,288,133,288
221,293,449,134,283,682,400,160,400,160,293,67,67,67,67,259,293,67,67,67,160,67,160,160,160
222,78,78,78,12,78,129,129,129,129,129,240,129,129,240,240,240,106,240,46,240,240,129,236,129
223,683,692,495,335,335,0,358,379,31,389,31,71,71,71,71,71,71,33,129,31,68,129,129,68
224,691,197,610,310,310,54,129,340,129,129,389,129,129,389,129,129,129,129,129,129,129,129,129,129
225,347,448,395,308,308,308,308,308,308,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241
226,195,390,179,381,381,241,381,314,314,314,241,314,241,241,241,241,241,241,241,241,241,241,241,241
227,487,477,22,477,218,218,329,4,241,241,4,4,241,241,241,241,241,241,241,241,241,241,241,241
228,808,756,568,334,104,104,104,104,104,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264
229,23,23,366,742,45,245,245,337,245,6,145,145,145,145,285,145,145,145,145,145,145,145,145,145
230,330,330,669,269,269,134,35,35,308,308,308,40,400,40,264,40,400,30,366,366,366,366,264,264
231,95,384,334,105,334,334,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170
232,109,65,187,260,260,360,269,170,269,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170
233,169,169,75,169,75,75,75,75,647,205,205,75,195,272,205,272,205,205,205,205,794,313,397,313
234,747,118,721,498,245,71,245,245,245,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184
235,653,653,653,653,156,68,68,140,140,184,14,14,14,119,184,184,184,184,268,31,184,268,268,184
236,593,320,442,537,78,437,121,184,184,184,184,184,118,184,184,184,184,184,184,184,184,184,184,184
237,110,354,354,151,234,331,175,175,217,217,217,217,217,217,217,124,124,124,124,124,124,124,124,124
238,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124
239,326,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124
240,665,388,377,378,408,405,405,370,370,84,370,370,197,129,370,197,71,370,71,370,71,71,71,71
241,177,12,164,342,45,208,308,207,384,271,137,137,137,137,137,137,234,189,188,56,372,192,188,14
242,289,289,140,29,29,140,140,140,255,255,140,129,140,129,365,363,363,365,377,377,322,322,322,322
243,174,225,303,303,303,131,23,78,147,346,78,78,78,263,78,263,263,263,263,263,263,263,263,263
244,86,86,149,95,339,339,339,257,257,257,263,257,257,263,257,263,263,263,263,263,263,263,263,263
245,809,723,651,368,366,263,283,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263
246,273,273,53,510,510,438,434,434,751,128,128,128,216,191,647,191,230,230,191,191,191,191,191,191
247,360,523,23,23,400,400,256,349,349,19,19,19,182,23,23,190,146,190,190,190,191,190,191,191
248,749,32,208,208,208,263,40,308,308,308,308,308,308,191,191,191,191,191,191,191,191,191,191,191
249,103,72,103,103,207,319,319,319,319,319,319,319,319,319,319,319,319,256,319,319,256,207,202,256
250,274,237,251,237,251,251,251,256,256,202,256,256,256,256,256,256,256,256,256,256,256,256,256,256
251,161,110,170,170,256,281,281,281,281,281,281,281,256,256,256,256,256,256,256,256,256,256,256,256
252,317,137,117,221,72,145,145,145,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293
253,427,133,382,355,211,330,211,3,37,37,196,196,288,288,288,288,160,288,160,160,160,160,293,160
254,742,650,10,111,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293
255,395,395,234,234,74,2,56,154,56,154,56,56,85,56,56,56,56,56,56,56,56,56,56,56
256,166,166,154,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56
257,799,332,623,77,77,209,85,85,85,154,85,56,56,56,56,56,56,56,56,56,56,56,56,56
258,157,157,385,385,303,334,251,251,301,318,318,400,319,400,400,319,319,319,319,319,399,399,399,399
259,259,259,319,319,314,399,283,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399
260,643,86,269,308,222,241,241,399,399,399,399,399,399,319,399,399,399,399,399,399,399,399,399,399
261,331,331,162,331,124,92,92,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331
262,25,165,387,343,69,155,1,155,155,1,331,331,331,331,331,331,331,331,331,331,331,331,331,331
263,89,79,101,292,124,348,124,320,135,135,135,331,244,331,331,331,331,331,331,331,331,331,331,331
264,695,245,19,191,191,191,191,191,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400
265,691,86,86,86,86,86,86,412,109,109,109,327,327,327,327,327,327,327,327,327,400,400,26,327
266,310,323,187,315,400,400,187,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400
267,533,598,759,471,660,660,660,253,629,194,194,194,142,142,626,142,142,142,142,356,128,356,356,128
268,565,568,576,576,576,576,576,576,576,576,576,128,128,128,128,230,128,128,128,128,128,128,128,128
269,38,552,474,459,459,410,275,275,275,275,128,128,128,128,128,128,128,128,128,128,128,128,128,128
270,256,75,248,248,306,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248
271,504,682,768,630,195,382,143,295,194,295,295,295,190,190,190,109,318,165,248,248,248,248,248,248
272,74,283,283,351,283,301,301,301,301,301,248,248,248,248,248,248,248,248,248,248,248,248,248,248
273,54,509,558,363,363,381,381,381,118,381,118,118,118,118,118,118,118,118,118,118,118,118,118,118
