ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21
16,4094,5692,972,1796,2842,1921,2804,936,936,1579,1579,1647,2906,2037,2386,2386,2386,2386,2386,2386,2386,2386
17,2747,4560,972,1796,2842,2842,936,936,936,2058,3491,3491,3491,3289,3289,2945,2945,2945,163,3013,3013,163
18,1977,605,6717,936,936,1921,936,936,936,936,3491,3491,3013,2636,1930,673,2386,2386,2311,2311,2945,2945
19,2747,972,972,1796,936,936,936,936,936,936,3491,3491,3491,3289,2999,2358,2366,1082,1082,1775,170,170
20,3731,972,972,936,2842,936,936,936,936,936,2098,163,4606,4606,4606,2366,3152,2223,2223,213,2945,2945
21,1067,5692,6717,6717,936,936,936,936,936,936,1579,1647,2906,2906,3842,2906,4046,2563,1129,1129,1129,6130
22,3731,972,972,1796,936,936,936,936,936,2266,3133,4606,4606,3842,2906,2906,1780,2768,170,170,170,170
23,3731,972,972,6717,936,936,936,936,4702,4702,4606,4606,4606,4606,4606,4606,4046,3932,986,1761,2462,1082
24,1009,4560,972,1796,2842,2842,936,936,936,936,3491,3289,2999,2628,165,165,1780,1767,3289,2945,2935,1337
25,5692,5692,6717,6717,936,936,936,936,4702,4702,4606,4606,4606,4606,4606,1643,665,4046,1643,1643,1395,2462
26,1009,4560,972,1796,2842,2842,936,936,936,936,3491,3364,2999,2999,2935,2935,1780,2945,2945,2945,2945,2945
27,5692,5692,6717,6717,936,936,936,936,936,4702,3735,3735,3216,3735,2037,3735,5111,4355,4366,4366,4355,6091
28,2747,5692,972,6717,936,936,936,936,936,3133,3133,1433,3842,4560,2366,2366,2366,2366,2366,1129,1129,1129
29,2747,972,972,1796,936,936,936,936,936,936,3289,2999,2502,1643,2366,2366,2366,2366,213,1129,1395,1780
30,5692,5692,6717,6717,936,936,936,936,4702,4702,4702,3735,3735,3735,3735,3735,4510,4606,4606,4606,4606,5942
31,3731,972,972,1796,2842,936,936,936,936,936,3491,1647,1647,3145,2935,2935,1780,1780,2358,1780,1780,1395
32,5598,5692,6717,6717,936,936,936,936,936,3491,3491,3289,163,163,3289,3289,2945,2628,2311,3289,3289,3030
33,2747,972,972,1796,2842,936,936,936,936,1579,3133,2795,163,3289,2999,2628,2628,2628,1337,1337,2562,1337
34,2747,2869,972,1796,2842,936,936,936,936,3842,2502,2906,4606,4560,4560,2366,1780,1780,2223,2223,1780,2945
35,2747,972,972,1796,2842,2842,936,936,936,1579,2795,2795,1433,165,2795,165,2386,737,1767,737,1767,2935
36,5692,5692,6717,936,2842,1921,936,936,737,737,2795,163,163,163,3289,445,445,445,2945,2945,2945,445
37,2747,4560,972,1796,2842,2842,936,936,936,2058,3133,1264,2795,2947,2947,2386,2480,3093,642,642,642,1466
38,2747,4560,972,1796,2842,2842,936,936,936,1579,163,1264,3145,2386,2386,2795,968,968,968,968,642,694
39,605,5692,6717,6717,936,936,936,936,936,936,3491,163,163,163,2945,2945,2945,2945,2945,2945,2945,2945
40,1067,5692,6717,6717,936,936,936,936,4702,4702,3735,4606,4606,4606,4606,4606,6979,4606,4606,4606,4606,4355
41,5692,5692,6717,6717,936,936,936,936,936,737,3491,3491,163,3491,3491,3491,163,3491,3491,3491,3491,3491
42,2747,972,972,936,936,936,936,936,4702,2266,4606,4606,4606,4606,4606,4046,3152,1874,1874,1874,1874,1874
43,5692,5692,6717,936,936,936,936,936,936,3491,163,1647,1647,1433,2945,2386,1780,1780,2945,2945,2945,2945
44,3671,605,6717,6717,936,936,936,936,936,936,3491,3491,3491,163,163,163,163,163,163,2945,2945,2945
45,4094,972,972,1796,2842,1921,936,936,936,3133,3289,2795,2386,997,2947,2386,2386,2386,3289,1337,2947,2386
46,6002,5692,6717,6717,2842,1921,2804,936,936,936,3491,163,3013,3013,3463,1525,2947,2386,1525,2862,2862,2862
47,6067,5692,6717,6717,936,936,936,936,936,936,1579,163,163,3289,3289,2386,2945,2945,2311,2628,2311,2311
48,2747,2869,972,1796,936,936,2804,936,936,2266,4606,4606,2266,1647,2549,1222,4046,4560,6935,6935,213,213
49,5692,5692,6717,6717,936,936,936,936,4702,2266,4606,4606,4606,4606,2906,2906,737,213,1767,1767,1767,1767
50,3671,5692,6717,6717,936,936,936,936,936,4702,3735,1579,1579,1579,1579,445,3842,3420,3420,773,1247,1094
51,3671,5692,6717,936,2842,936,2804,936,936,1579,1579,1579,1579,1579,3735,445,445,445,445,445,773,6091
52,3731,972,972,1796,2842,2842,936,936,936,2058,3491,3289,3289,3289,2628,2628,1780,1780,2628,2935,2945,2945
53,6002,5692,972,1796,2842,1921,936,936,936,2795,737,2386,2386,2386,2386,2386,2386,2386,2386,2311,2945,2311
54,4365,5692,6717,6717,936,936,936,936,936,2058,163,3491,163,3013,2315,2945,2945,2198,1395,1395,1238,1129
55,3731,972,972,936,936,936,936,936,936,936,163,3491,163,3289,3145,2945,2945,2945,2945,2945,2945,2945
56,2747,4560,972,1796,2842,2842,936,936,936,3842,3133,2502,4606,4560,4408,4408,4408,1949,1857,968,968,968
57,2747,2869,972,6717,2842,936,936,936,4702,2266,4606,4606,4606,4606,4606,4560,4408,3932,3932,3932,3932,4046
58,3731,972,972,6717,936,936,936,936,936,3842,2098,2999,2906,2000,165,2000,1780,1780,2945,2163,1238,2741
59,3731,5692,6717,6717,936,936,936,936,4702,4702,3735,3735,3735,3216,2037,445,2037,3842,3842,3842,4718,5577
60,5598,5692,6717,6717,936,936,2804,936,4702,4702,3735,3735,3735,3842,3842,3842,3842,3842,737,737,737,737
61,2747,2869,972,1796,936,936,936,936,4702,2266,4606,4606,4606,4606,4560,3932,4046,5449,2223,2223,2223,1395
62,5598,972,972,6717,2842,936,936,936,936,936,163,2795,2999,2805,2366,606,1780,1780,1780,2945,2089,1780
63,2747,4560,972,1796,2842,936,936,936,936,936,3133,4606,3462,163,1433,165,852,155,213,362,2805,2805
64,5598,5692,972,1796,936,1921,2804,936,936,2266,163,1647,2906,2906,2906,2386,1247,1247,2386,737,1780,1780
65,3671,5692,6717,936,936,2804,936,936,4702,3842,3491,163,163,163,163,163,2945,2945,2945,2945,2386,2386
66,3731,4560,972,1796,2842,2842,936,936,936,3491,3491,2795,2795,2795,2628,2935,2935,2935,1466,2628,2628,1466
67,2747,2869,972,1796,936,936,936,936,936,3133,2502,2999,2502,954,2366,2366,1780,1767,213,3293,2945,2945
68,3360,4560,972,1796,936,2842,936,936,936,936,2795,2795,2795,2795,2386,2386,2935,2795,591,3401,2862,2862
69,2747,4560,972,1796,2842,2842,936,936,936,936,2795,2795,1433,2000,165,165,5007,2480,1767,1767,1780,1780
70,2747,4560,972,1796,2842,2842,936,936,936,3133,3289,2795,2906,2616,4408,4408,165,1780,1767,1767,1767,2628
71,605,5692,6717,936,2842,936,936,936,936,1579,3491,1264,1579,2037,2037,445,2386,2386,2386,1780,1780,737
72,5692,5692,6717,6717,936,936,936,936,936,3491,3491,3491,3491,3491,3289,3289,3289,3289,3289,3289,3289,1775
73,3731,972,972,6717,936,936,936,936,936,936,2795,3289,3364,2999,2999,3289,2358,2502,1874,1874,1874,1874
74,2747,2869,972,1796,936,936,936,936,936,2266,2502,2795,2999,710,1433,1643,2358,2223,1874,1874,1874,1874
75,6144,5692,972,1796,2842,1921,2804,936,936,2266,3133,1433,3842,3842,6091,2386,2386,2386,737,737,737,737
76,3731,972,972,6717,936,936,936,936,936,3491,3491,3491,3491,2999,2386,2386,1780,2945,2945,2945,170,3132
77,3731,972,972,6717,936,936,936,936,936,936,3491,163,163,163,1647,2945,2945,2945,163,2311,3013,163
78,2747,972,972,1796,936,936,936,936,936,3491,3491,3491,3289,3289,3289,2628,2945,2945,2311,1775,1775,3013
79,3731,972,972,1796,936,936,936,936,936,3133,3289,3491,3491,2999,2999,938,1780,2358,1129,1775,1775,1775
80,2747,2869,972,6717,936,936,936,936,936,2266,4560,4560,4606,4560,4560,1874,2223,1874,1874,1874,1874,1874
81,3671,5692,6717,936,2842,936,936,936,936,3842,1579,1579,1579,2037,2386,1247,1247,100,2089,539,2089,1247
82,605,5692,6717,6717,936,936,936,936,936,1579,1579,1579,3462,3462,2037,445,2386,2089,2945,2945,2945,2945
83,3731,5692,6717,6717,936,936,936,936,936,936,1579,163,3462,2037,2037,2386,1780,1780,2945,2945,2945,2945
84,3731,2869,972,6717,936,2842,936,936,936,2266,4606,3842,4606,4606,4560,4560,4046,5449,213,213,1395,1395
85,2747,4560,4560,1796,2842,2842,936,936,936,2266,3842,2906,4606,4560,4408,4408,4408,155,155,1767,1767,1767
86,2747,4560,4560,1796,2842,2842,936,936,936,3491,3491,2795,2795,3289,2628,2935,2756,3300,1466,1466,1767,1767
87,605,5692,6717,6717,936,936,936,936,4702,4702,3735,3735,3735,3735,2037,5111,3842,3842,3842,3842,3842,3842
88,2747,4560,4560,1796,2842,936,936,936,936,2266,4560,2502,4560,4560,4560,2366,4408,213,2223,2502,822,2628
89,676,5692,972,6717,936,936,936,936,4702,2266,4606,4606,4606,4606,4606,1874,1874,1874,1874,1874,1874,1874
90,4094,131,972,1796,2842,936,1921,936,936,3491,3491,3491,163,997,2947,2386,2386,2386,2386,2386,2386,2795
91,5967,4560,4560,1796,2842,2842,936,936,936,2058,2795,2795,2795,2795,2795,2935,2935,3401,2155,3326,470,1495
92,605,5692,6717,6717,936,936,936,936,936,936,1579,163,3013,2795,2795,2947,2947,2947,481,2386,2386,2862
93,2747,4560,972,1796,2842,936,5739,936,936,3842,3842,3842,4606,4560,3842,3669,4408,4408,4408,6935,3656,1780
94,5692,5692,6717,6717,936,936,936,936,936,4702,4606,3842,3842,3842,3842,737,1780,737,737,737,737,737
95,3731,972,972,1796,2842,1921,936,936,936,3842,3842,2906,2906,2037,2947,165,1780,1780,3293,2311,1238,1238
96,605,5692,6717,936,2842,936,2804,936,936,1579,1579,1579,3462,3462,2338,3420,100,100,100,2386,1780,1780
97,1067,5692,6717,6717,936,936,936,936,4702,2266,4606,4606,4606,4606,4606,4355,4046,4560,1874,1874,1874,1082
98,5598,972,972,936,936,936,936,936,936,936,3491,3491,3289,3289,2935,2768,2945,2945,2311,2311,2386,1247
99,3731,972,972,1796,2842,1921,936,936,4702,4702,1579,1579,3842,3842,3842,3842,6091,737,737,737,737,737
100,3671,3671,6717,6717,936,936,936,936,936,2266,1579,3216,3462,163,2037,2906,1579,1301,3462,3462,665,487
101,2747,4560,4560,4560,2842,2842,2842,737,737,737,2795,1966,1035,1966,2339,1190,2339,968,2836,2836,2836,2836
102,2747,4560,972,1796,2842,2842,936,936,737,2795,3491,3491,2795,2795,2795,2795,2935,2935,1495,2836,1495,2628
103,2747,2869,972,1796,2842,936,936,936,936,936,2098,2795,954,954,213,2366,1767,1767,1874,1874,1874,2628
104,5692,5692,6717,6717,936,936,936,936,4702,4702,3735,3735,3216,3216,3462,2906,2906,2462,4560,6935,6935,3656
105,3731,5692,6717,6717,936,936,936,936,4702,4702,3735,3735,3735,3735,4510,5577,3842,3842,3842,3932,4215,5786
106,3731,5692,972,6717,936,936,936,936,936,2266,4606,4606,4606,4606,1874,4966,4046,213,213,213,1610,1735
107,2747,2869,972,1796,2842,936,936,936,936,3842,3133,2502,4606,4560,213,213,2223,2223,1874,1775,1775,1395
108,2747,4560,972,1796,2842,2842,936,936,936,2266,3842,2906,4560,4560,2366,4408,4408,1767,1767,1767,1767,1767
109,2747,4560,4560,1796,2842,2842,2842,936,936,2266,3842,4560,4606,4606,4408,4408,4408,155,155,3300,155,3300
110,3731,972,972,936,936,936,936,936,936,4702,3842,3842,3842,3842,2906,6091,6091,3669,213,1874,1874,2928
111,4704,4560,4560,1796,2842,2842,936,936,737,2058,3491,163,163,3289,1525,1525,1780,2862,3293,3293,3293,648
112,2747,972,972,1796,936,936,936,936,936,1579,2795,3289,3491,3289,3289,1395,591,2805,3293,3334,697,3293
113,2747,2869,972,1796,2842,936,936,936,936,3491,3491,3491,3491,3289,3289,2628,2935,2935,3289,3289,1337,1337
114,3731,972,972,1796,2842,2842,936,936,936,3133,737,2795,3145,2947,2947,2386,2386,2386,2945,2945,2945,1780
115,3671,5692,6717,6717,936,936,936,936,936,936,3491,3491,163,163,163,163,163,2945,2311,3289,1006,2945
116,3671,5692,6717,6717,936,936,936,936,4702,4702,4702,3735,3735,3735,3735,5364,5577,5577,4355,4355,4355,6112
117,5598,5692,6717,6717,936,936,936,936,4702,4702,4606,4606,4606,4606,4606,5942,4046,6611,2462,2462,170,487
118,2747,2869,972,6717,936,936,936,936,936,3491,3491,3491,710,710,213,213,1767,1874,1874,1874,1874,1874
119,4560,4560,972,1796,2842,2842,936,936,936,737,2795,2795,2000,2805,2795,2935,2795,2795,2795,1025,2836,1966
120,2747,4560,4560,1796,2842,2842,936,936,936,3491,2795,2795,2795,165,165,165,165,2756,1767,2795,470,2795
121,2747,972,972,6717,936,936,936,936,4702,2266,4606,4606,4606,4606,4606,4560,4046,2462,2462,170,170,170
122,5692,5692,6717,6717,936,936,936,936,936,4702,1579,3735,3462,1579,445,2906,6091,6091,2906,2936,737,737
123,3731,131,972,6717,936,936,936,936,936,936,3491,163,163,3013,3289,2945,3289,2945,3289,2862,2862,2862
124,2747,2869,972,936,936,936,936,936,936,2266,3842,2906,4606,4606,4560,2366,4408,213,213,1874,1874,1610
125,2747,4560,972,1796,2842,936,936,936,936,3133,2098,1433,1433,710,2366,2366,1190,1190,1767,1767,1767,1852
126,5917,5692,972,1796,2842,1921,936,936,936,2266,737,1579,2906,2906,3842,2386,2386,2386,2386,1780,1780,1780
127,2747,5692,972,1796,2842,936,936,936,936,2266,3133,2999,1433,2906,2906,6091,737,737,2358,822,2945,2928
128,2747,4560,972,1796,936,936,936,936,936,936,163,3364,2999,2999,2935,165,1780,1780,3293,3293,2945,2945
129,3671,5692,6717,6717,936,936,936,936,936,936,3491,3216,163,3216,163,3216,163,163,163,1577,1577,1577
130,2526,605,6717,6717,936,936,936,936,936,1579,163,163,163,163,163,163,163,2945,163,163,2945,2945
131,5598,5692,972,6717,936,936,936,936,936,3491,3491,3491,3491,3491,3289,3289,2628,3289,3289,3289,3289,3030
132,4094,6717,972,936,936,2842,936,936,936,936,163,163,163,163,2037,1525,1686,3293,2155,3293,2443,481
133,676,5692,6717,6717,936,936,2804,936,4702,4702,4606,4606,4606,4606,3842,3842,3842,4560,4560,6016,6016,6016
134,3731,972,972,936,2842,2842,5739,737,737,737,1579,1579,1579,2037,2936,1686,2805,2805,642,848,1906,49
135,3671,5692,6717,6717,936,936,936,936,4702,2266,1579,163,1647,163,2037,445,445,1238,2311,2862,2945,445
136,3731,972,972,1796,2842,2842,1921,936,936,936,3491,3289,3145,2386,2386,2386,2386,2795,1767,1767,1149,2386
137,5598,5692,972,6717,936,936,936,936,936,1579,1579,2906,3842,3842,3842,606,2906,2805,2805,2805,1333,1333
138,3731,972,972,6717,936,936,936,936,936,936,3491,163,3289,3289,3289,2945,2945,1129,1238,1129,1238,3132
139,3360,4560,972,936,936,936,936,936,936,936,3491,3491,3491,3491,3289,3013,3013,3013,3013,3013,3013,3013
140,3731,5692,6717,6717,936,936,936,936,936,3491,3491,3491,3491,3491,3289,3289,3289,3289,3289,3289,3289,3289
141,2747,4560,972,1796,2842,2842,936,936,936,936,163,1264,2999,2947,2935,2935,1780,1780,2628,2935,2935,2628
142,2747,972,972,6717,2842,936,936,936,936,2266,4606,4606,4606,4606,4606,4606,3842,4560,4560,4560,4215,4215
143,2747,972,972,1796,936,936,936,936,936,936,3289,3289,2999,3289,2628,2935,2628,2935,3293,2945,2945,2945
144,3671,5692,6717,1796,936,1921,2804,936,936,936,3491,3491,2386,2386,2386,2935,2386,2089,2089,2311,2311,2945
145,2747,972,972,1796,936,936,936,936,936,936,163,2906,3462,3462,1647,2840,2906,1094,2462,2462,1395,533
146,605,5692,6717,936,2842,936,936,936,936,2058,1647,1579,1579,2037,852,2386,2386,2386,2386,2945,2386,2386
147,605,5692,6717,6717,936,936,936,936,936,3491,3491,3491,163,163,163,163,163,2945,3364,2945,3364,163
148,2747,972,972,1796,936,936,5739,936,936,3842,3133,2999,4606,4560,1433,1767,2358,2358,2945,2311,2945,2311
149,3671,5692,6717,936,936,936,936,936,4702,4702,2795,3491,163,3462,997,2945,2945,2945,2945,2945,2311,2945
150,5692,5692,6717,6717,936,936,936,936,936,2266,4606,4606,4606,4606,4606,1874,3152,1874,1874,1874,1874,1874
151,2747,2869,972,6717,936,936,936,936,4702,2266,4606,4606,4606,4606,4560,4560,4408,3932,213,1874,1874,1874
152,2747,972,972,1796,936,936,936,936,936,936,163,3289,163,2999,2999,2945,2945,2628,1775,1775,2311,2311
153,1067,5692,6717,6717,936,936,936,936,936,2266,3491,3491,1264,163,997,997,2945,2945,2945,2945,2945,2945
154,5692,5692,6717,6717,936,936,936,936,936,4702,3735,3735,3735,3735,2037,2037,445,445,1301,2945,2928,2945
155,3671,5692,6717,6717,936,936,936,936,4702,4702,4702,3735,3735,3735,3735,3735,3735,5364,4514,4606,4355,4355
156,2747,4560,4560,1796,2842,2842,936,936,936,936,2098,2795,954,954,213,1767,1767,1767,1767,1767,1767,1767
157,2747,2869,972,1796,936,936,936,936,936,936,2098,2502,954,1874,213,2366,1767,1780,1874,1775,1775,2163
158,2747,2869,972,1796,2842,936,936,936,936,2266,4606,4606,4606,4606,4560,4560,4046,5449,213,1874,1006,1082
159,6002,5692,972,936,2842,936,936,936,936,2266,1579,1579,3842,3842,3842,3842,3842,6091,4952,737,1780,737
160,2747,4560,972,1796,2842,2842,936,936,936,936,3491,3491,608,3491,3289,2628,1767,1767,1767,591,591,3326
161,2747,2869,972,1796,936,936,936,936,936,936,2795,2795,3289,3289,2999,165,1780,2358,2358,2223,1395,1780
162,2747,972,972,6717,936,936,936,936,936,936,163,2999,2502,1874,1874,1874,1643,2223,1874,1874,1874,3132
163,3731,5692,972,6717,936,936,936,936,4702,2266,3842,3491,1433,3289,3289,2628,2628,3289,3289,3289,2945,2945
164,1067,5692,6717,6717,936,936,936,936,4702,2266,4606,4560,4606,4606,1874,1874,1874,1874,1874,1874,1874,1874
165,4094,5692,972,936,2842,2842,936,936,936,1579,1579,2795,1433,163,3463,1686,2795,2795,2795,2795,591,3334
166,1844,5692,6717,6717,936,936,936,936,4702,4702,3735,3735,3735,3735,3735,2037,2037,2037,1006,1160,1006,1006
167,3731,972,972,936,2842,2842,936,936,936,936,3491,3491,3013,3013,2947,2947,2947,2945,1006,2945,2945,2945
168,2747,4560,4560,1796,2842,2842,936,936,4702,2266,4606,4606,4606,4606,4560,4408,4408,155,155,1767,1767,1767
169,2747,4560,972,1796,2842,936,936,936,936,2266,4606,4606,4606,4606,4560,4408,1780,1780,822,2999,2928,1704
170,2747,4560,972,1796,2842,2842,936,936,936,3491,3491,3491,3491,3289,2628,2628,2935,2628,591,1767,3289,1337
171,2747,972,972,6717,936,936,936,936,936,3133,2098,2795,2999,710,1874,213,4046,1874,1129,2518,1775,163
172,3671,3671,6717,6717,936,936,936,936,936,3842,3491,3491,163,163,163,163,163,163,163,163,163,163
173,3731,972,972,936,936,2842,936,936,936,936,163,163,1647,2805,2391,2805,1129,1129,3491,1238,1238,1302
174,3731,5692,972,6717,936,936,936,936,936,936,3491,3491,3289,3289,3289,3289,3289,3364,1874,1874,1874,3030
175,3731,5692,972,6717,936,936,936,936,4702,2266,1579,4606,4606,2037,665,1395,1395,2462,1874,1129,1129,1129
176,2747,2869,972,6717,936,936,936,936,4702,2266,4606,4606,4606,4606,4560,4560,4560,1874,1874,1874,1874,1784
177,2747,2869,972,1796,936,936,936,936,4702,2266,4606,4606,4606,4606,4560,4560,4046,3932,155,155,6935,3656
178,2747,2869,972,1796,2842,936,936,936,936,2266,3842,2502,4606,4560,213,2366,2223,213,213,213,648,648
179,2747,972,972,1796,2842,936,936,936,936,3133,2795,3491,3289,710,3289,2935,1780,1780,3289,2999,2999,2628
180,5692,5692,6717,6717,936,936,936,936,4702,4702,3735,4606,4606,3462,2906,2906,2906,4046,4046,4046,4046,1094
181,2747,5692,972,936,936,936,936,936,936,2266,4606,4560,4606,4560,2366,1643,2358,2358,1874,1874,2928,2928
182,3731,5692,972,6717,936,936,936,936,4702,4702,4606,4606,4606,4606,4606,4606,4046,6611,6354,6532,6532,6532
183,2747,4560,972,1796,2842,2842,936,737,936,2795,2795,2795,2795,2795,2795,165,2339,591,968,591,2795,1466
184,2747,4560,4560,1796,2842,2842,936,936,936,3491,2795,2795,2795,2795,2628,165,2756,591,1466,3326,1466,1466
185,2747,972,972,1796,2842,1921,5739,936,3842,3842,1035,2795,954,1035,2198,2628,2628,2198,2628,494,3045,2836
186,676,5692,6717,6717,936,936,936,936,936,936,3289,3491,3289,3289,3289,3289,2628,3289,3289,3289,3289,3289
187,1067,5692,972,6717,936,936,936,936,936,2266,3491,163,163,163,2928,2945,2945,3152,1874,1874,1874,1874
188,2747,972,972,1796,2842,2842,2804,936,936,2266,1579,1579,3462,2037,2906,6091,6091,1782,737,737,737,737
189,3731,972,972,936,2842,936,936,936,936,3491,2795,2795,3289,3289,2628,2628,2628,2628,3289,2518,1775,1775
190,2747,2869,972,1796,2842,2842,936,936,936,3842,2502,2999,954,954,2366,1767,1767,1780,1767,1767,1767,2945
191,2747,2869,972,1796,2842,2842,936,936,4702,2266,4606,4606,4606,4606,3842,3842,4408,4408,2223,2223,2223,1722
192,3731,972,972,1796,936,936,936,936,936,936,3491,3491,2795,2795,2935,2935,1780,1780,3289,2628,2935,2628
193,2747,4560,972,1796,2842,2842,936,936,936,2266,2795,2999,3289,2999,165,165,165,1767,1767,1767,1767,1767
194,3731,972,972,6717,936,936,936,936,936,2058,3491,3491,3491,3289,2999,2628,2628,2628,3289,1775,2311,2311
195,3731,972,972,1796,2842,936,936,936,936,2058,1579,1647,2037,2386,2386,2386,2386,2386,1337,1337,3293,3293
196,3731,972,972,1796,936,936,936,936,936,936,3491,3491,2795,2999,3289,3293,3293,3293,163,1577,1916,3030
197,2747,2869,972,1796,2842,936,936,936,936,2266,3842,4560,4606,4606,1433,2628,2198,2628,591,3045,828,828
198,3731,972,972,936,2842,2842,936,936,936,936,3491,3289,1647,3145,2386,2386,2386,2862,3293,2862,2862,2862
199,2747,2869,972,6717,936,936,936,936,4702,4702,4606,4606,4606,4606,4606,4606,4560,4560,4560,4560,5919,5919
200,2747,972,972,936,936,936,936,936,4702,2266,4606,4606,4606,4606,4560,4046,4046,4046,2366,2223,1395,1395
201,605,5692,6717,6717,936,936,936,936,936,1579,3735,3735,3735,3735,1579,445,445,4366,4366,4366,4366,6091
202,2747,972,972,1796,936,936,936,936,936,936,3491,3491,3289,3289,3289,3289,2628,2358,170,1874,170,170
203,2747,4560,972,1796,2842,2842,936,936,936,3491,2795,2795,3491,3289,2628,2628,2935,2628,591,3289,3289,2628
204,3731,972,972,6717,936,936,936,936,936,2266,3842,4606,4606,4606,4560,3932,4046,3932,1874,1874,1874,1082
205,2747,972,972,1796,936,936,936,936,936,3842,2795,2795,954,954,2999,2999,2358,1874,1874,1874,1775,1775
206,2747,972,972,1796,936,936,936,936,936,2266,3133,2999,2502,1874,3289,1874,1874,1874,1874,3491,1874,3491
207,2747,4560,4560,1796,2842,2842,2842,936,936,2266,3842,4606,4606,4560,4408,4408,1949,155,155,2953,2953,2953
208,3731,5692,972,6717,936,936,936,936,936,936,3491,2795,2795,2947,2935,2935,2935,2945,3289,3013,3013,3013
209,1067,5692,972,6717,936,936,936,936,936,2266,3133,2502,4606,4560,1874,3289,2999,1874,1874,1874,1874,1874
210,5692,5692,6717,6717,936,936,936,936,936,3491,3491,3491,3289,3289,3289,3289,2945,2945,3289,3289,170,170
211,5692,5692,6717,6717,936,936,936,936,4702,4702,3735,4606,4606,4606,4606,4606,4606,4606,5919,5919,5919,5919
212,605,5692,6717,6717,936,936,936,936,936,936,163,3491,163,3013,3145,445,2103,163,163,3013,2311,2311
213,1067,5692,6717,6717,936,936,936,936,4702,2266,4606,4606,4606,4606,4606,4606,4046,4560,6611,6935,2366,2366
214,104,5692,6717,6717,936,936,2804,936,4702,4702,1579,1579,1579,2037,2386,2947,2386,2386,2311,2311,2628,2628
215,605,5692,6717,936,2842,936,2804,936,936,2266,3842,3842,3842,2906,3842,3842,6091,2936,2936,2936,2936,3484
216,1009,4560,972,1796,2842,2842,936,936,936,936,3491,3364,2999,2768,165,165,2480,2480,1767,1767,1767,1780
217,3731,972,972,6717,936,936,936,936,936,936,3289,3364,2795,2805,165,1767,1780,606,3293,2580,1395,1395
218,2747,2869,972,6717,936,936,936,936,4702,2266,4606,4606,4606,4606,4560,4560,4408,3932,1874,1874,1874,1874
219,3731,972,972,1796,2842,2842,2804,936,4702,4702,4606,3842,3842,3842,3842,3842,6091,4408,5007,5007,5810,737
220,2747,972,972,1796,936,936,936,936,936,3491,3491,3491,3289,2795,2795,2935,2795,2795,2795,2836,1025,1025
221,2747,4560,972,1796,2842,2842,936,936,4702,2266,4606,4606,4606,4606,4560,3669,4408,4408,155,1767,1767,1767
222,5598,5692,972,6717,936,936,936,936,4702,2266,4606,4606,4606,4606,4606,4606,6611,6365,6365,1082,1082,5709
223,6002,5692,972,936,2842,936,936,936,936,1579,1579,163,3289,3289,3289,2945,2386,2386,2945,2311,2311,2311
224,3731,972,972,6717,936,936,936,936,936,2266,2502,2502,4606,4606,1643,1643,2223,1874,1874,1775,1775,1775
