ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25
17,2581,2007,2007,2007,2007,811,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
18,2581,2007,2007,2007,2007,2007,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
19,2581,2007,2007,2007,2007,811,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
20,2581,2007,2007,2007,2007,811,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
21,2581,2007,2007,2007,2007,2007,2007,2726,2726,2726,3887,3887,6898,6898,6898,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
22,2581,2007,2007,2007,2007,811,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
23,2581,2007,2007,2007,2007,811,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
24,2581,2007,2007,2007,2007,811,811,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,1439,1183,1183,2750,614,614,614,614
25,2581,2007,2007,2007,2007,2007,2007,2726,2726,2726,3887,3887,3887,6898,6898,1465,1397,1397,3829,3829,2750,2750,614,614,614,614
26,2581,2007,2007,2007,2007,811,811,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,1439,1183,1183,2750,614,614,614,614
27,2581,2007,2007,2007,2007,2007,2007,2726,2726,2726,3887,3887,3887,6898,6898,1397,1397,1397,4414,1183,1183,2750,614,614,614,614
28,2581,2007,2007,2007,2007,2007,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
29,2581,2007,2007,2007,2007,811,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
30,2581,2007,2007,2007,2007,2007,2007,2726,2726,2726,3887,3887,3887,6898,6898,1465,1397,1397,4414,3829,2750,2750,614,614,614,614
31,2581,2007,2007,2007,2007,811,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
32,2581,2007,2007,2007,2007,2007,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
33,2581,2007,2007,2007,2007,811,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
34,2581,2007,2007,2007,2007,811,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,1439,1183,1183,2750,614,614,614,614
35,2581,2007,2007,2007,2007,811,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
36,2581,2007,2007,2007,2007,2007,2007,2726,2726,2726,3887,3887,6898,6898,6898,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
37,2581,2007,2007,2007,2007,811,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,1439,1183,1183,2750,614,614,614,614
38,2581,2007,2007,2007,2007,811,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,2487,1183,1183,2750,614,614,614,614
39,2581,2007,2007,2007,2007,2007,2007,2726,2726,2726,3887,3887,3887,6898,6898,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
40,2581,2007,2007,2007,2007,2007,2007,2726,2726,2726,3887,3887,3887,6898,6898,1465,1397,1397,3829,1183,1183,2750,614,614,614,614
41,2581,2007,2007,2007,2007,2007,2007,2726,2726,2726,3887,3887,3887,6898,6898,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
42,2581,2007,2007,2007,2007,811,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
43,2581,2007,2007,2007,2007,2007,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
44,2581,2007,2007,2007,2007,2007,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
45,2581,2007,2007,2007,2007,2007,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
46,2581,2007,2007,2007,2007,2007,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
47,2581,2007,2007,2007,2007,2007,2007,2726,2726,2726,3887,3887,3887,6898,6898,1397,1397,1397,4414,1183,1183,2750,614,614,614,614
48,2581,2007,2007,2007,2007,811,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
49,2581,2007,2007,2007,2007,2007,2007,2726,2726,2726,3887,3887,3887,6898,6898,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
50,2581,2007,2007,2007,2007,2007,2007,2726,2726,2726,3887,3887,3887,6898,6898,1397,1397,1397,4414,1183,1183,2750,614,614,614,614
51,2581,2007,2007,2007,2007,2007,2007,2726,2726,2726,3887,3887,3887,6898,6898,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
52,2581,2007,2007,2007,2007,811,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
53,2581,2007,2007,2007,2007,2007,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
54,2581,2007,2007,2007,2007,2007,2007,2726,2726,2726,3887,3887,6898,6898,6898,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
55,2581,2007,2007,2007,2007,2007,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
56,2581,2007,2007,2007,2007,811,811,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,1439,1183,1183,2750,614,614,614,614
57,2581,2007,2007,2007,2007,811,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
58,2581,2007,2007,2007,2007,811,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
59,2581,2007,2007,2007,2007,2007,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
60,2581,2007,2007,2007,2007,2007,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
61,2581,2007,2007,2007,2007,811,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
62,2581,2007,2007,2007,2007,2007,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
63,2581,2007,2007,2007,2007,811,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
64,2581,2007,2007,2007,2007,2007,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
65,2581,2007,2007,2007,2007,2007,2007,2726,2726,2726,3887,3887,3887,6898,6898,1397,1397,1397,4414,1183,1183,2750,614,614,614,614
66,2581,2007,2007,2007,2007,811,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,1439,1183,1183,2750,614,614,614,614
67,2581,2007,2007,2007,2007,811,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
68,2581,2007,2007,2007,2007,811,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
69,2581,2007,2007,2007,2007,811,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
70,2581,2007,2007,2007,2007,811,811,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,1439,1183,1183,2750,614,614,614,614
71,2581,2007,2007,2007,2007,2007,2007,2726,2726,2726,3887,3887,6898,6898,6898,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
72,2581,2007,2007,2007,2007,2007,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
73,2581,2007,2007,2007,2007,811,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
74,2581,2007,2007,2007,2007,811,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
75,2581,2007,2007,2007,2007,2007,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
76,2581,2007,2007,2007,2007,811,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
77,2581,2007,2007,2007,2007,2007,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
78,2581,2007,2007,2007,2007,811,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
79,2581,2007,2007,2007,2007,811,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
80,2581,2007,2007,2007,2007,811,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
81,2581,2007,2007,2007,2007,2007,2007,2726,2726,2726,3887,3887,3887,6898,6898,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
82,2581,2007,2007,2007,2007,2007,2007,2726,2726,2726,3887,3887,6898,6898,6898,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
83,2581,2007,2007,2007,2007,2007,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
84,2581,2007,2007,2007,2007,811,811,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
85,2581,2007,2007,2007,2007,811,811,2726,2726,2726,2765,3887,6898,6898,3887,1397,1397,1397,1439,1183,1183,2750,614,614,614,614
86,2581,2007,2007,2007,2007,811,811,2726,2726,2726,2765,3887,6898,6898,3887,1397,1397,1397,1439,1183,1183,2750,614,614,614,614
87,2581,2007,2007,2007,2007,2007,2007,2726,2726,2726,3887,3887,3887,6898,6898,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
88,2581,2007,2007,2007,2007,811,811,2726,2726,2726,2765,3887,6898,6898,3887,1397,1397,1397,1439,1183,1183,2750,614,614,614,614
89,2581,2007,2007,2007,2007,2007,2007,2726,2726,2726,3887,3887,3887,6898,6898,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
90,2581,2007,2007,2007,2007,2007,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
91,2581,2007,2007,2007,2007,811,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,1439,1183,1183,2750,614,614,614,614
92,2581,2007,2007,2007,2007,2007,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
93,2581,2007,2007,2007,2007,811,811,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,1439,1183,1183,2750,614,614,614,614
94,2581,2007,2007,2007,2007,2007,2007,2726,2726,2726,3887,3887,3887,6898,6898,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
95,2581,2007,2007,2007,2007,811,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
96,2581,2007,2007,2007,2007,2007,2007,2726,2726,2726,3887,3887,6898,6898,6898,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
97,2581,2007,2007,2007,2007,2007,2007,2726,2726,2726,3887,3887,6898,6898,6898,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
98,2581,2007,2007,2007,2007,2007,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
99,2581,2007,2007,2007,2007,2007,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
100,2581,2007,2007,2007,2007,2007,2007,2726,2726,2726,3887,3887,3887,6898,6898,1397,1397,1397,4414,5761,1183,2750,614,614,614,614
101,2581,2007,2007,2007,2007,811,811,2726,2726,2726,2765,3887,6898,6898,3887,1397,1397,1397,1439,1183,1183,2750,614,614,614,614
102,2581,2007,2007,2007,2007,811,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,1439,1183,1183,2750,614,614,614,614
103,2581,2007,2007,2007,2007,811,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
104,2581,2007,2007,2007,2007,2007,2007,2726,2726,2726,3887,3887,3887,6898,6898,1397,1397,1397,4414,3829,1183,2750,614,614,614,614
105,2581,2007,2007,2007,2007,811,2007,2726,2726,2726,3887,3887,6898,6898,6898,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
106,2581,2007,2007,2007,2007,811,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
107,2581,2007,2007,2007,2007,811,811,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
108,2581,2007,2007,2007,2007,811,811,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,1439,1183,1183,2750,614,614,614,614
109,2581,2007,2007,2007,2007,811,811,2726,2726,2726,2765,3887,6898,6898,3887,1397,1397,1397,1439,1183,1183,2750,614,614,614,614
110,2581,2007,2007,2007,2007,2007,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
111,2581,2007,2007,2007,2007,811,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,1439,1183,1183,2750,614,614,614,614
112,2581,2007,2007,2007,2007,811,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
113,2581,2007,2007,2007,2007,811,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
114,2581,2007,2007,2007,2007,811,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
115,2581,2007,2007,2007,2007,2007,2007,2726,2726,2726,3887,3887,3887,6898,6898,1397,1397,1397,4414,3829,1183,2750,614,614,614,614
116,2581,2007,2007,2007,2007,2007,2007,2726,2726,2726,3887,3887,3887,6898,6898,1465,1397,1397,4414,3829,1183,2750,614,614,614,614
117,2581,2007,2007,2007,2007,2007,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
118,2581,2007,2007,2007,2007,811,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
119,2581,2007,2007,2007,2007,811,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,2487,1183,1183,2750,614,614,614,614
120,2581,2007,2007,2007,2007,811,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,2487,1183,1183,2750,614,614,614,614
121,2581,2007,2007,2007,2007,811,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
122,2581,2007,2007,2007,2007,2007,2007,2726,2726,2726,3887,3887,3887,6898,6898,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
123,2581,2007,2007,2007,2007,2007,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
124,2581,2007,2007,2007,2007,811,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
125,2581,2007,2007,2007,2007,811,811,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
126,2581,2007,2007,2007,2007,2007,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
127,2581,2007,2007,2007,2007,811,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
128,2581,2007,2007,2007,2007,811,811,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,1439,1183,1183,2750,614,614,614,614
129,2581,2007,2007,2007,2007,2007,2007,2726,2726,2726,3887,3887,3887,6898,6898,1397,1397,1397,4414,3829,1183,2750,614,614,614,614
130,2581,2007,2007,2007,2007,2007,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
131,2581,2007,2007,2007,2007,2007,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
132,2581,2007,2007,2007,2007,2007,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
133,2581,2007,2007,2007,2007,2007,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
134,2581,2007,2007,2007,2007,2007,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
135,2581,2007,2007,2007,2007,2007,2007,2726,2726,2726,3887,3887,3887,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
136,2581,2007,2007,2007,2007,811,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
137,2581,2007,2007,2007,2007,2007,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
138,2581,2007,2007,2007,2007,811,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
139,2581,2007,2007,2007,2007,811,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,1439,1183,1183,2750,614,614,614,614
140,2581,2007,2007,2007,2007,2007,2007,2726,2726,2726,3887,3887,3887,6898,6898,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
141,2581,2007,2007,2007,2007,811,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
142,2581,2007,2007,2007,2007,811,2007,2726,2726,2726,3887,3887,6898,6898,6898,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
143,2581,2007,2007,2007,2007,811,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
144,2581,2007,2007,2007,2007,2007,2007,2726,2726,2726,3887,3887,6898,6898,6898,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
145,2581,2007,2007,2007,2007,811,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
146,2581,2007,2007,2007,2007,2007,2007,2726,2726,2726,3887,3887,6898,6898,6898,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
147,2581,2007,2007,2007,2007,2007,2007,2726,2726,2726,3887,3887,3887,6898,6898,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
148,2581,2007,2007,2007,2007,811,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
149,2581,2007,2007,2007,2007,2007,2007,2726,2726,2726,3887,3887,3887,6898,6898,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
150,2581,2007,2007,2007,2007,2007,2007,2726,2726,2726,3887,3887,3887,6898,6898,1397,1397,1397,3829,3829,1183,2750,614,614,614,614
151,2581,2007,2007,2007,2007,811,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
152,2581,2007,2007,2007,2007,811,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
153,2581,2007,2007,2007,2007,2007,2007,2726,2726,2726,3887,3887,6898,6898,6898,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
154,2581,2007,2007,2007,2007,2007,2007,2726,2726,2726,3887,3887,3887,6898,6898,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
155,2581,2007,2007,2007,2007,2007,2007,2726,2726,2726,3887,3887,3887,6898,6898,1465,1397,1397,4414,3829,1183,2750,614,614,614,614
156,2581,2007,2007,2007,2007,811,811,2726,2726,2726,2765,3887,6898,6898,3887,1397,1397,1397,1439,1183,1183,2750,614,614,614,614
157,2581,2007,2007,2007,2007,811,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
158,2581,2007,2007,2007,2007,811,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
159,2581,2007,2007,2007,2007,2007,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
160,2581,2007,2007,2007,2007,811,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
161,2581,2007,2007,2007,2007,811,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
162,2581,2007,2007,2007,2007,811,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
163,2581,2007,2007,2007,2007,811,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
164,2581,2007,2007,2007,2007,811,2007,2726,2726,2726,3887,3887,3887,6898,6898,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
165,2581,2007,2007,2007,2007,2007,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
166,2581,2007,2007,2007,2007,2007,2007,2726,2726,2726,3887,3887,6898,6898,6898,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
167,2581,2007,2007,2007,2007,2007,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
168,2581,2007,2007,2007,2007,811,811,2726,2726,2726,2765,3887,6898,6898,3887,1397,1397,1397,1439,1183,1183,2750,614,614,614,614
169,2581,2007,2007,2007,2007,811,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
170,2581,2007,2007,2007,2007,811,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
171,2581,2007,2007,2007,2007,811,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
172,2581,2007,2007,2007,2007,2007,2007,2726,2726,2726,3887,3887,3887,6898,6898,1465,1397,1397,4414,3829,2750,2750,614,614,614,614
173,2581,2007,2007,2007,2007,811,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
174,2581,2007,2007,2007,2007,811,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
175,2581,2007,2007,2007,2007,2007,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
176,2581,2007,2007,2007,2007,811,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
177,2581,2007,2007,2007,2007,811,811,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
178,2581,2007,2007,2007,2007,811,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
179,2581,2007,2007,2007,2007,811,2007,2726,2726,2726,3887,3887,6898,6898,3887,1397,1397,1397,3829,1183,1183,2750,614,614,614,614
180,2581,2007,2007,2007,2007,2007,2007,2726,2726,2726,3887,3887,3887,6898,6898,1465,1397,1397,3829,3829,1183,2750,614,614,614,614
